"date","cruise","set.number","species","specimen","sex","length","weight","egg.condition","fish.number","age.material","shell.condition","maturity","chela","missing.legs","disc.width","comment"
"2007-07-21","O030",11,2550,117,2,43,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-21","O030",11,2550,118,2,43,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-21","O030",11,2550,119,2,42,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-23","O030",14,2550,1,2,101,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-23","O030",20,2550,1,2,80,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-23","O030",20,2550,2,2,77,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-23","O030",20,2550,3,2,72,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-23","O030",20,2550,4,2,66,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,1,1,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,2,1,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,3,1,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,4,1,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,5,1,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,6,1,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,7,1,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,8,1,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,9,1,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,10,1,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,11,1,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,12,1,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,13,1,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,14,2,111,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,15,2,109,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,16,2,107,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,17,2,105,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,18,1,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,19,1,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,20,1,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,21,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,22,2,89,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,23,2,89,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,24,1,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,25,2,85,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,26,1,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,27,1,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,28,2,84,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,29,1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,30,2,83,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,31,1,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,32,2,80,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,33,2,80,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,34,2,80,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,35,2,80,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,36,2,80,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,37,2,80,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,38,1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,39,2,79,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,40,2,79,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,41,1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,42,2,78,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,43,2,77,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,44,2,76,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,45,2,76,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,46,2,75,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,47,2,75,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,48,2,75,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,49,2,75,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2007-07-24","O030",24,2550,50,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
