"date","set.number","experiment","species","size.class","sex","ratio","length","length.unit","comment","cruise"
"2018-07-10",2,1,17,1,9,1,18,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,18,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,18,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,18,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,20,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,20,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,20,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,20,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,20,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,20,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,20,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,20,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,21,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,21,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,21,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,21,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,21,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,21,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,22,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,22,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,22,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,22,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,22,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,22,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,22,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,22,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,22,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,22,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,22,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,23,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,23,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,23,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,23,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,23,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,23,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,23,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,23,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,24,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,24,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,24,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,24,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,24,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,25,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,25,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,26,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,28,"cm","","P041"
"2018-07-10",2,1,17,1,9,1,28,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,7,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,8,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,8,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,9,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,9,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,9,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,9,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,10,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,10,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,10,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,10,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,11,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,12,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,13,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,13,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,13,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,14,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,14,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,14,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,14,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,15,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,15,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,15,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,15,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,16,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,16,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,16,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,17,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,17,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,17,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,18,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,19,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,20,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,20,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,22,"cm","","P041"
"2018-07-10",2,1,43,1,9,1,22,"cm","","P041"
