"date","start.time","cruise","station","stratum","block.number","valid","experiment","distance","duration","longitude.start","longitude.end","latitude.start","latitude.end","card.type","set.number","gear","auxiliary","speed","depth.start","depth.end","wind.direction","wind.force","tide","surface.temperature","bottom.temperature","warp.port","warp.starboard","comment"
"2014-07-16","14:59:00","P021","243",402,3,1,1,0.63,15,6422.8,6422.94,4624.07,4623.45,5,2,16,0,2.5,16,14,6,5,1,NA,16.3,NA,NA,"stn243"
"2014-07-17","09:39:00","P021","160",NA,1,1,1,0.67,15,6434.73,6434.61,4641.74,4641.08,5,3,16,0,2.5,18,18,5,3,1,NA,9.3,NA,NA,"stn160"
"2014-07-17","13:03:00","P021","83",420,1,1,1,0.63,15,6437.28,6437.19,4656.43,4657.06,5,4,16,0,2.5,22,23,6,2,1,NA,5,NA,NA,"stn 83"
"2014-07-17","14:00:00","P021","70",420,1,1,1,0.59,15,6434.34,6434.23,4658.26,4658.84,5,5,16,0,2.5,25,25,6,3,1,NA,4.1,NA,NA,"stn 70"
"2014-07-17","15:11:00","P021","52",NA,1,1,1,0.64,15,6443.12,6443.28,4700.1,4700.73,5,6,16,0,2.5,15,14,6,4,1,NA,8.7,NA,NA,"Stn 52"
"2014-07-17","16:23:00","P021","66",NA,1,1,1,0.62,15,6445.2,6444.32,4657.93,4657.79,5,7,16,0,2.5,11,15,6,3,3,NA,8.7,NA,NA,"Stn 66"
"2014-07-17","17:26:00","P021","94",NA,1,1,1,0.66,15,6443.05,6443.03,4654.22,4654.88,5,8,16,0,2.5,16,17,6,2,1,NA,8,NA,NA,"Stn 94"
"2014-07-18","06:43:00","P021","106",NA,1,1,1,0.63,15,6448.76,6448.56,4651.75,4651.14,5,9,16,0,2.5,13,13,6,4,1,NA,10.9,NA,NA,"Stn 106"
"2014-07-18","09:32:00","P021","89",421,2,1,1,0.63,15,6419.64,6419.02,4656.28,4656.75,5,10,16,0,2.5,26,27,6,4,1,NA,2.9,NA,NA,"Stn 89"
"2014-07-18","10:26:00","P021","90",421,2,1,1,0.61,15,6416.95,6416.47,4656.12,4656.63,5,11,16,0,2.5,25,25,6,5,1,NA,3.2,NA,NA,"stn 90"
"2014-07-18","11:34:00","P021","64",421,2,1,1,0.63,15,6408.77,6408.98,4700.44,4701.05,5,12,16,0,2.5,24,26,6,4,1,NA,3.1,NA,NA,"stn 64"
"2014-07-18","13:30:00","P021","101",421,2,1,1,0.62,15,6423.28,6423.23,4654.29,4654.91,5,13,16,0,2.5,28,28,6,3,1,NA,2.5,NA,NA,"stn 101"
"2014-07-18","14:18:00","P021","87",421,2,1,1,0.64,15,6426.47,6427.31,4655.82,4655.55,5,14,16,0,2.5,33,33,6,3,1,NA,1.6,NA,NA,"stn 87"
"2014-07-18","15:18:00","P021","112",421,2,1,1,0.63,15,6431.81,6431.88,4652.13,4652.76,5,15,16,0,2.5,28,29,7,4,1,NA,2.6,NA,NA,"stn 112"
"2014-07-18","16:51:00","P021","140",NA,2,1,1,0.51,11,6420.87,6421.58,4648.1,4648.26,5,16,16,0,2.5,14,15,7,3,3,NA,13.4,NA,NA,"Stn 140 Hauled back early due to hook up."
"2014-07-19","06:59:00","P021","147",421,2,1,1,0.63,15,6428.8,6428.6,4645.71,4645.1,5,17,16,0,2.5,18,18,7,4,1,NA,5.5,NA,NA,"Stn 147"
"2014-07-19","08:24:00","P021","133",421,1,1,1,0.63,15,6440.12,6439.69,4647.83,4647.28,5,18,16,0,2.5,20,19,8,4,1,NA,6.3,NA,NA,"Stn 133"
"2014-07-19","10:06:00","P021","144",421,1,1,1,0.64,15,6436.32,6436.15,4645.59,4644.96,5,19,16,0,2.5,19,19,8,3,1,NA,7.9,NA,NA,"stn 144"
"2014-07-19","11:01:00","P021","153",421,1,1,1,0.64,15,6434.46,6434.31,4644.06,4643.43,5,20,16,0,2.5,20,21,8,3,1,NA,6.9,NA,NA,"Stn 153"
"2014-07-19","12:50:00","P021","170",NA,1,1,1,0.61,15,6437.28,6436.93,4638.06,4638.62,5,21,16,0,2.5,11,12,8,2,1,NA,13.7,NA,NA,"stn 170"
