"date","set.number","experiment","species","size.class","sex","ratio","length","length.unit","comment","cruise"
"2016-07-12",2,1,42,1,2,1,23,"cm","","P018"
"2016-07-12",2,1,43,1,0,1,9,"cm","","P018"
"2016-07-12",2,1,43,1,0,1,9,"cm","","P018"
"2016-07-12",2,1,43,1,0,1,10,"cm","","P018"
"2016-07-12",2,1,43,1,0,1,12,"cm","","P018"
"2016-07-12",2,1,43,1,0,1,12,"cm","","P018"
"2016-07-12",2,1,43,1,0,1,12,"cm","","P018"
"2016-07-12",2,1,43,1,0,1,12,"cm","","P018"
"2016-07-12",2,1,43,1,0,1,12,"cm","","P018"
"2016-07-12",2,1,43,1,0,1,12,"cm","","P018"
"2016-07-12",2,1,43,1,0,1,12,"cm","","P018"
"2016-07-12",2,1,43,1,0,1,13,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,13,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,13,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,13,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,13,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,13,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,14,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,14,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,14,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,14,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,14,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,15,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,15,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,15,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,15,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,15,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,17,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,17,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,17,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,18,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,19,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,19,"cm","","P018"
"2016-07-12",2,1,43,1,1,1,20,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,13,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,13,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,13,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,14,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,14,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,14,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,15,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,15,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,15,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,16,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,17,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,17,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,17,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,17,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,17,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,18,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,19,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,21,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,22,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,22,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,24,"cm","","P018"
"2016-07-12",2,1,43,1,2,1,27,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,9,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,10,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,11,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,12,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,13,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,14,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,14,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,14,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,14,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,14,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,14,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,14,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,14,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,14,"cm","","P018"
"2016-07-12",2,1,63,1,9,0.285849057,14,"cm","","P018"
