"date","set.number","species","cruise","valid","experiment","number.caught","weight.caught","number.basket","extra","weight.sampled","comment"
"2015-07-15",2,17,"P521",1,1,1,0.054,1,"",0.054,""
"2015-07-15",2,43,"P521",1,1,17,0.673,1,"",0.673,""
"2015-07-15",2,60,"P521",1,1,8,0.036,2,"",0.036,""
"2015-07-15",2,63,"P521",1,1,793,5.84,2,"",1.79,""
"2015-07-15",2,143,"P521",1,1,1,0.024,1,"",0.024,""
"2015-07-15",2,204,"P521",1,1,1,1.13,1,"",1.13,""
"2015-07-15",2,2550,"P521",1,1,160,31.1,2,"",31.1,""
"2015-07-15",2,9630,"P521",1,1,0,0.02,1,"",0,""
"2015-07-16",3,12,"P521",1,1,2,0.009,1,"",0.009,""
"2015-07-16",3,43,"P521",1,1,113,5.2,1,"",5.2,""
"2015-07-16",3,63,"P521",1,1,17,0.23,1,"",0.23,""
"2015-07-16",3,70,"P521",1,1,1,0.217,1,"",0.217,""
"2015-07-16",3,143,"P521",1,1,4,0.345,1,"",0.345,""
"2015-07-16",3,204,"P521",1,1,3,1.59,1,"",1.59,""
"2015-07-16",3,2513,"P521",1,1,1,0.104,1,"",0.104,""
"2015-07-16",3,2539,"P521",1,1,12,1.39,1,"",1.39,""
"2015-07-16",3,2550,"P521",1,1,286,49.3,3,"",49.3,""
"2015-07-16",4,17,"P521",1,1,4,0.44,1,"",0.44,""
"2015-07-16",4,43,"P521",1,1,1,0.407,1,"",0.407,""
"2015-07-16",4,63,"P521",1,1,16,0.304,1,"",0.304,""
"2015-07-16",4,122,"P521",1,1,2,0.043,1,"",0.043,""
"2015-07-16",4,143,"P521",1,1,2,0.256,1,"",0.256,""
"2015-07-16",4,204,"P521",1,1,3,0.032,1,"",0.032,""
"2015-07-16",4,2539,"P521",1,1,23,3.51,1,"",3.51,""
"2015-07-16",4,2550,"P521",1,1,139,23.2,2,"",23.2,""
"2015-07-16",4,8300,"P521",1,1,0,0.195,1,"",0,""
"2015-07-16",4,8500,"P521",1,1,0,0.187,1,"",0,""
"2015-07-16",4,8600,"P521",1,1,0,0.149,1,"",0,""
"2015-07-16",5,17,"P521",1,1,2,0.075,1,"",0.075,""
"2015-07-16",5,43,"P521",1,1,2,0.045,1,"",0.045,""
"2015-07-16",5,62,"P521",1,1,3,0.307,1,"",0.307,""
"2015-07-16",5,63,"P521",1,1,91,1.17,1,"",1.17,""
"2015-07-16",5,70,"P521",1,1,23,5.85,1,"",5.85,""
"2015-07-16",5,204,"P521",1,1,3,2.26,1,"",2.26,""
"2015-07-16",5,2539,"P521",1,1,22,3.05,1,"",3.05,""
"2015-07-16",5,2550,"P521",1,1,62,9.14,1,"",9.14,""
"2015-07-16",5,8500,"P521",1,1,0,0.288,1,"",0,""
"2015-07-16",5,8600,"P521",1,1,0,0.681,1,"",0,""
"2015-07-16",5,9304,"P521",1,1,0,0.1,1,"",0,""
"2015-07-16",6,42,"P521",1,1,7,0.378,1,"",0.378,""
"2015-07-16",6,43,"P521",1,1,1,0.019,1,"",0.019,""
"2015-07-16",6,63,"P521",1,1,11,0.206,1,"",0.206,""
"2015-07-16",6,70,"P521",1,1,1,0.209,1,"",0.209,""
"2015-07-16",6,251,"P521",1,1,1,0.001,1,"",0.001,""
"2015-07-16",6,611,"P521",1,1,2,0.009,1,"",0.009,""
"2015-07-16",6,2539,"P521",1,1,1,0.14,1,"",0.14,""
"2015-07-16",6,2550,"P521",1,1,333,76.4,4,"",76.4,""
"2015-07-16",6,8500,"P521",1,1,0,0.847,1,"",0,""
"2015-07-16",7,12,"P521",1,1,2,0.005,1,"",0.005,""
"2015-07-16",7,43,"P521",1,1,3,0.128,1,"",0.128,""
"2015-07-16",7,204,"P521",1,1,1,0.004,1,"",0.004,""
"2015-07-16",7,2539,"P521",1,1,6,0.553,1,"",0.553,""
"2015-07-16",7,2550,"P521",1,1,131,18.1,1,"",18.1,""
