"date","set.number","experiment","species","size.class","sex","ratio","length","length.unit","comment","cruise"
"1999-07-06",2,1,2513,1,1,1,100,"mm","","O901"
"1999-07-06",2,1,2513,1,2,1,56,"mm","","O901"
"1999-07-06",2,1,2550,1,1,1,80,"mm","","O901"
"1999-07-06",2,1,2550,1,2,1,71,"mm","","O901"
"1999-07-06",3,1,2550,1,1,1,80,"mm","","O901"
"1999-07-06",3,1,2550,1,2,1,89,"mm","","O901"
"1999-07-06",4,1,2513,1,1,1,87,"mm","","O901"
"1999-07-06",5,1,2513,1,1,1,64,"mm","","O901"
"1999-07-06",5,1,2513,1,1,1,70,"mm","","O901"
"1999-07-06",5,1,2513,1,2,1,44,"mm","","O901"
"1999-07-06",5,1,2513,1,2,1,61,"mm","","O901"
"1999-07-06",5,1,2550,1,2,1,78,"mm","","O901"
"1999-07-06",6,1,2513,1,2,1,64,"mm","","O901"
"1999-07-06",6,1,2513,1,2,1,71,"mm","","O901"
"1999-07-06",6,1,2550,1,1,1,74,"mm","","O901"
"1999-07-06",6,1,2550,1,2,1,67,"mm","","O901"
"1999-07-06",6,1,2550,1,2,1,71,"mm","","O901"
"1999-07-06",6,1,2550,1,2,1,72,"mm","","O901"
"1999-07-06",6,1,2550,1,2,1,73,"mm","","O901"
"1999-07-06",7,1,2513,1,1,1,60,"mm","","O901"
"1999-07-06",7,1,2513,1,2,1,71,"mm","","O901"
"1999-07-06",7,1,2539,1,2,1,99,"mm","","O901"
"1999-07-06",7,1,2550,1,1,1,47,"mm","","O901"
"1999-07-06",7,1,2550,1,1,1,66,"mm","","O901"
"1999-07-06",7,1,2550,1,1,1,69,"mm","","O901"
"1999-07-06",7,1,2550,1,1,1,77,"mm","","O901"
"1999-07-06",7,1,2550,1,2,1,66,"mm","","O901"
"1999-07-07",8,1,2550,1,1,1,60,"mm","","O901"
"1999-07-07",8,1,2550,1,2,1,60,"mm","","O901"
"1999-07-07",9,1,2550,1,1,1,65,"mm","","O901"
"1999-07-07",9,1,2550,1,2,1,62,"mm","","O901"
"1999-07-07",15,1,2550,1,2,1,76,"mm","","O901"
"1999-07-07",16,1,2526,1,9,1,67,"mm","","O901"
"1999-07-07",17,1,2527,1,9,1,63,"mm","","O901"
"1999-07-08",19,1,2527,1,9,1,62,"mm","","O901"
"1999-07-08",21,1,2550,1,2,1,72,"mm","","O901"
"1999-07-08",27,1,2550,1,2,1,88,"mm","","O901"
"1999-07-08",27,1,2550,1,2,1,93,"mm","","O901"
"1999-07-12",31,1,2513,1,1,1,120,"mm","","O901"
"1999-07-12",31,1,2513,1,1,1,120,"mm","","O901"
"1999-07-12",32,1,2550,1,2,1,62,"mm","","O901"
"1999-07-12",32,1,2550,1,2,1,72,"mm","","O901"
"1999-07-12",32,1,2550,1,2,1,77,"mm","","O901"
"1999-07-12",34,1,2513,1,2,1,74,"mm","","O901"
"1999-07-12",35,1,2513,1,1,1,73,"mm","","O901"
"1999-07-12",35,1,2513,1,2,1,89,"mm","","O901"
"1999-07-12",35,1,2550,1,1,1,56,"mm","","O901"
"1999-07-12",35,1,2550,1,2,1,140,"mm","","O901"
"1999-07-12",36,1,2513,1,1,1,105,"mm","","O901"
"1999-07-12",36,1,2513,1,1,1,116,"mm","","O901"
"1999-07-12",36,1,2550,1,1,1,52,"mm","","O901"
"1999-07-12",36,1,2550,1,1,1,57,"mm","","O901"
"1999-07-12",36,1,2550,1,1,1,62,"mm","","O901"
"1999-07-12",36,1,2550,1,1,1,78,"mm","","O901"
"1999-07-12",36,1,2550,1,1,1,83,"mm","","O901"
"1999-07-12",36,1,2550,1,2,1,57,"mm","","O901"
"1999-07-12",36,1,2550,1,2,1,57,"mm","","O901"
"1999-07-12",36,1,2550,1,2,1,58,"mm","","O901"
"1999-07-12",36,1,2550,1,2,1,59,"mm","","O901"
"1999-07-12",36,1,2550,1,2,1,59,"mm","","O901"
"1999-07-12",36,1,2550,1,2,1,60,"mm","","O901"
"1999-07-12",36,1,2550,1,2,1,63,"mm","","O901"
"1999-07-12",36,1,2550,1,2,1,64,"mm","","O901"
"1999-07-12",36,1,2550,1,2,1,67,"mm","","O901"
"1999-07-13",37,1,2513,1,2,1,72,"mm","","O901"
"1999-07-13",37,1,2513,1,2,1,80,"mm","","O901"
"1999-07-13",37,1,2513,1,2,1,86,"mm","","O901"
"1999-07-13",37,1,2550,1,1,1,50,"mm","","O901"
"1999-07-13",37,1,2550,1,1,1,51,"mm","","O901"
"1999-07-13",37,1,2550,1,1,1,55,"mm","","O901"
"1999-07-13",37,1,2550,1,1,1,57,"mm","","O901"
"1999-07-13",37,1,2550,1,1,1,57,"mm","","O901"
"1999-07-13",37,1,2550,1,1,1,57,"mm","","O901"
