% Instrument type = SBE56
% Serial Number = 05608356
% Firmware Version = SBE56 V0.96
% Conversion Date = 2024-09-05
% Source file = C:\Users\renee\Desktop\WCB 2024\SBE05608356_2024-09-05.xml
% Calibration Date = 2018-01-23
% Coefficients: 
%       A0 = -1.408019E-3
%       A1 = 3.609966E-4
%       A2 = -7.014319E-6
%       A3 = 2.119844E-7
"Date","Time","Temperature"
"2023-09-10","02:17:27","2.2030"
"2023-09-10","03:17:27","2.2073"
"2023-09-10","04:17:27","2.2096"
"2023-09-10","05:17:27","2.2269"
"2023-09-10","06:17:27","2.2464"
"2023-09-10","07:17:27","2.2501"
"2023-09-10","08:17:27","2.2284"
"2023-09-10","09:17:27","2.2141"
"2023-09-10","10:17:27","2.1946"
"2023-09-10","11:17:27","2.1858"
"2023-09-10","12:17:27","2.1925"
"2023-09-10","13:17:27","2.2092"
"2023-09-10","14:17:27","2.2139"
"2023-09-10","15:17:27","2.2137"
"2023-09-10","16:17:27","2.2161"
"2023-09-10","17:17:27","2.2599"
"2023-09-10","18:17:27","2.2644"
"2023-09-10","19:17:27","2.2542"
"2023-09-10","20:17:27","2.2470"
"2023-09-10","21:17:27","2.2532"
"2023-09-10","22:17:27","2.2564"
"2023-09-10","23:17:27","2.2695"
"2023-09-11","00:17:27","2.2785"
"2023-09-11","01:17:27","2.2852"
"2023-09-11","02:17:27","2.2857"
"2023-09-11","03:17:27","2.2891"
"2023-09-11","04:17:27","2.2749"
"2023-09-11","05:17:27","2.2639"
"2023-09-11","06:17:27","2.2734"
"2023-09-11","07:17:27","2.2734"
"2023-09-11","08:17:27","2.2665"
"2023-09-11","09:17:27","2.1848"
"2023-09-11","10:17:27","2.1571"
"2023-09-11","11:17:27","2.1478"
"2023-09-11","12:17:27","2.1502"
"2023-09-11","13:17:27","2.1602"
"2023-09-11","14:17:27","2.1574"
"2023-09-11","15:17:27","2.1548"
"2023-09-11","16:17:27","2.1563"
"2023-09-11","17:17:27","2.1516"
"2023-09-11","18:17:27","2.1533"
"2023-09-11","19:17:27","2.2123"
"2023-09-11","20:17:27","2.1993"
"2023-09-11","21:17:27","2.2144"
"2023-09-11","22:17:27","2.1883"
"2023-09-11","23:17:27","2.1900"
"2023-09-12","00:17:27","2.2025"
"2023-09-12","01:17:27","2.1934"
"2023-09-12","02:17:27","2.2327"
"2023-09-12","03:17:27","2.2355"
"2023-09-12","04:17:27","2.2240"
"2023-09-12","05:17:27","2.2145"
"2023-09-12","06:17:27","2.2201"
"2023-09-12","07:17:27","2.2097"
"2023-09-12","08:17:27","2.2173"
"2023-09-12","09:17:27","2.2252"
"2023-09-12","10:17:27","2.2277"
"2023-09-12","11:17:27","2.2117"
"2023-09-12","12:17:27","2.2060"
"2023-09-12","13:17:27","2.2037"
"2023-09-12","14:17:27","2.2111"
"2023-09-12","15:17:27","2.2733"
"2023-09-12","16:17:27","2.2837"
"2023-09-12","17:17:27","2.3031"
"2023-09-12","18:17:27","2.3108"
"2023-09-12","19:17:27","2.3216"
"2023-09-12","20:17:27","2.3399"
"2023-09-12","21:17:27","2.3461"
"2023-09-12","22:17:27","2.3099"
"2023-09-12","23:17:27","2.2587"
"2023-09-13","00:17:27","2.3262"
"2023-09-13","01:17:27","2.3580"
"2023-09-13","02:17:27","2.3821"
"2023-09-13","03:17:27","2.4420"
"2023-09-13","04:17:27","2.4841"
"2023-09-13","05:17:27","2.5133"
"2023-09-13","06:17:27","2.5229"
"2023-09-13","07:17:27","2.5507"
"2023-09-13","08:17:27","2.5956"
"2023-09-13","09:17:27","2.6333"
"2023-09-13","10:17:27","2.6760"
"2023-09-13","11:17:27","2.6931"
"2023-09-13","12:17:27","2.7108"
"2023-09-13","13:17:27","2.7108"
"2023-09-13","14:17:27","2.7094"
"2023-09-13","15:17:27","2.7026"
"2023-09-13","16:17:27","2.7040"
"2023-09-13","17:17:27","2.7145"
"2023-09-13","18:17:27","2.7199"
"2023-09-13","19:17:27","2.7432"
"2023-09-13","20:17:27","2.7520"
"2023-09-13","21:17:27","2.7318"
"2023-09-13","22:17:27","2.7102"
"2023-09-13","23:17:27","2.6914"
"2023-09-14","00:17:27","2.6620"
"2023-09-14","01:17:27","2.6599"
"2023-09-14","02:17:27","2.6539"
"2023-09-14","03:17:27","2.5809"
"2023-09-14","04:17:27","2.6456"
"2023-09-14","05:17:27","2.6314"
"2023-09-14","06:17:27","2.5742"
"2023-09-14","07:17:27","2.5468"
"2023-09-14","08:17:27","2.5488"
"2023-09-14","09:17:27","2.5601"
"2023-09-14","10:17:27","2.5583"
"2023-09-14","11:17:27","2.5888"
"2023-09-14","12:17:27","2.5699"
"2023-09-14","13:17:27","2.5620"
"2023-09-14","14:17:27","2.5573"
"2023-09-14","15:17:27","2.5577"
"2023-09-14","16:17:27","2.5785"
"2023-09-14","17:17:27","2.6808"
"2023-09-14","18:17:27","2.6972"
"2023-09-14","19:17:27","2.6972"
"2023-09-14","20:17:27","2.7155"
"2023-09-14","21:17:27","2.6945"
"2023-09-14","22:17:27","2.6863"
"2023-09-14","23:17:27","2.5130"
"2023-09-15","00:17:27","2.4039"
"2023-09-15","01:17:27","2.3789"
"2023-09-15","02:17:27","2.3534"
"2023-09-15","03:17:27","2.3618"
"2023-09-15","04:17:27","2.3221"
"2023-09-15","05:17:27","2.2969"
"2023-09-15","06:17:27","2.3095"
"2023-09-15","07:17:27","2.3308"
"2023-09-15","08:17:27","2.3696"
"2023-09-15","09:17:27","2.3955"
"2023-09-15","10:17:27","2.4128"
"2023-09-15","11:17:27","2.4316"
"2023-09-15","12:17:27","2.4614"
"2023-09-15","13:17:27","2.4390"
"2023-09-15","14:17:27","2.5072"
"2023-09-15","15:17:27","2.4765"
"2023-09-15","16:17:27","2.5411"
"2023-09-15","17:17:27","2.5536"
"2023-09-15","18:17:27","2.5581"
"2023-09-15","19:17:27","2.5577"
"2023-09-15","20:17:27","2.5781"
"2023-09-15","21:17:27","2.5648"
"2023-09-15","22:17:27","2.5486"
"2023-09-15","23:17:27","2.5401"
"2023-09-16","00:17:27","2.5330"
"2023-09-16","01:17:27","2.5267"
"2023-09-16","02:17:27","2.5206"
"2023-09-16","03:17:27","2.4975"
"2023-09-16","04:17:27","2.5040"
"2023-09-16","05:17:27","2.4881"
"2023-09-16","06:17:27","2.4647"
"2023-09-16","07:17:27","2.4318"
"2023-09-16","08:17:27","2.4381"
"2023-09-16","09:17:27","2.4644"
"2023-09-16","10:17:27","2.4556"
"2023-09-16","11:17:27","2.4460"
"2023-09-16","12:17:27","2.4296"
"2023-09-16","13:17:27","2.4204"
"2023-09-16","14:17:27","2.4121"
"2023-09-16","15:17:27","2.3919"
"2023-09-16","16:17:27","2.3599"
"2023-09-16","17:17:27","2.3108"
"2023-09-16","18:17:27","2.2070"
"2023-09-16","19:17:27","2.1894"
"2023-09-16","20:17:27","2.2010"
"2023-09-16","21:17:27","2.2010"
"2023-09-16","22:17:27","2.2088"
"2023-09-16","23:17:27","2.2489"
"2023-09-17","00:17:27","2.2793"
"2023-09-17","01:17:27","2.2798"
"2023-09-17","02:17:27","2.2689"
"2023-09-17","03:17:27","2.2876"
"2023-09-17","04:17:27","2.2625"
"2023-09-17","05:17:27","2.1888"
"2023-09-17","06:17:27","2.1408"
"2023-09-17","07:17:27","3.2927"
"2023-09-17","08:17:27","3.5848"
"2023-09-17","09:17:27","3.6707"
"2023-09-17","10:17:27","3.7038"
"2023-09-17","11:17:27","3.7177"
"2023-09-17","12:17:27","3.6897"
"2023-09-17","13:17:27","3.6953"
"2023-09-17","14:17:27","3.6458"
"2023-09-17","15:17:27","3.6179"
"2023-09-17","16:17:27","3.5703"
"2023-09-17","17:17:27","3.4899"
"2023-09-17","18:17:27","3.4473"
"2023-09-17","19:17:27","3.4558"
"2023-09-17","20:17:27","3.4632"
"2023-09-17","21:17:27","3.4763"
"2023-09-17","22:17:27","3.5724"
"2023-09-17","23:17:27","3.5286"
"2023-09-18","00:17:27","3.5272"
"2023-09-18","01:17:27","3.4941"
"2023-09-18","02:17:27","3.4098"
"2023-09-18","03:17:27","3.4848"
"2023-09-18","04:17:27","3.5735"
"2023-09-18","05:17:27","3.5713"
"2023-09-18","06:17:27","3.5515"
"2023-09-18","07:17:27","3.5348"
"2023-09-18","08:17:27","3.5343"
"2023-09-18","09:17:27","3.5527"
"2023-09-18","10:17:27","3.6013"
"2023-09-18","11:17:27","3.6130"
"2023-09-18","12:17:27","3.6145"
"2023-09-18","13:17:27","3.6133"
"2023-09-18","14:17:27","3.6011"
"2023-09-18","15:17:27","3.4339"
"2023-09-18","16:17:27","3.3745"
"2023-09-18","17:17:27","3.2550"
"2023-09-18","18:17:27","3.2640"
"2023-09-18","19:17:27","3.1496"
"2023-09-18","20:17:27","2.9677"
"2023-09-18","21:17:27","2.9053"
"2023-09-18","22:17:27","2.8385"
"2023-09-18","23:17:27","2.7797"
"2023-09-19","00:17:27","2.5503"
"2023-09-19","01:17:27","2.4553"
"2023-09-19","02:17:27","2.3870"
"2023-09-19","03:17:27","2.3250"
"2023-09-19","04:17:27","2.2000"
"2023-09-19","05:17:27","2.1076"
"2023-09-19","06:17:27","2.0493"
"2023-09-19","07:17:27","2.0223"
"2023-09-19","08:17:27","2.0204"
"2023-09-19","09:17:27","1.9971"
"2023-09-19","10:17:27","1.9707"
"2023-09-19","11:17:27","1.9688"
"2023-09-19","12:17:27","1.9586"
"2023-09-19","13:17:27","1.9723"
"2023-09-19","14:17:27","2.0580"
"2023-09-19","15:17:27","2.0643"
"2023-09-19","16:17:27","2.0407"
"2023-09-19","17:17:27","2.0447"
"2023-09-19","18:17:27","2.0475"
"2023-09-19","19:17:27","2.0799"
"2023-09-19","20:17:27","2.0829"
"2023-09-19","21:17:27","2.0594"
"2023-09-19","22:17:27","2.0547"
"2023-09-19","23:17:27","2.0894"
"2023-09-20","00:17:27","2.0513"
"2023-09-20","01:17:27","2.0579"
"2023-09-20","02:17:27","2.0613"
"2023-09-20","03:17:27","2.0732"
"2023-09-20","04:17:27","2.0639"
"2023-09-20","05:17:27","2.0620"
"2023-09-20","06:17:27","2.0587"
"2023-09-20","07:17:27","2.0733"
"2023-09-20","08:17:27","2.0856"
"2023-09-20","09:17:27","2.0576"
"2023-09-20","10:17:27","2.0822"
"2023-09-20","11:17:27","2.2244"
"2023-09-20","12:17:27","2.2649"
"2023-09-20","13:17:27","2.2792"
"2023-09-20","14:17:27","2.2816"
"2023-09-20","15:17:27","2.2833"
"2023-09-20","16:17:27","2.2803"
"2023-09-20","17:17:27","2.3206"
"2023-09-20","18:17:27","2.3116"
"2023-09-20","19:17:27","2.3010"
"2023-09-20","20:17:27","2.2780"
"2023-09-20","21:17:27","2.2726"
"2023-09-20","22:17:27","2.2648"
"2023-09-20","23:17:27","2.2559"
"2023-09-21","00:17:27","2.2147"
"2023-09-21","01:17:27","2.1887"
"2023-09-21","02:17:27","2.0063"
"2023-09-21","03:17:27","1.9507"
"2023-09-21","04:17:27","1.8829"
"2023-09-21","05:17:27","1.8187"
"2023-09-21","06:17:27","1.7346"
"2023-09-21","07:17:27","1.6924"
"2023-09-21","08:17:27","1.6500"
"2023-09-21","09:17:27","1.6946"
"2023-09-21","10:17:27","1.6494"
"2023-09-21","11:17:27","1.6166"
"2023-09-21","12:17:27","1.6077"
"2023-09-21","13:17:27","1.6511"
"2023-09-21","14:17:27","1.7158"
"2023-09-21","15:17:27","1.7304"
"2023-09-21","16:17:27","1.7435"
"2023-09-21","17:17:27","1.7327"
"2023-09-21","18:17:27","1.7294"
"2023-09-21","19:17:27","1.7264"
"2023-09-21","20:17:27","1.7135"
"2023-09-21","21:17:27","1.6843"
"2023-09-21","22:17:27","1.6556"
"2023-09-21","23:17:27","1.6321"
"2023-09-22","00:17:27","1.6163"
"2023-09-22","01:17:27","1.6142"
"2023-09-22","02:17:27","1.6084"
"2023-09-22","03:17:27","1.6210"
"2023-09-22","04:17:27","1.6320"
"2023-09-22","05:17:27","1.6320"
"2023-09-22","06:17:27","1.6102"
"2023-09-22","07:17:27","1.5813"
"2023-09-22","08:17:27","1.5788"
"2023-09-22","09:17:27","1.5761"
"2023-09-22","10:17:27","1.5748"
"2023-09-22","11:17:27","1.5770"
"2023-09-22","12:17:27","1.5768"
"2023-09-22","13:17:27","1.5750"
"2023-09-22","14:17:27","1.5744"
"2023-09-22","15:17:27","1.5743"
"2023-09-22","16:17:27","1.5765"
"2023-09-22","17:17:27","1.5779"
"2023-09-22","18:17:27","1.5798"
"2023-09-22","19:17:27","1.5801"
"2023-09-22","20:17:27","1.5827"
"2023-09-22","21:17:27","1.5838"
"2023-09-22","22:17:27","1.5859"
"2023-09-22","23:17:27","1.5870"
"2023-09-23","00:17:27","1.5900"
"2023-09-23","01:17:27","1.5885"
"2023-09-23","02:17:27","1.5887"
"2023-09-23","03:17:27","1.5890"
"2023-09-23","04:17:27","1.5972"
"2023-09-23","05:17:27","1.6034"
"2023-09-23","06:17:27","1.6115"
"2023-09-23","07:17:27","1.6347"
"2023-09-23","08:17:27","1.6350"
"2023-09-23","09:17:27","1.6166"
"2023-09-23","10:17:27","1.6091"
"2023-09-23","11:17:27","1.6017"
"2023-09-23","12:17:27","1.6070"
"2023-09-23","13:17:27","2.3640"
"2023-09-23","14:17:27","2.6743"
"2023-09-23","15:17:27","2.8118"
"2023-09-23","16:17:27","2.8549"
"2023-09-23","17:17:27","2.8856"
"2023-09-23","18:17:27","2.9219"
"2023-09-23","19:17:27","2.9582"
"2023-09-23","20:17:27","2.9814"
"2023-09-23","21:17:27","3.0235"
"2023-09-23","22:17:27","3.0335"
"2023-09-23","23:17:27","3.0305"
"2023-09-24","00:17:27","3.0264"
"2023-09-24","01:17:27","3.0124"
"2023-09-24","02:17:27","3.0188"
"2023-09-24","03:17:27","3.0091"
"2023-09-24","04:17:27","2.9673"
"2023-09-24","05:17:27","2.8721"
"2023-09-24","06:17:27","2.7904"
"2023-09-24","07:17:27","2.8074"
"2023-09-24","08:17:27","2.8113"
"2023-09-24","09:17:27","2.8389"
"2023-09-24","10:17:27","2.8283"
"2023-09-24","11:17:27","2.9273"
"2023-09-24","12:17:27","2.9550"
"2023-09-24","13:17:27","2.9432"
"2023-09-24","14:17:27","2.9301"
"2023-09-24","15:17:27","2.8931"
"2023-09-24","16:17:27","2.8740"
"2023-09-24","17:17:27","2.8692"
"2023-09-24","18:17:27","2.8564"
"2023-09-24","19:17:27","2.7962"
"2023-09-24","20:17:27","2.7710"
"2023-09-24","21:17:27","2.7756"
"2023-09-24","22:17:27","2.8438"
"2023-09-24","23:17:27","2.8138"
"2023-09-25","00:17:27","2.7716"
"2023-09-25","01:17:27","2.7712"
"2023-09-25","02:17:27","2.6888"
"2023-09-25","03:17:27","2.5876"
"2023-09-25","04:17:27","2.4881"
"2023-09-25","05:17:27","2.3906"
"2023-09-25","06:17:27","2.4173"
"2023-09-25","07:17:27","2.3395"
"2023-09-25","08:17:27","2.0103"
"2023-09-25","09:17:27","2.0934"
"2023-09-25","10:17:27","1.7155"
"2023-09-25","11:17:27","1.6891"
"2023-09-25","12:17:27","1.6708"
"2023-09-25","13:17:27","1.6691"
"2023-09-25","14:17:27","1.6775"
"2023-09-25","15:17:27","1.7401"
"2023-09-25","16:17:27","1.7156"
"2023-09-25","17:17:27","1.7534"
"2023-09-25","18:17:27","1.7747"
"2023-09-25","19:17:27","1.6737"
"2023-09-25","20:17:27","1.6701"
"2023-09-25","21:17:27","1.6849"
"2023-09-25","22:17:27","1.6937"
"2023-09-25","23:17:27","1.6692"
"2023-09-26","00:17:27","1.6219"
"2023-09-26","01:17:27","1.6184"
"2023-09-26","02:17:27","1.6207"
"2023-09-26","03:17:27","1.6168"
"2023-09-26","04:17:27","1.5942"
"2023-09-26","05:17:27","1.5386"
"2023-09-26","06:17:27","1.4972"
"2023-09-26","07:17:27","1.5066"
"2023-09-26","08:17:27","1.5226"
"2023-09-26","09:17:27","1.5243"
"2023-09-26","10:17:27","1.5262"
"2023-09-26","11:17:27","1.5379"
"2023-09-26","12:17:27","1.5394"
"2023-09-26","13:17:27","1.5595"
"2023-09-26","14:17:27","1.5697"
"2023-09-26","15:17:27","1.5738"
"2023-09-26","16:17:27","1.5743"
