"date","cruise","set.number","species","specimen","sex","length","weight","egg.condition","fish.number","age.material","shell.condition","maturity","chela","missing.legs","disc.width","comment"
"2009-07-08","O029",2,2550,5,2,87,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,6,1,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,7,1,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,8,2,81,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,9,2,81,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,10,2,80,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,11,2,77,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,12,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,13,2,76,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,14,2,76,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,15,2,76,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,16,2,75,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,17,2,74,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,18,2,74,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,19,1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,20,1,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,21,2,71,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,22,2,71,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,23,2,70,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,24,2,70,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,25,2,69,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,26,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,27,2,68,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,28,2,68,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,29,1,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,30,1,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,31,1,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,32,2,67,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,33,2,67,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,34,2,67,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,35,1,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,36,1,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,37,1,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,38,2,66,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,39,2,65,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,40,1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,41,1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,42,1,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,43,2,63,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,44,1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,45,1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,46,2,62,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,47,1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,48,1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,49,1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,50,1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,51,2,61,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,52,1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,53,1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,54,2,61,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,55,2,61,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,56,2,60,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,57,1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,58,1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,59,2,59,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,60,2,58,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,61,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,62,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,63,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,64,2,58,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,65,2,57,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,66,1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,67,2,56,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,68,2,56,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,69,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,70,2,55,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,71,2,55,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,72,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,73,1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,74,1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,75,1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,76,2,53,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,77,2,53,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,78,2,53,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,79,1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,80,1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,81,2,52,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,82,2,52,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,83,1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,84,1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,85,2,51,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,86,2,51,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,87,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,88,2,49,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,89,2,49,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,90,2,48,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,91,2,48,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,92,2,48,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,93,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,94,2,43,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",2,2550,95,2,41,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",3,2550,1,2,82,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",3,2550,2,1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",3,2550,3,1,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",3,2550,4,2,66,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",3,2550,5,1,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",4,2550,1,2,124,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",4,2550,2,2,103,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",4,2550,3,1,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",4,2550,4,1,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",4,2550,5,1,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",4,2550,6,2,72,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",4,2550,7,2,61,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",4,2550,8,2,60,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",5,2550,1,1,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",5,2550,2,1,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",5,2550,3,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",5,2550,4,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",5,2550,5,2,67,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",5,2550,6,2,65,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",5,2550,7,1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",6,2550,1,1,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",6,2550,2,2,80,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",6,2550,3,2,74,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",6,2550,4,2,68,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",6,2550,5,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",6,2550,6,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-08","O029",6,2550,7,2,58,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,1,1,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,2,1,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,3,1,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,4,2,82,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,5,1,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,6,2,80,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,7,1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,8,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,9,2,75,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,10,1,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,11,2,70,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,12,2,67,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,13,2,67,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,14,1,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,15,2,66,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,16,2,65,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,17,1,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,18,1,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,19,1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,20,1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,21,2,56,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,22,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,23,2,51,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",7,2550,24,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,1,1,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,2,2,85,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,3,1,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,4,2,81,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,5,2,80,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,6,2,79,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,7,2,79,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,8,1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,9,1,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,10,1,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,11,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,12,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,13,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,14,2,74,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,15,1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,16,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,17,2,73,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,18,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,19,2,72,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,20,2,72,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,21,1,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,22,1,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,23,1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,24,1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,25,2,71,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,26,1,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,27,2,70,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,28,2,70,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,29,2,69,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,30,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,31,2,69,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,32,2,69,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,33,1,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,34,2,68,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,35,2,67,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,36,1,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,37,2,66,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,38,2,66,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,39,1,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,40,2,66,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,41,2,66,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,42,2,66,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,43,1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,44,1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,45,2,62,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,46,1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,47,1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,48,2,61,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,49,2,61,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,50,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,51,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,52,2,58,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,53,1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,54,2,57,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,55,1,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,56,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,57,1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,58,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,59,1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",8,2550,60,1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",9,2550,1,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,1,1,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,2,2,93,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,3,1,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,4,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,5,2,90,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,6,1,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,7,1,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,8,2,85,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,9,1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,10,1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,11,1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,12,1,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,13,2,78,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,14,2,77,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,15,2,77,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,16,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,17,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,18,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,19,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,20,1,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,21,1,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,22,1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,23,1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,24,1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,25,1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,26,2,73,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,27,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,28,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,29,2,73,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,30,2,72,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,31,1,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,32,1,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,33,2,71,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,34,2,71,NA,3,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,35,1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,36,1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,37,1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,38,1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,39,1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,40,1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,41,1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,42,1,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,43,2,70,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,44,2,69,NA,0,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,45,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,46,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,47,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,48,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2009-07-09","O029",10,2550,49,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
