"date","tow.number","species","species.name.logbook","number.caught","weight.caught","presence","comment"
"1989-08-18",2,346,"plie","20",NA,1,""
"1989-08-18",2,211,"raie","1",NA,1,""
"1989-08-18",2,640,"loche","3",NA,1,""
"1989-08-18",3,10,"morue","50",NA,1,""
"1989-08-18",3,41,"plie grise","3",NA,1,""
"1989-08-18",3,211,"raie","1",NA,1,""
"1989-08-18",3,640,"loche","5",NA,1,""
"1989-08-18",3,346,"plie","200",NA,1,""
"1989-08-18",4,10,"morue","10",NA,1,""
"1989-08-18",4,346,"plie","300",NA,1,""
"1989-08-18",4,211,"raie","1",NA,1,""
"1989-08-18",5,10,"morue","15",NA,1,""
"1989-08-18",5,346,"plie","100",NA,1,""
"1989-08-18",5,640,"loche","5",NA,1,""
"1989-08-18",5,4322,"petoncle d'islande","1",NA,1,""
"1989-08-18",6,10,"morue","2",NA,1,""
"1989-08-18",6,346,"plie","50",NA,1,""
"1989-08-18",6,2520,"hyas","30",NA,1,""
"1989-08-18",6,4322,"petoncle d'islande","1",NA,1,""
"1989-08-18",6,6400,"oursin","100",NA,1,""
"1989-08-18",7,346,"plie","20",NA,1,""
"1989-08-18",7,6400,"oursin","100",NA,1,""
"1989-08-19",1,10,"morue","1",NA,1,""
"1989-08-19",1,346,"plie","50",NA,1,""
"1989-08-19",1,640,"loche","5",NA,1,""
"1989-08-19",1,6400,"oursin","20",NA,1,""
"1989-08-20",1,10,"morue","1",NA,1,""
"1989-08-20",1,346,"plie","200",NA,1,""
"1989-08-20",1,60,"herring","3",NA,1,""
"1989-08-20",1,640,"loche","2",NA,1,""
"1989-08-20",1,2520,"hyas","20",NA,1,""
"1989-08-20",1,4514,"calmar","1",NA,1,""
"1989-08-20",2,346,"plie","50",NA,1,""
"1989-08-20",3,346,"plie","100",NA,1,""
"1989-08-20",3,6400,"oursin","50",NA,1,""
"1989-08-20",3,8600,"eponge  carre","1",NA,1,"30 cm X 20 cm X 10 CM"
"1989-08-21",1,10,"morue","1",NA,1,""
"1989-08-21",1,346,"plie","5",NA,1,""
"1989-08-21",1,2100,"crevette","20",NA,1,""
"1989-08-21",1,6100,"etoile","10",NA,1,""
"1989-08-21",2,346,"plie","10",NA,1,""
"1989-08-21",2,6100,"etoile  ","10",NA,1,""
"1989-08-21",3,10,"morue","3",NA,1,""
"1989-08-21",3,20,"poisson rouge","5",NA,1,""
"1989-08-21",3,41,"plie grise","2",NA,1,""
"1989-08-21",3,2100,"crevette","20",NA,1,""
"1989-08-21",3,4520,"pieuvre","1",NA,1,""
"1989-08-21",3,8600,"eponge carre",NA,"100 lbs",1,""
"1989-08-21",4,20,"poisson rouge","1",NA,1,""
"1989-08-21",4,12,"barbue","1",NA,1,""
"1989-08-21",4,41,"plie grise","1",NA,1,""
"1989-08-21",5,10,"morue","3",NA,1,""
"1989-08-21",5,20,"poisson rouge",NA,NA,1,"2 crates"
"1989-08-21",5,346,"plie","20",NA,1,""
"1989-08-21",6,10,"morue","2",NA,1,""
"1989-08-21",6,20,"poisson rouge","2",NA,1,""
"1989-08-21",6,346,"plie","50",NA,1,""
"1989-08-21",6,4514,"squid","2",NA,1,""
"1989-08-22",1,10,"morue","2",NA,1,""
"1989-08-22",1,346,"plie","10",NA,1,""
"1989-08-22",2,346,"plie","1",NA,1,""
"1989-08-22",2,6300,"corne de boeuf","4",NA,1,""
"1989-08-22",3,10,"morue","3",NA,1,""
"1989-08-22",3,346,"plie","100",NA,1,""
"1989-08-22",3,640,"loche","20",NA,1,""
"1989-08-22",3,122,"terassier de roche","2",NA,1,""
"1989-08-23",1,2520,"hyas","20",NA,1,""
"1989-08-23",1,6300,"corne de cerf","3",NA,1,""
"1989-08-23",1,6400,"oursin","10",NA,1,""
"1989-08-23",2,10,"morue","8",NA,1,""
"1989-08-23",2,346,"plie","300",NA,1,""
"1989-08-23",2,340,"poisson alligator","3",NA,1,""
"1989-08-23",2,4400,"limace","2",NA,1,""
"1989-08-23",2,640,"loche","10",NA,1,""
"1989-08-23",2,4210,"bigorneau","20",NA,1,""
"1989-08-23",3,10,"morue","20",NA,1,""
"1989-08-23",3,346,"plie","100",NA,1,""
"1989-08-23",3,640,"loche","3",NA,1,""
"1989-08-23",4,10,"morue","20",NA,1,""
"1989-08-23",4,346,"plie","50",NA,1,""
"1989-08-23",4,211,"raie","2",NA,1,""
"1989-08-23",4,2520,"hyas","20",NA,1,""
"1989-08-23",4,6300,"corne de cerf","10",NA,1,""
"1989-08-23",4,6400,"oursin","20",NA,1,""
"1989-08-23",5,10,"morue","10",NA,1,""
"1989-08-23",5,346,"plie","100",NA,1,""
"1989-08-23",5,211,"raie","2",NA,1,""
"1989-08-23",5,640,"loche","10",NA,1,""
"1989-08-23",5,6300,"corne de cerf","10",NA,1,""
"1989-08-24",1,10,"morue","10",NA,1,""
"1989-08-24",1,346,"plie","200",NA,1,""
"1989-08-24",1,211,"raie","2",NA,1,""
"1989-08-24",1,640,"loche","10",NA,1,""
"1989-08-24",1,6100,"etoile de mer(grosse)","5",NA,1,""
"1989-08-25",1,10,"morue","5",NA,1,""
"1989-08-25",1,346,"plie","50",NA,1,""
"1989-08-25",1,640,"loche","2",NA,1,""
"1989-08-25",1,4322,"petoncle d'islande","20",NA,1,""
"1989-08-25",1,6400,"oursin","200",NA,1,""
"1989-08-25",2,346,"plie","2",NA,1,""
"1989-08-25",2,2520,"hyas","3",NA,1,""
"1989-08-25",2,6400,"oursin","30",NA,1,""
"1989-08-25",3,346,"plie","50",NA,1,""
"1989-08-25",3,2520,"hyas","20",NA,1,""
"1989-08-25",3,6300,"corne de cerf","5",NA,1,""
"1989-08-25",3,6400,"oursin","200",NA,1,""
"1989-08-25",4,4322,"petoncle d'islande","500",NA,1,"Environ 100 vivante"
"1989-08-25",4,6100,"etoile de mer(grosse)","5",NA,1,""
"1989-08-25",4,6400,"oursin",NA,NA,1,"2 crates"
"1989-08-26",1,10,"morue","20",NA,1,""
"1989-08-26",1,346,"plie","20",NA,1,""
"1989-08-26",1,41,"plie grise","10",NA,1,""
"1989-08-26",1,640,"loche","2",NA,1,""
"1989-08-26",1,6400,"oursin","50",NA,1,""
"1989-08-26",3,10,"morue","25",NA,1,""
"1989-08-26",3,346,"plie(grosse)","100",NA,1,""
"1989-08-26",3,211,"raie","1",NA,1,""
"1989-08-26",3,2520,"hyas","10",NA,1,""
"1989-08-26",3,6200,"ophiure",NA,NA,1,"2 sceaux"
"1989-08-26",3,6400,"oursin","200",NA,1,""
"1989-08-27",1,10,"morue","20",NA,1,""
"1989-08-27",1,NA,"","25",NA,1,"pas dans le logbook"
"1989-08-27",1,346,"plie","50",NA,1,""
"1989-08-27",1,211,"raie","10",NA,1,""
"1989-08-27",2,10,"morue","2",NA,1,""
"1989-08-27",2,346,"plie","30",NA,1,""
"1989-08-27",2,2520,"hyas","10",NA,1,""
"1989-08-27",2,6400,"oursin","50",NA,1,""
"1989-08-27",3,10,"morue","1",NA,1,""
"1989-08-27",3,346,"plie","20",NA,1,""
"1989-08-27",3,2520,"hyas","10",NA,1,""
"1989-08-27",3,4322,"petoncle d'islande","1",NA,1,""
"1989-08-27",3,8600,"eponge carre","10",NA,1,""
"1989-08-28",1,10,"morue","2",NA,1,""
"1989-08-28",1,346,"plie","20",NA,1,""
"1989-08-28",1,2520,"hyas","1",NA,1,""
"1989-08-28",1,8600,"eponge","5",NA,1,""
"1989-08-28",2,10,"morue","3",NA,1,""
"1989-08-28",2,346,"plie","20",NA,1,""
"1989-08-28",2,50,"loup atlantique","1",NA,1,""
"1989-08-28",2,2520,"hyas","50",NA,1,""
"1989-08-28",2,4322,"petoncle d'islande","50",NA,1,""
"1989-08-28",2,6400,"oursin","200",NA,1,""
"1989-08-28",2,8600,"eponge carre","3",NA,1,""
"1989-08-28",3,10,"morue","2",NA,1,""
"1989-08-28",3,20,"poisson rouge","1",NA,1,""
"1989-08-28",3,346,"plie","5",NA,1,""
"1989-08-28",3,6500,"sand dollar","15",NA,1,""
"1989-08-28",3,8600,"eponge carre","1",NA,1,""
"1989-08-28",4,346,"plie","10",NA,1,""
"1989-08-28",4,4322,"petoncle d'islande","25",NA,1,""
"1989-08-28",4,6400,"oursin","200",NA,1,""
"1989-08-28",5,346,"plie","5",NA,1,""
"1989-08-28",5,6400,"oursin","10",NA,1,""
"1989-08-28",6,10,"morue","2",NA,1,""
"1989-08-28",6,346,"plie","10",NA,1,""
"1989-08-28",6,2520,"hyas","50",NA,1,""
"1989-08-28",6,6300,"corne de cerf","10",NA,1,""
"1989-08-28",6,6400,"oursin","500",NA,1,""
"1989-08-29",1,10,"morue","30",NA,1,""
"1989-08-29",1,346,"plie","500",NA,1,""
"1989-08-29",1,640,"loche","10",NA,1,""
"1989-08-31",1,41,"plie grise","20",NA,1,""
"1989-08-31",1,211,"raie","4",NA,1,""
"1989-08-31",1,640,"loche","6",NA,1,""
"1989-08-31",1,2520,"hyas","5",NA,1,""
"1989-08-31",1,6100,"etoile de mer",NA,NA,1,"beaucoup"
"1989-08-31",1,6400,"oursin","10",NA,1,""
"1989-08-31",2,10,"morue","6",NA,1,""
"1989-08-31",2,41,"plie grise","15",NA,1,""
"1989-08-31",2,640,"loche","3",NA,1,""
"1989-08-31",2,2520,"hyas","15",NA,1,""
"1989-08-31",2,6100,"etoile de mer",NA,NA,1,""
"1989-08-31",2,6400,"oursin",NA,NA,1,""
"1989-08-31",3,10,"morue","10",NA,1,""
"1989-08-31",3,346,"plie","30",NA,1,""
"1989-08-31",3,2520,"hyas","10",NA,1,""
"1989-08-31",3,4348,"coquille de palourde",NA,NA,1,"beaucoup"
"1989-08-31",3,6400,"oursin",NA,NA,1,"beaucoup"
"1989-09-01",2,10,"morue","20",NA,1,""
"1989-09-01",2,41,"plie grise","40",NA,1,""
"1989-09-01",2,211,"raie","2",NA,1,""
"1989-09-01",2,640,"loche","6",NA,1,""
"1989-09-01",2,2520,"hyas","8",NA,1,""
"1989-09-01",2,6100,"etoile de mer",NA,NA,1,""
"1989-09-01",2,6400,"oursin",NA,NA,1,""
"1989-09-03",1,10,"morue","6",NA,1,""
"1989-09-03",1,41,"plie grise","15",NA,1,""
"1989-09-03",1,211,"raie","1",NA,1,""
"1989-09-03",1,2520,"hyas","2",NA,1,""
"1989-09-03",1,6100,"etoile de mer",NA,NA,1,""
"1989-09-03",2,10,"morue","25",NA,1,""
"1989-09-03",2,346,"plie","20",NA,1,""
"1989-09-03",2,NA,"","1",NA,1,"pas dans le logbook"
"1989-09-03",2,4400,"limace","1",NA,1,""
"1989-09-03",2,2520,"hyas","4",NA,1,""
"1989-09-03",2,4320,"petoncle  ","4",NA,1,""
"1989-09-03",2,6100,"etoile de mer",NA,NA,1,""
"1989-09-03",3,10,"morue","15",NA,1,""
"1989-09-03",3,12,"barbue","1",NA,1,""
"1989-09-03",3,346,"plie","15",NA,1,""
"1989-09-03",3,2520,"hyas","6",NA,1,""
"1989-09-03",3,4320,"petoncle","3",NA,1,""
"1989-09-03",3,6100,"etoile de mer",NA,NA,1,""
"1989-09-03",4,10,"morue","10",NA,1,""
"1989-09-03",4,346,"plie","15",NA,1,""
"1989-09-03",4,640,"loche","1",NA,1,""
"1989-09-03",4,2520,"hyas","5",NA,1,""
"1989-09-03",4,4320,"petoncle",NA,NA,1,"plusieurs"
"1989-09-03",4,6400,"oursin",NA,NA,1,""
"1989-09-03",5,10,"morue","15",NA,1,""
"1989-09-03",5,20,"poisson rouge","1",NA,1,""
"1989-09-03",5,346,"plie","20",NA,1,""
"1989-09-03",5,640,"loche","2",NA,1,""
"1989-09-03",5,2520,"hyas","10",NA,1,""
"1989-09-03",5,4210,"bigorneau",NA,NA,1,""
"1989-09-03",5,4320,"petoncle",NA,NA,1,""
"1989-09-03",5,6100,"etoile de mer",NA,NA,1,""
"1989-09-03",5,6400,"oursin",NA,NA,1,""
"1989-09-03",5,6500,"dollar de sable",NA,NA,1,""
"1989-09-03",6,10,"morue","6",NA,1,""
"1989-09-03",6,346,"plie","10",NA,1,""
"1989-09-03",6,2520,"hyas","40",NA,1,""
"1989-09-03",6,4320,"petoncle","15",NA,1,""
"1989-09-03",6,6100,"grosse etoile de mer","6",NA,1,""
"1989-09-03",6,6400,"oursin",NA,NA,1,"beaucoup"
"1989-09-05",1,10,"morue","20",NA,1,""
"1989-09-05",1,346,"plie","10",NA,1,""
"1989-09-05",1,2520,"hyas","15",NA,1,""
"1989-09-05",1,6100,"etoile de mer",NA,NA,1,"beaucoup"
"1989-09-05",1,6400,"oursin",NA,NA,1,"beaucoup"
"1989-09-05",2,10,"morue","10",NA,1,""
"1989-09-05",2,346,"plie","15",NA,1,""
"1989-09-05",2,NA,"","1",NA,1,"pas dans le logbook"
"1989-09-05",2,640,"loche","1",NA,1,""
"1989-09-05",2,2520,"hyas","10",NA,1,""
"1989-09-05",2,4320,"petoncle",NA,NA,1,""
"1989-09-05",2,6100,"etoile de mer",NA,NA,1,""
"1989-09-05",2,6400,"oursin",NA,NA,1,""
"1989-09-05",2,301,"chaboisseau bronze","1",NA,1,""
"1989-09-05",3,10,"morue","10",NA,1,""
"1989-09-05",3,346,"plie","20",NA,1,""
"1989-09-05",3,211,"raie","1",NA,1,""
"1989-09-05",3,640,"loche","3",NA,1,""
"1989-09-05",3,2520,"hyas","10",NA,1,""
"1989-09-05",3,4210,"bigorneau",NA,NA,1,""
"1989-09-05",3,6100,"etoile de mer",NA,NA,1,""
"1989-09-05",3,6400,"oursin",NA,NA,1,""
"1989-09-06",1,10,"morue","1",NA,1,""
"1989-09-06",1,346,"plie","2",NA,1,""
"1989-09-06",1,2520,"hyas","3",NA,1,""
"1989-09-06",1,4320,"petoncle","1",NA,1,""
"1989-09-06",1,6100,"etoile de mer",NA,NA,1,"Quelque"
"1989-09-06",1,6400,"oursin",NA,NA,1,"beaucoup"
"1989-09-06",3,346,"plie","15",NA,1,""
"1989-09-06",3,211,"raie","1",NA,1,""
"1989-09-06",3,2520,"hyas","6",NA,1,""
"1989-09-06",3,4320,"petoncle","1",NA,1,""
"1989-09-06",3,6100,"grosse etoile de mer","1",NA,1,""
"1989-09-06",3,6400,"oursin",NA,NA,1,"beaucoup"
"1989-09-06",5,10,"morue","1",NA,1,""
"1989-09-06",5,346,"plie","10",NA,1,""
"1989-09-06",5,640,"loche","2",NA,1,""
"1989-09-06",5,2520,"hyas","4",NA,1,""
"1989-09-06",6,10,"morue","2",NA,1,""
"1989-09-06",6,346,"plie","10",NA,1,""
"1989-09-06",6,640,"loche","3",NA,1,""
"1989-09-06",6,2520,"hyas","4",NA,1,""
"1989-09-06",6,6100,"etoile de mer",NA,NA,1,""
"1989-09-06",6,6400,"oursin",NA,NA,1,""
"1989-09-06",7,346,"plie","6",NA,1,""
"1989-09-06",7,640,"loche","3",NA,1,""
"1989-09-06",7,631,"lompenie(serpent de mer)","2",NA,1,""
"1989-09-06",7,6100,"etoile de mer",NA,NA,1,""
"1989-09-06",7,6400,"oursin",NA,NA,1,""
"1989-09-06",8,346,"plie","10",NA,1,""
"1989-09-06",8,640,"loche","3",NA,1,""
"1989-09-06",8,2520,"hyas","5",NA,1,""
"1989-09-06",8,4320,"petoncle","2",NA,1,""
"1989-09-06",9,10,"morue","6",NA,1,""
"1989-09-06",9,346,"plie","4",NA,1,""
"1989-09-06",9,640,"loche","3",NA,1,""
"1989-09-06",9,2520,"hyas","2",NA,1,""
"1989-09-06",9,6400,"oursin",NA,NA,1,""
"1989-09-06",10,10,"morue","10",NA,1,""
"1989-09-06",10,346,"plie","10",NA,1,""
"1989-09-06",10,640,"loche","2",NA,1,""
"1989-09-06",10,2520,"hyas","30",NA,1,""
"1989-09-06",10,6400,"oursin",NA,NA,1,"beaucoup"
"1989-09-06",11,10,"morue","10",NA,1,""
"1989-09-06",11,346,"plie","15",NA,1,""
"1989-09-06",11,640,"loche","4",NA,1,""
"1989-09-06",11,2520,"hyas","4",NA,1,""
"1989-09-06",11,4320,"petoncle","2",NA,1,""
"1989-09-06",11,6400,"oursin",NA,NA,1,"beaucoup"
"1989-09-07",1,10,"morue","20",NA,1,""
"1989-09-07",1,346,"plie","20",NA,1,""
"1989-09-07",1,640,"loche","5",NA,1,""
"1989-09-07",1,2520,"hyas","2",NA,1,""
"1989-09-07",1,6100,"etoile de mer","0",NA,1,"plusieurs"
"1989-09-07",1,6400,"oursin","6",NA,1,""
"1989-09-07",2,10,"morue","3",NA,1,""
"1989-09-07",2,346,"plie","10",NA,1,""
"1989-09-07",2,640,"loche","2",NA,1,""
"1989-09-07",2,2520,"hyas","6",NA,1,""
"1989-09-07",3,10,"morue","2",NA,1,""
"1989-09-07",3,346,"plie","20",NA,1,""
"1989-09-07",3,640,"loche","6",NA,1,""
"1989-09-07",3,2520,"hyas","40",NA,1,""
"1989-09-07",3,4310,"palourde",NA,NA,1,""
"1989-09-07",4,10,"morue","6",NA,1,""
"1989-09-07",4,346,"plie","15",NA,1,""
"1989-09-07",4,2520,"hyas","40",NA,1,""
"1989-09-07",4,6500,"dollar de sable",NA,NA,1,"beaucoup"
"1989-09-07",5,10,"morue","7",NA,1,""
"1989-09-07",5,346,"plie","20",NA,1,""
"1989-09-07",5,502,"poule de mer(petite)","1",NA,1,""
"1989-09-07",5,2520,"hyas","15",NA,1,""
"1989-09-07",5,6100,"etoile(petite)",NA,NA,1,"beaucoup"
"1989-09-07",5,6500,"dollar de sable",NA,NA,1,"beaucoup"
"1989-09-07",6,10,"morue","4",NA,1,""
"1989-09-07",6,346,"plie","7",NA,1,""
"1989-09-07",6,2520,"hyas","15",NA,1,""
"1989-09-07",6,4320,"petoncle","8",NA,1,""
"1989-09-07",6,6400,"oursin",NA,NA,1,""
"1989-09-08",1,10,"morue","5",NA,1,""
"1989-09-08",1,346,"plie","10",NA,1,""
"1989-09-08",1,640,"loche","3",NA,1,""
"1989-09-08",1,2520,"hyas","10",NA,1,""
"1989-09-08",1,4210,"bigorneau",NA,NA,1,""
"1989-09-08",1,6500,"dollar de sable",NA,NA,1,""
"1989-09-08",2,10,"morue","10",NA,1,""
"1989-09-08",2,346,"plie","15",NA,1,""
"1989-09-08",2,2520,"hyas","1",NA,1,""
"1989-09-08",2,6500,"dollar de sable",NA,NA,1,""
"1989-09-08",3,10,"morue","10",NA,1,""
"1989-09-08",3,346,"plie","20",NA,1,""
"1989-09-08",3,2100,"crevette","2",NA,1,""
"1989-09-08",3,4210,"bigorneau","5",NA,1,""
"1989-09-08",3,4310,"palourde","1",NA,1,""
"1989-09-08",3,6500,"dollar de sable",NA,NA,1,""
"1989-09-08",4,10,"morue","15",NA,1,""
"1989-09-08",4,346,"plie","20",NA,1,""
"1989-09-08",4,640,"loche","6",NA,1,""
"1989-09-08",4,2520,"hyas","1",NA,1,""
"1989-09-08",4,4210,"bigorneau","20",NA,1,""
"1989-09-08",4,6100,"grosse etoile de mer","2",NA,1,""
"1989-09-08",4,6500,"dollar de sable",NA,NA,1,""
"1989-09-08",4,8600,"eponge","1",NA,1,""
"1989-09-08",5,10,"morue",NA,"1500 lbs",1,""
"1989-09-08",5,346,"plie","200",NA,1,""
"1989-09-08",5,640,"loche","15",NA,1,""
"1989-09-08",5,4210,"bigorneau",NA,NA,1,""
"1989-09-08",5,6100,"etoile de mer",NA,NA,1,""
"1989-09-08",7,10,"morue","3",NA,1,""
"1989-09-08",7,346,"plie","20",NA,1,""
"1989-09-08",7,640,"loche","7",NA,1,""
"1989-09-08",7,2520,"hyas","1",NA,1,""
"1989-09-08",8,10,"morue","20",NA,1,""
"1989-09-08",8,346,"plie","30",NA,1,""
"1989-09-08",8,640,"loche","10",NA,1,""
"1989-09-08",8,6100,"etoile de mer",NA,NA,1,"beaucoup"
"1989-09-08",9,10,"morue","10",NA,1,""
"1989-09-08",9,346,"plie","20",NA,1,""
"1989-09-08",9,640,"loche","6",NA,1,""
"1989-09-08",9,2520,"hyas","5",NA,1,""
"1989-09-08",9,6100,"etoile de mer",NA,NA,1,"beaucoup"
"1989-09-21",1,10,"morue","20",NA,1,""
"1989-09-21",1,346,"plie","40",NA,1,""
"1989-09-21",1,4400,"limace","15",NA,1,""
"1989-09-21",1,6100,"etoile de mer",NA,NA,1,"beaucoup"
"1989-09-21",2,10,"morue","40",NA,1,""
"1989-09-21",2,346,"plie","30",NA,1,""
"1989-09-21",2,4400,"limace","20",NA,1,""
"1989-09-21",2,9300,"algue",NA,NA,1,""
"1989-09-21",2,6100,"etoile de mer",NA,NA,1,""
"1989-10-06",1,10,"morue","40",NA,1,""
"1989-10-06",1,346,"plie","30",NA,1,""
"1989-10-06",1,640,"loche","6",NA,1,""
"1989-10-06",1,6100,"etoile de mer",NA,NA,1,""
"1989-10-06",1,6400,"oursin",NA,NA,1,""
"1989-10-06",2,10,"morue","25",NA,1,""
"1989-10-06",2,346,"plie","30",NA,1,""
"1989-10-06",2,4400,"limace","2",NA,1,""
"1989-10-06",2,640,"loche","10",NA,1,""
"1989-10-06",2,6100,"etoile de mer",NA,NA,1,""
"1989-10-06",3,10,"morue","30",NA,1,""
"1989-10-06",3,346,"plie","30",NA,1,""
"1989-10-06",3,340,"poisson alligator","1",NA,1,""
"1989-10-06",3,640,"loche","15",NA,1,""
"1989-10-06",3,2520,"hyas","4",NA,1,""
"1989-10-06",3,6100,"etoile de mer",NA,NA,1,""
"1989-10-07",1,2527,"hyas araneus(casque de police)","20",NA,1,""
"1989-10-07",1,6100,"petite etoile de mer",NA,NA,1,"beaucoup"
"1989-10-07",1,6400,"oursin",NA,NA,1,"beaucoup"
"1989-10-07",2,10,"morue","15",NA,1,""
"1989-10-07",2,346,"plie","30",NA,1,""
"1989-10-07",2,NA,"","1",NA,1,"pas dans le logbook"
"1989-10-07",2,4400,"limace","1",NA,1,""
"1989-10-07",2,2520,"hyas","10",NA,1,""
"1989-10-07",2,6100,"etoile de mer","0",NA,1,""
"1989-10-07",2,301,"chaboisseau bronze","1",NA,NA,""
"1989-10-07",3,10,"morue","6",NA,1,""
"1989-10-07",3,346,"plie","30",NA,1,""
"1989-10-07",3,640,"loche","7",NA,1,""
"1989-10-07",3,2520,"hyas","10",NA,1,""
"1989-10-07",3,6100,"etoile de mer",NA,NA,1,""
"1989-10-08",1,10,"morue","20",NA,1,""
"1989-10-08",1,40,"plie canadienne","30",NA,1,""
"1989-10-08",1,640,"loche","10",NA,1,""
"1989-10-08",1,2520,"hyas","5",NA,1,""
"1989-10-08",1,6100,"etoile de mer",NA,NA,1,""
"1989-10-08",1,8600,"eponge",NA,NA,1,""
"1989-10-08",4,10,"morue","6",NA,1,""
"1989-10-08",4,346,"plie","30",NA,1,""
"1989-10-08",4,311,"chaboisseau  ","1",NA,1,""
"1989-10-08",4,2520,"hyas","2",NA,1,""
"1989-10-08",4,4210,"bigorneau",NA,NA,1,""
"1989-10-08",4,6100,"etoile de mer",NA,NA,1,""
"1989-10-08",5,10,"morue","6",NA,1,""
"1989-10-08",5,346,"plie","20",NA,1,""
"1989-10-08",5,4400,"limace","1",NA,1,""
"1989-10-08",5,640,"loche","6",NA,1,""
"1989-10-08",5,6100,"etoile de mer",NA,NA,1,""
"1989-10-08",6,10,"morue","8",NA,1,""
"1989-10-08",6,346,"plie","30",NA,1,""
"1989-10-08",6,640,"loche","3",NA,1,""
"1989-10-08",6,4210,"bigorneau",NA,NA,1,""
"1989-10-08",6,6100,"etoile de mer",NA,NA,1,""
"1989-10-09",1,10,"morue","10",NA,1,""
"1989-10-09",1,40,"plie canadienne","30",NA,1,""
"1989-10-09",1,640,"loche","2",NA,1,""
"1989-10-09",1,2520,"hyas","7",NA,1,""
"1989-10-09",1,4210,"bigorneau",NA,NA,1,""
"1989-10-09",2,10,"morue","30",NA,1,""
"1989-10-09",2,40,"plie canadienne","40",NA,1,""
"1989-10-09",2,640,"loche","8",NA,1,""
"1989-10-09",2,2520,"hyas","8",NA,1,""
"1989-10-09",2,6100,"etoile de mer",NA,NA,1,""
"1989-10-09",3,10,"morue","50-75",NA,1,""
"1989-10-09",3,40,"plie canadienne","60",NA,1,""
"1989-10-09",3,2520,"hyas","15",NA,1,""
"1989-10-09",3,4310,"palourde",NA,NA,1,""
"1989-10-09",4,10,"morue",NA,"200 lbs",1,""
"1989-10-09",4,40,"plie canadienne",NA,"70 lbs",1,""
"1989-10-09",4,64,"capelan","6",NA,1,""
"1989-10-09",4,311,"chaboisseau","1",NA,1,""
"1989-10-09",4,640,"loche","10",NA,1,""
"1989-10-09",4,2520,"hyas","15",NA,1,""
