"date","set.number","experiment","species","size.class","sex","ratio","length","length.unit","comment","cruise"
"2003-05-16",1,1,204,1,9,1,32,"cm","","O320"
"2003-05-16",1,1,2550,1,1,1,85,"mm","","O320"
"2003-05-16",2,1,2513,1,1,1,116,"mm","","O320"
"2003-05-16",2,1,2550,1,1,1,61,"mm","","O320"
"2003-05-16",3,1,43,1,9,1,13,"cm","","O320"
"2003-05-16",3,1,43,1,9,1,29,"cm","","O320"
"2003-05-16",3,1,43,1,9,1,34,"cm","","O320"
"2003-05-16",3,1,63,1,9,1,15,"cm","","O320"
"2003-05-16",3,1,143,1,9,1,15,"cm","","O320"
"2003-05-16",3,1,143,1,9,1,16,"cm","","O320"
"2003-05-16",3,1,204,1,2,1,21,"cm","","O320"
"2003-05-16",3,1,204,1,2,1,31,"cm","","O320"
"2003-05-16",4,1,43,1,9,1,21,"cm","","O320"
"2003-05-16",4,1,43,1,9,1,28,"cm","","O320"
"2003-05-16",4,1,63,1,9,1,15,"cm","","O320"
"2003-05-16",4,1,63,1,9,1,15,"cm","","O320"
"2003-05-16",4,1,143,1,9,1,18,"cm","","O320"
"2003-05-16",4,1,204,1,2,1,20,"cm","","O320"
"2003-05-16",4,1,204,1,2,1,21,"cm","","O320"
"2003-05-16",4,1,204,1,2,1,23,"cm","","O320"
"2003-05-16",4,1,204,1,2,1,26,"cm","","O320"
"2003-05-16",4,1,204,1,2,1,26,"cm","","O320"
"2003-05-16",4,1,204,1,2,1,31,"cm","","O320"
"2003-05-16",4,1,204,1,2,1,32,"cm","","O320"
"2003-05-16",4,1,204,1,2,1,38,"cm","","O320"
"2003-05-16",4,1,204,1,2,1,41,"cm","","O320"
"2003-05-16",4,1,204,1,2,1,46,"cm","","O320"
"2003-05-16",4,1,300,1,9,1,22,"cm","","O320"
"2003-05-16",4,1,2550,1,1,1,40,"mm","","O320"
"2003-05-16",4,1,2550,1,1,1,46,"mm","","O320"
"2003-05-16",4,1,2550,1,1,1,48,"mm","","O320"
"2003-05-16",4,1,2550,1,1,1,53,"mm","","O320"
"2003-05-16",4,1,2550,1,1,1,55,"mm","","O320"
"2003-05-16",4,1,2550,1,1,1,59,"mm","","O320"
"2003-05-16",4,1,2550,1,1,1,67,"mm","","O320"
"2003-05-16",4,1,2550,1,1,1,98,"mm","","O320"
"2003-05-16",4,1,2550,1,2,1,48,"mm","","O320"
"2003-05-16",4,1,2550,1,2,1,54,"mm","","O320"
"2003-05-16",4,1,2550,1,2,1,56,"mm","","O320"
"2003-05-16",4,1,2550,1,2,1,58,"mm","","O320"
"2003-05-16",4,1,2550,1,2,1,58,"mm","","O320"
"2003-05-16",4,1,2550,1,2,1,59,"mm","","O320"
"2003-05-16",4,1,2550,1,2,1,62,"mm","","O320"
"2003-05-16",4,1,2550,1,2,1,64,"mm","","O320"
"2003-05-16",4,1,2550,1,2,1,64,"mm","","O320"
"2003-05-16",4,1,2550,1,2,1,66,"mm","","O320"
"2003-05-16",4,1,2550,1,2,1,68,"mm","","O320"
"2003-05-16",5,1,43,1,9,1,13,"cm","","O320"
"2003-05-16",5,1,43,1,9,1,16,"cm","","O320"
"2003-05-16",5,1,43,1,9,1,18,"cm","","O320"
"2003-05-16",5,1,60,1,9,1,27,"cm","","O320"
"2003-05-16",5,1,60,1,9,1,27,"cm","","O320"
"2003-05-16",5,1,63,1,9,1,14,"cm","","O320"
"2003-05-16",5,1,63,1,9,1,14,"cm","","O320"
"2003-05-16",5,1,63,1,9,1,15,"cm","","O320"
"2003-05-16",5,1,63,1,9,1,16,"cm","","O320"
"2003-05-16",5,1,118,1,9,1,3,"cm","","O320"
"2003-05-16",5,1,118,1,9,1,3,"cm","","O320"
"2003-05-16",5,1,118,1,9,1,3,"cm","","O320"
"2003-05-16",5,1,118,1,9,1,3,"cm","","O320"
"2003-05-16",5,1,118,1,9,1,3,"cm","","O320"
"2003-05-16",5,1,143,1,9,1,22,"cm","","O320"
"2003-05-16",5,1,204,1,2,1,20,"cm","","O320"
"2003-05-16",5,1,204,1,2,1,25,"cm","","O320"
"2003-05-16",5,1,204,1,2,1,31,"cm","","O320"
"2003-05-16",5,1,300,1,9,1,23,"cm","","O320"
"2003-05-16",5,1,361,1,9,1,4,"cm","","O320"
"2003-05-16",6,1,42,1,9,1,20,"cm","","O320"
"2003-05-16",6,1,42,1,9,1,30,"cm","","O320"
"2003-05-16",6,1,43,1,9,1,12,"cm","","O320"
"2003-05-16",6,1,43,1,9,1,15,"cm","","O320"
"2003-05-16",6,1,43,1,9,1,16,"cm","","O320"
"2003-05-16",6,1,43,1,9,1,16,"cm","","O320"
"2003-05-16",6,1,43,1,9,1,18,"cm","","O320"
"2003-05-16",6,1,43,1,9,1,20,"cm","","O320"
"2003-05-16",6,1,43,1,9,1,22,"cm","","O320"
"2003-05-16",6,1,43,1,9,1,23,"cm","","O320"
"2003-05-16",6,1,43,1,9,1,25,"cm","","O320"
"2003-05-16",6,1,43,1,9,1,28,"cm","","O320"
"2003-05-16",6,1,204,1,2,1,23,"cm","","O320"
"2003-05-16",6,1,204,1,2,1,24,"cm","","O320"
"2003-05-16",6,1,204,1,2,1,32,"cm","","O320"
"2003-05-16",6,1,204,1,2,1,37,"cm","","O320"
"2003-05-16",6,1,2550,1,1,1,60,"mm","","O320"
"2003-05-16",6,1,2550,1,1,1,62,"mm","","O320"
"2003-05-16",7,1,42,1,9,1,21,"cm","","O320"
"2003-05-16",7,1,43,1,9,1,11,"cm","","O320"
"2003-05-16",7,1,43,1,9,1,12,"cm","","O320"
"2003-05-16",7,1,43,1,9,1,12,"cm","","O320"
"2003-05-16",7,1,43,1,9,1,13,"cm","","O320"
"2003-05-16",7,1,43,1,9,1,13,"cm","","O320"
"2003-05-16",7,1,43,1,9,1,13,"cm","","O320"
"2003-05-16",7,1,43,1,9,1,13,"cm","","O320"
"2003-05-16",7,1,43,1,9,1,14,"cm","","O320"
"2003-05-16",7,1,43,1,9,1,16,"cm","","O320"
"2003-05-16",7,1,43,1,9,1,16,"cm","","O320"
"2003-05-16",7,1,43,1,9,1,24,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,12,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,12,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,13,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,13,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,13,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,13,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,14,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,14,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,14,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,14,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,15,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,15,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,15,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,15,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,15,"cm","","O320"
"2003-05-16",7,1,60,1,9,1,15,"cm","","O320"
