"date","start.time","cruise","station","stratum","block.number","valid","experiment","distance","duration","longitude.start","longitude.end","latitude.start","latitude.end","card.type","set.number","gear","auxiliary","speed","depth.start","depth.end","wind.direction","wind.force","tide","surface.temperature","bottom.temperature","warp.port","warp.starboard","comment"
"2010-07-14","08:27:00","O103","252",402,3,1,1,0.12,5,6422.5,6422.4,4622.2,4622.1,5,2,14,0,1.5,13,12,6,2,5,NA,17.5,NA,NA,"flat bottom"
"2010-07-14","10:04:00","O103","253",402,3,1,1,0.12,5,6420,6420.1,4622.1,4622.2,5,3,14,0,1.5,13,13,6,2,5,NA,17.9,NA,NA,"Flat bottom"
"2010-07-14","11:24:00","O103","239",NA,3,1,1,0.12,5,6409,6409.2,4626,4625.9,5,4,14,0,1.5,8,9,6,2,2,NA,20.2,NA,NA,"flat sandstone bottom"
"2010-07-14","13:15:00","O103","209",402,3,1,1,0.12,5,6412,6412.1,4632.1,4632.2,5,5,14,0,1.5,12,12,0,0,1,NA,18.9,NA,NA,"Hard bottom"
"2010-07-14","14:33:00","O103","182",NA,3,1,1,0.12,5,6423.7,6423.7,4635.9,4635.9,5,6,14,0,1.5,10,10,6,2,3,NA,18.1,NA,NA,"bottom a bit rocky;imposible to correct lat long; no info available from Opilio"
"2010-07-15","07:38:00","O103","250",NA,3,1,1,0.14,5,6428.2,6428.4,4622.1,4622.1,5,7,14,0,1.5,9,10,6,1,2,NA,17.8,NA,NA,"sand bottom"
"2010-07-15","08:58:00","O103","227",402,3,1,1,0.1,5,6417.1,6417.1,4627.7,4627.6,5,8,14,0,1.5,17,17,6,1,1,NA,18.8,NA,NA,"bottom: shells"
"2010-07-15","09:46:00","O103","216",421,3,1,1,0.12,5,6420.1,6420,4630.3,4630.4,5,9,14,0,1.5,21,21,8,1,1,NA,17,NA,NA,"Soft bottom with shells"
"2010-07-15","11:18:00","O103","174",NA,2,1,1,0.1,5,6426,6426,4637.5,4637.4,5,10,14,0,1.5,14,14,8,2,5,NA,15.2,NA,NA,"soft bottom"
"2010-07-15","13:18:00","O103","168",NA,2,1,1,0.1,5,6426,6426,4639.9,4639.8,5,11,14,0,1.5,12,11,1,3,1,NA,14.2,NA,NA,"sand bottom"
"2010-07-16","08:08:00","O103","221",NA,3,1,1,0.14,5,6434.1,6433.9,4628,4628,5,12,14,0,1.5,6,7,6,2,3,NA,NA,NA,NA,"Sand bottom (captain) - Hard bottom; lot of algae"
"2010-07-16","09:40:00","O103","171",NA,1,1,1,0.1,5,6434.3,6434.3,4637.9,4637.8,5,13,14,0,1.5,16,16,6,3,1,NA,NA,NA,NA,"sandstone bottom"
"2010-07-16","10:55:00","O103","160",421,1,1,1,0.12,5,6434.3,6434.2,4641.9,4641.8,5,14,14,0,1.5,21,21,6,3,1,NA,NA,NA,NA,"Sandstone bottom"
"2010-07-16","13:07:00","O103","164",NA,1,1,1,0.1,5,6437.2,6437.2,4639.9,4639.8,5,15,14,0,1.5,14,15,6,3,1,NA,NA,NA,NA,"sandstone bottom ; stn 164"
"2010-07-16","14:22:00","O103","201",NA,3,1,1,0.1,5,6434.7,6434.7,4631.7,4631.6,5,16,14,0,1.5,11,9,5,3,1,NA,NA,NA,NA,"sand botton stn 201"
