"date","set.number","experiment","species","size.class","sex","ratio","length","length.unit","comment","cruise"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,9,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,10,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,11,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,11,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,11,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,11,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,11,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,11,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,11,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,11,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,11,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,11,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,11,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,12,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,12,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,12,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,12,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,12,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,12,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,12,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,12,"cm","","P021"
"2014-07-16",2,1,43,1,0,1,12,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,13,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,13,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,13,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,13,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,13,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,13,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,13,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,13,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,13,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,13,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,13,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,13,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,14,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,15,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,15,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,15,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,15,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,15,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,15,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,15,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,15,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,15,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,15,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,15,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,15,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,16,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,16,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,16,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,16,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,16,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,16,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,16,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,16,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,16,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,16,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,17,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,17,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,17,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,17,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,17,"cm","","P021"
"2014-07-16",2,1,43,1,1,1,17,"cm","","P021"
