"date","set.number","species","cruise","valid","experiment","number.caught","weight.caught","number.basket","extra","weight.sampled","comment"
"2006-07-21",9,300,"O637",1,1,5,0.94,0,"",0,""
"2006-07-21",9,301,"O637",1,1,1,0.06,0,"",0,""
"2006-07-21",9,311,"O637",1,1,8,0.06,0,"",0,""
"2006-07-21",9,2521,"O637",1,1,1,0.08,0,"",0,""
"2006-07-21",10,10,"O637",1,1,1,0.4,0,"",0,""
"2006-07-21",10,40,"O637",1,1,7,1.28,0,"",0,""
"2006-07-21",10,42,"O637",1,1,2,0.08,0,"",0,""
"2006-07-21",10,43,"O637",1,1,20,2.33,0,"",0,""
"2006-07-21",10,118,"O637",1,1,1,0.14,0,"",0,""
"2006-07-21",10,300,"O637",1,1,4,0.51,0,"",0,""
"2006-07-21",10,301,"O637",1,1,1,0.46,0,"",0,""
"2006-07-21",10,311,"O637",1,1,5,0.01,0,"",0,""
"2006-07-21",10,622,"O637",1,1,2,0.06,0,"",0,""
"2006-07-21",11,40,"O637",1,1,5,0.44,0,"",0,""
"2006-07-21",11,42,"O637",1,1,90,3.64,0,"",0,""
"2006-07-21",11,43,"O637",1,1,80,8.53,0,"",0,""
"2006-07-21",11,300,"O637",1,1,9,1.61,0,"",0,""
"2006-07-21",11,311,"O637",1,1,4,0.01,0,"",0,""
"2006-07-21",11,340,"O637",1,1,4,0.01,0,"",0,""
"2006-07-21",11,2513,"O637",1,1,1,0.3,0,"",0,""
"2006-07-21",11,2521,"O637",1,1,1,0.22,0,"",0,""
"2006-07-21",12,10,"O637",1,1,11,1.08,0,"",0,""
"2006-07-21",12,30,"O637",1,1,1,1.18,0,"",0,""
"2006-07-21",12,42,"O637",1,1,1,0.04,0,"",0,""
"2006-07-21",12,43,"O637",1,1,99,10.4,0,"",0,""
"2006-07-21",12,63,"O637",1,1,39,2.76,0,"",0,""
"2006-07-21",12,118,"O637",1,1,5,0.57,0,"",0,""
"2006-07-21",12,300,"O637",1,1,33,6.09,0,"",0,""
"2006-07-21",12,301,"O637",1,1,2,0.58,0,"",0,""
"2006-07-21",12,311,"O637",1,1,1,0.01,0,"",0,""
"2006-07-21",12,320,"O637",1,1,1,0.27,0,"",0,""
"2006-07-21",12,2521,"O637",1,1,2,0.12,0,"",0,""
"2006-07-21",13,42,"O637",1,1,73,2.75,0,"",0,""
"2006-07-21",13,43,"O637",1,1,40,5.79,0,"",0,""
"2006-07-21",13,118,"O637",1,1,2,0.05,0,"",0,""
"2006-07-21",13,300,"O637",1,1,4,0.62,0,"",0,""
"2006-07-21",13,301,"O637",1,1,2,0.01,0,"",0,""
"2006-07-21",13,311,"O637",1,1,1,0.01,0,"",0,""
"2006-07-21",13,2513,"O637",1,1,1,0.07,0,"",0,""
"2006-07-21",14,42,"O637",1,1,30,1.11,0,"",0,""
"2006-07-21",14,43,"O637",1,1,42,4.3,0,"",0,""
"2006-07-21",14,70,"O637",1,1,12,2.4,0,"",0,""
"2006-07-21",14,118,"O637",1,1,1,0.27,0,"",0,""
"2006-07-21",14,300,"O637",1,1,14,1.44,0,"",0,""
"2006-07-21",14,311,"O637",1,1,2,0.01,0,"",0,""
"2006-07-21",14,622,"O637",1,1,4,0.45,0,"",0,""
"2006-07-21",14,2513,"O637",1,1,3,0.68,0,"",0,""
"2006-07-21",15,40,"O637",1,1,1,0.62,0,"",0,""
"2006-07-21",15,42,"O637",1,1,3,0.2,0,"",0,""
"2006-07-21",15,43,"O637",1,1,59,5.52,0,"",0,""
"2006-07-21",15,300,"O637",1,1,19,4.03,0,"",0,""
"2006-07-21",15,301,"O637",1,1,1,0.76,0,"",0,""
"2006-07-21",15,311,"O637",1,1,3,0.01,0,"",0,""
"2006-07-21",15,622,"O637",1,1,3,0.11,0,"",0,""
"2006-07-21",15,2513,"O637",1,1,5,0.86,0,"",0,""
"2006-07-21",15,2521,"O637",1,1,1,0.15,0,"",0,""
"2006-07-21",16,42,"O637",1,1,12,0.82,0,"",0,""
"2006-07-21",16,43,"O637",1,1,86,7.69,0,"",0,""
"2006-07-21",16,63,"O637",1,1,3,0.11,0,"",0,""
"2006-07-21",16,300,"O637",1,1,1,0.23,0,"",0,""
"2006-07-21",16,301,"O637",1,1,1,0.39,0,"",0,""
"2006-07-21",16,311,"O637",1,1,2,0.02,0,"",0,""
"2006-07-21",16,2513,"O637",1,1,2,0.29,0,"",0,""
"2006-07-21",17,40,"O637",1,1,1,0.11,0,"",0,""
"2006-07-21",17,42,"O637",1,1,15,1.02,0,"",0,""
"2006-07-21",17,43,"O637",1,1,74,7.68,0,"",0,""
"2006-07-21",17,300,"O637",1,1,2,0.48,0,"",0,""
"2006-07-21",17,311,"O637",1,1,1,0.01,0,"",0,""
"2006-07-21",17,626,"O637",1,1,2,0.21,0,"",0,""
"2006-07-21",17,2513,"O637",1,1,1,0.2,0,"",0,""
"2006-07-21",18,42,"O637",1,1,12,0.83,0,"",0,""
"2006-07-21",18,43,"O637",1,1,454,14.8,0,"",0,""
"2006-07-21",18,63,"O637",1,1,206,7.18,0,"",0,""
"2006-07-21",18,118,"O637",1,1,13,0.95,0,"",0,""
"2006-07-21",18,300,"O637",1,1,12,1.93,0,"",0,""
"2006-07-21",18,311,"O637",1,1,4,0.04,0,"",0,""
"2006-07-21",18,2550,"O637",1,1,1,0.66,0,"",0,""
"2006-07-22",19,43,"O637",1,1,54,4.95,0,"",0,""
"2006-07-22",19,63,"O637",1,1,13,0.47,0,"",0,""
"2006-07-22",19,118,"O637",1,1,2,0.12,0,"",0,""
"2006-07-22",19,122,"O637",1,1,138,3.37,0,"",0,""
"2006-07-22",19,300,"O637",1,1,2,0.46,0,"",0,""
"2006-07-22",19,2550,"O637",1,1,6,1.5,0,"",0,""
"2006-07-22",20,43,"O637",1,1,196,11.8,0,"",0,""
"2006-07-22",20,60,"O637",1,1,1,0.02,0,"",0,""
"2006-07-22",20,63,"O637",1,1,614,20.7,0,"",0,""
"2006-07-22",20,118,"O637",1,1,1,0.09,0,"",0,""
"2006-07-22",20,122,"O637",1,1,17,1.07,0,"",0,""
"2006-07-22",20,300,"O637",1,1,10,1.37,0,"",0,""
"2006-07-22",20,320,"O637",1,1,1,0.12,0,"",0,""
"2006-07-22",20,2550,"O637",1,1,3,0.76,0,"",0,""
"2006-07-22",21,30,"O637",1,1,1,0.6,0,"",0,""
"2006-07-22",21,42,"O637",1,1,26,1.06,0,"",0,""
"2006-07-22",21,43,"O637",1,1,386,18.9,0,"",0,""
"2006-07-22",21,60,"O637",1,1,1,0.02,0,"",0,""
"2006-07-22",21,62,"O637",1,1,28,4.57,0,"",0,""
"2006-07-22",21,63,"O637",1,1,744,19.3,0,"",0,""
"2006-07-22",21,122,"O637",1,1,36,2,0,"",0,""
"2006-07-22",21,300,"O637",1,1,3,0.32,0,"",0,""
"2006-07-22",21,2513,"O637",1,1,1,0.29,0,"",0,""
"2006-07-22",21,2550,"O637",1,1,90,29.5,0,"",0,""
"2006-07-22",22,42,"O637",1,1,81,3.12,0,"",0,""
"2006-07-22",22,43,"O637",1,1,76,6.18,0,"",0,""
"2006-07-22",22,300,"O637",1,1,2,0.06,0,"",0,""
"2006-07-22",22,2513,"O637",1,1,1,0.14,0,"",0,""
"2006-07-22",22,2550,"O637",1,1,1,0.23,0,"",0,""
"2006-07-22",23,42,"O637",1,1,8,0.67,0,"",0,""
"2006-07-22",23,43,"O637",1,1,234,17.8,0,"",0,""
"2006-07-22",23,63,"O637",1,1,16,0.51,0,"",0,""
"2006-07-22",23,300,"O637",1,1,16,1.56,0,"",0,""
"2006-07-22",23,301,"O637",1,1,2,1.06,0,"",0,""
"2006-07-22",23,320,"O637",1,1,1,0.45,0,"",0,""
"2006-07-22",23,622,"O637",1,1,7,0.18,0,"",0,""
"2006-07-22",23,2513,"O637",1,1,2,0.41,0,"",0,""
"2006-07-23",24,42,"O637",1,1,2,0.06,0,"",0,""
"2006-07-23",24,43,"O637",1,1,38,2.36,0,"",0,""
"2006-07-23",24,63,"O637",1,1,122,4.6,0,"",0,""
"2006-07-23",24,300,"O637",1,1,1,0.01,0,"",0,""
"2006-07-23",25,43,"O637",1,1,42,2.09,0,"",0,""
"2006-07-23",25,60,"O637",1,1,1,0.1,0,"",0,""
"2006-07-23",25,63,"O637",1,1,519,20.2,0,"",0,""
"2006-07-23",25,122,"O637",1,1,1,0.15,0,"",0,""
"2006-07-23",25,300,"O637",1,1,3,0.11,0,"",0,""
"2006-07-23",25,320,"O637",1,1,2,0.15,0,"",0,""
"2006-07-23",25,2550,"O637",1,1,1,0.31,0,"",0,""
"2006-07-23",26,17,"O637",1,1,1,0.26,0,"",0,""
"2006-07-23",26,42,"O637",1,1,12,0.53,0,"",0,""
"2006-07-23",26,43,"O637",1,1,440,23.4,0,"",0,""
"2006-07-23",26,62,"O637",1,1,18,2.69,0,"",0,""
"2006-07-23",26,63,"O637",1,1,1023,26,0,"",0,""
"2006-07-23",26,122,"O637",1,1,12,0.83,0,"",0,""
"2006-07-23",26,300,"O637",1,1,4,0.53,0,"",0,""
"2006-07-23",26,320,"O637",1,1,1,0.05,0,"",0,""
"2006-07-23",26,2513,"O637",1,1,1,0.22,0,"",0,""
"2006-07-23",26,2550,"O637",1,1,14,6.19,0,"",0,""
"2006-07-23",27,12,"O637",1,1,1,0.7,0,"",0,""
"2006-07-23",27,17,"O637",1,1,1,0.57,0,"",0,""
"2006-07-23",27,42,"O637",1,1,4,0.92,0,"",0,""
"2006-07-23",27,43,"O637",1,1,45,4.3,0,"",0,""
"2006-07-23",27,60,"O637",1,1,8,0.1,0,"",0,""
"2006-07-23",27,62,"O637",1,1,6,0.75,0,"",0,""
"2006-07-23",27,63,"O637",1,1,1099,30.3,0,"",0,""
"2006-07-23",27,122,"O637",1,1,6,0.87,0,"",0,""
"2006-07-23",27,143,"O637",1,1,2,0.09,0,"",0,""
"2006-07-23",27,204,"O637",1,1,3,2.12,0,"",0,""
"2006-07-23",27,300,"O637",1,1,1,0.7,0,"",0,""
"2006-07-23",27,320,"O637",1,1,2,1.06,0,"",0,""
"2006-07-23",27,2550,"O637",1,1,30,10,0,"",0,""
"2006-07-23",28,12,"O637",1,1,1,0.14,0,"",0,""
"2006-07-23",28,17,"O637",1,1,9,1.03,0,"",0,""
"2006-07-23",28,43,"O637",1,1,112,10.4,0,"",0,""
"2006-07-23",28,60,"O637",1,1,11,0.09,0,"",0,""
"2006-07-23",28,62,"O637",1,1,107,11.8,0,"",0,""
"2006-07-23",28,63,"O637",1,1,735,12.3,0,"",0,""
"2006-07-23",28,70,"O637",1,1,8,1.72,0,"",0,""
"2006-07-23",28,122,"O637",1,1,4,0.29,0,"",0,""
"2006-07-23",28,204,"O637",1,1,9,4.45,0,"",0,""
"2006-07-23",28,2539,"O637",1,1,1,0.21,0,"",0,""
"2006-07-23",28,2550,"O637",1,1,24,7.72,0,"",0,""
"2006-07-24",29,43,"O637",1,1,236,13.4,0,"",0,""
"2006-07-24",29,62,"O637",1,1,97,8.58,0,"",0,""
"2006-07-24",29,63,"O637",1,1,46,0.49,0,"",0,""
"2006-07-24",29,70,"O637",1,1,3,0.65,0,"",0,""
"2006-07-24",29,122,"O637",1,1,2,0.03,0,"",0,""
"2006-07-24",29,143,"O637",1,1,13,1.05,0,"",0,""
"2006-07-24",29,204,"O637",1,1,5,2.35,0,"",0,""
"2006-07-24",29,361,"O637",1,1,1,0.01,0,"",0,""
"2006-07-24",29,2539,"O637",1,1,3,0.51,0,"",0,""
"2006-07-24",29,2550,"O637",1,1,11,6.5,0,"",0,""
"2006-07-24",30,42,"O637",1,1,2,0.28,0,"",0,""
"2006-07-24",30,43,"O637",1,1,143,9.54,0,"",0,""
"2006-07-24",30,60,"O637",1,1,2268,20.9,0,"",0,""
"2006-07-24",30,61,"O637",1,1,7,0.61,0,"",0,""
"2006-07-24",30,62,"O637",1,1,9,0.94,0,"",0,""
"2006-07-24",30,63,"O637",1,1,19,0.47,0,"",0,""
"2006-07-24",30,70,"O637",1,1,7,1.68,0,"",0,""
"2006-07-24",30,122,"O637",1,1,7,0.23,0,"",0,""
"2006-07-24",30,204,"O637",1,1,2,0.51,0,"",0,""
"2006-07-24",30,2539,"O637",1,1,4,0.59,0,"",0,""
"2006-07-24",30,2550,"O637",1,1,19,9.08,0,"",0,""
"2006-07-24",31,43,"O637",1,1,34,3.9,0,"",0,""
"2006-07-24",31,61,"O637",1,1,4,0.35,0,"",0,""
"2006-07-24",31,62,"O637",1,1,5,0.56,0,"",0,""
"2006-07-24",31,63,"O637",1,1,6,0.33,0,"",0,""
"2006-07-24",31,122,"O637",1,1,2,0.09,0,"",0,""
"2006-07-24",31,204,"O637",1,1,3,1.05,0,"",0,""
"2006-07-24",31,2539,"O637",1,1,18,3.6,0,"",0,""
"2006-07-24",31,2550,"O637",1,1,16,4.7,0,"",0,""
"2006-07-24",32,42,"O637",1,1,1,0.17,0,"",0,""
"2006-07-24",32,43,"O637",1,1,41,4.26,0,"",0,""
"2006-07-24",32,61,"O637",1,1,4,0.31,0,"",0,""
"2006-07-24",32,63,"O637",1,1,521,7.18,0,"",0,""
"2006-07-24",32,122,"O637",1,1,14,0.74,0,"",0,""
"2006-07-24",32,143,"O637",1,1,1,0.11,0,"",0,""
"2006-07-24",32,204,"O637",1,1,8,6.83,0,"",0,""
"2006-07-24",32,361,"O637",1,1,1,0.01,0,"",0,""
"2006-07-24",32,2539,"O637",1,1,15,2.65,0,"",0,""
"2006-07-24",32,2550,"O637",1,1,31,13.1,0,"",0,""
"2006-07-24",33,43,"O637",1,1,4,0.7,0,"",0,""
"2006-07-24",33,61,"O637",1,1,6,0.59,0,"",0,""
"2006-07-24",33,62,"O637",1,1,11,1.27,0,"",0,""
"2006-07-24",33,63,"O637",1,1,21,0.34,0,"",0,""
"2006-07-24",33,122,"O637",1,1,1,0.07,0,"",0,""
"2006-07-24",33,204,"O637",1,1,2,0.1,0,"",0,""
"2006-07-24",33,2539,"O637",1,1,3,0.6,0,"",0,""
"2006-07-24",33,2550,"O637",1,1,6,2.45,0,"",0,""
"2006-07-24",34,17,"O637",1,1,1,0.14,0,"",0,""
"2006-07-24",34,43,"O637",1,1,19,2.53,0,"",0,""
"2006-07-24",34,60,"O637",1,1,11,0.07,0,"",0,""
"2006-07-24",34,62,"O637",1,1,36,4.09,0,"",0,""
"2006-07-24",34,63,"O637",1,1,546,7.04,0,"",0,""
"2006-07-24",34,70,"O637",1,1,10,2.33,0,"",0,""
"2006-07-24",34,122,"O637",1,1,5,0.34,0,"",0,""
"2006-07-24",34,143,"O637",1,1,1,0.13,0,"",0,""
"2006-07-24",34,204,"O637",1,1,2,0.27,0,"",0,""
"2006-07-24",34,2550,"O637",1,1,21,7.8,0,"",0,""
"2006-07-24",35,12,"O637",1,1,1,0.69,0,"",0,""
"2006-07-24",35,17,"O637",1,1,1,0.1,0,"",0,""
"2006-07-24",35,43,"O637",1,1,20,1.78,0,"",0,""
"2006-07-24",35,62,"O637",1,1,312,9.03,0,"",0,""
"2006-07-24",35,63,"O637",1,1,143,2.82,0,"",0,""
"2006-07-24",35,122,"O637",1,1,3,0.12,0,"",0,""
"2006-07-24",35,143,"O637",1,1,1,0.09,0,"",0,""
"2006-07-24",35,204,"O637",1,1,3,0.56,0,"",0,""
"2006-07-24",35,2539,"O637",1,1,3,0.33,0,"",0,""
"2006-07-24",35,2550,"O637",1,1,30,10.6,0,"",0,""
"2006-07-24",36,43,"O637",1,1,191,6.89,0,"",0,""
"2006-07-24",36,60,"O637",1,1,868,5,0,"",0,""
"2006-07-24",36,62,"O637",1,1,99,11.6,0,"",0,""
"2006-07-24",36,63,"O637",1,1,1075,16.3,0,"",0,""
"2006-07-24",36,70,"O637",1,1,4,0.65,0,"",0,""
"2006-07-24",36,143,"O637",1,1,22,0.83,0,"",0,""
"2006-07-24",36,204,"O637",1,1,7,3.4,0,"",0,""
"2006-07-24",36,2513,"O637",1,1,1,0.1,0,"",0,""
"2006-07-24",36,2550,"O637",1,1,43,33.2,0,"",0,""
"2006-07-24",37,17,"O637",1,1,1,0.06,0,"",0,""
"2006-07-24",37,43,"O637",1,1,185,6.04,0,"",0,""
"2006-07-24",37,60,"O637",1,1,246,0.79,0,"",0,""
"2006-07-24",37,61,"O637",1,1,4,0.35,0,"",0,""
"2006-07-24",37,62,"O637",1,1,85,9.65,0,"",0,""
"2006-07-24",37,63,"O637",1,1,52,1.02,0,"",0,""
"2006-07-24",37,70,"O637",1,1,8,1.84,0,"",0,""
"2006-07-24",37,122,"O637",1,1,1,0.03,0,"",0,""
"2006-07-24",37,143,"O637",1,1,14,0.73,0,"",0,""
"2006-07-24",37,204,"O637",1,1,3,0.37,0,"",0,""
"2006-07-24",37,2539,"O637",1,1,1,0.07,0,"",0,""
"2006-07-24",37,2550,"O637",1,1,42,19.1,0,"",0,""
"2006-07-24",38,17,"O637",1,1,13,0.7,0,"",0,""
"2006-07-24",38,43,"O637",1,1,23,2.39,0,"",0,""
"2006-07-24",38,60,"O637",1,1,222,2.9,0,"",0,""
"2006-07-24",38,61,"O637",1,1,6,0.72,0,"",0,""
"2006-07-24",38,62,"O637",1,1,33,3.05,0,"",0,""
"2006-07-24",38,63,"O637",1,1,18,0.6,0,"",0,""
"2006-07-24",38,70,"O637",1,1,8,2.15,0,"",0,""
"2006-07-24",38,122,"O637",1,1,7,0.83,0,"",0,""
"2006-07-24",38,143,"O637",1,1,2,0.28,0,"",0,""
"2006-07-24",38,204,"O637",1,1,4,0.63,0,"",0,""
"2006-07-24",38,2539,"O637",1,1,21,2.9,0,"",0,""
"2006-07-24",38,2550,"O637",1,1,44,11.3,0,"",0,""
"2006-07-25",39,10,"O637",1,1,1,0.15,0,"",0,""
"2006-07-25",39,42,"O637",1,1,20,0.82,0,"",0,""
"2006-07-25",39,43,"O637",1,1,49,5.35,0,"",0,""
"2006-07-25",39,63,"O637",1,1,16,0.35,0,"",0,""
"2006-07-25",39,118,"O637",1,1,8,0.22,0,"",0,""
"2006-07-25",39,300,"O637",1,1,10,0.71,0,"",0,""
"2006-07-25",39,320,"O637",1,1,1,0.48,0,"",0,""
"2006-07-25",39,2539,"O637",1,1,1,0.26,0,"",0,""
"2006-07-25",39,2550,"O637",1,1,1,1.3,0,"",0,""
"2006-07-25",40,10,"O637",1,1,1,0.07,0,"",0,""
"2006-07-25",40,42,"O637",1,1,7,0.26,0,"",0,""
"2006-07-25",40,43,"O637",1,1,82,5.02,0,"",0,""
"2006-07-25",40,60,"O637",1,1,1,0.11,0,"",0,""
"2006-07-25",40,62,"O637",1,1,1,0.13,0,"",0,""
"2006-07-25",40,63,"O637",1,1,596,16.6,0,"",0,""
"2006-07-25",40,122,"O637",1,1,52,4.03,0,"",0,""
"2006-07-25",40,300,"O637",1,1,7,1.12,0,"",0,""
"2006-07-25",40,301,"O637",1,1,2,0.54,0,"",0,""
"2006-07-25",40,640,"O637",1,1,1,0.11,0,"",0,""
"2006-07-25",40,2521,"O637",1,1,2,0.02,0,"",0,""
"2006-07-25",40,2550,"O637",1,1,5,0.62,0,"",0,""
"2006-07-25",40,4511,"O637",1,1,1,0.13,0,"",0,""
"2006-07-25",41,42,"O637",1,1,8,0.56,0,"",0,""
"2006-07-25",41,43,"O637",1,1,57,4.7,0,"",0,""
"2006-07-25",41,118,"O637",1,1,5,0.01,0,"",0,""
"2006-07-25",41,300,"O637",1,1,6,0.33,0,"",0,""
"2006-07-25",41,610,"O637",1,1,16,0.3,0,"",0,""
"2006-07-25",41,2513,"O637",1,1,1,0.08,0,"",0,""
"2006-07-25",41,2550,"O637",1,1,3,1.52,0,"",0,""
"2006-07-25",41,4511,"O637",1,1,1,0.02,0,"",0,""
"2006-07-25",42,10,"O637",1,1,2,0.01,0,"",0,""
"2006-07-25",42,17,"O637",1,1,4,0.26,0,"",0,""
"2006-07-25",42,42,"O637",1,1,13,0.52,0,"",0,""
"2006-07-25",42,43,"O637",1,1,170,8.56,0,"",0,""
"2006-07-25",42,60,"O637",1,1,16,0.89,0,"",0,""
"2006-07-25",42,63,"O637",1,1,3038,80.1,0,"",0,""
"2006-07-25",42,300,"O637",1,1,10,1.12,0,"",0,""
"2006-07-25",42,610,"O637",1,1,1,0.01,0,"",0,""
"2006-07-25",42,2513,"O637",1,1,1,0.05,0,"",0,""
"2006-07-25",42,2550,"O637",1,1,8,3.36,0,"",0,""
"2006-07-25",42,4511,"O637",1,1,1,0.05,0,"",0,""
"2006-07-25",43,17,"O637",1,1,50,3.12,0,"",0,""
"2006-07-25",43,42,"O637",1,1,50,1.71,0,"",0,""
"2006-07-25",43,43,"O637",1,1,697,19.2,0,"",0,""
"2006-07-25",43,63,"O637",1,1,347,7.2,0,"",0,""
"2006-07-25",43,70,"O637",1,1,5,1.28,0,"",0,""
"2006-07-25",43,118,"O637",1,1,2,0.01,0,"",0,""
"2006-07-25",43,122,"O637",1,1,30,2.4,0,"",0,""
"2006-07-25",43,143,"O637",1,1,2,0.2,0,"",0,""
"2006-07-25",43,300,"O637",1,1,13,0.66,0,"",0,""
"2006-07-25",43,622,"O637",1,1,9,0.08,0,"",0,""
"2006-07-25",43,2513,"O637",1,1,1,0.11,0,"",0,""
"2006-07-25",43,2550,"O637",1,1,36,8.83,0,"",0,""
"2006-07-25",43,4511,"O637",1,1,1,0.15,0,"",0,""
"2006-07-25",44,17,"O637",1,1,15,1.16,0,"",0,""
"2006-07-25",44,42,"O637",1,1,3,0.19,0,"",0,""
"2006-07-25",44,43,"O637",1,1,289,13.6,0,"",0,""
"2006-07-25",44,62,"O637",1,1,2,0.1,0,"",0,""
"2006-07-25",44,63,"O637",1,1,1434,32.2,0,"",0,""
"2006-07-25",44,70,"O637",1,1,12,1.92,0,"",0,""
"2006-07-25",44,122,"O637",1,1,56,3.78,0,"",0,""
"2006-07-25",44,2550,"O637",1,1,169,36.3,0,"",0,""
"2006-07-26",45,17,"O637",1,1,11,0.74,0,"",0,""
"2006-07-26",45,42,"O637",1,1,2,0.17,0,"",0,""
"2006-07-26",45,43,"O637",1,1,167,5.7,0,"",0,""
"2006-07-26",45,63,"O637",1,1,488,12.6,0,"",0,""
"2006-07-26",45,118,"O637",1,1,1,0.005,0,"",0,""
"2006-07-26",45,122,"O637",1,1,113,7,0,"",0,""
"2006-07-26",45,2550,"O637",1,1,221,51.7,0,"",0,""
"2006-07-26",46,10,"O637",1,1,1,0.01,0,"",0,""
"2006-07-26",46,17,"O637",1,1,4,0.37,0,"",0,""
"2006-07-26",46,42,"O637",1,1,14,0.63,0,"",0,""
"2006-07-26",46,43,"O637",1,1,66,4.52,0,"",0,""
"2006-07-26",46,60,"O637",1,1,1,0.01,0,"",0,""
"2006-07-26",46,70,"O637",1,1,1,0.2,0,"",0,""
"2006-07-26",46,118,"O637",1,1,5,0.01,0,"",0,""
"2006-07-26",46,143,"O637",1,1,1,0.28,0,"",0,""
"2006-07-26",46,300,"O637",1,1,11,0.71,0,"",0,""
"2006-07-26",46,610,"O637",1,1,173,1.96,0,"",0,""
"2006-07-26",46,2550,"O637",1,1,48,22.9,0,"",0,""
"2006-07-26",47,17,"O637",1,1,4,0.3,0,"",0,""
"2006-07-26",47,42,"O637",1,1,11,0.45,0,"",0,""
"2006-07-26",47,43,"O637",1,1,130,5.12,0,"",0,""
"2006-07-26",47,60,"O637",1,1,4,0.03,0,"",0,""
"2006-07-26",47,63,"O637",1,1,212,5.3,0,"",0,""
"2006-07-26",47,70,"O637",1,1,2,0.5,0,"",0,""
"2006-07-26",47,122,"O637",1,1,1,0.15,0,"",0,""
"2006-07-26",47,143,"O637",1,1,1,0.22,0,"",0,""
"2006-07-26",47,300,"O637",1,1,6,0.36,0,"",0,""
"2006-07-26",47,610,"O637",1,1,1181,17.4,0,"",0,""
"2006-07-26",47,2513,"O637",1,1,2,0.23,0,"",0,""
"2006-07-26",47,2550,"O637",1,1,373,111,0,"",0,""
"2006-07-26",48,17,"O637",1,1,11,0.99,0,"",0,""
"2006-07-26",48,42,"O637",1,1,15,0.66,0,"",0,""
"2006-07-26",48,43,"O637",1,1,203,6.8,0,"",0,""
"2006-07-26",48,60,"O637",1,1,11,0.13,0,"",0,""
"2006-07-26",48,61,"O637",1,1,1,0.09,0,"",0,""
"2006-07-26",48,62,"O637",1,1,2,0.36,0,"",0,""
"2006-07-26",48,63,"O637",1,1,1866,38.6,0,"",0,""
"2006-07-26",48,70,"O637",1,1,1,0.36,0,"",0,""
