date,tow.id,probe,location,position,event,time
2015-10-14,GP330F,Star Oddi DST-Tilt,footrope,center,touchdown,16:34:05
2015-10-14,GP322F,Star Oddi DST-Tilt,footrope,center,touchdown,18:07:23
2015-10-15,GP309F,Star Oddi DST-Tilt,footrope,center,touchdown,7:10:37
2015-10-15,GP318F,Star Oddi DST-Tilt,footrope,center,touchdown,8:20:28
2015-07-25,GP341F,Star Oddi DST-Tilt,footrope,center,touchdown,9:32:23
2015-08-30,GP324F,Star Oddi DST-Tilt,footrope,center,touchdown,17:41:20
2015-08-30,GP315F,Star Oddi DST-Tilt,footrope,center,touchdown,19:25:10
2015-08-30,GP295F,Star Oddi DST-Tilt,footrope,center,touchdown,20:19:10
2015-08-30,GP293F,Star Oddi DST-Tilt,footrope,center,touchdown,7:15:00
2015-08-30,GP300A1,Star Oddi DST-Tilt,footrope,center,touchdown,8:56:20
2015-08-30,GP303A1,Star Oddi DST-Tilt,footrope,center,touchdown,13:07:50
2015-08-30,GP313F,Star Oddi DST-Tilt,footrope,center,touchdown,16:01:40
2015-08-31,GP320F,Star Oddi DST-Tilt,footrope,center,touchdown,6:22:50
2015-08-31,GP316F,Star Oddi DST-Tilt,footrope,center,touchdown,7:33:40
2015-08-31,GP312F,Star Oddi DST-Tilt,footrope,center,touchdown,8:38:20
2015-09-17,GP038F,Star Oddi DST-Tilt,footrope,center,touchdown,11:54:02
2015-09-17,GP065F,Star Oddi DST-Tilt,footrope,center,touchdown,18:00:47
2015-09-19,GP033F,Star Oddi DST-Tilt,footrope,center,touchdown,8:43:01
2015-09-22,GP027F,Star Oddi DST-Tilt,footrope,center,touchdown,17:57:18
2015-10-06,GP029F,Star Oddi DST-Tilt,footrope,center,touchdown,11:08:38
2015-07-09,GP344A1,Minilog-TD,headline,center,touchdown,13:19:05
2015-07-09,GP341F,Minilog-TD,headline,center,touchdown,14:37:44
2015-07-09,GP335F,Minilog-TD,headline,center,touchdown,16:09:12
2015-07-09,GP325F,Minilog-TD,headline,center,touchdown,17:20:42
2015-07-09,GP326F,Minilog-TD,headline,center,touchdown,18:21:34
2015-07-09,GP331F,Minilog-TD,headline,center,touchdown,19:17:01
2015-07-09,GP324F,Minilog-TD,headline,center,touchdown,20:30:23
2015-07-10,GP315F,Minilog-TD,headline,center,touchdown,5:02:47
2015-07-10,GP300A1,Minilog-TD,headline,center,touchdown,7:52:25
2015-07-10,GP303A1,Minilog-TD,headline,center,touchdown,10:02:11
2015-07-10,GP313F,Minilog-TD,headline,center,touchdown,11:23:04
2015-07-10,GP320F,Minilog-TD,headline,center,touchdown,12:49:06
2015-07-10,GP316F,Minilog-TD,headline,center,touchdown,14:27:50
2015-07-10,GP312F,Minilog-TD,headline,center,touchdown,16:04:17
2015-07-10,GP295F,Minilog-TD,headline,center,touchdown,18:10:43
2015-07-10,GP293F,Minilog-TD,headline,center,touchdown,19:41:37
2015-07-11,GP251A1,Minilog-TD,headline,center,touchdown,6:16:11
2015-07-17,GP038F,Minilog-TD,headline,center,touchdown,5:07:40
2015-07-17,GP033F,Minilog-TD,headline,center,touchdown,6:23:36
2015-07-17,GP027F,Minilog-TD,headline,center,touchdown,7:25:09
2015-07-17,GP034A1,Minilog-TD,headline,center,touchdown,9:42:10
2015-07-17,GP029F,Minilog-TD,headline,center,touchdown,10:50:20
2015-07-17,GP037F,Minilog-TD,headline,center,touchdown,12:07:02
2015-07-17,GP058F,Minilog-TD,headline,center,touchdown,13:39:30
2015-07-17,GP059F,Minilog-TD,headline,center,touchdown,14:53:03
2015-07-17,GP065F,Minilog-TD,headline,center,touchdown,16:12:50
2015-07-17,GP096A1,Minilog-TD,headline,center,touchdown,20:19:43
2015-07-18,GP083F,Minilog-TD,headline,center,touchdown,5:09:35
2015-07-18,GP074F,Minilog-TD,headline,center,touchdown,6:19:17
2015-07-18,GP057F,Minilog-TD,headline,center,touchdown,7:49:58
2015-07-18,GP056F,Minilog-TD,headline,center,touchdown,9:18:05
2015-07-18,GP035A1,Minilog-TD,headline,center,touchdown,12:23:51
2015-07-19,GP195F,Minilog-TD,headline,center,touchdown,9:50:05
2015-07-22,GP222F,Minilog-TD,headline,center,touchdown,12:16:15
2015-07-23,GP239A2,Minilog-TD,headline,center,touchdown,7:15:28
2015-07-23,GP253F,Minilog-TD,headline,center,touchdown,8:29:15
2015-07-23,GP258F,Minilog-TD,headline,center,touchdown,10:04:12
2015-07-23,GP281F,Minilog-TD,headline,center,touchdown,11:52:55
2015-07-23,GP287F,Minilog-TD,headline,center,touchdown,13:04:43
2015-07-23,GP278A1,Minilog-TD,headline,center,touchdown,15:18:43
2015-07-23,GP290F,Minilog-TD,headline,center,touchdown,17:20:09
2015-07-25,GP273A1,Minilog-TD,headline,center,touchdown,5:20:29
2015-07-25,GP282F,Minilog-TD,headline,center,touchdown,7:47:33
2015-07-25,GP269F,Minilog-TD,headline,center,touchdown,9:33:06
2015-07-25,GP260F,Minilog-TD,headline,center,touchdown,11:15:37
2015-07-25,GP250F,Minilog-TD,headline,center,touchdown,12:22:11
2015-07-25,GP235F,Minilog-TD,headline,center,touchdown,14:23:23
2015-07-25,GP237A1,Minilog-TD,headline,center,touchdown,17:17:04
2015-07-25,GP227F,Minilog-TD,headline,center,touchdown,19:29:48
2015-07-25,GP230F,Minilog-TD,headline,center,touchdown,20:27:56
2015-07-26,GP236F,Minilog-TD,headline,center,touchdown,5:22:22
2015-07-26,GP243F,Minilog-TD,headline,center,touchdown,6:25:29
2015-07-26,GP249F,Minilog-TD,headline,center,touchdown,7:12:47
2015-07-26,GP261F,Minilog-TD,headline,center,touchdown,8:04:48
2015-07-26,GP257F,Minilog-TD,headline,center,touchdown,8:58:51
2015-07-26,GP247F,Minilog-TD,headline,center,touchdown,10:21:16
2015-07-26,GP242F,Minilog-TD,headline,center,touchdown,11:34:53
2015-07-26,GP223F,Minilog-TD,headline,center,touchdown,13:20:31
2015-07-26,GP216F,Minilog-TD,headline,center,touchdown,14:34:35
2015-07-26,GP228F,Minilog-TD,headline,center,touchdown,15:50:37
2015-07-26,GP224F,Minilog-TD,headline,center,touchdown,16:53:48
2015-07-26,GP213F,Minilog-TD,headline,center,touchdown,17:56:51
2015-07-26,GP205F,Minilog-TD,headline,center,touchdown,18:55:16
2015-07-26,GP211F,Minilog-TD,headline,center,touchdown,20:11:24
2015-07-27,GP194F,Minilog-TD,headline,center,touchdown,5:38:48
2015-07-27,GP186F,Minilog-TD,headline,center,touchdown,6:41:38
2015-07-27,GP182F,Minilog-TD,headline,center,touchdown,7:38:39
2015-08-01,GP245F,Minilog-TD,headline,center,touchdown,5:32:14
2015-08-01,GP233F,Minilog-TD,headline,center,touchdown,7:09:32
2015-08-01,GP248F,Minilog-TD,headline,center,touchdown,8:41:32
2015-08-01,GP240F,Minilog-TD,headline,center,touchdown,10:21:39
2015-08-01,GP234A1,Minilog-TD,headline,center,touchdown,12:13:56
2015-08-01,GP226F,Minilog-TD,headline,center,touchdown,13:18:21
2015-08-01,GP220F,Minilog-TD,headline,center,touchdown,14:28:35
2015-08-01,GP214F,Minilog-TD,headline,center,touchdown,15:53:20
2015-08-01,GP192A1,Minilog-TD,headline,center,touchdown,18:12:51
2015-08-01,GP189F,Minilog-TD,headline,center,touchdown,19:07:12
2015-08-02,GP197A1,Minilog-TD,headline,center,touchdown,5:45:04
2015-08-02,GP184F,Minilog-TD,headline,center,touchdown,7:05:42
2015-08-02,GP202F,Minilog-TD,headline,center,touchdown,8:58:47
2015-08-02,GP206F,Minilog-TD,headline,center,touchdown,10:21:19
2015-08-02,GP215F,Minilog-TD,headline,center,touchdown,11:34:44
2015-08-02,GP198F,Minilog-TD,headline,center,touchdown,13:01:09
2015-08-02,GP191F,Minilog-TD,headline,center,touchdown,14:36:04
2015-08-02,GP179F,Minilog-TD,headline,center,touchdown,15:52:10
2015-08-02,GP176F,Minilog-TD,headline,center,touchdown,16:51:34
2015-08-02,GP158F,Minilog-TD,headline,center,touchdown,18:10:09
2015-08-02,GP149F,Minilog-TD,headline,center,touchdown,19:21:33
2015-08-02,GP147F,Minilog-TD,headline,center,touchdown,20:25:54
2015-08-03,GP159F,Minilog-TD,headline,center,touchdown,5:39:58
2015-08-03,GP174A1,Minilog-TD,headline,center,touchdown,8:21:10
2015-08-03,GP170A1,Minilog-TD,headline,center,touchdown,11:30:04
2015-08-03,GP162A1,Minilog-TD,headline,center,touchdown,13:32:43
2015-08-03,GP154F,Minilog-TD,headline,center,touchdown,14:36:15
2015-08-03,GP133F,Minilog-TD,headline,center,touchdown,16:08:46
2015-08-03,GP141F,Minilog-TD,headline,center,touchdown,16:57:16
2015-08-03,GP128F,Minilog-TD,headline,center,touchdown,18:03:12
2015-08-03,GP123F,Minilog-TD,headline,center,touchdown,19:28:13
2015-08-04,GP099F,Minilog-TD,headline,center,touchdown,5:42:13
2015-08-04,GP094F,Minilog-TD,headline,center,touchdown,6:40:16
2015-08-04,GP113F,Minilog-TD,headline,center,touchdown,8:22:05
2015-08-04,GP127F,Minilog-TD,headline,center,touchdown,9:34:39
2015-08-04,GP125A1,Minilog-TD,headline,center,touchdown,11:34:16
2015-08-04,GP124F,Minilog-TD,headline,center,touchdown,12:42:14
2015-08-04,GP097A1,Minilog-TD,headline,center,touchdown,15:26:47
2015-08-04,GP105F,Minilog-TD,headline,center,touchdown,17:23:26
2015-08-04,GP106F,Minilog-TD,headline,center,touchdown,18:39:37
2015-08-05,GP088A2,Minilog-TD,headline,center,touchdown,6:39:39
2015-08-05,GP084F,Minilog-TD,headline,center,touchdown,8:10:00
2015-08-05,GP077F,Minilog-TD,headline,center,touchdown,9:15:31
2015-08-05,GP068F,Minilog-TD,headline,center,touchdown,10:47:41
2015-08-05,GP080F,Minilog-TD,headline,center,touchdown,12:16:40
2015-08-05,GP076F,Minilog-TD,headline,center,touchdown,13:12:43
2015-08-05,GP061F,Minilog-TD,headline,center,touchdown,14:27:29
2015-08-05,GP049A2,Minilog-TD,headline,center,touchdown,17:15:24
2015-08-05,GP036F,Minilog-TD,headline,center,touchdown,19:08:46
2015-08-05,GP026F,Minilog-TD,headline,center,touchdown,20:35:10
2015-08-06,GP024F,Minilog-TD,headline,center,touchdown,5:52:29
2015-08-06,GP025F,Minilog-TD,headline,center,touchdown,7:15:48
2015-08-06,GP046F,Minilog-TD,headline,center,touchdown,8:54:28
2015-08-06,GP048F,Minilog-TD,headline,center,touchdown,9:45:49
2015-08-06,GP044A2,Minilog-TD,headline,center,touchdown,12:51:16
2015-08-06,GP023F,Minilog-TD,headline,center,touchdown,14:13:03
2015-08-06,GP016F,Minilog-TD,headline,center,touchdown,15:33:10
2015-08-06,GP019F,Minilog-TD,headline,center,touchdown,16:57:04
2015-08-06,GP018F,Minilog-TD,headline,center,touchdown,17:58:14
2015-08-06,GP028F,Minilog-TD,headline,center,touchdown,19:21:31
2015-08-06,GP032F,Minilog-TD,headline,center,touchdown,20:20:15
2015-08-07,GP022A2,Minilog-TD,headline,center,touchdown,7:24:22
2015-08-07,GP030F,Minilog-TD,headline,center,touchdown,8:38:45
2015-08-07,GP042F,Minilog-TD,headline,center,touchdown,10:09:22
2015-08-07,GP041F,Minilog-TD,headline,center,touchdown,11:10:37
2015-08-07,GP031F,Minilog-TD,headline,center,touchdown,12:23:17
2015-08-07,GP039F,Minilog-TD,headline,center,touchdown,14:03:15
2015-08-07,GP045F,Minilog-TD,headline,center,touchdown,15:02:51
2015-08-16,GP007F,Minilog-TD,headline,center,touchdown,6:09:37
2015-08-16,GP005F,Minilog-TD,headline,center,touchdown,7:35:30
2015-08-16,GP001F,Minilog-TD,headline,center,touchdown,9:39:37
2015-08-16,GP003A1,Minilog-TD,headline,center,touchdown,11:38:41
2015-08-16,GP002A2,Minilog-TD,headline,center,touchdown,15:22:54
2015-08-16,GP004F,Minilog-TD,headline,center,touchdown,17:15:27
2015-08-16,GP006F,Minilog-TD,headline,center,touchdown,19:05:08
2015-08-16,GP008F,Minilog-TD,headline,center,touchdown,19:52:32
2015-08-17,GP009F,Minilog-TD,headline,center,touchdown,6:03:14
2015-08-17,GP011A2,Minilog-TD,headline,center,touchdown,9:37:57
2015-08-17,GP010F,Minilog-TD,headline,center,touchdown,10:49:12
2015-08-17,GP012F,Minilog-TD,headline,center,touchdown,12:12:43
2015-08-17,GP015A1,Minilog-TD,headline,center,touchdown,15:28:37
2015-08-17,GP017F,Minilog-TD,headline,center,touchdown,16:41:22
2015-08-17,GP013F,Minilog-TD,headline,center,touchdown,18:39:07
2015-08-17,GP014F,Minilog-TD,headline,center,touchdown,20:21:53
2015-08-18,GP020F,Minilog-TD,headline,center,touchdown,6:09:37
2015-08-18,GP021F,Minilog-TD,headline,center,touchdown,7:09:03
2015-08-18,GP073F,Minilog-TD,headline,center,touchdown,10:51:04
2015-08-18,GP089F,Minilog-TD,headline,center,touchdown,12:15:03
2015-08-22,GP064FR,Minilog-TD,headline,center,touchdown,7:42:20
2015-08-22,GP078A1,Minilog-TD,headline,center,touchdown,10:26:12
2015-08-22,GP072F,Minilog-TD,headline,center,touchdown,12:50:35
2015-08-22,GP085F,Minilog-TD,headline,center,touchdown,14:41:21
2015-08-22,GP081F,Minilog-TD,headline,center,touchdown,16:16:35
2015-08-22,GP098F,Minilog-TD,headline,center,touchdown,18:45:41
2015-08-23,GP120F,Minilog-TD,headline,center,touchdown,6:39:11
2015-08-23,GP109F,Minilog-TD,headline,center,touchdown,8:48:16
2015-08-23,GP107F,Minilog-TD,headline,center,touchdown,10:51:26
2015-08-23,GP122F,Minilog-TD,headline,center,touchdown,12:27:16
2015-08-23,GP142F,Minilog-TD,headline,center,touchdown,13:54:36
2015-08-23,GP121F,Minilog-TD,headline,center,touchdown,15:54:44
2015-08-23,GP156F,Minilog-TD,headline,center,touchdown,20:16:45
2015-08-24,GP187F,Minilog-TD,headline,center,touchdown,6:28:06
2015-08-24,GP166F,Minilog-TD,headline,center,touchdown,8:27:22
2015-08-24,GP165F,Minilog-TD,headline,center,touchdown,9:33:45
2015-08-24,GP181F,Minilog-TD,headline,center,touchdown,11:05:27
2015-08-24,GP208F,Minilog-TD,headline,center,touchdown,12:52:23
2015-08-24,GP203A1,Minilog-TD,headline,center,touchdown,14:44:35
2015-08-24,GP207A2,Minilog-TD,headline,center,touchdown,17:51:40
2015-08-30,GP177A1,Minilog-TD,headline,center,touchdown,7:14:58
2015-08-30,GP163F,Minilog-TD,headline,center,touchdown,8:56:25
2015-08-30,GP151A1,Minilog-TD,headline,center,touchdown,16:01:49
2015-08-30,GP164F,Minilog-TD,headline,center,touchdown,17:41:25
2015-08-30,GP188F,Minilog-TD,headline,center,touchdown,19:25:46
2015-08-30,GP190F,Minilog-TD,headline,center,touchdown,20:19:05
2015-08-31,GP210F,Minilog-TD,headline,center,touchdown,6:23:26
2015-08-31,GP221F,Minilog-TD,headline,center,touchdown,7:34:24
2015-08-31,GP232F,Minilog-TD,headline,center,touchdown,8:41:04
2015-09-02,GP255A2,Minilog-TD,headline,center,touchdown,13:39:00
2015-09-02,GP252A1,Minilog-TD,headline,center,touchdown,15:54:20
2015-09-02,GP263F,Minilog-TD,headline,center,touchdown,19:05:08
2015-09-02,GP259F,Minilog-TD,headline,center,touchdown,20:08:43
2015-09-03,GP271F,Minilog-TD,headline,center,touchdown,6:25:25
2015-09-03,GP270F,Minilog-TD,headline,center,touchdown,7:35:37
2015-09-03,GP262F,Minilog-TD,headline,center,touchdown,8:44:06
2015-09-03,GP238F,Minilog-TD,headline,center,touchdown,10:26:15
2015-09-03,GP231F,Minilog-TD,headline,center,touchdown,11:43:30
2015-09-03,GP254A1,Minilog-TD,headline,center,touchdown,14:39:56
2015-09-03,GP256F,Minilog-TD,headline,center,touchdown,15:52:29
2015-09-03,GP241F,Minilog-TD,headline,center,touchdown,17:18:43
2015-09-04,GP264F,Minilog-TD,headline,center,touchdown,6:22:49
2015-09-04,GP266F,Minilog-TD,headline,center,touchdown,7:26:18
2015-09-08,GP212F,Minilog-TD,headline,center,touchdown,10:25:10
2015-09-08,GP172F,Minilog-TD,headline,center,touchdown,17:28:34
2015-09-08,GP157F,Minilog-TD,headline,center,touchdown,18:25:13
2015-09-08,GP143F,Minilog-TD,headline,center,touchdown,19:35:41
2015-09-09,GP134A1,Minilog-TD,headline,center,touchdown,6:32:57
2015-09-09,GP139F,Minilog-TD,headline,center,touchdown,7:53:18
2015-09-09,GP138A1,Minilog-TD,headline,center,touchdown,11:12:39
2015-09-09,GP152F,Minilog-TD,headline,center,touchdown,12:18:54
2015-09-09,GP130A1,Minilog-TD,headline,center,touchdown,14:22:20
2015-09-09,GP115F,Minilog-TD,headline,center,touchdown,15:49:10
2015-09-10,GP112F,Minilog-TD,headline,center,touchdown,6:34:14
2015-09-10,GP086F,Minilog-TD,headline,center,touchdown,8:37:54
2015-09-10,GP103F,Minilog-TD,headline,center,touchdown,9:52:18
2015-09-10,GP114F,Minilog-TD,headline,center,touchdown,11:32:40
2015-09-10,GP126F,Minilog-TD,headline,center,touchdown,12:44:27
2015-09-10,GP118F,Minilog-TD,headline,center,touchdown,14:04:46
2015-09-10,GP101F,Minilog-TD,headline,center,touchdown,15:35:51
2015-09-10,GP082F,Minilog-TD,headline,center,touchdown,17:05:30
2015-09-10,GP075F,Minilog-TD,headline,center,touchdown,18:36:55
2015-09-10,GP071F,Minilog-TD,headline,center,touchdown,19:28:51
2015-09-11,GP229A1,Minilog-TD,headline,center,touchdown,8:48:02
2015-09-11,GP225A1,Minilog-TD,headline,center,touchdown,9:53:24
2015-09-11,GP244F,Minilog-TD,headline,center,touchdown,10:57:38
2015-09-11,GP246A1,Minilog-TD,headline,center,touchdown,12:10:01
2015-09-13,GP196A1,Minilog-TD,headline,center,touchdown,11:46:04
2015-09-13,GP219F,Minilog-TD,headline,center,touchdown,13:33:58
2015-09-13,GP199F,Minilog-TD,headline,center,touchdown,14:53:40
2015-09-13,GP160F,Minilog-TD,headline,center,touchdown,17:08:51
2015-09-13,GP161F,Minilog-TD,headline,center,touchdown,18:10:49
2015-09-13,GP146F,Minilog-TD,headline,center,touchdown,19:18:27
2015-09-14,GP055F,Minilog-TD,headline,center,touchdown,6:46:08
2015-09-14,GP060F,Minilog-TD,headline,center,touchdown,7:45:35
2015-09-14,GP053F,Minilog-TD,headline,center,touchdown,8:42:21
2015-09-14,GP062F,Minilog-TD,headline,center,touchdown,10:08:55
2015-09-17,GP090F,Minilog-TD,headline,center,touchdown,6:37:35
2015-09-17,GP067F,Minilog-TD,headline,center,touchdown,8:10:17
2015-09-17,GP079A2,Minilog-TD,headline,center,touchdown,11:54:55
2015-09-17,GP066F,Minilog-TD,headline,center,touchdown,14:04:04
2015-09-17,GP050F,Minilog-TD,headline,center,touchdown,15:24:03
2015-09-17,GP040A1,Minilog-TD,headline,center,touchdown,18:01:42
2015-09-18,GP047A1,Minilog-TD,headline,center,touchdown,6:37:20
2015-09-18,GP070F,Minilog-TD,headline,center,touchdown,8:14:21
2015-09-18,GP063F,Minilog-TD,headline,center,touchdown,9:26:12
2015-09-18,GP052F,Minilog-TD,headline,center,touchdown,10:24:34
2015-09-18,GP051F,Minilog-TD,headline,center,touchdown,11:26:31
2015-09-18,GP069F,Minilog-TD,headline,center,touchdown,12:56:54
2015-09-18,GP087F,Minilog-TD,headline,center,touchdown,14:31:23
2015-09-18,GP100F,Minilog-TD,headline,center,touchdown,15:44:27
2015-09-18,GP092A1,Minilog-TD,headline,center,touchdown,18:13:03
2015-09-18,GP110F,Minilog-TD,headline,center,touchdown,19:35:48
2015-09-19,GP173F,Minilog-TD,headline,center,touchdown,6:38:37
2015-09-19,GP171F,Minilog-TD,headline,center,touchdown,7:31:22
2015-09-19,GP175F,Minilog-TD,headline,center,touchdown,8:43:09
2015-09-19,GP178F,Minilog-TD,headline,center,touchdown,9:28:59
2015-09-19,GP168F,Minilog-TD,headline,center,touchdown,10:43:43
2015-09-19,GP155F,Minilog-TD,headline,center,touchdown,11:58:36
2015-09-19,GP145F,Minilog-TD,headline,center,touchdown,13:34:54
2015-09-22,GP183F,Minilog-TD,headline,center,touchdown,6:40:33
2015-09-22,GP193F,Minilog-TD,headline,center,touchdown,7:53:59
2015-09-22,GP209F,Minilog-TD,headline,center,touchdown,9:06:51
2015-09-22,GP204F,Minilog-TD,headline,center,touchdown,10:15:56
2015-09-22,GP218F,Minilog-TD,headline,center,touchdown,11:23:37
2015-09-22,GP217F,Minilog-TD,headline,center,touchdown,12:21:06
2015-09-22,GP200F,Minilog-TD,headline,center,touchdown,13:26:57
2015-09-22,GP201F,Minilog-TD,headline,center,touchdown,14:34:58
2015-09-22,GP185F,Minilog-TD,headline,center,touchdown,15:58:10
2015-09-22,GP180F,Minilog-TD,headline,center,touchdown,16:43:31
2015-09-22,GP169F,Minilog-TD,headline,center,touchdown,17:57:31
2015-09-22,GP153F,Minilog-TD,headline,center,touchdown,19:07:37
2015-09-23,GP144F,Minilog-TD,headline,center,touchdown,7:36:03
2015-09-23,GP129F,Minilog-TD,headline,center,touchdown,8:41:18
2015-09-23,GP136F,Minilog-TD,headline,center,touchdown,9:36:16
2015-09-23,GP135F,Minilog-TD,headline,center,touchdown,10:38:24
2015-09-23,GP131F,Minilog-TD,headline,center,touchdown,11:33:25
2015-09-23,GP111F,Minilog-TD,headline,center,touchdown,12:53:53
2015-09-23,GP095F,Minilog-TD,headline,center,touchdown,14:14:42
2015-09-23,GP093F,Minilog-TD,headline,center,touchdown,15:20:34
2015-09-23,GP102F,Minilog-TD,headline,center,touchdown,16:37:41
2015-09-23,GP091F,Minilog-TD,headline,center,touchdown,18:11:18
2015-09-23,GP108F,Minilog-TD,headline,center,touchdown,19:17:12
2015-09-24,GP119F,Minilog-TD,headline,center,touchdown,6:44:47
2015-09-24,GP137F,Minilog-TD,headline,center,touchdown,8:03:30
2015-09-24,GP132F,Minilog-TD,headline,center,touchdown,9:09:01
2015-09-24,GP148F,Minilog-TD,headline,center,touchdown,10:21:57
2015-10-04,GP167F,Minilog-TD,headline,center,touchdown,7:59:09
2015-10-04,GP140F,Minilog-TD,headline,center,touchdown,9:51:11
2015-10-04,GP117F,Minilog-TD,headline,center,touchdown,11:19:18
2015-10-04,GP104F,Minilog-TD,headline,center,touchdown,12:23:08
2015-10-04,GP116A1,Minilog-TD,headline,center,touchdown,15:12:44
2015-10-05,GP355F,Minilog-TD,headline,center,touchdown,7:00:02
2015-10-05,GP354F,Minilog-TD,headline,center,touchdown,8:32:28
2015-10-05,GP351F,Minilog-TD,headline,center,touchdown,9:33:57
2015-10-05,GP353F,Minilog-TD,headline,center,touchdown,11:07:45
2015-10-05,GP352F,Minilog-TD,headline,center,touchdown,12:38:31
2015-10-05,GP350F,Minilog-TD,headline,center,touchdown,14:34:04
2015-10-05,GP346F,Minilog-TD,headline,center,touchdown,15:40:16
2015-10-05,GP342F,Minilog-TD,headline,center,touchdown,16:47:11
2015-10-05,GP334F,Minilog-TD,headline,center,touchdown,17:55:03
2015-10-05,GP323F,Minilog-TD,headline,center,touchdown,19:02:05
2015-10-06,GP328F,Minilog-TD,headline,center,touchdown,6:56:45
2015-10-06,GP338F,Minilog-TD,headline,center,touchdown,8:07:43
2015-10-06,GP337F,Minilog-TD,headline,center,touchdown,9:08:32
2015-10-06,GP345F,Minilog-TD,headline,center,touchdown,10:16:58
2015-10-06,GP347F,Minilog-TD,headline,center,touchdown,11:08:34
2015-10-06,GP343F,Minilog-TD,headline,center,touchdown,12:16:20
2015-10-06,GP348F,Minilog-TD,headline,center,touchdown,13:19:30
2015-10-06,GP349F,Minilog-TD,headline,center,touchdown,14:56:16
2015-10-06,GP340F,Minilog-TD,headline,center,touchdown,16:43:49
2015-10-06,GP339F,Minilog-TD,headline,center,touchdown,18:11:41
2015-10-07,GP317F,Minilog-TD,headline,center,touchdown,14:51:21
2015-10-07,GP327F,Minilog-TD,headline,center,touchdown,16:12:20
2015-10-07,GP332F,Minilog-TD,headline,center,touchdown,17:14:43
2015-10-07,GP336F,Minilog-TD,headline,center,touchdown,18:16:18
2015-10-09,GP307F,Minilog-TD,headline,center,touchdown,7:05:21
2015-10-09,GP297F,Minilog-TD,headline,center,touchdown,8:42:26
2015-10-09,GP296F,Minilog-TD,headline,center,touchdown,9:35:09
2015-10-09,GP279F,Minilog-TD,headline,center,touchdown,12:01:47
2015-10-09,GP275F,Minilog-TD,headline,center,touchdown,13:04:39
2015-10-09,GP291F,Minilog-TD,headline,center,touchdown,14:37:04
2015-10-09,GP302F,Minilog-TD,headline,center,touchdown,16:02:53
2015-10-09,GP304F,Minilog-TD,headline,center,touchdown,16:50:42
2015-10-09,GP299F,Minilog-TD,headline,center,touchdown,18:00:04
2015-10-12,GP288F,Minilog-TD,headline,center,touchdown,7:09:10
2015-10-12,GP283F,Minilog-TD,headline,center,touchdown,8:20:20
2015-10-12,GP268F,Minilog-TD,headline,center,touchdown,9:53:03
2015-10-12,GP265F,Minilog-TD,headline,center,touchdown,10:59:49
2015-10-12,GP274A1,Minilog-TD,headline,center,touchdown,12:37:45
2015-10-12,GP272F,Minilog-TD,headline,center,touchdown,14:13:43
2015-10-12,GP267F,Minilog-TD,headline,center,touchdown,15:27:09
2015-10-12,GP280F,Minilog-TD,headline,center,touchdown,16:39:27
2015-10-12,GP276F,Minilog-TD,headline,center,touchdown,17:59:38
2015-10-13,GP277F,Minilog-TD,headline,center,touchdown,7:04:15
2015-10-13,GP284F,Minilog-TD,headline,center,touchdown,8:13:16
2015-10-13,GP294F,Minilog-TD,headline,center,touchdown,9:26:57
2015-10-13,GP301F,Minilog-TD,headline,center,touchdown,11:10:23
2015-10-13,GP298F,Minilog-TD,headline,center,touchdown,12:10:30
2015-10-13,GP289F,Minilog-TD,headline,center,touchdown,13:21:11
2015-10-13,GP292F,Minilog-TD,headline,center,touchdown,14:18:25
2015-10-13,GP286F,Minilog-TD,headline,center,touchdown,15:26:06
2015-10-13,GP305F,Minilog-TD,headline,center,touchdown,17:22:43
2015-10-14,GP306F,Minilog-TD,headline,center,touchdown,13:07:12
2015-10-14,GP319F,Minilog-TD,headline,center,touchdown,14:55:45
2015-10-14,GP330F,Minilog-TD,headline,center,touchdown,16:34:07
2015-10-14,GP322F,Minilog-TD,headline,center,touchdown,18:07:06
2015-10-15,GP309F,Minilog-TD,headline,center,touchdown,7:10:29
2015-10-15,GP318F,Minilog-TD,headline,center,touchdown,8:20:29
2015-07-09,GP344A1,Star Oddi DST-Tilt,footrope,center,liftoff,13:25:56
2015-07-09,GP341F,Star Oddi DST-Tilt,footrope,center,liftoff,14:46:22
2015-07-09,GP335F,Star Oddi DST-Tilt,footrope,center,liftoff,16:15:06
2015-07-09,GP325F,Star Oddi DST-Tilt,footrope,center,liftoff,17:25:59
2015-07-09,GP326F,Star Oddi DST-Tilt,footrope,center,liftoff,18:27:29
2015-07-09,GP331F,Star Oddi DST-Tilt,footrope,center,liftoff,19:22:45
2015-07-09,GP324F,Star Oddi DST-Tilt,footrope,center,liftoff,20:36:31
2015-07-10,GP315F,Star Oddi DST-Tilt,footrope,center,liftoff,5:08:05
2015-07-10,GP295F,Star Oddi DST-Tilt,footrope,center,liftoff,18:16:46
2015-07-10,GP293F,Star Oddi DST-Tilt,footrope,center,liftoff,19:54:58
2015-07-10,GP300A1,Star Oddi DST-Tilt,footrope,center,liftoff,7:56:50
2015-07-10,GP303A1,Star Oddi DST-Tilt,footrope,center,liftoff,10:07:57
2015-07-10,GP313F,Star Oddi DST-Tilt,footrope,center,liftoff,11:30:00
2015-07-10,GP320F,Star Oddi DST-Tilt,footrope,center,liftoff,13:01:02
2015-07-10,GP316F,Star Oddi DST-Tilt,footrope,center,liftoff,14:40:14
