"date","tow.number","species","species.name.logbook","number.caught","weight.caught","presence","comment"
"1991-07-12",7,6400,"oursin",NA,NA,1,""
"1991-07-12",7,346,"plie","10",NA,1,""
"1991-07-12",7,640,"loche","4",NA,1,""
"1991-07-12",7,2990,"balane",NA,NA,1,""
"1991-07-12",7,6100,"etoile de mer",NA,NA,1,""
"1991-07-12",8,10,"morue","2",NA,1,""
"1991-07-12",8,346,"plie","10",NA,1,""
"1991-07-12",8,NA,"","2",NA,1,"pas dans le logbook"
"1991-07-12",8,640,"loche","1",NA,1,""
"1991-07-12",8,2990,"balane",NA,NA,1,""
"1991-07-12",8,6100,"grosse etoile de mer","2",NA,1,""
"1991-07-12",8,6400,"oursin",NA,NA,1,""
"1991-07-12",8,8300,"anemone",NA,NA,1,""
"1991-07-12",8,300,"chaboisseau a 18 epine","2","",NA,""
"1991-07-13",1,10,"morue","2",NA,1,""
"1991-07-13",1,346,"plie","15",NA,1,""
"1991-07-13",1,6100,"grosse etoile de mer","7",NA,1,""
"1991-07-13",1,6200,"ophiure",NA,NA,1,"beaucoup"
"1991-07-13",1,6400,"oursin",NA,NA,1,""
"1991-07-13",2,10,"morue","3",NA,1,""
"1991-07-13",2,346,"plie","10",NA,1,""
"1991-07-13",2,211,"raie","1",NA,1,""
"1991-07-13",2,2520,"hyas","10",NA,1,""
"1991-07-13",2,6100,"etoile de mer",NA,NA,1,""
"1991-07-13",2,6200,"ophiure",NA,NA,1,""
"1991-07-13",2,8600,"eponge",NA,NA,1,""
"1991-07-13",3,12,"barbue","1",NA,1,""
"1991-07-13",3,346,"plie grise et blanche","15",NA,1,""
"1991-07-13",3,NA,"","15",NA,1,"pas dans le logbook"
"1991-07-13",3,70,"maquereau","2",NA,1,""
"1991-07-13",3,2520,"hyas","5",NA,1,""
"1991-07-13",3,6100,"etoile de mer",NA,NA,1,""
"1991-07-13",3,6200,"ophiure",NA,NA,1,""
"1991-07-13",3,8600,"eponge",NA,NA,1,""
"1991-07-13",4,10,"morue","5",NA,1,""
"1991-07-13",4,346,"plie","20",NA,1,""
"1991-07-13",4,NA,"","1",NA,1,"pas dans le logbook"
"1991-07-13",4,NA,"","1",NA,1,"pas dans le logbook"
"1991-07-13",4,2520,"hyas","10",NA,1,""
"1991-07-13",4,4310,"palourde",NA,NA,1,""
"1991-07-13",4,6100,"etoile de mer",NA,NA,1,""
"1991-07-13",4,6200,"ophiure",NA,NA,1,""
"1991-07-13",4,NA,"lompenie","1",NA,1,""
"1991-07-13",4,311,"chaboisseau  ","1",NA,1,""
"1991-07-13",5,10,"morue","10",NA,1,""
"1991-07-13",5,31,"turbot","1",NA,1,""
"1991-07-13",5,12,"barbue","30",NA,1,""
"1991-07-13",5,346,"plie grise et blanche","30",NA,1,""
"1991-07-13",5,NA,"","15",NA,1,"pas dans le logbook"
"1991-07-13",5,211,"raie","1",NA,1,""
"1991-07-13",5,2520,"hyas","15",NA,1,""
"1991-07-13",5,4310,"palourde",NA,NA,1,""
"1991-07-13",5,6200,"ophiure",NA,NA,1,""
"1991-07-13",5,8300,"anemone",NA,NA,1,""
"1991-07-13",6,10,"morue","75 a 100",NA,1,""
"1991-07-13",6,12,"barbu","30",NA,1,""
"1991-07-13",6,41,"plie grise","50",NA,1,""
"1991-07-13",6,501,"poule de mer","1",NA,1,""
"1991-07-13",6,2520,"hyas","100",NA,1,""
"1991-07-13",6,4310,"palourde",NA,NA,1,""
"1991-07-13",6,6400,"oursin",NA,NA,1,""
"1991-07-13",6,8300,"anemone",NA,NA,1,""
"1991-07-13",6,6200,"ophiure",NA,NA,1,""
"1991-07-13",7,10,"morue","15",NA,1,""
"1991-07-13",7,12,"barbue","4",NA,1,""
"1991-07-13",7,346,"plie grise et blanche","100",NA,1,""
"1991-07-13",7,NA,"","50",NA,1,"pas dans le logbook"
"1991-07-13",7,NA,"","1",NA,1,"pas dans le logbook"
"1991-07-13",7,2100,"crevette",NA,NA,1,""
"1991-07-13",7,4310,"palourde",NA,NA,1,""
"1991-07-13",7,6100,"etoile de mer",NA,NA,1,""
"1991-07-13",7,6200,"ophiure",NA,NA,1,""
"1991-07-13",7,6400,"oursin",NA,NA,1,""
"1991-07-13",7,311,"chaboisseau","1",NA,1,""
"1991-07-13",8,41,"plie grise",NA,NA,1,"quelque"
"1991-07-13",8,6200,"ophiure",NA,NA,1,""
"1991-07-13",9,10,"morue","10",NA,1,""
"1991-07-13",9,12,"barbue","2",NA,1,""
"1991-07-13",9,41,"plie grise","4",NA,1,""
"1991-07-13",9,346,"plie","11",NA,1,""
"1991-07-13",9,NA,"","1",NA,1,"pas dans le logbook"
"1991-07-13",9,640,"loche","1",NA,1,""
"1991-07-13",9,4310,"palourde",NA,NA,1,""
"1991-07-13",9,6200,"ophiure",NA,NA,1,""
"1991-07-13",9,311,"chaboisseau","1",NA,1,""
"1991-07-13",10,10,"morue","20",NA,1,""
"1991-07-13",10,41,"plie grise","15",NA,1,""
"1991-07-13",10,211,"raie","1",NA,1,""
"1991-07-13",10,4210,"bigorneau",NA,NA,1,""
"1991-07-13",10,4310,"palourde",NA,NA,1,""
"1991-07-13",10,6100,"etoile de mer",NA,NA,1,""
"1991-07-13",10,6200,"ophiure",NA,NA,1,""
"1991-07-13",10,6400,"oursin",NA,NA,1,""
"1991-07-13",10,8300,"anemone",NA,NA,1,""
"1991-07-13",11,10,"morue","30",NA,1,""
"1991-07-13",11,346,"plie grise et blanche","100",NA,1,""
"1991-07-13",11,NA,"","50",NA,1,"pas dans le logbook"
"1991-07-13",11,70,"maquereau","1",NA,1,""
"1991-07-13",11,2520,"hyas","15",NA,1,""
"1991-07-13",11,4210,"bigorneau",NA,NA,1,""
"1991-07-13",11,4310,"palourde",NA,NA,1,""
"1991-07-13",11,6100,"etoile de mer",NA,NA,1,""
"1991-07-13",11,6200,"ophiure",NA,NA,1,""
"1991-07-13",11,6400,"oursin",NA,NA,1,""
"1991-07-13",12,10,"morue",NA,NA,1,""
"1991-07-13",12,346,"plie",NA,NA,1,""
"1991-07-13",12,2520,"hyas","50",NA,1,""
"1991-07-13",12,2990,"balane",NA,NA,1,""
"1991-07-13",12,4210,"bigorneau",NA,NA,1,""
"1991-07-13",12,4310,"palourde",NA,NA,1,""
"1991-07-13",12,6100,"etoile de mer",NA,NA,1,""
"1991-07-13",12,6400,"oursin",NA,NA,1,"beaucoup"
"1991-07-15",1,10,"morue","1",NA,1,""
"1991-07-15",1,346,"plie","30",NA,1,""
"1991-07-15",1,4210,"bigorneau",NA,NA,1,""
"1991-07-15",1,4310,"palourde",NA,NA,1,""
"1991-07-15",1,6100,"etoile de mer",NA,NA,1,""
"1991-07-15",1,6200,"ophiure",NA,NA,1,""
"1991-07-15",1,6400,"oursin",NA,NA,1,""
"1991-07-15",1,6500,"dollar de sable",NA,NA,1,""
"1991-07-15",2,10,"morue","5",NA,1,""
"1991-07-15",2,346,"plie","50",NA,1,""
"1991-07-15",2,4210,"bigorneau",NA,NA,1,""
"1991-07-15",2,6100,"etoile de mer",NA,NA,1,""
"1991-07-15",2,6200,"ophiure",NA,NA,1,""
"1991-07-15",3,10,"morue","15",NA,1,""
"1991-07-15",3,12,"barbue","8",NA,1,""
"1991-07-15",3,346,"plie grise et blanche","100",NA,1,""
"1991-07-15",3,NA,"","50",NA,1,"pas dans le logbook"
"1991-07-15",3,4310,"palourde",NA,NA,1,""
"1991-07-15",3,6100,"etoile de mer",NA,NA,1,""
"1991-07-15",3,6200,"ophiure",NA,NA,1,""
"1991-07-15",3,6400,"oursin",NA,NA,1,""
"1991-07-15",4,10,"morue","4",NA,1,""
"1991-07-15",4,12,"barbue","3",NA,1,""
"1991-07-15",4,346,"plie grise et blanche","100",NA,1,"100 et plus"
"1991-07-15",4,NA,"","50",NA,1,"pas dans le logbook"
"1991-07-15",4,980,"truite de mer","1",NA,1,""
"1991-07-15",4,4400,"limace","2",NA,1,""
"1991-07-15",4,6100,"etoile de mer",NA,NA,1,""
"1991-07-15",4,6200,"ophiure",NA,NA,1,""
"1991-07-15",5,10,"morue","30",NA,1,""
"1991-07-15",5,346,"plie","200",NA,1,""
"1991-07-15",5,4400,"limace","4",NA,1,""
"1991-07-15",5,2520,"hyas","50",NA,1,""
"1991-07-15",5,4210,"bigorneau",NA,NA,1,""
"1991-07-15",5,4310,"palourde",NA,NA,1,""
"1991-07-15",5,6100,"etoile de mer",NA,NA,1,""
"1991-07-15",5,6200,"ophiure",NA,NA,1,""
"1991-07-15",5,6400,"oursin",NA,NA,1,""
"1991-07-15",6,10,"morue","15",NA,1,""
"1991-07-15",6,12,"barbue","3",NA,1,""
"1991-07-15",6,346,"plie","60",NA,1,""
"1991-07-15",6,2520,"hyas","40",NA,1,""
"1991-07-15",6,6200,"ophiure",NA,NA,1,""
"1991-07-15",6,6400,"oursin",NA,NA,1,""
"1991-07-15",6,6500,"dollar de sable",NA,NA,1,""
"1991-07-18",1,10,"morue","10",NA,1,""
"1991-07-18",1,12,"barbue","1",NA,1,""
"1991-07-18",1,346,"plie","10",NA,1,""
"1991-07-18",1,211,"raie","1",NA,1,""
"1991-07-18",1,6200,"ophiure",NA,NA,1,"1 crate"
"1991-07-18",2,4348,"coquille d'arctica islandica et cockle",NA,NA,1,""
"1991-07-18",2,6200,"ophiure",NA,NA,1,"2 crate"
"1991-07-18",3,10,"morue","20",NA,1,""
"1991-07-18",3,346,"plie","20",NA,1,""
"1991-07-18",3,2520,"hyas","50",NA,1,""
"1991-07-18",3,6400,"oursin",NA,NA,1,"2 crates"
"1991-07-18",3,6600,"holothurie","50",NA,1,""
"1991-07-18",4,10,"morue","2",NA,1,""
"1991-07-18",4,346,"plie","10",NA,1,""
"1991-07-18",4,4400,"limace","1",NA,1,""
"1991-07-18",4,6300,"corne de cerf","5",NA,1,""
"1991-07-18",4,6400,"oursin","50",NA,1,""
"1991-07-18",5,2520,"hyas","200",NA,1,""
"1991-07-18",5,6121,"solaster?","50",NA,1,""
"1991-07-18",5,6600,"holothurie","20",NA,1,""
"1991-07-18",5,6400,"oursin",NA,NA,1,"2 crates"
"1991-07-18",5,4322,"petoncle d'islande","200",NA,1,""
"1991-07-18",6,10,"morue","5",NA,1,""
"1991-07-18",6,346,"plie","20",NA,1,""
"1991-07-18",6,6200,"ophiure",NA,NA,1,"2 crates"
"1991-07-18",6,6300,"corne de cerf","100",NA,1,""
"1991-07-18",7,346,"plie","20",NA,1,""
"1991-07-18",7,640,"loche","2",NA,1,""
"1991-07-18",7,6121,"solaster","100",NA,1,""
"1991-07-18",8,10,"morue","5",NA,1,""
"1991-07-18",8,346,"plie","20",NA,1,""
"1991-07-18",8,6400,"oursin","50",NA,1,""
"1991-07-18",8,6600,"holothurie","5",NA,1,""
"1991-07-18",9,10,"morue","1",NA,1,""
"1991-07-18",9,346,"plie","30",NA,1,""
"1991-07-18",9,640,"loche","2",NA,1,""
"1991-07-18",9,6121,"solaster","5",NA,1,""
"1991-07-18",10,346,"plie","20",NA,1,""
"1991-07-18",10,2520,"hyas","10",NA,1,""
"1991-07-18",10,4348,"coquille d'arctica  ",NA,NA,1,""
"1991-07-18",10,6300,"corne de cerf","10",NA,1,""
"1991-07-18",10,6400,"oursin",NA,NA,1,"2 crates"
"1991-07-18",11,346,"plie","10",NA,1,""
"1991-07-18",11,2520,"hyas","5",NA,1,""
"1991-07-18",11,6400,"oursin",NA,NA,1,"1 crate"
"1991-07-18",12,10,"morue","10",NA,1,""
"1991-07-18",12,40,"plie canadienne","50",NA,1,""
"1991-07-18",12,640,"loche","2",NA,1,""
"1991-07-18",12,6300,"corne de cerf","200",NA,1,""
"1991-07-18",13,10,"morue","2",NA,1,""
"1991-07-18",13,346,"plie","50",NA,1,""
"1991-07-18",13,2520,"hyas","5",NA,1,""
"1991-07-18",13,6500,"dollar de sable",NA,NA,1,"1/2 crate"
"1991-07-18",14,10,"morue","5",NA,1,""
"1991-07-18",14,346,"plie","100",NA,1,""
"1991-07-18",14,6200,"ophiure",NA,NA,1,"3 crates"
"1991-07-18",15,10,"morue","3",NA,1,""
"1991-07-18",15,346,"plie","20",NA,1,""
"1991-07-18",15,2520,"hyas","2",NA,1,""
"1991-07-18",15,6300,"corne de cerf","10",NA,1,""
"1991-07-18",15,6600,"holothurie","10",NA,1,""
"1991-07-19",1,10,"morue","10",NA,1,""
"1991-07-19",1,40,"plie canadienne","50",NA,1,""
"1991-07-19",1,2520,"hyas","50",NA,1,""
"1991-07-19",1,4348,"coquille d'arctica",NA,NA,1,""
"1991-07-19",1,6400,"oursin",NA,NA,1,"5 crates"
"1991-07-19",2,10,"morue","20",NA,1,""
"1991-07-19",2,346,"plie","200",NA,1,""
"1991-07-19",2,640,"loche","5",NA,1,""
"1991-07-19",2,2520,"hyas","50",NA,1,""
"1991-07-19",2,6300,"corne de cerf","200",NA,1,""
"1991-07-19",2,6200,"ophiure",NA,NA,1,"1 crate"
"1991-07-19",3,10,"morue","20",NA,1,""
"1991-07-19",3,346,"plie","200",NA,1,""
"1991-07-19",3,640,"loche","10",NA,1,""
"1991-07-19",3,6200,"ophiure","0",NA,1,"3 crates"
"1991-07-19",4,10,"morue","30",NA,1,""
"1991-07-19",4,346,"plie","200",NA,1,""
"1991-07-19",4,211,"raie","5",NA,1,""
"1991-07-19",4,6200,"ophiure",NA,NA,1,"5 crates"
"1991-07-21",1,346,"plie","10",NA,1,""
"1991-07-21",1,640,"loche","1",NA,1,""
"1991-07-21",1,2520,"hyas","10",NA,1,""
"1991-07-21",1,6400,"oursin",NA,NA,1,"1/2 crate"
"1991-07-21",2,10,"morue","2",NA,1,""
"1991-07-21",2,346,"plie","50",NA,1,""
"1991-07-21",2,640,"loche","2",NA,1,""
"1991-07-21",2,6300,"corne de cerf","5",NA,1,""
"1991-07-21",3,10,"morue","2",NA,1,""
"1991-07-21",3,346,"plie","50",NA,1,""
"1991-07-21",3,6200,"ophiure",NA,NA,1,""
"1991-07-21",3,6400,"oursin",NA,NA,1,"2 crates"
"1991-07-21",4,346,"plie","200",NA,1,""
"1991-07-21",4,640,"loche","2",NA,1,""
"1991-07-21",5,10,"morue","15",NA,1,""
"1991-07-21",5,346,"plie","300",NA,1,""
"1991-07-21",5,640,"loche","3",NA,1,""
"1991-07-21",5,4210,"bigorneau","5",NA,1,""
"1991-07-21",6,10,"morue","5",NA,1,""
"1991-07-21",6,346,"plie","200",NA,1,""
"1991-07-21",6,640,"loche","3",NA,1,""
"1991-07-21",6,4210,"bigorneau","10",NA,1,""
"1991-07-21",7,10,"morue","3",NA,1,""
"1991-07-21",7,346,"plie","200",NA,1,""
"1991-07-21",7,211,"raie","2",NA,1,""
"1991-07-21",7,4400,"limace","3",NA,1,""
"1991-07-21",7,640,"loche","5",NA,1,""
"1991-07-21",7,2520,"hyas","20",NA,1,""
"1991-07-21",7,8600,"eponge filamenteuse",NA,NA,1,"3 crates"
"1991-07-21",8,10,"morue","5",NA,1,""
"1991-07-21",8,346,"plie","50",NA,1,""
"1991-07-21",8,640,"loche","3",NA,1,""
"1991-07-22",1,10,"morue","15",NA,1,""
"1991-07-22",1,346,"plie","100",NA,1,""
"1991-07-22",1,2520,"hyas","50",NA,1,""
"1991-07-22",2,10,"morue","3",NA,1,""
"1991-07-22",2,346,"plie","50",NA,1,""
"1991-07-22",2,640,"loche","5",NA,1,""
"1991-07-22",3,346,"plie","100",NA,1,""
"1991-07-22",3,640,"loche","5",NA,1,""
"1991-07-23",1,10,"morue","15",NA,1,""
"1991-07-23",1,346,"plie","50",NA,1,""
"1991-07-23",1,211,"raie","2",NA,1,""
"1991-07-23",1,640,"loche","3",NA,1,""
"1991-07-23",1,6300,"corne de cerf","25",NA,1,""
"1991-07-23",2,10,"morue","5",NA,1,""
"1991-07-23",2,346,"plie","20",NA,1,""
"1991-07-23",2,640,"loche","3",NA,1,""
"1991-07-23",2,6300,"corne de cerf","10",NA,1,""
"1991-07-23",4,346,"plie","100",NA,1,""
"1991-07-23",4,640,"loche","5",NA,1,""
"1991-07-23",4,2520,"hyas","20",NA,1,""
"1991-07-23",5,211,"raie","2",NA,1,""
"1991-07-23",5,2520,"hyas","10",NA,1,""
"1991-07-23",5,6400,"oursin","50",NA,1,""
"1991-07-23",5,8600,"eponge","3",NA,1,""
"1991-07-23",6,346,"plie","5",NA,1,""
"1991-07-23",6,211,"raie","1",NA,1,""
"1991-07-23",6,6400,"oursin","10",NA,1,""
"1991-07-23",6,8300,"anemone","1",NA,1,""
"1991-07-29",1,10,"morue","10",NA,1,""
"1991-07-29",1,346,"plie","100",NA,1,""
"1991-07-29",1,640,"loche","10",NA,1,""
"1991-07-29",1,2520,"hyas","20",NA,1,""
"1991-07-29",2,10,"morue","5",NA,1,""
"1991-07-29",2,346,"plie","200",NA,1,""
"1991-07-29",2,640,"loche","20",NA,1,""
"1991-07-29",2,2520,"hyas","10",NA,1,""
"1991-07-29",2,6300,"corne de cerf","5",NA,1,""
"1991-07-29",2,8600,"eponge filamenteuse",NA,NA,1,"5 crates"
"1991-07-29",3,10,"morue","5",NA,1,""
"1991-07-29",3,346,"plie","50",NA,1,""
"1991-07-29",3,340,"poisson alligator","2",NA,1,""
"1991-07-29",3,640,"loche","3",NA,1,""
"1991-07-29",4,10,"morue","30",NA,1,""
"1991-07-29",4,41,"plie grise","5",NA,1,""
"1991-07-29",4,640,"loche","3",NA,1,""
"1991-07-29",4,346,"plie","200",NA,1,""
"1991-07-29",5,346,"plie","50",NA,1,""
"1991-07-29",5,4210,"bigorneau","50",NA,1,""
"1991-07-29",5,4340,"cockle","10",NA,1,""
"1991-07-29",5,6500,"dollar de sable","20",NA,1,""
"1991-07-29",6,10,"morue","4",NA,1,""
"1991-07-29",6,346,"plie","50",NA,1,""
"1991-07-29",6,211,"raie","1",NA,1,""
"1991-07-29",6,640,"loche","2",NA,1,""
"1991-07-29",6,2560,"bernard l'hermite","3",NA,1,""
"1991-07-29",6,6400,"oursin",NA,NA,1,"1 crate"
"1991-07-29",7,346,"plie","10",NA,1,""
"1991-07-29",7,2520,"hyas","2",NA,1,""
"1991-07-30",1,346,"plie","200",NA,1,""
"1991-07-30",1,211,"raie","1",NA,1,""
"1991-07-30",1,640,"loche","10",NA,1,""
"1991-07-30",1,4210,"bigorneau","20",NA,1,""
"1991-07-30",3,10,"morue","5",NA,1,""
"1991-07-30",3,346,"plie","200",NA,1,""
"1991-07-30",3,4400,"limace arc en ciel","10",NA,1,""
"1991-07-30",3,640,"loche","10",NA,1,""
"1991-07-30",3,6200,"ophiure",NA,NA,1,"5 crates"
"1991-07-30",4,346,"plie","100",NA,1,""
"1991-07-30",4,640,"loche","5",NA,1,""
"1991-07-30",5,10,"morue","3",NA,1,""
"1991-07-30",5,346,"plie","200",NA,1,""
"1991-07-30",5,640,"loche","20",NA,1,""
"1991-07-30",5,6200,"ophiure",NA,NA,1,"5 crates"
"1991-07-30",6,346,"plie","100",NA,1,""
"1991-07-30",6,6200,"ophiure",NA,NA,1,"2 crates"
"1991-07-30",6,8600,"eponge puante","10",NA,1,""
"1991-07-30",7,346,"plie","100",NA,1,""
"1991-07-30",7,640,"loche","5",NA,1,""
"1991-07-30",7,6400,"oursin",NA,NA,1,"3 crates"
"1991-07-30",8,2520,"hyas","30",NA,1,""
"1991-07-30",8,6400,"oursin",NA,NA,1,"1/2 crate"
"1991-07-30",10,10,"morue","4",NA,1,""
"1991-07-30",10,346,"plie","30",NA,1,""
"1991-07-30",10,6400,"oursin",NA,NA,1,"1 crate"
"1991-07-31",1,10,"morue","7",NA,1,""
"1991-07-31",1,346,"plie","50",NA,1,""
"1991-07-31",1,2520,"hyas","5",NA,1,""
"1991-07-31",1,6400,"oursin",NA,NA,1,"1 crate"
"1991-07-31",2,346,"plie","30",NA,1,""
"1991-07-31",2,2520,"hyas","10",NA,1,""
"1991-07-31",2,4322,"petoncle d'islande","100",NA,1,""
"1991-07-31",2,6400,"oursin",NA,NA,1,"1/2 crate"
"1991-07-31",3,10,"morue","10",NA,1,""
"1991-07-31",3,346,"plie","100",NA,1,""
"1991-07-31",3,640,"loche","10",NA,1,""
"1991-07-31",4,10,"morue","1",NA,1,""
"1991-07-31",4,346,"plie","30",NA,1,""
"1991-07-31",4,4322,"petoncle d'islande","10",NA,1,""
"1991-07-31",4,6400,"oursin",NA,NA,1,"1 crate"
"1991-07-31",5,4322,"petoncle d'islande","3",NA,1,""
"1991-07-31",6,10,"morue","3",NA,1,""
"1991-07-31",6,2520,"hyas","20",NA,1,""
"1991-07-31",6,6300,"corne de cerf","10",NA,1,""
"1991-07-31",6,6400,"oursin","200",NA,1,""
"1991-07-31",7,2520,"hyas","2",NA,1,""
"1991-07-31",7,4322,"petoncle d'islande","5",NA,1,""
"1991-07-31",7,6200,"ophiure",NA,NA,1,"2 sceaux"
"1991-07-31",7,6400,"oursin","10",NA,1,""
"1991-07-31",7,6500,"dollar de sable","200",NA,1,""
"1991-07-31",8,10,"morue","3",NA,1,""
"1991-07-31",8,16,"goberge","2",NA,1,""
"1991-07-31",8,346,"plie","100",NA,1,""
"1991-08-02",1,10,"morue","20",NA,1,""
"1991-08-02",1,346,"plie","300",NA,1,""
"1991-08-02",1,640,"loche","20",NA,1,""
"1991-08-02",2,10,"morue","5",NA,1,""
"1991-08-02",2,346,"plie","50",NA,1,""
"1991-08-02",2,6200,"ophiure",NA,NA,1,"grosse poche; 5 pieds de haut"
"1991-08-03",1,10,"morue","20",NA,1,""
"1991-08-03",1,346,"plie","200",NA,1,""
"1991-08-03",1,640,"loche","50",NA,1,""
"1991-08-03",1,2520,"hyas","20",NA,1,""
"1991-08-03",1,4210,"bigorneau","10",NA,1,""
"1991-08-03",2,10,"morue","5",NA,1,""
"1991-08-03",2,346,"plie","100",NA,1,""
"1991-08-03",2,640,"loche","20",NA,1,""
"1991-08-04",1,346,"plie","20",NA,1,""
"1991-08-04",1,2520,"hyas","10",NA,1,""
"1991-08-04",2,10,"morue","10",NA,1,""
"1991-08-04",2,346,"plie","200",NA,1,""
"1991-08-04",2,211,"raie","1",NA,1,""
"1991-08-04",2,2520,"hyas","10",NA,1,""
"1991-08-04",3,10,"morue","100",NA,1,""
"1991-08-04",3,346,"plie","30",NA,1,""
"1991-08-04",3,70,"maquereau","1",NA,1,""
"1991-08-04",3,211,"raie","1",NA,1,""
"1991-08-04",3,6300,"corne de cerf","50",NA,1,""
"1991-08-04",4,10,"morue","10",NA,1,""
"1991-08-04",4,346,"plie","50",NA,1,""
"1991-08-04",4,640,"loche","10",NA,1,""
"1991-08-04",4,2520,"hyas","20",NA,1,""
"1991-08-04",5,10,"morue","5",NA,1,""
"1991-08-04",5,346,"plie","100",NA,1,""
"1991-08-04",5,640,"loche","30",NA,1,""
"1991-08-04",5,2520,"hyas","10",NA,1,""
"1991-08-04",5,8600,"eponge filamenteuse",NA,NA,1,"1 crate"
"1991-08-04",6,346,"plie","100",NA,1,""
"1991-08-04",6,60,"herring","1",NA,1,""
"1991-08-04",6,211,"raie","2",NA,1,""
"1991-08-04",6,640,"loche","20",NA,1,""
"1991-08-04",6,6400,"oursin","50",NA,1,""
"1991-08-04",7,10,"morue","5",NA,1,""
"1991-08-04",7,346,"plie","200",NA,1,""
"1991-08-04",7,640,"loche","20",NA,1,""
"1991-08-04",7,2520,"hyas","20",NA,1,""
"1991-08-04",7,8600,"eponge filamenteuse",NA,NA,1,"5 crates"
"1991-08-04",8,10,"morue","15",NA,1,""
"1991-08-04",8,346,"plie","200",NA,1,""
"1991-08-04",8,211,"raie","5",NA,1,""
"1991-08-04",8,4400,"limace","20",NA,1,""
"1991-08-04",8,640,"loche","20",NA,1,""
"1991-08-04",8,2520,"hyas","30",NA,1,""
"1991-08-04",8,8600,"eponge filamenteuse",NA,NA,1,"10 crates"
"1991-08-04",9,346,"plie","100",NA,1,""
"1991-08-04",9,640,"loche","10",NA,1,""
"1991-08-04",10,10,"morue","2",NA,1,""
"1991-08-04",10,346,"plie","50",NA,1,""
"1991-08-04",10,640,"loche","5",NA,1,""
"1991-08-04",10,2520,"hyas","10",NA,1,""
"1991-08-04",10,8600,"eponge",NA,NA,1,"3 crates"
"1991-08-05",1,12,"barbue","1",NA,1,""
"1991-08-05",1,346,"plie","100",NA,1,""
"1991-08-05",1,60,"herring","10",NA,1,""
"1991-08-05",1,640,"loche","20",NA,1,""
"1991-08-05",1,6200,"ophiure",NA,NA,1,"grosse poche "
"1991-08-05",2,10,"morue","3",NA,1,""
"1991-08-05",2,640,"loche","20",NA,1,""
"1991-08-05",2,6200,"ophiure",NA,NA,1,"grosse poche"
"1991-08-05",3,346,"plie","100",NA,1,""
"1991-08-05",3,640,"loche","10",NA,1,""
"1991-08-05",3,2520,"hyas","20",NA,1,""
"1991-08-05",3,6200,"ophiure",NA,NA,1,"5 crates"
"1991-08-09",1,6200,"ophiure",NA,NA,1,"5 crates"
"1991-08-09",2,10,"morue","5",NA,1,""
"1991-08-09",2,346,"plie","100",NA,1,""
"1991-08-09",2,640,"loche","10",NA,1,""
"1991-08-09",2,6200,"ophiure",NA,NA,1,"10 crates"
"1991-08-09",3,10,"morue","1",NA,1,""
"1991-08-09",3,346,"plie","100",NA,1,""
