"date","cruise","set.number","species","specimen","sex","length","weight","egg.condition","fish.number","age.material","shell.condition","maturity","chela","missing.legs","disc.width","comment"
"2012-07-17","O026",5,2550,56,1,88,NA,NA,56,1,3,NA,NA,NA,NA,""
"2012-07-17","O026",5,2550,57,1,72,NA,NA,57,1,2,NA,NA,NA,NA,""
"2012-07-17","O026",6,70,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",6,70,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",6,70,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",6,122,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",6,621,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",6,2550,58,1,90,NA,NA,58,1,1,NA,NA,NA,NA,""
"2012-07-17","O026",7,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,43,NA,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,43,NA,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,43,NA,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,63,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,204,NA,2,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",7,2539,11,1,88,NA,NA,11,1,2,NA,NA,NA,NA,""
"2012-07-17","O026",7,2550,59,1,149,NA,NA,59,1,2,NA,NA,NA,NA,"lt verified; big male!!!"
"2012-07-17","O026",7,2550,60,2,96,NA,NA,60,1,2,NA,NA,NA,NA,"2"
"2012-07-17","O026",7,2550,61,2,91,NA,NA,61,1,2,NA,NA,NA,NA,"2"
"2012-07-17","O026",7,2550,62,1,70,NA,NA,62,1,2,NA,NA,NA,NA,""
"2012-07-17","O026",7,2550,63,2,90,NA,NA,63,1,1,NA,NA,NA,NA,""
"2012-07-17","O026",8,43,NA,2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,43,NA,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,43,NA,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,122,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2012-07-17","O026",8,2550,64,1,138,NA,NA,64,1,2,NA,NA,NA,NA,""
"2012-07-17","O026",8,2550,65,1,85,NA,NA,65,1,2,NA,NA,NA,NA,""
