"date","start.time","cruise","station","stratum","block.number","valid","experiment","distance","duration","longitude.start","longitude.end","latitude.start","latitude.end","card.type","set.number","gear","auxiliary","speed","depth.start","depth.end","wind.direction","wind.force","tide","surface.temperature","bottom.temperature","warp.port","warp.starboard","comment"
"2018-07-10","14:45:00","P041","280",NA,3,1,1,0.62,15,6422.96,6422.93,4618,4617.38,5,2,16,0,2.5,10,8,6,4,1,NA,NA,NA,NA,"Stn280"
"2018-07-11","08:24:00","P041","235",421,3,1,1,0.65,15,6420.32,6420.45,4626.08,4626.72,5,3,16,0,2.5,15,16,1,3,1,NA,NA,NA,NA,"Stn235"
"2018-07-11","10:44:00","P041","196",NA,3,1,1,0.65,15,6414.93,6414.37,4634.17,4633.65,5,4,16,0,2.5,8,9,1,3,1,NA,NA,NA,NA,"stn196"
"2018-07-11","13:05:00","P041","184",NA,3,1,1,0.63,15,6417.39,6417.06,4635.76,4635.17,5,5,16,0,2.5,5,6,1,2,1,NA,NA,NA,NA,"stn184"
"2018-07-11","14:33:00","P041","194",402,3,1,1,0.63,15,6420.35,6419.6,4634.14,4633.78,5,6,16,0,2.5,11,10,1,3,1,NA,NA,NA,NA,"Stn 194"
"2018-07-12","08:19:00","P041","231",NA,3,1,1,0.64,15,6431.72,6431.74,4625.91,4626.55,5,7,16,0,2.5,7,7,2,3,1,NA,NA,NA,NA,"stn 231  lobster trap in net; tow still valid"
"2018-07-12","10:27:00","P041","165",NA,1,1,1,0.66,15,6434.76,6434.77,4640.34,4641,5,8,16,0,2.5,17,17,2,3,5,NA,NA,NA,NA,"stn165 Trap on briddle; valid tow"
"2018-07-12","11:50:00","P041","161",421,2,1,1,0.61,15,6431.84,6432.23,4642.35,4641.8,5,9,16,0,2.5,23,23,2,4,1,NA,NA,NA,NA,"Stn 161"
"2018-07-12","13:14:00","P041","122",421,1,1,1,0.66,15,6437.29,6437.33,4649.66,4649,5,10,16,0,2.5,21,21,2,3,1,NA,NA,NA,NA,"Stn 122"
"2018-07-12","14:06:00","P041","134",421,1,1,1,0.64,15,6437.63,6437.85,4647.85,4647.23,5,11,16,0,2.5,19,18,2,3,1,NA,NA,NA,NA,"Stn 134"
"2018-07-12","15:15:00","P041","135",421,1,1,1,0.66,15,6434.53,6434.68,4647.88,4647.23,5,12,16,0,2.5,21,20,2,3,1,NA,NA,NA,NA,"Stn 135"
"2018-07-12","16:24:00","P041","138",421,2,1,1,0.66,15,6425.52,6425.04,4648.26,4648.83,5,13,16,0,2.5,22,23,1,4,1,NA,NA,NA,NA,"stn138 traps debris; valid tow"
"2018-07-13","06:30:00","P041","128",NA,2,1,1,0.64,15,6420.56,6420.98,4649.85,4650.42,5,14,16,0,2.5,18,21,5,2,1,NA,NA,NA,NA,"Stn 128"
"2018-07-13","08:40:00","P041","99",421,2,1,1,0.65,15,6428.57,6427.91,4654.33,4654.79,5,15,16,0,2.5,31,32,5,3,1,NA,NA,NA,NA,"Stn 99"
"2018-07-13","09:26:00","P041","86",421,2,1,1,0.66,15,6428.85,6428.32,4656.28,4656.83,5,16,16,0,2.5,33,34,5,3,1,NA,NA,NA,NA,"Stn 86"
"2018-07-13","10:36:00","P041","89",421,2,1,1,0.63,15,6420.46,6420.79,4655.63,4655.04,5,17,16,0,2.5,25,25,4,3,1,NA,NA,NA,NA,"stn89"
"2018-07-13","11:41:00","P041","76",421,2,1,1,0.63,15,6417.36,6417.45,4658.17,4657.54,5,18,16,0,2.5,29,28,5,3,1,NA,NA,NA,NA,"Stn 76"
"2018-07-13","13:17:00","P041","58",421,2,1,1,0.64,15,6426.01,6426.34,4659.55,4658.95,5,19,16,0,2.5,36,36,4,2,1,NA,NA,NA,NA,"stn58"
"2018-07-13","14:44:00","P041","54",420,1,1,1,0.65,15,6437.59,6437.71,4700.18,4659.54,5,20,16,0,2.5,21,20,5,3,1,NA,NA,NA,NA,"stn54"
"2018-07-13","16:15:00","P041","93",NA,1,1,1,0.63,15,6445.64,6444.81,4653.81,4653.53,5,21,16,0,2.5,13,14,5,4,1,NA,NA,NA,NA,"Stn 93"
"2018-07-14","06:29:00","P041","105",NA,1,1,1,0.65,15,6450.96,6450.44,4651.85,4651.31,5,22,16,0,2.5,10,12,6,4,1,NA,NA,NA,NA,"Stn 105"
"2018-07-14","08:50:00","P041","130",NA,1,1,1,0.64,15,6448.4,6447.6,4647.93,4647.61,5,23,16,0,2.5,13,15,4,3,1,NA,NA,NA,NA,"stn130"
"2018-07-14","10:44:00","P041","151",NA,1,0,3,0.79,15,6446.2,6445.2,4646.09,4645.7,5,24,16,0,2.5,15,16,4,2,1,NA,NA,NA,NA,"Stn 151 Null set; ripped net."
"2018-07-14","12:57:00","P041","141",NA,1,1,1,0.57,15,6445.58,6444.89,4646.12,4645.8,5,25,16,0,2.5,15,15,6,4,1,NA,NA,NA,NA,"Stn 141"
"2018-07-15","07:53:00","P041","241",NA,3,1,1,0.66,15,6428.62,6428.06,4623.78,4623.24,5,26,16,0,2.5,9,11,6,3,1,NA,NA,NA,NA,"stn241"
"2018-07-15","10:07:00","P041","180",421,2,1,1,0.63,15,6428.7,6429.07,4636,4636.58,5,27,16,0,2.5,20,21,5,3,1,NA,NA,NA,NA,"Stn 180"
"2018-07-15","11:48:00","P041","164",NA,1,1,1,0.64,15,6437.16,6437.02,4640.45,4641.08,5,28,16,0,2.5,14,15,5,3,1,NA,NA,NA,NA,"stn164"
"2018-07-15","13:42:00","P041","169",NA,1,1,1,0.6,15,6439.35,6439.47,4638.64,4638.05,5,29,16,0,2.5,10,10,5,3,1,NA,NA,NA,NA,"stn169"
"2018-07-16","07:50:00","P041","242",402,3,1,1,0.66,15,6425.73,6425.55,4623.8,4623.15,5,30,16,0,2.5,11,12,6,3,1,NA,NA,NA,NA,"Stn 242"
"2018-07-16","10:12:00","P041","200",NA,1,1,1,0.63,15,6437.41,6437.62,4632.03,4632.64,5,31,16,0,2.5,9,10,0,0,1,NA,NA,NA,NA,"stn200"
"2018-07-16","12:44:00","P041","227",402,3,1,1,0.67,15,6417.46,6417.49,4627.97,4628.64,5,32,16,0,2.5,17,17,0,0,1,NA,NA,NA,NA,"stn227"
"2018-07-16","14:24:00","P041","213",NA,3,1,1,0.61,15,6429.06,6429.52,4630,4629.48,5,33,16,0,2.5,12,11,5,1,1,NA,NA,NA,NA,"Stn 213"
"2018-07-16","15:57:00","P041","233",402,3,1,1,0.63,15,6426.05,6425.84,4625.86,4625.25,5,34,16,0,2.5,10,11,5,2,1,NA,NA,NA,NA,"stn233"
"2018-07-18","07:42:00","P041","296",NA,3,0,3,0.64,15,6420.54,6421,4616.24,4616.79,5,35,16,0,2.6,7,8,5,3,4,NA,NA,NA,NA,"stn296 ripped net; invalid tow"
"2018-07-18","16:15:00","P041","275",NA,3,1,1,0.62,15,6357.52,6358.2,4620.21,4619.81,5,36,16,0,2.6,8,9,7,4,1,NA,NA,NA,NA,"Stn 275"
"2018-07-19","08:03:00","P041","287",402,3,1,1,0.63,15,6403.4,6402.92,4618.24,4617.71,5,37,16,0,2.5,16,20,8,5,1,NA,NA,NA,NA,"stn287"
"2018-07-19","09:50:00","P041","297",NA,3,1,1,0.66,15,6417.39,6416.44,4616.36,4616.38,5,38,16,0,2.6,9,9,8,5,1,NA,NA,NA,NA,"Stn 297"
"2018-07-19","11:10:00","P041","296",NA,3,1,1,0.68,15,6419.85,6418.9,4615.9,4615.74,5,39,16,0,2.7,9,9,8,5,1,NA,NA,NA,NA,"stn296 redone"
"2018-07-19","13:36:00","P041","255",402,3,1,1,0.62,15,6413.99,6414.55,4621.57,4622.06,5,40,16,0,2.5,14,13,8,4,1,NA,NA,NA,NA,"Stn 255"
"2018-07-19","15:38:00","P041","290",402,3,1,1,0.62,15,6354.36,6355.23,4617.96,4618.11,5,41,16,0,2.5,16,15,8,4,1,NA,NA,NA,NA,"stn290 big chunck of anoxic debris with grass"
"2018-07-20","07:19:00","P041","291",402,3,1,1,0.63,15,6351.71,6351.94,4618.51,4617.9,5,42,16,0,2.5,13,14,8,5,1,NA,NA,NA,NA,"Stn 291"
"2018-07-20","09:18:00","P041","327",NA,3,1,1,0.63,15,6337.45,6337.33,4612.13,4611.51,5,43,16,0,2.6,6,10,8,5,1,NA,NA,NA,NA,"stn327"
"2018-07-20","10:21:00","P041","340",402,5,1,1,0.63,15,6337.17,6337.68,4607.84,4608.36,5,44,16,0,2.5,20,20,8,4,1,NA,NA,NA,NA,"Stn 340"
"2018-07-20","11:33:00","P041","375",402,5,1,1,0.6,15,6334.36,6334.65,4603.97,4604.54,5,45,16,0,2.6,15,16,8,4,1,NA,NA,NA,NA,"stn375"
"2018-07-20","13:10:00","P041","393",402,5,1,1,0.63,15,6337.37,6337.5,4601.67,4602.29,5,46,16,0,2.5,10,10,8,3,1,NA,NA,NA,NA,"Stn 393"
"2018-07-20","14:08:00","P041","412",402,5,1,1,0.63,15,6337.87,6337.57,4559.96,4600.55,5,47,16,0,2.5,11,11,4,3,1,NA,NA,NA,NA,"stn412"
"2018-07-20","15:20:00","P041","409",NA,5,1,1,0.63,15,6346.44,6345.69,4600.13,4559.78,5,48,16,0,2.5,9,10,4,3,1,NA,NA,NA,NA,"Stn 409"
"2018-07-21","07:39:00","P041","434",402,5,1,1,0.63,15,6332.38,6331.49,4558.12,4558.03,5,49,16,0,2.5,16,16,6,2,1,NA,NA,NA,NA,"Stn 434"
"2018-07-21","08:33:00","P041","435",402,5,1,1,0.64,15,6329.11,6328.28,4558.09,4557.82,5,50,16,0,2.5,18,18,6,2,1,NA,NA,NA,NA,"Stn 435"
"2018-07-21","09:58:00","P041","418",402,5,1,1,0.63,15,6320.46,6319.86,4600.14,4559.67,5,51,16,0,2.5,20,20,6,3,1,NA,NA,NA,NA,"stn418"
"2018-07-21","11:00:00","P041","398",402,5,1,1,0.61,15,6323.25,6322.52,4602.11,4601.77,5,52,16,0,2.4,19,19,6,4,1,NA,NA,NA,NA,"Stn 398"
"2018-07-21","11:52:00","P041","397",402,5,1,1,0.63,15,6326.22,6325.51,4602.26,4601.87,5,53,16,0,2.5,19,19,6,4,1,NA,NA,NA,NA,"Stn 397"
"2018-07-21","13:16:00","P041","345",402,5,1,1,0.63,15,6322.97,6322.47,4607.92,4607.39,5,54,16,0,2.5,10,12,6,3,1,NA,NA,NA,NA,"Stn 345"
"2018-07-21","14:19:00","P041","381",402,5,1,1,0.64,15,6317.32,6316.64,4604.25,4603.82,5,55,16,0,2.4,14,14,6,3,1,NA,NA,NA,NA,"stn381"
"2018-07-21","15:32:00","P041","364",NA,5,1,1,0.6,15,6314.55,6314.45,4606.04,4605.44,5,56,16,0,2.5,7,9,6,3,1,NA,NA,NA,NA,"Stn 364"
"2018-07-22","08:32:00","P041","462",432,5,1,1,0.71,15,6311.4,6310.55,4555.44,4555.83,5,57,16,0,2.5,28,28,6,2,1,NA,NA,NA,NA,"stn462"
"2018-07-22","09:32:00","P041","481",402,5,1,1,0.64,15,6314.38,6313.49,4554.09,4554.24,5,58,16,0,2.5,20,21,6,2,1,NA,NA,NA,NA,"Stn 481"
"2018-07-22","10:53:00","P041","493",402,5,1,1,0.64,15,6319.78,6318.89,4552.18,4552.32,5,59,16,0,2.5,15,15,6,2,1,NA,NA,NA,NA,"stn493"
"2018-07-22","11:43:00","P041","495",402,5,1,1,0.63,15,6314.2,6313.38,4552.07,4552.34,5,60,16,0,2.7,19,18,6,2,1,NA,NA,NA,NA,"stn495"
"2018-07-22","13:08:00","P041","484",432,5,1,1,0.63,15,6305.84,6305.81,4554.03,4554.66,5,61,16,0,2.5,24,28,6,2,1,NA,NA,NA,NA,"stn484"
"2018-07-22","15:05:00","P041","523",432,6,1,1,0.64,15,6251.55,6251.76,4548.18,4548.8,5,62,16,0,2.6,21,25,6,1,1,NA,NA,NA,NA,"Stn 523"
"2018-07-23","08:02:00","P041","970",432,6,1,1,0.63,15,6222.98,6223.8,4545.97,4545.72,5,63,16,0,2.5,25,24,6,3,1,NA,NA,NA,NA,"stn970"
"2018-07-23","09:27:00","P041","959",433,6,1,1,0.63,15,6217.1,6217.79,4548.04,4547.63,5,64,16,0,2.5,29,28,6,3,1,NA,NA,NA,NA,"Stn 959"
"2018-07-24","07:51:00","P041","976",NA,6,1,1,0.62,15,6234.52,6235.39,4543.77,4543.65,5,65,16,0,2.5,13,12,6,2,1,NA,NA,NA,NA,"station"
"2018-07-24","10:20:00","P041","938",432,6,1,1,0.62,15,6240.28,6241.14,4550.04,4550.18,5,66,16,0,2.5,19,20,6,2,1,NA,NA,NA,NA,"station 938"
"2018-07-24","13:16:00","P041","487",432,6,1,1,0.62,15,6257.09,6257.92,4553.95,4554.17,5,67,16,0,2.5,25,26,6,3,1,NA,NA,NA,NA,"stn"
"2018-07-24","14:29:00","P041","464",432,5,1,1,0.63,15,6305.5,6306.39,4555.83,4555.96,5,68,16,0,2.5,27,26,6,3,1,NA,NA,NA,NA,"stn"
"2018-07-25","08:24:00","P041","405",NA,5,1,1,0.62,15,6303.14,6303.5,4601.9,4601.33,5,69,16,0,2.5,7,11,6,5,1,NA,NA,NA,NA,"stn"
"2018-07-25","10:13:00","P041","443",432,5,1,1,0.64,15,6306.29,6307.15,4557.75,4557.53,5,70,16,0,2.5,23,24,6,5,1,NA,NA,NA,NA,"station 443"
"2018-07-25","12:36:00","P041","445",432,6,1,1,0.64,15,6300.86,6301.76,4557.99,4557.88,5,71,16,0,2.5,25,23,6,5,1,NA,NA,NA,NA,"station 445"
"2018-07-25","14:17:00","P041","491",432,6,1,1,0.63,15,6245.18,6246.04,4553.93,4553.74,5,72,16,0,2.5,27,26,6,3,1,NA,NA,NA,NA,"stn"
"2018-07-25","15:59:00","P041","849",NA,6,1,1,0.62,15,6231.72,6232.16,4557.73,4557.19,5,73,16,0,2.5,26,35,6,2,1,NA,NA,NA,NA,"stn"
"2018-07-26","07:24:00","P041","731",NA,7,1,1,0.62,15,6223.06,6222.78,4609.76,4609.17,5,74,16,0,2.5,14,15,6,5,1,NA,NA,NA,NA,"stn"
"2018-07-26","09:42:00","P041","734",433,7,1,1,0.64,15,6214.61,6214.62,4609.86,4609.22,5,75,16,0,2.5,23,26,6,5,1,NA,NA,NA,NA,"stn"
"2018-07-26","11:20:00","P041","736",433,7,1,1,0.62,15,6208.81,6208.89,4610.13,4609.51,5,76,16,0,2.5,36,37,6,5,1,NA,NA,NA,NA,"stn"
"2018-07-26","12:51:00","P041","757",433,7,1,1,0.61,15,6208.5,6208.84,4608.23,4607.67,5,77,16,0,2.5,38,38,6,5,1,NA,NA,NA,NA,"stn"
"2018-07-26","14:12:00","P041","691",433,7,1,1,0.63,15,6211.15,6210.91,4613.66,4613.05,5,78,16,0,2.5,33,33,6,5,1,NA,NA,NA,NA,"stn"
"2018-07-26","15:27:00","P041","666",433,7,1,1,0.62,15,6217.45,6217.62,4615.82,4615.21,5,79,16,0,2.5,28,27,6,4,1,NA,NA,NA,NA,"stn"
"2018-07-26","16:37:00","P041","665",433,7,1,1,0.63,15,6220.06,6219.6,4615.78,4615.24,5,80,16,0,2.5,20,23,6,4,1,NA,NA,NA,NA,"stn"
