"date","set.number","species","cruise","valid","experiment","number.caught","weight.caught","number.basket","extra","weight.sampled","comment"
"2013-07-17",2,10,"P126",1,1,1,0.053,1,"",0.053,""
"2013-07-17",2,43,"P126",1,1,7,0.89,1,"",0.89,""
"2013-07-17",2,60,"P126",1,1,6,0.034,1,"",0.034,""
"2013-07-17",2,63,"P126",1,1,2053,32.7,4,"",3.25,""
"2013-07-17",2,70,"P126",1,1,21,3.54,1,"",3.54,""
"2013-07-17",2,118,"P126",1,1,2,0.29,1,"",0.29,""
"2013-07-17",2,122,"P126",1,1,5,0.263,1,"",0.263,""
"2013-07-17",2,2550,"P126",1,1,90,29.5,1,"",29.5,""
"2013-07-17",2,6110,"P126",1,1,0,0.001,1,"",0,""
"2013-07-17",2,6118,"P126",1,1,0,0.005,1,"",0,""
"2013-07-17",2,8300,"P126",1,1,0,0.141,1,"",0,""
"2013-07-17",2,8600,"P126",1,1,0,0.006,1,"",0,""
"2013-07-18",3,10,"P126",1,1,15,0.5,1,"",0.5,""
"2013-07-18",3,42,"P126",1,1,30,0.96,1,"",0.96,""
"2013-07-18",3,43,"P126",1,1,5,0.19,1,"",0.19,""
"2013-07-18",3,60,"P126",1,1,50,5.2,1,"",5.2,""
"2013-07-18",3,62,"P126",1,1,1,0.148,1,"",0.148,""
"2013-07-18",3,63,"P126",1,1,5,0.077,1,"",0.077,""
"2013-07-18",3,70,"P126",1,1,10,2.15,1,"",2.15,""
"2013-07-18",3,611,"P126",1,1,9,0.097,1,"",0.097,""
"2013-07-18",3,2550,"P126",1,1,9,3.04,1,"",3.04,""
"2013-07-18",3,2990,"P126",1,1,0,0.001,1,"",0,"on wood"
"2013-07-18",3,9630,"P126",1,1,0,0.394,1,"",0,""
"2013-07-18",4,10,"P126",1,1,26,0.65,1,"",0.65,""
"2013-07-18",4,40,"P126",1,1,4,0.07,2,"",0.07,""
"2013-07-18",4,42,"P126",1,1,4,0.08,1,"",0.08,""
"2013-07-18",4,43,"P126",1,1,7,0.368,1,"",0.368,""
"2013-07-18",4,60,"P126",1,1,24,2.74,1,"",2.74,""
"2013-07-18",4,63,"P126",1,1,61,1.37,1,"",1.37,""
"2013-07-18",4,122,"P126",1,1,3,0.096,1,"",0.096,""
"2013-07-18",4,2550,"P126",1,1,1,0.426,1,"",0.426,""
"2013-07-18",5,10,"P126",1,1,1,0.002,1,"",0.002,""
"2013-07-18",5,40,"P126",1,1,4,0.032,1,"",0.032,""
"2013-07-18",5,42,"P126",1,1,2,0.134,1,"",0.134,""
"2013-07-18",5,43,"P126",1,1,4,0.278,1,"",0.278,""
"2013-07-18",5,60,"P126",1,1,1,0.008,1,"",0.008,""
"2013-07-18",5,118,"P126",1,1,1,0.122,1,"",0.122,""
"2013-07-18",5,2212,"P126",1,1,0,0.006,1,"",0,""
"2013-07-18",5,2417,"P126",1,1,0,0.001,1,"",0,""
"2013-07-18",5,8300,"P126",1,1,0,0.242,1,"",0,"on scallop shell"
"2013-07-18",5,8500,"P126",1,1,0,0.044,1,"",0,""
"2013-07-18",6,10,"P126",1,1,3,0.082,1,"",0.082,""
"2013-07-18",6,40,"P126",1,1,1,0.015,1,"",0.015,""
"2013-07-18",6,42,"P126",1,1,4,0.063,1,"",0.063,""
"2013-07-18",6,43,"P126",1,1,1,0.096,1,"",0.096,""
"2013-07-18",6,2550,"P126",1,1,5,2.09,1,"",2.09,""
"2013-07-18",6,6110,"P126",1,1,0,0.037,1,"",0,""
"2013-07-18",7,10,"P126",1,1,3,0.048,1,"",0.048,""
"2013-07-18",7,42,"P126",1,1,14,0.331,1,"",0.331,""
"2013-07-18",7,611,"P126",1,1,1,0.015,1,"",0.015,""
"2013-07-18",7,2550,"P126",1,1,9,2.06,1,"",2.06,""
"2013-07-18",7,8500,"P126",1,1,0,0.616,1,"",0,""
"2013-07-18",8,10,"P126",1,1,58,1.83,1,"",1.83,""
"2013-07-18",8,42,"P126",1,1,17,0.59,1,"",0.59,""
"2013-07-18",8,43,"P126",1,1,5,0.257,1,"",0.257,""
"2013-07-18",8,611,"P126",1,1,671,6.84,2,"",2.7,""
"2013-07-18",8,2550,"P126",1,1,50,14.8,1,"",14.8,""
"2013-07-18",8,8500,"P126",1,1,0,0.06,1,"",0,""
"2013-07-18",8,9630,"P126",1,1,0,4.56,1,"",0,""
"2013-07-18",9,10,"P126",1,1,8,0.334,1,"",0.334,""
"2013-07-18",9,42,"P126",1,1,3,0.171,1,"",0.171,""
"2013-07-18",9,43,"P126",1,1,31,1.35,1,"",1.35,""
"2013-07-18",9,118,"P126",1,1,3,0.789,2,"",0.789,""
"2013-07-18",9,122,"P126",1,1,42,3.31,1,"",3.31,""
"2013-07-18",9,611,"P126",1,1,3,0.029,1,"",0.029,""
"2013-07-18",9,2550,"P126",1,1,39,10.7,1,"",10.7,""
"2013-07-18",9,6118,"P126",1,1,0,0.001,1,"",0,""
"2013-07-18",9,8300,"P126",1,1,0,0.071,1,"",0,""
"2013-07-18",9,8500,"P126",1,1,0,0.617,1,"",0,""
"2013-07-19",10,10,"P126",1,1,1135,43.9,2,"",7.66,""
"2013-07-19",10,42,"P126",1,1,1,0.037,1,"",0.037,""
"2013-07-19",10,43,"P126",1,1,16,0.329,1,"",0.329,""
"2013-07-19",10,60,"P126",1,1,10,0.171,1,"",0.171,""
"2013-07-19",10,63,"P126",1,1,1256,30.2,3,"",5.24,""
"2013-07-19",10,118,"P126",1,1,2,0.269,1,"",0.269,""
"2013-07-19",10,122,"P126",1,1,9,0.493,1,"",0.493,""
"2013-07-19",10,2550,"P126",1,1,440,109,3,"",109,""
"2013-07-19",10,6119,"P126",1,1,0,0.002,1,"",0,""
"2013-07-19",10,6400,"P126",1,1,1,0.083,1,"",0.083,""
"2013-07-19",10,8600,"P126",1,1,0,0.025,1,"",0,""
