"date","set.number","experiment","species","size.class","sex","ratio","length","length.unit","comment","cruise"
"2017-07-12",2,1,42,1,2,1,16,"cm","","P024"
"2017-07-12",2,1,42,1,2,1,19,"cm","","P024"
"2017-07-12",2,1,42,1,2,1,21,"cm","","P024"
"2017-07-12",2,1,42,1,2,1,24,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,12,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,12,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,12,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,12,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,12,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,15,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,15,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,15,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,15,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,15,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,15,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,15,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,16,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,16,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,16,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,16,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,16,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,16,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,17,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,17,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,17,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,17,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,17,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,17,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,17,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,17,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,18,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,18,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,18,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,18,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,18,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,18,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,18,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,19,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,19,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,20,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,20,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,20,"cm","","P024"
"2017-07-12",2,1,43,1,1,1,20,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,12,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,12,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,12,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,12,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,13,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,14,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,15,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,15,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,15,"cm","","P024"
"2017-07-12",2,1,43,1,2,1,15,"cm","","P024"
