"date","cruise","set.number","species","specimen","sex","length","weight","egg.condition","fish.number","age.material","shell.condition","maturity","chela","missing.legs","disc.width","comment"
"2015-07-15","P521",2,17,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,43,NA,2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,60,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,60,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,60,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,60,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2015-07-15","P521",2,63,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
