"date","set.number","species","cruise","valid","experiment","number.caught","weight.caught","number.basket","extra","weight.sampled","comment"
"2010-07-30",63,9200,"O103",1,1,0,0.762,1,"",0,""
"2010-07-30",63,9301,"O103",1,1,0,0.002,1,"",0,""
"2010-07-30",63,9304,"O103",1,1,0,0.008,1,"",0,""
"2010-07-30",63,9630,"O103",1,1,0,0.008,1,"",0,""
"2010-07-30",64,43,"O103",1,1,183,5.44,1,"",5.44,""
"2010-07-30",64,63,"O103",1,1,11,0.314,1,"",0.314,""
"2010-07-30",64,122,"O103",1,1,4,0.158,1,"",0.158,""
"2010-07-30",64,143,"O103",1,1,1,0.069,1,"",0.069,""
"2010-07-30",64,300,"O103",1,1,1,0.022,1,"",0.022,""
"2010-07-30",64,303,"O103",1,1,1,0.012,1,"",0.012,""
"2010-07-30",64,1815,"O103",1,1,0,0.001,1,"",0,""
"2010-07-30",64,2212,"O103",1,1,0,0.002,1,"",0,""
"2010-07-30",64,2513,"O103",1,1,22,1.7,1,"",1.7,""
"2010-07-30",64,2550,"O103",1,1,2,0.578,1,"",0.578,""
"2010-07-30",64,2562,"O103",1,1,0,0.03,1,"",0,""
"2010-07-30",64,3501,"O103",1,1,0,0.001,1,"",0,""
"2010-07-30",64,4316,"O103",1,1,0,0.006,1,"",0,""
"2010-07-30",64,4321,"O103",1,1,5,0.648,1,"",0.648,""
"2010-07-30",64,4332,"O103",1,1,0,1.02,1,"",0,""
"2010-07-30",64,4348,"O103",1,1,0,4.69,1,"",0,""
"2010-07-30",64,5100,"O103",1,1,0,0.001,1,"",0,""
"2010-07-30",64,6110,"O103",1,1,0,0.02,1,"",0,""
"2010-07-30",64,6118,"O103",1,1,0,0.004,1,"",0,""
"2010-07-30",64,8400,"O103",1,1,0,0.012,1,"",0,""
"2010-07-30",64,8600,"O103",1,1,0,0.058,2,"",0,""
"2010-07-30",64,9200,"O103",1,1,0,1.09,1,"",0,""
"2010-07-30",64,9300,"O103",1,1,0,0.01,1,"",0,""
"2010-07-30",64,9304,"O103",1,1,0,0.004,1,"",0,""
"2010-07-30",64,9630,"O103",1,1,0,0.068,1,"",0,""
"2010-07-30",65,43,"O103",1,1,315,10.2,1,"",10.2,""
"2010-07-30",65,63,"O103",1,1,7,0.262,1,"",0.262,""
"2010-07-30",65,122,"O103",1,1,12,0.772,1,"",0.772,""
"2010-07-30",65,303,"O103",1,1,8,0.214,1,"",0.214,""
"2010-07-30",65,640,"O103",1,1,1,0.084,1,"",0.084,""
"2010-07-30",65,2513,"O103",1,1,17,1.48,1,"",1.48,""
"2010-07-30",65,2550,"O103",1,1,12,6.65,1,"",6.65,""
"2010-07-30",65,4332,"O103",1,1,0,0.134,1,"",0,""
"2010-07-30",65,4348,"O103",1,1,0,1.39,1,"",0,""
"2010-07-30",65,6110,"O103",1,1,0,0.012,1,"",0,""
"2010-07-30",65,6118,"O103",1,1,0,0.002,1,"",0,""
"2010-07-30",65,8300,"O103",1,1,0,0.02,1,"",0,""
"2010-07-30",65,8600,"O103",1,1,0,0.012,1,"",0,""
"2010-07-30",65,9200,"O103",1,1,0,8.95,1,"",0,""
"2010-07-30",65,9301,"O103",1,1,0,0.002,1,"",0,""
"2010-07-30",65,9630,"O103",1,1,0,0.014,1,"",0,""
"2010-07-30",66,42,"O103",1,1,1,0.052,1,"",0.052,""
"2010-07-30",66,43,"O103",1,1,14,0.21,1,"",0.21,""
"2010-07-16",12,4331,"O103",1,1,0,0.02,1,"",0,""
"2010-07-16",12,6110,"O103",1,1,0,0.1,1,"",0,""
"2010-07-16",12,6211,"O103",1,1,0,0.01,1,"",0,""
"2010-07-16",12,6411,"O103",1,1,1,0.01,1,"",0.01,""
"2010-07-16",12,8208,"O103",1,1,0,0.01,1,"",0,""
"2010-07-16",12,8500,"O103",1,1,0,0.5,1,"",0,""
"2010-07-16",12,8600,"O103",1,1,0,8.27,1,"",0,""
"2010-07-16",12,8621,"O103",1,1,0,1.54,1,"",0,""
"2010-07-16",12,9200,"O103",1,1,0,0.54,1,"",0,""
"2010-07-16",12,9300,"O103",1,1,0,0.45,1,"",0,""
"2010-07-16",12,9302,"O103",1,1,0,0.01,1,"",0,""
"2010-07-16",12,9304,"O103",1,1,0,10.5,1,"",0,""
"2010-07-16",12,9630,"O103",1,1,0,0.18,1,"",0,""
"2010-07-16",13,10,"O103",1,1,1,0.02,1,"",0.02,""
"2010-07-16",13,42,"O103",1,1,1,0.02,1,"",0.02,""
"2010-07-16",13,43,"O103",1,1,3,0.5,1,"",0.5,""
"2010-07-16",13,122,"O103",1,1,1,0.03,1,"",0.03,""
"2010-07-16",13,143,"O103",1,1,2,0.04,1,"",0.04,""
"2010-07-16",13,300,"O103",1,1,2,0.07,1,"",0.07,""
"2010-07-16",13,2513,"O103",1,1,38,3.09,1,"",3.09,""
"2010-07-16",13,2550,"O103",1,1,17,6.3,1,"",6.3,""
"2010-07-16",13,6110,"O103",1,1,0,0.04,1,"",0,""
"2010-07-16",13,6511,"O103",1,1,0,0.11,1,"",0,""
"2010-07-16",13,8500,"O103",1,1,0,0.11,1,"",0,""
"2010-07-16",13,8600,"O103",1,1,0,0.18,1,"",0,""
"2010-07-16",13,9200,"O103",1,1,0,0.14,1,"",0,""
"2010-07-16",13,9302,"O103",1,1,0,0.01,1,"",0,""
"2010-07-16",13,9304,"O103",1,1,0,3.6,1,"",0,""
