"date","cruise","set.number","species","specimen","sex","length","weight","egg.condition","fish.number","age.material","shell.condition","maturity","chela","missing.legs","disc.width","comment"
"2010-07-14","O103",2,12,NA,9,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,43,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,63,NA,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,63,NA,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,63,NA,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,63,NA,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,63,NA,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,122,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,122,NA,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,122,NA,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,122,NA,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,143,NA,9,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,143,NA,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,143,NA,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,143,NA,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,143,NA,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,143,NA,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,204,NA,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,204,NA,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,204,NA,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,204,NA,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010-07-14","O103",2,2513,NA,1,105,NA,NA,NA,NA,2,4,23.5,NA,NA,""
"2010-07-14","O103",2,2513,NA,1,80,NA,NA,NA,NA,2,4,16,NA,NA,""
"2010-07-14","O103",2,2513,NA,2,79,NA,0,NA,NA,3,9,NA,NA,NA,""
"2010-07-14","O103",2,2513,NA,2,78,NA,0,NA,NA,2,9,NA,NA,NA,""
"2010-07-14","O103",2,2513,NA,2,66,NA,0,NA,NA,2,9,NA,NA,NA,""
"2010-07-14","O103",2,2513,NA,1,59,NA,NA,NA,NA,2,4,11.2,NA,NA,""
"2010-07-14","O103",2,2513,NA,2,57,NA,0,NA,NA,2,9,NA,NA,NA,""
"2010-07-14","O103",2,2513,NA,2,55,NA,0,NA,NA,2,9,NA,NA,NA,""
"2010-07-14","O103",2,2518,NA,2,13,NA,NA,NA,NA,NA,3,NA,NA,NA,"mud crab w/ black eggs"
"2010-07-14","O103",2,2550,6,2,76,NA,0,6,NA,2,NA,NA,NA,NA,"0"
"2010-07-14","O103",2,2550,7,2,62,NA,0,7,NA,2,NA,NA,NA,NA,"0"
"2010-07-14","O103",2,2550,8,2,74,NA,0,8,NA,3,NA,NA,NA,NA,"0"
"2010-07-14","O103",2,2550,9,2,61,NA,0,9,NA,1,NA,NA,NA,NA,"0"
"2010-07-14","O103",2,2550,10,1,77,NA,NA,10,NA,2,NA,NA,NA,NA,""
"2010-07-14","O103",2,2550,11,1,63,NA,NA,11,NA,2,NA,NA,NA,NA,""
"2010-07-14","O103",2,2550,12,2,85,NA,0,12,NA,1,NA,NA,NA,NA,"0"
"2010-07-14","O103",2,2550,13,2,46,NA,0,13,NA,1,NA,NA,NA,NA,"0"
"2010-07-14","O103",2,2550,14,2,41,NA,0,14,NA,2,NA,NA,NA,NA,"0"
"2010-07-14","O103",2,2550,15,2,82,NA,2,15,NA,2,NA,NA,NA,NA,"2"
"2010-07-14","O103",2,2550,16,1,81,NA,NA,16,NA,2,NA,NA,NA,NA,""
"2010-07-14","O103",2,2550,17,1,64,NA,NA,17,NA,2,NA,NA,NA,NA,""
"2010-07-14","O103",2,2550,18,1,52,NA,NA,18,NA,2,NA,NA,NA,NA,""
"2010-07-14","O103",2,2550,19,2,74,NA,0,19,NA,2,NA,NA,NA,NA,"0"
"2010-07-14","O103",2,2550,20,2,77,NA,2,20,NA,2,NA,NA,NA,NA,"2"
"2010-07-14","O103",2,2550,21,1,67,NA,NA,21,NA,2,NA,NA,NA,NA,""
