"date","set.number","experiment","species","size.class","sex","ratio","length","length.unit","comment","cruise"
"2010-07-14",2,1,12,1,9,1,56,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,9,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,12,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,13,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,13,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,13,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,13,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,13,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,14,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,14,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,14,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,14,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,15,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,16,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,16,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,16,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,16,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,16,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,16,"cm","","O103"
"2010-07-14",2,1,43,1,9,1,16,"cm","","O103"
