"date","set.number","species","cruise","valid","experiment","number.caught","weight.caught","number.basket","extra","weight.sampled","comment"
"2012-07-17",5,6110,"O026",1,1,0,0.008,1,"",0,""
"2012-07-17",5,6115,"O026",1,1,0,0.002,1,"",0,""
"2012-07-17",5,8621,"O026",1,1,0,0.005,1,"",0,""
"2012-07-17",5,8623,"O026",1,1,0,0.018,1,"",0,""
"2012-07-17",6,70,"O026",1,1,3,0.542,1,"",0.542,""
"2012-07-17",6,122,"O026",1,1,1,0.004,1,"",0.004,""
"2012-07-17",6,621,"O026",1,1,1,0.008,1,"",0.008,""
"2012-07-17",6,2550,"O026",1,1,1,0.569,1,"",0.569,""
"2012-07-17",6,6110,"O026",1,1,0,0.007,1,"",0,""
"2012-07-17",6,9300,"O026",1,1,0,0.059,1,"",0,""
"2012-07-17",7,43,"O026",1,1,5,0.33,1,"",0.33,""
"2012-07-17",7,63,"O026",1,1,14,0.13,1,"",0.13,""
"2012-07-17",7,204,"O026",1,1,1,1.11,1,"",1.11,""
"2012-07-17",7,2539,"O026",1,1,1,0.17,1,"",0.17,""
"2012-07-17",7,2550,"O026",1,1,5,5.1,1,"",5.1,""
"2012-07-17",8,43,"O026",1,1,3,0.61,1,"",0.61,""
"2012-07-17",8,63,"O026",1,1,45,0.52,1,"",0.52,""
"2012-07-17",8,122,"O026",1,1,1,0.19,1,"",0.19,""
"2012-07-17",8,2550,"O026",1,1,20,11.2,1,"",11.2,""
"2012-07-17",8,6118,"O026",1,1,0,0.001,1,"",0,""
"2012-07-17",8,8623,"O026",1,1,0,0.022,1,"",0,""
"2012-07-18",9,43,"O026",1,1,3,0.088,1,"",0.088,""
"2012-07-18",9,63,"O026",1,1,5,0.021,1,"",0.021,""
"2012-07-18",9,122,"O026",1,1,1,0.021,1,"",0.021,""
"2012-07-18",9,2539,"O026",1,1,1,0.198,1,"",0.198,""
"2012-07-18",9,2550,"O026",1,1,15,4.05,1,"",4.05,""
"2012-07-18",9,8300,"O026",1,1,0,0.055,1,"",0,""
"2012-07-18",10,43,"O026",1,1,5,0.52,1,"",0.52,""
"2012-07-18",10,60,"O026",1,1,34,2.45,1,"",2.45,""
"2012-07-18",10,62,"O026",1,1,1,0.13,1,"",0.13,""
"2012-07-18",10,70,"O026",1,1,1,0.201,1,"",0.201,""
"2012-07-18",10,122,"O026",1,1,2,0.13,1,"",0.13,""
"2012-07-18",10,143,"O026",1,1,2,0.054,1,"",0.054,""
"2012-07-18",10,204,"O026",1,1,1,0.023,1,"",0.023,""
"2012-07-18",10,2550,"O026",1,1,149,36.1,2,"",36.1,""
"2012-07-18",11,10,"O026",1,1,14,0.02,1,"",0.02,""
"2012-07-18",11,43,"O026",1,1,4,0.296,2,"",0.296,""
"2012-07-18",11,60,"O026",1,1,18,0.999,1,"",0.999,""
"2012-07-18",11,62,"O026",1,1,54,0.41,1,"",0.41,""
"2012-07-18",11,63,"O026",1,1,3,0.06,1,"",0.06,""
"2012-07-18",11,70,"O026",1,1,1,0.218,1,"",0.218,""
"2012-07-18",11,300,"O026",1,1,1,0.14,1,"",0.14,""
"2012-07-18",11,2212,"O026",1,1,0,0.001,1,"",0,""
"2012-07-18",11,2417,"O026",1,1,0,0.003,1,"",0,""
"2012-07-18",11,2550,"O026",1,1,79,15.1,1,"",15.1,""
"2012-07-18",11,8500,"O026",1,1,0,0.034,1,"",0,""
"2012-07-18",11,8600,"O026",1,1,0,0.115,1,"",0,""
"2012-07-18",12,10,"O026",1,1,175,4.75,1,"",4.75,""
"2012-07-18",12,42,"O026",1,1,16,0.46,1,"",0.46,""
"2012-07-18",12,43,"O026",1,1,3,0.072,1,"",0.072,""
"2012-07-18",12,60,"O026",1,1,1,0.066,1,"",0.066,""
"2012-07-18",12,63,"O026",1,1,14,0.41,1,"",0.41,""
"2012-07-18",12,122,"O026",1,1,1,0.032,1,"",0.032,""
"2012-07-18",12,610,"O026",1,1,288,2.75,1,"",2.75,""
"2012-07-18",12,2550,"O026",1,1,53,14.5,1,"",14.5,""
"2012-07-18",12,8300,"O026",1,1,0,0.193,1,"",0,""
"2012-07-18",13,10,"O026",1,1,3,0.048,1,"",0.048,""
"2012-07-18",13,43,"O026",1,1,1,0.062,1,"",0.062,""
"2012-07-18",13,63,"O026",1,1,4,0.123,1,"",0.123,""
"2012-07-18",13,122,"O026",1,1,6,0.505,1,"",0.505,""
"2012-07-18",13,2550,"O026",1,1,56,12.8,1,"",12.8,""
"2012-07-18",13,8500,"O026",1,1,0,1.31,1,"",0,""
"2012-07-18",13,8600,"O026",1,1,0,0.662,1,"",0,""
"2012-07-18",14,42,"O026",1,1,1,0.084,1,"",0.084,""
"2012-07-18",14,43,"O026",1,1,1,0.188,1,"",0.188,""
"2012-07-18",14,122,"O026",1,1,3,0.432,1,"",0.432,""
"2012-07-18",14,2527,"O026",1,1,0,0.001,1,"",0.001,""
"2012-07-18",14,2550,"O026",1,1,155,35.9,2,"",35.9,""
"2012-07-18",14,8500,"O026",1,1,0,0.188,1,"",0,""
"2012-07-18",14,9301,"O026",1,1,0,0.059,1,"",0,""
"2012-07-19",15,17,"O026",1,1,7,0.382,1,"",0.382,""
"2012-07-19",15,43,"O026",1,1,2,0.142,1,"",0.142,""
"2012-07-19",15,62,"O026",1,1,48,4.15,1,"",4.15,""
"2012-07-19",15,63,"O026",1,1,219,2.31,1,"",2.31,""
"2012-07-19",15,70,"O026",1,1,4,0.672,1,"",0.672,""
"2012-07-19",15,122,"O026",1,1,1,0.004,1,"",0.004,""
"2012-07-19",15,143,"O026",1,1,1,0.073,1,"",0.073,""
"2012-07-19",15,204,"O026",1,1,1,0.371,1,"",0.371,""
"2012-07-19",15,361,"O026",1,1,1,0.001,1,"",0.001,""
"2012-07-19",15,2550,"O026",1,1,23,5.11,1,"",5.11,""
"2012-07-19",15,8600,"O026",1,1,0,0.018,1,"",0,""
"2012-07-19",16,63,"O026",1,1,2,0.015,1,"",0.015,""
"2012-07-19",16,70,"O026",1,1,1,0.151,1,"",0.151,""
"2012-07-19",16,143,"O026",1,1,1,0.085,1,"",0.085,""
"2012-07-19",16,204,"O026",1,1,1,0.75,1,"",0.75,""
"2012-07-19",16,2550,"O026",1,1,15,3.91,1,"",3.91,""
"2012-07-19",16,2561,"O026",1,1,0,0.001,1,"",0,""
"2012-07-19",17,43,"O026",1,1,22,0.95,1,"",0.95,""
"2012-07-19",17,63,"O026",1,1,28,0.72,1,"",0.72,""
"2012-07-19",17,2550,"O026",1,1,28,8.25,1,"",8.25,""
"2012-07-19",17,6118,"O026",1,1,0,0.003,1,"",0,""
"2012-07-19",18,43,"O026",1,1,80,2.19,1,"",2.19,""
"2012-07-19",18,63,"O026",1,1,7,0.12,1,"",0.12,""
"2012-07-19",18,122,"O026",1,1,1,0.054,1,"",0.054,""
"2012-07-19",18,320,"O026",1,1,1,0.579,1,"",0.579,""
"2012-07-19",18,2550,"O026",1,1,20,7.4,1,"",7.4,""
"2012-07-19",18,6118,"O026",1,1,0,0.002,1,"",0,""
"2012-07-19",18,8500,"O026",1,1,0,0.62,1,"",0,""
"2012-07-19",19,43,"O026",1,1,8,0.64,1,"",0.64,""
"2012-07-19",19,60,"O026",1,1,26,1.65,1,"",1.65,""
"2012-07-19",19,62,"O026",1,1,1,0.007,1,"",0.007,""
"2012-07-19",19,63,"O026",1,1,2080,26.6,3,"",2.43,""
"2012-07-19",19,70,"O026",1,1,5,0.957,1,"",0.957,""
"2012-07-19",19,143,"O026",1,1,3,0.27,1,"",0.27,""
"2012-07-19",19,204,"O026",1,1,1,0.332,1,"",0.332,""
"2012-07-19",19,2550,"O026",1,1,27,11.8,1,"",11.8,""
"2012-07-19",19,6118,"O026",1,1,0,0.003,1,"",0,""
"2012-07-19",19,8500,"O026",1,1,0,0.319,1,"",0,""
"2012-07-19",20,43,"O026",1,1,20,1.75,1,"",1.75,""
"2012-07-19",20,60,"O026",1,1,1,0.096,1,"",0.096,""
"2012-07-19",20,62,"O026",1,1,5,0.026,1,"",0.026,""
"2012-07-19",20,63,"O026",1,1,390,4.58,1,"",4.58,""
"2012-07-19",20,70,"O026",1,1,5,1.13,1,"",1.13,""
"2012-07-19",20,122,"O026",1,1,1,0.016,1,"",0.016,""
"2012-07-19",20,143,"O026",1,1,3,0.121,1,"",0.121,""
"2012-07-19",20,204,"O026",1,1,2,0.842,1,"",0.842,""
"2012-07-19",20,320,"O026",1,1,2,0.802,1,"",0.802,""
"2012-07-19",20,2513,"O026",1,1,1,0.072,1,"",0.072,""
"2012-07-19",20,2550,"O026",1,1,32,14.9,1,"",14.9,""
"2012-07-19",20,6110,"O026",1,1,0,0.029,1,"",0,""
"2012-07-19",21,42,"O026",1,1,3,0.195,1,"",0.195,""
"2012-07-19",21,43,"O026",1,1,46,1.64,1,"",1.64,""
"2012-07-19",21,60,"O026",1,1,47,2.12,1,"",2.12,""
"2012-07-19",21,63,"O026",1,1,18,0.25,1,"",0.25,""
"2012-07-19",21,143,"O026",1,1,1,0.092,1,"",0.092,""
"2012-07-19",21,2550,"O026",1,1,37,15.4,1,"",15.4,""
"2012-07-19",21,6211,"O026",1,1,0,0.005,1,"",0,""
"2012-07-19",21,8300,"O026",1,1,0,0.25,1,"",0,""
"2012-07-19",21,8621,"O026",1,1,0,0.326,1,"",0,""
"2012-07-19",22,43,"O026",1,1,23,0.8,1,"",0.8,""
"2012-07-19",22,62,"O026",1,1,11,0.631,2,"",0.631,""
"2012-07-19",22,63,"O026",1,1,2,0.015,1,"",0.015,""
"2012-07-19",22,70,"O026",1,1,18,3.45,1,"",3.45,""
"2012-07-19",22,204,"O026",1,1,3,2.45,1,"",2.45,""
"2012-07-19",22,2550,"O026",1,1,32,24.9,1,"",24.9,""
"2012-07-21",23,10,"O026",1,1,7,0.141,1,"",0.141,""
"2012-07-21",23,42,"O026",1,1,23,0.7,1,"",0.7,""
"2012-07-21",23,43,"O026",1,1,7,0.35,1,"",0.35,""
"2012-07-21",23,63,"O026",1,1,2,0.025,1,"",0.025,""
"2012-07-21",23,2550,"O026",1,1,154,47.5,3,"",47.5,""
"2012-07-21",23,9300,"O026",1,1,0,0.078,1,"",0,""
"2012-07-21",24,10,"O026",1,1,8,0.056,1,"",0.056,""
"2012-07-21",24,43,"O026",1,1,33,3.53,1,"",3.53,""
"2012-07-21",24,63,"O026",1,1,19,0.355,1,"",0.355,""
"2012-07-21",24,122,"O026",1,1,561,6.97,2,"",3.54,""
"2012-07-21",24,320,"O026",1,1,1,0.344,1,"",0.344,""
"2012-07-21",24,2550,"O026",1,1,52,15.6,1,"",15.6,""
"2012-07-21",24,8300,"O026",1,1,0,1.11,1,"",0,""
"2012-07-21",24,9300,"O026",1,1,0,0.165,1,"",0,""
"2012-07-21",25,10,"O026",1,1,3,0.296,1,"",0.296,""
"2012-07-21",25,42,"O026",1,1,2,0.03,1,"",0.03,""
"2012-07-21",25,43,"O026",1,1,18,1.03,1,"",1.03,""
"2012-07-21",25,122,"O026",1,1,50,3.26,1,"",3.26,""
"2012-07-21",25,320,"O026",1,1,1,0.126,1,"",0.126,""
"2012-07-21",25,2550,"O026",1,1,37,10.1,1,"",10.1,""
"2012-07-21",25,6110,"O026",1,1,0,0.001,1,"",0,""
"2012-07-21",25,8500,"O026",1,1,0,0.71,1,"",0,""
"2012-07-21",25,9200,"O026",1,1,0,0.111,1,"",0,""
"2012-07-21",25,9300,"O026",1,1,0,0.156,1,"",0,""
"2012-07-21",26,43,"O026",1,1,15,1.77,1,"",1.77,""
"2012-07-21",26,63,"O026",1,1,3,0.094,1,"",0.094,""
"2012-07-21",26,122,"O026",1,1,98,3.83,1,"",3.83,""
"2012-07-21",26,2550,"O026",1,1,141,30.3,2,"",30.3,""
"2012-07-21",26,8500,"O026",1,1,0,0.201,1,"",0,""
"2012-07-21",26,9300,"O026",1,1,0,4.22,1,"",0,""
"2012-07-21",26,9303,"O026",1,1,0,0.149,1,"",0,""
"2012-07-21",27,10,"O026",1,1,4,0.13,1,"",0.13,""
"2012-07-21",27,40,"O026",1,1,6,0.31,1,"",0.31,""
"2012-07-21",27,42,"O026",1,1,12,0.58,1,"",0.58,""
"2012-07-21",27,43,"O026",1,1,17,1.03,1,"",1.03,""
"2012-07-21",27,300,"O026",1,1,2,0.392,1,"",0.392,""
"2012-07-21",27,302,"O026",1,1,1,0.008,1,"",0.008,""
"2012-07-21",27,340,"O026",1,1,1,0.002,1,"",0.002,""
"2012-07-21",27,2212,"O026",1,1,0,0.002,1,"",0,""
"2012-07-21",27,2411,"O026",1,1,0,0.036,1,"",0,""
"2012-07-21",27,2414,"O026",1,1,0,0.033,1,"",0,""
"2012-07-21",27,2550,"O026",1,1,1,0.394,1,"",0.394,""
"2012-07-21",27,4211,"O026",1,1,2,0.07,1,"",0.07,""
"2012-07-21",27,6121,"O026",1,1,0,0.171,1,"",0,""
"2012-07-21",27,6600,"O026",1,1,0,1.33,1,"",0,""
"2012-07-21",27,9300,"O026",1,1,0,2.26,1,"",0,""
"2012-07-21",27,9303,"O026",1,1,0,0.1,1,"",0,""
"2012-07-21",28,10,"O026",1,1,3,0.06,1,"",0.06,""
"2012-07-21",28,40,"O026",1,1,4,0.05,1,"",0.05,""
"2012-07-21",28,42,"O026",1,1,6,0.27,1,"",0.27,""
"2012-07-21",28,43,"O026",1,1,6,1.06,1,"",1.06,""
"2012-07-21",28,63,"O026",1,1,1,0.026,1,"",0.026,""
"2012-07-21",28,340,"O026",1,1,1,0.004,1,"",0.004,""
"2012-07-21",28,2212,"O026",1,1,0,0.004,1,"",0,""
"2012-07-21",28,2411,"O026",1,1,0,0.036,1,"",0,""
"2012-07-21",28,6121,"O026",1,1,0,0.378,1,"",0,""
"2012-07-21",28,9200,"O026",1,1,0,1.69,1,"",0,""
"2012-07-21",28,9300,"O026",1,1,0,0.36,1,"",0,""
"2012-07-22",29,43,"O026",1,1,1,0.032,1,"",0.032,""
"2012-07-22",29,62,"O026",1,1,5,0.026,1,"",0.026,""
"2012-07-22",29,63,"O026",1,1,35,0.631,1,"",0.631,""
"2012-07-22",29,118,"O026",1,1,1,0.116,1,"",0.116,""
"2012-07-22",29,122,"O026",1,1,1,0.014,1,"",0.014,""
"2012-07-22",29,300,"O026",1,1,1,0.06,1,"",0.06,""
"2012-07-22",29,2550,"O026",1,1,27,5.41,1,"",5.41,""
"2012-07-22",29,9200,"O026",1,1,0,1.57,1,"",0,""
"2012-07-22",29,9300,"O026",1,1,0,0.059,1,"",0,""
"2012-07-22",30,10,"O026",1,1,2,0.004,1,"",0.004,""
"2012-07-22",30,43,"O026",1,1,2,0.182,1,"",0.182,""
"2012-07-22",30,62,"O026",1,1,1,0.01,1,"",0.01,""
"2012-07-22",30,63,"O026",1,1,206,2.99,1,"",2.99,""
"2012-07-22",30,70,"O026",1,1,1,0.187,1,"",0.187,""
"2012-07-22",30,122,"O026",1,1,2,0.14,1,"",0.14,""
"2012-07-22",30,610,"O026",1,1,32,0.106,1,"",0.106,""
"2012-07-22",30,2513,"O026",1,1,1,0.016,1,"",0.016,""
"2012-07-22",30,2550,"O026",1,1,177,39.4,3,"",39.4,""
"2012-07-22",30,6118,"O026",1,1,0,0.009,1,"",0,""
"2012-07-22",30,9300,"O026",1,1,0,0.061,1,"",0,""
"2012-07-22",31,10,"O026",1,1,5,0.009,1,"",0.009,""
"2012-07-22",31,42,"O026",1,1,26,0.85,1,"",0.85,""
"2012-07-22",31,43,"O026",1,1,2,0.108,1,"",0.108,""
"2012-07-22",31,63,"O026",1,1,2,0.024,1,"",0.024,""
"2012-07-22",31,610,"O026",1,1,3,0.008,1,"",0.008,""
"2012-07-22",31,2550,"O026",1,1,5,1.56,1,"",1.56,""
"2012-07-22",31,9300,"O026",1,1,0,0.017,1,"",0,""
"2012-07-22",32,10,"O026",1,1,10,0.058,1,"",0.058,""
"2012-07-22",32,42,"O026",1,1,22,0.926,1,"",0.926,""
"2012-07-22",32,43,"O026",1,1,2,0.349,1,"",0.349,""
"2012-07-22",32,610,"O026",1,1,156,1.33,1,"",1.33,""
"2012-07-22",32,1511,"O026",1,1,0,0.04,1,"",0,""
"2012-07-22",32,2550,"O026",1,1,8,2.6,1,"",2.6,""
"2012-07-22",32,8500,"O026",1,1,0,0.026,1,"",0,""
"2012-07-22",33,10,"O026",1,1,2,0.049,1,"",0.049,""
"2012-07-22",33,40,"O026",1,1,1,0.003,1,"",0.003,""
"2012-07-22",33,42,"O026",1,1,19,0.464,1,"",0.464,""
"2012-07-22",33,63,"O026",1,1,1,0.025,1,"",0.025,""
"2012-07-22",33,610,"O026",1,1,7,0.053,1,"",0.053,""
"2012-07-22",33,2550,"O026",1,1,3,1.17,1,"",1.17,""
"2012-07-22",34,10,"O026",1,1,5,0.133,1,"",0.133,""
"2012-07-22",34,40,"O026",1,1,2,0.006,1,"",0.006,""
"2012-07-22",34,42,"O026",1,1,14,0.48,1,"",0.48,""
"2012-07-22",34,43,"O026",1,1,4,0.286,1,"",0.286,""
"2012-07-22",34,340,"O026",1,1,1,0.001,1,"",0.001,""
"2012-07-22",34,2212,"O026",1,1,0,0.002,1,"",0,""
"2012-07-22",34,2550,"O026",1,1,2,1.06,1,"",1.06,""
"2012-07-22",34,4348,"O026",1,1,0,0.076,1,"",0,""
"2012-07-22",34,6511,"O026",1,1,0,0.032,1,"",0,""
"2012-07-22",34,8500,"O026",1,1,0,0.066,1,"",0,""
"2012-07-23",35,10,"O026",1,1,38,1.48,1,"",1.48,""
"2012-07-23",35,42,"O026",1,1,3,0.104,1,"",0.104,""
"2012-07-23",35,43,"O026",1,1,288,10.5,3,"",7.91,""
"2012-07-23",35,60,"O026",1,1,3,0.29,1,"",0.29,""
"2012-07-23",35,63,"O026",1,1,138,2.5,1,"",2.5,""
"2012-07-23",35,122,"O026",1,1,244,8.67,1,"",8.67,""
"2012-07-23",35,204,"O026",1,1,1,0.055,1,"",0.055,""
"2012-07-23",35,2513,"O026",1,1,2,0.211,1,"",0.211,""
"2012-07-23",35,2550,"O026",1,1,73,15.7,1,"",15.7,""
"2012-07-23",35,6110,"O026",1,1,0,0.005,2,"",0,""
"2012-07-23",35,6118,"O026",1,1,0,0.001,1,"",0,""
"2012-07-23",35,8500,"O026",1,1,0,0.316,1,"",0,""
"2012-07-23",35,8611,"O026",1,1,0,0.007,1,"",0,""
"2012-07-23",35,9300,"O026",1,1,0,0.036,1,"",0,""
"2012-07-23",36,10,"O026",1,1,34,0.117,2,"",0.117,""
"2012-07-23",36,40,"O026",1,1,5,0.037,1,"",0.037,""
"2012-07-23",36,42,"O026",1,1,1,0.037,1,"",0.037,""
"2012-07-23",36,43,"O026",1,1,8,0.767,1,"",0.767,""
"2012-07-23",36,63,"O026",1,1,4,0.136,1,"",0.136,""
"2012-07-23",36,2212,"O026",1,1,0,0.12,1,"",0,""
"2012-07-23",36,2550,"O026",1,1,2,0.498,1,"",0.498,""
"2012-07-23",36,6121,"O026",1,1,0,0.038,1,"",0,""
"2012-07-23",37,10,"O026",1,1,10,0.184,1,"",0.184,""
"2012-07-23",37,40,"O026",1,1,8,0.122,1,"",0.122,""
"2012-07-23",37,42,"O026",1,1,35,1.16,1,"",1.16,""
"2012-07-23",37,43,"O026",1,1,15,1.04,1,"",1.04,""
"2012-07-23",37,320,"O026",1,1,1,0.018,1,"",0.018,""
"2012-07-23",37,610,"O026",1,1,1,0.005,1,"",0.005,""
"2012-07-23",37,2550,"O026",1,1,3,1.65,1,"",1.65,""
"2012-07-23",38,40,"O026",1,1,1,0.004,1,"",0.004,""
"2012-07-23",38,42,"O026",1,1,2,0.07,1,"",0.07,""
"2012-07-23",38,43,"O026",1,1,2,0.174,1,"",0.174,""
"2012-07-23",38,70,"O026",1,1,5,0.935,1,"",0.935,""
"2012-07-23",38,2550,"O026",1,1,84,25.2,2,"",25.2,""
"2012-07-23",39,42,"O026",1,1,2,0.263,1,"",0.263,""
"2012-07-23",39,43,"O026",1,1,4,0.102,1,"",0.102,""
"2012-07-23",39,60,"O026",1,1,1,0.044,1,"",0.044,""
"2012-07-23",39,70,"O026",1,1,1,0.147,1,"",0.147,""
"2012-07-23",39,122,"O026",1,1,3,0.241,1,"",0.241,""
"2012-07-23",39,204,"O026",1,1,1,0.017,1,"",0.017,""
"2012-07-23",39,2550,"O026",1,1,88,25.2,2,"",25.2,""
"2012-07-23",40,42,"O026",1,1,1,0.009,1,"",0.009,""
"2012-07-23",40,43,"O026",1,1,8,0.364,1,"",0.364,""
"2012-07-23",40,122,"O026",1,1,4,0.238,1,"",0.238,""
"2012-07-23",40,143,"O026",1,1,2,0.021,1,"",0.021,""
"2012-07-23",40,204,"O026",1,1,1,0.13,1,"",0.13,""
"2012-07-23",40,2550,"O026",1,1,124,27.7,2,"",27.7,""
"2012-07-23",40,9301,"O026",1,1,0,0.032,1,"",0,""
"2012-07-25",41,43,"O026",1,1,1,0.006,1,"",0.006,""
"2012-07-25",41,63,"O026",1,1,4,0.01,1,"",0.01,""
"2012-07-25",41,143,"O026",1,1,3,0.141,1,"",0.141,""
"2012-07-25",41,204,"O026",1,1,1,0.775,1,"",0.775,""
"2012-07-25",41,2550,"O026",1,1,10,2.66,1,"",2.66,""
"2012-07-25",41,9300,"O026",1,1,0,0.046,1,"",0,""
"2012-07-25",42,43,"O026",1,1,1,0.049,1,"",0.049,""
"2012-07-25",42,63,"O026",1,1,4,0.028,2,"",0.028,""
"2012-07-25",42,70,"O026",1,1,1,0.144,1,"",0.144,""
"2012-07-25",42,204,"O026",1,1,3,2.08,1,"",2.08,""
"2012-07-25",42,610,"O026",1,1,53,0.599,1,"",0.599,""
"2012-07-25",42,2539,"O026",1,1,6,1.12,1,"",1.12,""
"2012-07-25",42,2550,"O026",1,1,8,5.56,2,"",5.56,""
"2012-07-25",43,43,"O026",1,1,13,0.57,1,"",0.57,""
"2012-07-25",43,63,"O026",1,1,1,0.003,1,"",0.003,""
"2012-07-25",43,122,"O026",1,1,6,0.42,1,"",0.42,""
"2012-07-25",43,143,"O026",1,1,1,0.036,1,"",0.036,""
"2012-07-25",43,204,"O026",1,1,4,0.312,1,"",0.312,""
"2012-07-25",43,610,"O026",1,1,7,0.065,1,"",0.065,""
"2012-07-25",43,2539,"O026",1,1,5,0.78,1,"",0.78,""
"2012-07-25",43,2550,"O026",1,1,5,2.9,1,"",2.9,""
"2012-07-25",43,9303,"O026",1,1,0,0.002,1,"",0,""
"2012-07-25",44,43,"O026",1,1,5,0.172,1,"",0.172,""
"2012-07-25",44,63,"O026",1,1,2,0.018,1,"",0.018,""
"2012-07-25",44,70,"O026",1,1,2,0.371,1,"",0.371,""
"2012-07-25",44,143,"O026",1,1,1,0.074,1,"",0.074,""
"2012-07-25",44,204,"O026",1,1,2,1.08,1,"",1.08,""
"2012-07-25",44,2417,"O026",1,1,0,0.001,1,"",0,""
"2012-07-25",44,2539,"O026",1,1,15,1.84,1,"",1.84,""
"2012-07-25",44,2550,"O026",1,1,4,5.7,1,"",5.7,""
"2012-07-25",44,6110,"O026",1,1,0,0.137,1,"",0,""
"2012-07-25",45,43,"O026",1,1,29,1.02,1,"",1.02,""
"2012-07-25",45,60,"O026",1,1,9,0.168,1,"",0.168,""
"2012-07-25",45,63,"O026",1,1,816,7.68,2,"",2.9,""
"2012-07-25",45,204,"O026",1,1,4,3.67,1,"",3.67,""
"2012-07-25",45,2539,"O026",1,1,1,0.164,1,"",0.164,""
"2012-07-25",45,2550,"O026",1,1,16,8.41,1,"",8.41,""
"2012-07-25",45,6110,"O026",1,1,0,0.215,1,"",0,""
"2012-07-25",45,6118,"O026",1,1,0,0.002,1,"",0,""
"2012-07-25",45,8300,"O026",1,1,0,0.077,1,"",0,""
"2012-07-25",45,8611,"O026",1,1,0,0.001,1,"",0,""
"2012-07-25",46,17,"O026",1,1,8,0.259,1,"",0.259,""
"2012-07-25",46,43,"O026",1,1,20,1.34,1,"",1.34,""
"2012-07-25",46,60,"O026",1,1,6,0.295,1,"",0.295,""
"2012-07-25",46,63,"O026",1,1,210,2.33,1,"",2.33,""
"2012-07-25",46,122,"O026",1,1,1,0.136,1,"",0.136,""
"2012-07-25",46,143,"O026",1,1,1,0.014,1,"",0.014,""
"2012-07-25",46,2550,"O026",1,1,14,8.7,1,"",8.7,""
"2012-07-25",46,9302,"O026",1,1,0,0.001,1,"",0,""
"2012-07-26",47,43,"O026",1,1,7,0.443,1,"",0.443,""
"2012-07-26",47,60,"O026",1,1,23,1.64,1,"",1.64,""
"2012-07-26",47,63,"O026",1,1,4,0.042,1,"",0.042,""
"2012-07-26",47,204,"O026",1,1,1,0.038,1,"",0.038,""
"2012-07-26",47,2539,"O026",1,1,1,0.177,1,"",0.177,""
"2012-07-26",47,2550,"O026",1,1,1,0.452,1,"",0.452,""
"2012-07-26",48,43,"O026",1,1,45,2.23,1,"",2.23,""
"2012-07-26",48,60,"O026",1,1,14,1.09,1,"",1.09,""
"2012-07-26",48,63,"O026",1,1,262,4.67,2,"",4.67,""
"2012-07-26",48,70,"O026",1,1,4,0.649,1,"",0.649,""
"2012-07-26",48,122,"O026",1,1,15,0.667,1,"",0.667,""
