% Instrument type = SBE56
% Serial Number = 05608358
% Firmware Version = SBE56 V0.96
% Conversion Date = 2024-04-27
% Source file = C:\Users\renee\Desktop\Perley 2024\SBE05608358_2024-04-27.xml
% Calibration Date = 2018-01-23
% Coefficients: 
%       A0 = -1.320904E-3
%       A1 = 3.528051E-4
%       A2 = -6.765785E-6
%       A3 = 2.06081E-7
"Date","Time","Temperature"
"2023-08-25","21:32:33","0.6586"
"2023-08-25","22:32:33","0.6592"
"2023-08-25","23:32:33","0.6591"
"2023-08-26","00:32:33","0.6584"
"2023-08-26","01:32:33","0.6574"
"2023-08-26","02:32:33","0.6570"
"2023-08-26","03:32:33","0.6582"
"2023-08-26","04:32:33","0.6592"
"2023-08-26","05:32:33","0.6624"
"2023-08-26","06:32:33","0.6643"
"2023-08-26","07:32:33","0.6636"
"2023-08-26","08:32:33","0.6624"
"2023-08-26","09:32:33","0.6606"
"2023-08-26","10:32:33","0.6600"
"2023-08-26","11:32:33","0.6603"
"2023-08-26","12:32:33","0.6608"
"2023-08-26","13:32:33","0.6587"
"2023-08-26","14:32:33","0.6572"
"2023-08-26","15:32:33","0.6559"
"2023-08-26","16:32:33","0.6561"
"2023-08-26","17:32:33","0.6550"
"2023-08-26","18:32:33","0.6547"
"2023-08-26","19:32:33","0.6555"
"2023-08-26","20:32:33","0.6543"
"2023-08-26","21:32:33","0.6513"
"2023-08-26","22:32:33","0.6514"
"2023-08-26","23:32:33","0.6531"
"2023-08-27","00:32:33","0.6542"
"2023-08-27","01:32:33","0.6547"
"2023-08-27","02:32:33","0.6551"
"2023-08-27","03:32:33","0.6555"
"2023-08-27","04:32:33","0.6552"
"2023-08-27","05:32:33","0.6544"
"2023-08-27","06:32:33","0.6535"
"2023-08-27","07:32:33","0.6520"
"2023-08-27","08:32:33","0.6506"
"2023-08-27","09:32:33","0.6497"
"2023-08-27","10:32:33","0.6490"
"2023-08-27","11:32:33","0.6488"
"2023-08-27","12:32:33","0.6487"
"2023-08-27","13:32:33","0.6488"
"2023-08-27","14:32:33","0.6482"
"2023-08-27","15:32:33","0.6482"
"2023-08-27","16:32:33","0.6486"
"2023-08-27","17:32:33","0.6488"
"2023-08-27","18:32:33","0.6495"
"2023-08-27","19:32:33","0.6499"
"2023-08-27","20:32:33","0.6500"
"2023-08-27","21:32:33","0.6496"
"2023-08-27","22:32:33","0.6495"
"2023-08-27","23:32:33","0.6494"
"2023-08-28","00:32:33","0.6494"
"2023-08-28","01:32:33","0.6495"
"2023-08-28","02:32:33","0.6493"
"2023-08-28","03:32:33","0.6491"
"2023-08-28","04:32:33","0.6489"
"2023-08-28","05:32:33","0.6489"
"2023-08-28","06:32:33","0.6490"
"2023-08-28","07:32:33","0.6489"
"2023-08-28","08:32:33","0.6488"
"2023-08-28","09:32:33","0.6488"
"2023-08-28","10:32:33","0.6490"
"2023-08-28","11:32:33","0.6487"
"2023-08-28","12:32:33","0.6492"
"2023-08-28","13:32:33","0.6503"
"2023-08-28","14:32:33","0.6505"
"2023-08-28","15:32:33","0.6503"
"2023-08-28","16:32:33","0.6491"
"2023-08-28","17:32:33","0.6486"
"2023-08-28","18:32:33","0.6484"
"2023-08-28","19:32:33","0.6485"
"2023-08-28","20:32:33","0.6487"
"2023-08-28","21:32:33","0.6484"
"2023-08-28","22:32:33","0.6491"
"2023-08-28","23:32:33","0.6490"
"2023-08-29","00:32:33","0.6459"
"2023-08-29","01:32:33","0.6435"
"2023-08-29","02:32:33","0.6412"
"2023-08-29","03:32:33","0.6396"
"2023-08-29","04:32:33","0.6389"
"2023-08-29","05:32:33","0.6395"
"2023-08-29","06:32:33","0.6407"
"2023-08-29","07:32:33","0.6459"
"2023-08-29","08:32:33","0.6504"
"2023-08-29","09:32:33","0.6518"
"2023-08-29","10:32:33","0.6511"
"2023-08-29","11:32:33","0.6472"
"2023-08-29","12:32:33","0.6458"
"2023-08-29","13:32:33","0.6451"
"2023-08-29","14:32:33","0.6445"
"2023-08-29","15:32:33","0.6448"
"2023-08-29","16:32:33","0.6452"
"2023-08-29","17:32:33","0.6463"
"2023-08-29","18:32:33","0.6493"
"2023-08-29","19:32:33","0.6481"
"2023-08-29","20:32:33","0.6448"
"2023-08-29","21:32:33","0.6435"
"2023-08-29","22:32:33","0.6404"
"2023-08-29","23:32:33","0.6384"
"2023-08-30","00:32:33","0.6363"
"2023-08-30","01:32:33","0.6350"
"2023-08-30","02:32:33","0.6359"
"2023-08-30","03:32:33","0.6372"
"2023-08-30","04:32:33","0.6386"
"2023-08-30","05:32:33","0.6391"
"2023-08-30","06:32:33","0.6397"
"2023-08-30","07:32:33","0.6396"
"2023-08-30","08:32:33","0.6388"
"2023-08-30","09:32:33","0.6380"
"2023-08-30","10:32:33","0.6393"
"2023-08-30","11:32:33","0.6406"
"2023-08-30","12:32:33","0.6403"
"2023-08-30","13:32:33","0.6369"
"2023-08-30","14:32:33","0.6359"
"2023-08-30","15:32:33","0.6345"
"2023-08-30","16:32:33","0.6346"
"2023-08-30","17:32:33","0.6367"
"2023-08-30","18:32:33","0.6376"
"2023-08-30","19:32:33","0.6397"
"2023-08-30","20:32:33","0.6405"
"2023-08-30","21:32:33","0.6390"
"2023-08-30","22:32:33","0.6354"
"2023-08-30","23:32:33","0.6335"
"2023-08-31","00:32:33","0.6340"
"2023-08-31","01:32:33","0.6332"
"2023-08-31","02:32:33","0.6329"
"2023-08-31","03:32:33","0.6326"
"2023-08-31","04:32:33","0.6327"
"2023-08-31","05:32:33","0.6331"
"2023-08-31","06:32:33","0.6343"
"2023-08-31","07:32:33","0.6373"
"2023-08-31","08:32:33","0.6501"
"2023-08-31","09:32:33","0.6543"
"2023-08-31","10:32:33","0.6570"
"2023-08-31","11:32:33","0.6591"
"2023-08-31","12:32:33","0.6611"
"2023-08-31","13:32:33","0.6633"
"2023-08-31","14:32:33","0.6635"
"2023-08-31","15:32:33","0.6635"
"2023-08-31","16:32:33","0.6630"
"2023-08-31","17:32:33","0.6626"
"2023-08-31","18:32:33","0.6608"
"2023-08-31","19:32:33","0.6596"
"2023-08-31","20:32:33","0.6595"
"2023-08-31","21:32:33","0.6597"
"2023-08-31","22:32:33","0.6605"
"2023-08-31","23:32:33","0.6616"
"2023-09-01","00:32:33","0.6634"
"2023-09-01","01:32:33","0.6598"
"2023-09-01","02:32:33","0.6524"
"2023-09-01","03:32:33","0.6431"
"2023-09-01","04:32:33","0.6375"
"2023-09-01","05:32:33","0.6371"
"2023-09-01","06:32:33","0.6372"
"2023-09-01","07:32:33","0.6377"
"2023-09-01","08:32:33","0.6386"
"2023-09-01","09:32:33","0.6409"
"2023-09-01","10:32:33","0.6433"
"2023-09-01","11:32:33","0.6477"
"2023-09-01","12:32:33","0.6501"
"2023-09-01","13:32:33","0.6520"
"2023-09-01","14:32:33","0.6515"
"2023-09-01","15:32:33","0.6464"
"2023-09-01","16:32:33","0.6440"
"2023-09-01","17:32:33","0.6438"
"2023-09-01","18:32:33","0.6460"
"2023-09-01","19:32:33","0.6412"
"2023-09-01","20:32:33","0.6388"
"2023-09-01","21:32:33","0.6401"
"2023-09-01","22:32:33","0.6412"
"2023-09-01","23:32:33","0.6407"
"2023-09-02","00:32:33","0.6413"
"2023-09-02","01:32:33","0.6467"
"2023-09-02","02:32:33","0.6349"
"2023-09-02","03:32:33","0.6329"
"2023-09-02","04:32:33","0.6326"
"2023-09-02","05:32:33","0.6325"
"2023-09-02","06:32:33","0.6332"
"2023-09-02","07:32:33","0.6338"
"2023-09-02","08:32:33","0.6348"
"2023-09-02","09:32:33","0.6360"
"2023-09-02","10:32:33","0.6386"
"2023-09-02","11:32:33","0.6399"
"2023-09-02","12:32:33","0.6374"
"2023-09-02","13:32:33","0.6363"
"2023-09-02","14:32:33","0.6337"
"2023-09-02","15:32:33","0.6329"
"2023-09-02","16:32:33","0.6325"
"2023-09-02","17:32:33","0.6321"
"2023-09-02","18:32:33","0.6322"
"2023-09-02","19:32:33","0.6330"
"2023-09-02","20:32:33","0.6353"
"2023-09-02","21:32:33","0.6382"
"2023-09-02","22:32:33","0.6402"
"2023-09-02","23:32:33","0.6399"
"2023-09-03","00:32:33","0.6393"
"2023-09-03","01:32:33","0.6355"
"2023-09-03","02:32:33","0.6330"
"2023-09-03","03:32:33","0.6314"
"2023-09-03","04:32:33","0.6296"
"2023-09-03","05:32:33","0.6290"
"2023-09-03","06:32:33","0.6290"
"2023-09-03","07:32:33","0.6300"
"2023-09-03","08:32:33","0.6322"
"2023-09-03","09:32:33","0.6338"
"2023-09-03","10:32:33","0.6353"
"2023-09-03","11:32:33","0.6368"
"2023-09-03","12:32:33","0.6355"
"2023-09-03","13:32:33","0.6338"
"2023-09-03","14:32:33","0.6316"
"2023-09-03","15:32:33","0.6282"
"2023-09-03","16:32:33","0.6259"
"2023-09-03","17:32:33","0.6258"
"2023-09-03","18:32:33","0.6266"
"2023-09-03","19:32:33","0.6276"
"2023-09-03","20:32:33","0.6304"
"2023-09-03","21:32:33","0.6327"
"2023-09-03","22:32:33","0.6349"
"2023-09-03","23:32:33","0.6360"
"2023-09-04","00:32:33","0.6354"
"2023-09-04","01:32:33","0.6340"
"2023-09-04","02:32:33","0.6315"
"2023-09-04","03:32:33","0.6292"
"2023-09-04","04:32:33","0.6287"
"2023-09-04","05:32:33","0.6305"
"2023-09-04","06:32:33","0.6312"
"2023-09-04","07:32:33","0.6297"
"2023-09-04","08:32:33","0.6292"
"2023-09-04","09:32:33","0.6298"
"2023-09-04","10:32:33","0.6315"
"2023-09-04","11:32:33","0.6330"
"2023-09-04","12:32:33","0.6338"
"2023-09-04","13:32:33","0.6326"
"2023-09-04","14:32:33","0.6313"
"2023-09-04","15:32:33","0.6287"
"2023-09-04","16:32:33","0.6266"
"2023-09-04","17:32:33","0.6254"
"2023-09-04","18:32:33","0.6243"
"2023-09-04","19:32:33","0.6251"
"2023-09-04","20:32:33","0.6260"
"2023-09-04","21:32:33","0.6283"
"2023-09-04","22:32:33","0.6317"
"2023-09-04","23:32:33","0.6324"
"2023-09-05","00:32:33","0.6341"
"2023-09-05","01:32:33","0.6351"
"2023-09-05","02:32:33","0.6344"
"2023-09-05","03:32:33","0.6330"
"2023-09-05","04:32:33","0.6330"
"2023-09-05","05:32:33","0.6347"
"2023-09-05","06:32:33","0.6346"
"2023-09-05","07:32:33","0.6331"
"2023-09-05","08:32:33","0.6326"
"2023-09-05","09:32:33","0.6321"
"2023-09-05","10:32:33","0.6325"
"2023-09-05","11:32:33","0.6328"
"2023-09-05","12:32:33","0.6334"
"2023-09-05","13:32:33","0.6333"
"2023-09-05","14:32:33","0.6338"
"2023-09-05","15:32:33","0.6330"
"2023-09-05","16:32:33","0.6326"
"2023-09-05","17:32:33","0.6321"
"2023-09-05","18:32:33","0.6314"
"2023-09-05","19:32:33","0.6304"
"2023-09-05","20:32:33","0.6301"
"2023-09-05","21:32:33","0.6302"
"2023-09-05","22:32:33","0.6299"
"2023-09-05","23:32:33","0.6310"
"2023-09-06","00:32:33","0.6323"
"2023-09-06","01:32:33","0.6339"
"2023-09-06","02:32:33","0.6345"
"2023-09-06","03:32:33","0.6359"
"2023-09-06","04:32:33","0.6411"
"2023-09-06","05:32:33","0.6471"
"2023-09-06","06:32:33","0.6499"
"2023-09-06","07:32:33","0.6501"
"2023-09-06","08:32:33","0.6506"
"2023-09-06","09:32:33","0.6496"
"2023-09-06","10:32:33","0.6475"
"2023-09-06","11:32:33","0.6454"
"2023-09-06","12:32:33","0.6401"
"2023-09-06","13:32:33","0.6354"
"2023-09-06","14:32:33","0.6327"
"2023-09-06","15:32:33","0.6324"
"2023-09-06","16:32:33","0.6309"
"2023-09-06","17:32:33","0.6292"
"2023-09-06","18:32:33","0.6294"
"2023-09-06","19:32:33","0.6335"
"2023-09-06","20:32:33","0.6337"
"2023-09-06","21:32:33","0.6293"
"2023-09-06","22:32:33","0.6267"
"2023-09-06","23:32:33","0.6264"
"2023-09-07","00:32:33","0.6269"
"2023-09-07","01:32:33","0.6278"
"2023-09-07","02:32:33","0.6290"
"2023-09-07","03:32:33","0.6303"
"2023-09-07","04:32:33","0.6297"
"2023-09-07","05:32:33","0.6303"
"2023-09-07","06:32:33","0.6365"
"2023-09-07","07:32:33","0.6397"
"2023-09-07","08:32:33","0.6401"
"2023-09-07","09:32:33","0.6414"
"2023-09-07","10:32:33","0.6430"
"2023-09-07","11:32:33","0.6433"
"2023-09-07","12:32:33","0.6432"
"2023-09-07","13:32:33","0.6398"
"2023-09-07","14:32:33","0.6343"
"2023-09-07","15:32:33","0.6307"
"2023-09-07","16:32:33","0.6286"
"2023-09-07","17:32:33","0.6289"
"2023-09-07","18:32:33","0.6318"
"2023-09-07","19:32:33","0.6318"
"2023-09-07","20:32:33","0.6314"
"2023-09-07","21:32:33","0.6315"
"2023-09-07","22:32:33","0.6323"
"2023-09-07","23:32:33","0.6327"
"2023-09-08","00:32:33","0.6333"
"2023-09-08","01:32:33","0.6337"
"2023-09-08","02:32:33","0.6319"
"2023-09-08","03:32:33","0.6335"
"2023-09-08","04:32:33","0.6376"
"2023-09-08","05:32:33","0.6384"
"2023-09-08","06:32:33","0.6374"
"2023-09-08","07:32:33","0.6364"
"2023-09-08","08:32:33","0.6365"
"2023-09-08","09:32:33","0.6363"
"2023-09-08","10:32:33","0.6370"
"2023-09-08","11:32:33","0.6376"
"2023-09-08","12:32:33","0.6379"
"2023-09-08","13:32:33","0.6386"
"2023-09-08","14:32:33","0.6389"
"2023-09-08","15:32:33","0.6375"
"2023-09-08","16:32:33","0.6355"
"2023-09-08","17:32:33","0.6340"
"2023-09-08","18:32:33","0.6340"
"2023-09-08","19:32:33","0.6329"
"2023-09-08","20:32:33","0.6317"
"2023-09-08","21:32:33","0.6307"
"2023-09-08","22:32:33","0.6302"
"2023-09-08","23:32:33","0.6298"
"2023-09-09","00:32:33","0.6300"
"2023-09-09","01:32:33","0.6302"
"2023-09-09","02:32:33","0.6312"
"2023-09-09","03:32:33","0.6319"
"2023-09-09","04:32:33","0.6324"
"2023-09-09","05:32:33","0.6324"
"2023-09-09","06:32:33","0.6322"
"2023-09-09","07:32:33","0.6328"
"2023-09-09","08:32:33","0.6339"
"2023-09-09","09:32:33","0.6355"
"2023-09-09","10:32:33","0.6378"
"2023-09-09","11:32:33","0.6397"
"2023-09-09","12:32:33","0.6409"
"2023-09-09","13:32:33","0.6393"
"2023-09-09","14:32:33","0.6374"
"2023-09-09","15:32:33","0.6359"
"2023-09-09","16:32:33","0.6353"
"2023-09-09","17:32:33","0.6357"
"2023-09-09","18:32:33","0.6386"
"2023-09-09","19:32:33","0.6451"
"2023-09-09","20:32:33","0.6485"
"2023-09-09","21:32:33","0.6498"
"2023-09-09","22:32:33","0.6493"
"2023-09-09","23:32:33","0.6486"
"2023-09-10","00:32:33","0.6478"
"2023-09-10","01:32:33","0.6471"
"2023-09-10","02:32:33","0.6467"
"2023-09-10","03:32:33","0.6460"
"2023-09-10","04:32:33","0.6467"
"2023-09-10","05:32:33","0.6481"
"2023-09-10","06:32:33","0.6500"
"2023-09-10","07:32:33","0.6512"
"2023-09-10","08:32:33","0.6513"
"2023-09-10","09:32:33","0.6520"
"2023-09-10","10:32:33","0.6536"
"2023-09-10","11:32:33","0.6542"
"2023-09-10","12:32:33","0.6542"
"2023-09-10","13:32:33","0.6537"
"2023-09-10","14:32:33","0.6531"
"2023-09-10","15:32:33","0.6522"
"2023-09-10","16:32:33","0.6504"
"2023-09-10","17:32:33","0.6484"
"2023-09-10","18:32:33","0.6461"
"2023-09-10","19:32:33","0.6423"
"2023-09-10","20:32:33","0.6436"
"2023-09-10","21:32:33","0.6449"
"2023-09-10","22:32:33","0.6415"
"2023-09-10","23:32:33","0.6325"
"2023-09-11","00:32:33","0.6247"
"2023-09-11","01:32:33","0.6277"
"2023-09-11","02:32:33","0.6335"
"2023-09-11","03:32:33","0.6363"
"2023-09-11","04:32:33","0.6372"
"2023-09-11","05:32:33","0.6366"
"2023-09-11","06:32:33","0.6349"
"2023-09-11","07:32:33","0.6282"
"2023-09-11","08:32:33","0.6163"
"2023-09-11","09:32:33","0.6168"
"2023-09-11","10:32:33","0.6314"
"2023-09-11","11:32:33","0.6266"
"2023-09-11","12:32:33","0.6249"
"2023-09-11","13:32:33","0.6271"
"2023-09-11","14:32:33","0.6313"
"2023-09-11","15:32:33","0.6334"
"2023-09-11","16:32:33","0.6318"
"2023-09-11","17:32:33","0.6291"
"2023-09-11","18:32:33","0.6236"
"2023-09-11","19:32:33","0.6171"
"2023-09-11","20:32:33","0.6075"
"2023-09-11","21:32:33","0.5994"
"2023-09-11","22:32:33","0.6004"
"2023-09-11","23:32:33","0.5982"
"2023-09-12","00:32:33","0.6007"
"2023-09-12","01:32:33","0.5996"
"2023-09-12","02:32:33","0.6003"
"2023-09-12","03:32:33","0.6010"
"2023-09-12","04:32:33","0.5990"
"2023-09-12","05:32:33","0.5991"
"2023-09-12","06:32:33","0.6002"
"2023-09-12","07:32:33","0.6024"
"2023-09-12","08:32:33","0.6036"
"2023-09-12","09:32:33","0.6053"
"2023-09-12","10:32:33","0.6065"
"2023-09-12","11:32:33","0.6053"
"2023-09-12","12:32:33","0.6087"
"2023-09-12","13:32:33","0.6055"
"2023-09-12","14:32:33","0.6053"
"2023-09-12","15:32:33","0.6069"
"2023-09-12","16:32:33","0.6083"
"2023-09-12","17:32:33","0.6086"
"2023-09-12","18:32:33","0.6054"
"2023-09-12","19:32:33","0.6038"
"2023-09-12","20:32:33","0.6039"
"2023-09-12","21:32:33","0.5908"
"2023-09-12","22:32:33","0.5849"
"2023-09-12","23:32:33","0.5834"
"2023-09-13","00:32:33","0.5820"
"2023-09-13","01:32:33","0.5776"
"2023-09-13","02:32:33","0.5761"
"2023-09-13","03:32:33","0.5771"
"2023-09-13","04:32:33","0.5809"
"2023-09-13","05:32:33","0.5853"
"2023-09-13","06:32:33","0.5872"
"2023-09-13","07:32:33","0.5888"
"2023-09-13","08:32:33","0.5888"
"2023-09-13","09:32:33","0.5878"
"2023-09-13","10:32:33","0.5861"
"2023-09-13","11:32:33","0.5831"
"2023-09-13","12:32:33","0.5801"
"2023-09-13","13:32:33","0.5779"
"2023-09-13","14:32:33","0.5775"
"2023-09-13","15:32:33","0.5780"
"2023-09-13","16:32:33","0.5786"
"2023-09-13","17:32:33","0.5805"
"2023-09-13","18:32:33","0.5828"
"2023-09-13","19:32:33","0.5841"
"2023-09-13","20:32:33","0.5851"
"2023-09-13","21:32:33","0.5853"
"2023-09-13","22:32:33","0.5829"
"2023-09-13","23:32:33","0.5763"
"2023-09-14","00:32:33","0.5760"
"2023-09-14","01:32:33","0.5750"
"2023-09-14","02:32:33","0.5742"
"2023-09-14","03:32:33","0.5730"
"2023-09-14","04:32:33","0.5735"
"2023-09-14","05:32:33","0.5731"
"2023-09-14","06:32:33","0.5733"
"2023-09-14","07:32:33","0.5737"
"2023-09-14","08:32:33","0.5741"
"2023-09-14","09:32:33","0.5754"
"2023-09-14","10:32:33","0.5765"
"2023-09-14","11:32:33","0.5761"
"2023-09-14","12:32:33","0.5754"
"2023-09-14","13:32:33","0.5749"
"2023-09-14","14:32:33","0.5749"
"2023-09-14","15:32:33","0.5750"
"2023-09-14","16:32:33","0.5752"
"2023-09-14","17:32:33","0.5758"
"2023-09-14","18:32:33","0.5783"
"2023-09-14","19:32:33","0.5836"
"2023-09-14","20:32:33","0.5861"
"2023-09-14","21:32:33","0.5866"
"2023-09-14","22:32:33","0.5822"
"2023-09-14","23:32:33","0.5763"
"2023-09-15","00:32:33","0.5747"
"2023-09-15","01:32:33","0.5744"
"2023-09-15","02:32:33","0.5780"
"2023-09-15","03:32:33","0.5791"
"2023-09-15","04:32:33","0.5790"
"2023-09-15","05:32:33","0.5758"
"2023-09-15","06:32:33","0.5751"
"2023-09-15","07:32:33","0.5766"
"2023-09-15","08:32:33","0.5814"
"2023-09-15","09:32:33","0.5833"
"2023-09-15","10:32:33","0.5829"
"2023-09-15","11:32:33","0.5811"
"2023-09-15","12:32:33","0.5806"
"2023-09-15","13:32:33","0.5785"
"2023-09-15","14:32:33","0.5775"
"2023-09-15","15:32:33","0.5774"
"2023-09-15","16:32:33","0.5777"
"2023-09-15","17:32:33","0.5787"
"2023-09-15","18:32:33","0.5823"
"2023-09-15","19:32:33","0.5939"
"2023-09-15","20:32:33","0.6047"
"2023-09-15","21:32:33","0.6083"
"2023-09-15","22:32:33","0.6081"
"2023-09-15","23:32:33","0.6062"
"2023-09-16","00:32:33","0.5904"
"2023-09-16","01:32:33","0.5802"
"2023-09-16","02:32:33","0.5796"
"2023-09-16","03:32:33","0.5796"
"2023-09-16","04:32:33","0.5801"
"2023-09-16","05:32:33","0.5809"
"2023-09-16","06:32:33","0.5843"
"2023-09-16","07:32:33","0.5905"
"2023-09-16","08:32:33","0.5964"
"2023-09-16","09:32:33","0.6014"
"2023-09-16","10:32:33","0.6043"
"2023-09-16","11:32:33","0.6065"
"2023-09-16","12:32:33","0.6070"
"2023-09-16","13:32:33","0.6056"
"2023-09-16","14:32:33","0.6035"
"2023-09-16","15:32:33","0.6054"
"2023-09-16","16:32:33","0.6114"
"2023-09-16","17:32:33","0.6217"
"2023-09-16","18:32:33","0.6243"
"2023-09-16","19:32:33","0.6268"
"2023-09-16","20:32:33","0.6249"
"2023-09-16","21:32:33","0.6260"
"2023-09-16","22:32:33","0.6263"
"2023-09-16","23:32:33","0.6242"
"2023-09-17","00:32:33","0.6211"
"2023-09-17","01:32:33","0.6147"
"2023-09-17","02:32:33","0.6101"
"2023-09-17","03:32:33","0.6096"
"2023-09-17","04:32:33","0.6101"
"2023-09-17","05:32:33","0.6105"
"2023-09-17","06:32:33","0.6103"
"2023-09-17","07:32:33","0.6111"
"2023-09-17","08:32:33","0.6121"
"2023-09-17","09:32:33","0.6121"
"2023-09-17","10:32:33","0.6142"
"2023-09-17","11:32:33","0.6161"
"2023-09-17","12:32:33","0.6187"
"2023-09-17","13:32:33","0.6221"
"2023-09-17","14:32:33","0.6244"
"2023-09-17","15:32:33","0.6258"
"2023-09-17","16:32:33","0.6285"
"2023-09-17","17:32:33","0.6284"
"2023-09-17","18:32:33","0.6284"
"2023-09-17","19:32:33","0.6335"
"2023-09-17","20:32:33","0.6487"
"2023-09-17","21:32:33","0.6758"
"2023-09-17","22:32:33","0.6902"
"2023-09-17","23:32:33","0.6935"
"2023-09-18","00:32:33","0.6919"
"2023-09-18","01:32:33","0.6955"
"2023-09-18","02:32:33","0.6927"
"2023-09-18","03:32:33","0.6895"
"2023-09-18","04:32:33","0.6919"
"2023-09-18","05:32:33","0.6909"
"2023-09-18","06:32:33","0.6933"
"2023-09-18","07:32:33","0.6964"
"2023-09-18","08:32:33","0.6965"
"2023-09-18","09:32:33","0.7023"
"2023-09-18","10:32:33","0.7049"
"2023-09-18","11:32:33","0.7055"
"2023-09-18","12:32:33","0.7056"
"2023-09-18","13:32:33","0.7058"
"2023-09-18","14:32:33","0.7054"
"2023-09-18","15:32:33","0.7051"
"2023-09-18","16:32:33","0.7047"
"2023-09-18","17:32:33","0.7044"
"2023-09-18","18:32:33","0.7048"
"2023-09-18","19:32:33","0.7042"
"2023-09-18","20:32:33","0.7052"
"2023-09-18","21:32:33","0.7004"
"2023-09-18","22:32:33","0.6972"
"2023-09-18","23:32:33","0.6956"
"2023-09-19","00:32:33","0.6955"
"2023-09-19","01:32:33","0.6972"
"2023-09-19","02:32:33","0.6987"
"2023-09-19","03:32:33","0.7001"
"2023-09-19","04:32:33","0.7018"
"2023-09-19","05:32:33","0.7058"
"2023-09-19","06:32:33","0.7040"
"2023-09-19","07:32:33","0.7013"
"2023-09-19","08:32:33","0.6997"
"2023-09-19","09:32:33","0.6999"
"2023-09-19","10:32:33","0.6999"
"2023-09-19","11:32:33","0.7003"
"2023-09-19","12:32:33","0.6998"
"2023-09-19","13:32:33","0.6995"
"2023-09-19","14:32:33","0.6994"
"2023-09-19","15:32:33","0.6998"
"2023-09-19","16:32:33","0.6995"
"2023-09-19","17:32:33","0.6996"
"2023-09-19","18:32:33","0.6989"
"2023-09-19","19:32:33","0.6985"
"2023-09-19","20:32:33","0.6984"
"2023-09-19","21:32:33","0.6987"
"2023-09-19","22:32:33","0.6987"
"2023-09-19","23:32:33","0.6982"
"2023-09-20","00:32:33","0.6992"
"2023-09-20","01:32:33","0.7013"
"2023-09-20","02:32:33","0.6992"
"2023-09-20","03:32:33","0.6945"
"2023-09-20","04:32:33","0.6909"
"2023-09-20","05:32:33","0.6870"
"2023-09-20","06:32:33","0.6826"
"2023-09-20","07:32:33","0.6791"
"2023-09-20","08:32:33","0.6757"
"2023-09-20","09:32:33","0.6738"
"2023-09-20","10:32:33","0.6739"
"2023-09-20","11:32:33","0.6745"
"2023-09-20","12:32:33","0.6742"
"2023-09-20","13:32:33","0.6738"
"2023-09-20","14:32:33","0.6736"
"2023-09-20","15:32:33","0.6731"
"2023-09-20","16:32:33","0.6730"
