"date","tow.number","species","species.name.logbook","number.caught","weight.caught","presence","comment"
"1993-07-15",2,8600,"eponge",NA,NA,1,""
"1993-07-15",3,31,"turbot","2",NA,1,""
"1993-07-15",3,41,"plie grise",NA,NA,1,""
"1993-07-15",3,640,"loche","3",NA,1,""
"1993-07-15",3,6100,"etoile de mer",NA,NA,1,""
"1993-07-15",3,6400,"oursin",NA,NA,1,""
"1993-07-15",3,3200,"pelotte de mer",NA,NA,1,""
"1993-07-15",5,10,"morue","1",NA,1,""
"1993-07-15",5,31,"turbot","5",NA,1,""
"1993-07-15",5,501,"poule de mer","1",NA,1,""
"1993-07-15",5,4400,"limace","3",NA,1,""
"1993-07-15",5,640,"loche","6",NA,1,""
"1993-07-15",5,6400,"oursin",NA,NA,1,""
"1993-07-15",5,8600,"eponge",NA,NA,1,""
"1993-07-15",6,346,"plie grise et blanche","20",NA,1,""
"1993-07-15",6,NA,"","10",NA,1,"pas dans le logbook"
"1993-07-15",6,301,"chaboisseau bronze","1",NA,1,""
"1993-07-15",6,4400,"limace","4",NA,1,""
"1993-07-15",6,640,"loche","3",NA,1,""
"1993-07-15",6,6400,"oursin",NA,NA,1,""
"1993-07-16",1,10,"morue","1",NA,1,""
"1993-07-16",1,640,"loche","5",NA,1,""
"1993-07-16",1,2100,"crevette",NA,NA,1,""
"1993-07-16",1,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-07-16",2,10,"morue","3",NA,1,""
"1993-07-16",2,346,"plie grise et blanche","50",NA,1,""
"1993-07-16",2,NA,"","25",NA,1,"pas dans le logbook"
"1993-07-16",2,60,"herring","10",NA,1,""
"1993-07-16",2,501,"poule de mer","1",NA,1,""
"1993-07-16",2,4400,"limace","4",NA,1,""
"1993-07-16",2,640,"loche","10",NA,1,""
"1993-07-16",2,2100,"crevette",NA,NA,1,""
"1993-07-16",2,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-07-22",2,10,"morue","1",NA,1,""
"1993-07-22",2,346,"plie blanche et grise","30",NA,1,""
"1993-07-22",2,NA,"","15",NA,1,"pas dans le logbook"
"1993-07-22",2,640,"loche","1",NA,1,""
"1993-07-22",2,2520,"hyas","3",NA,1,""
"1993-07-22",2,6100,"etoile de mer",NA,NA,1,""
"1993-07-22",2,6400,"oursin",NA,NA,1,""
"1993-07-22",2,8300,"anemone",NA,NA,1,""
"1993-07-22",3,10,"morue","4",NA,1,""
"1993-07-22",3,501,"poule de mer","1",NA,1,""
"1993-07-22",3,640,"loche","6",NA,1,""
"1993-07-22",3,2100,"crevette",NA,NA,1,""
"1993-07-22",3,2990,"balane",NA,NA,1,""
"1993-07-22",3,4210,"bigorneau",NA,NA,1,""
"1993-07-22",3,6400,"oursin",NA,NA,1,""
"1993-07-22",3,8300,"anemone",NA,NA,1,""
"1993-07-22",4,10,"morue","4",NA,1,""
"1993-07-22",4,640,"loche","1",NA,1,""
"1993-07-22",4,4210,"bigorneau",NA,NA,1,""
"1993-07-22",4,6400,"oursin",NA,NA,1,""
"1993-07-22",4,8300,"anemone",NA,NA,1,""
"1993-07-22",4,8600,"eponge",NA,NA,1,"beaucoup"
"1993-07-22",4,9300,"algue",NA,NA,1,"beaucoup"
"1993-07-22",6,10,"morue",NA,NA,1,""
"1993-07-22",6,301,"chaboisseau bronze","1",NA,1,""
"1993-07-22",6,640,"loche",NA,NA,1,""
"1993-07-22",6,4210,"bigorneau",NA,NA,1,""
"1993-07-22",6,6400,"oursin",NA,NA,1,"beaucoup"
"1993-07-22",6,6500,"dollar de sable",NA,NA,1,""
"1993-07-22",7,10,"morue","7",NA,1,""
"1993-07-22",7,640,"loche","2",NA,1,""
"1993-07-22",7,4210,"bigorneau",NA,NA,1,""
"1993-07-22",7,6400,"oursin",NA,NA,1,""
"1993-07-22",7,8300,"anemone",NA,NA,1,""
"1993-07-22",7,8600,"eponge",NA,NA,1,""
"1993-07-22",8,346,"plie blanche et grise",NA,NA,1,""
"1993-07-22",8,2527,"hyas araneus","5",NA,1,""
"1993-07-22",8,4210,"bigorneau",NA,NA,1,""
"1993-07-22",8,6400,"oursin",NA,NA,1,""
"1993-07-22",9,10,"morue","7",NA,1,""
"1993-07-22",9,346,"plie blanche et grise","100",NA,1,""
"1993-07-22",9,NA,"","50",NA,1,"pas dans le logbook"
"1993-07-22",9,640,"loche","5",NA,1,""
"1993-07-22",9,4210,"bigorneau",NA,NA,1,""
"1993-07-22",9,6100,"etoile de mer",NA,NA,1,""
"1993-07-22",9,6400,"oursin",NA,NA,1,""
"1993-07-22",10,40,"plie blanche  ","50",NA,1,""
"1993-07-22",10,1823,"gosse de mer",NA,NA,1,""
"1993-07-22",10,4210,"bigorneau",NA,NA,1,""
"1993-07-22",10,6100,"etoile de mer",NA,NA,1,""
"1993-07-22",10,6400,"oursin",NA,NA,1,""
"1993-07-22",10,640,"loche","7",NA,1,""
"1993-07-22",11,10,"morue","3",NA,1,""
"1993-07-22",11,346,"plie blanche et grise","100",NA,1,""
"1993-07-22",11,NA,"","50",NA,1,"pas dans le logbook"
"1993-07-22",11,4210,"bigorneau",NA,NA,1,""
"1993-07-22",11,6400,"oursin",NA,NA,1,""
"1993-07-22",11,9321,"algue laminaria",NA,NA,1,""
"1993-07-23",1,346,"plie blanche et grise","100",NA,1,""
"1993-07-23",1,NA,"","50",NA,1,"pas dans le logbook"
"1993-07-23",1,640,"loche","1",NA,1,""
"1993-07-23",1,6100,"etoile de mer",NA,NA,1,""
"1993-07-23",1,6400,"oursin",NA,NA,1,""
"1993-07-23",1,6500,"dollar de sable",NA,NA,1,""
"1993-07-23",1,8300,"anemone",NA,NA,1,""
"1993-07-23",1,3200,"pelotte de mer",NA,NA,1,""
"1993-07-23",2,40,"plie blanche","100",NA,1,""
"1993-07-23",2,640,"loche","5",NA,1,""
"1993-07-23",2,6400,"oursin",NA,NA,1,""
"1993-07-23",2,6500,"dollar de sable",NA,NA,1,""
"1993-07-23",3,346,"plie blanche et grise","50",NA,1,""
"1993-07-23",3,NA,"","25",NA,1,"pas dans le logbook"
"1993-07-23",3,640,"loche","2",NA,1,""
"1993-07-23",3,4210,"bigorneau",NA,NA,1,""
"1993-07-23",3,6400,"oursin",NA,NA,1,""
"1993-07-23",3,9300,"algue",NA,NA,1,""
"1993-07-23",3,1510,"oeuf de bigorneau",NA,NA,1,""
"1993-07-23",4,346,"plie blanche et grise","20",NA,1,""
"1993-07-23",4,NA,"","10",NA,1,"pas dans le logbook"
"1993-07-23",4,640,"loche","2",NA,1,""
"1993-07-23",4,2520,"hyas","1",NA,1,""
"1993-07-23",4,4210,"bigorneau",NA,NA,1,""
"1993-07-23",4,6400,"oursin",NA,NA,1,""
"1993-07-23",5,31,"turbot","1",NA,1,""
"1993-07-23",5,346,"plie blanche et grise","100",NA,1,""
"1993-07-23",5,NA,"","50",NA,1,"pas dans le logbook"
"1993-07-23",5,211,"raie","1",NA,1,""
"1993-07-23",5,4210,"bigorneau",NA,NA,1,""
"1993-07-23",5,6100,"etoile de mer(grosse)",NA,NA,1,""
"1993-07-23",5,6400,"oursin",NA,NA,1,""
"1993-07-23",5,6500,"dollar de sable",NA,NA,1,""
"1993-07-23",5,3200,"pelotte de mer",NA,NA,1,""
"1993-07-23",6,346,"plie blanche et grise","50",NA,1,""
"1993-07-23",6,NA,"","25",NA,1,"pas dans le logbook"
"1993-07-23",6,211,"raie","2",NA,1,""
"1993-07-23",6,640,"loche","1",NA,1,""
"1993-07-23",6,3200,"pelotte de mer",NA,NA,1,""
"1993-07-23",6,6400,"oursin",NA,NA,1,"beaucoup"
"1993-07-23",6,6500,"dollar de sable",NA,NA,1,""
"1993-07-23",7,346,"plie blanche et grise","20",NA,1,""
"1993-07-23",7,NA,"","10",NA,1,"pas dans le logbook"
"1993-07-23",7,2520,"hyas","4",NA,1,""
"1993-07-23",7,4322,"petoncle d'islande",NA,NA,1,"2 crêtes"
"1993-07-23",7,3200,"pelotte de mer",NA,NA,1,""
"1993-07-23",7,6400,"oursin",NA,NA,1,""
"1993-07-23",8,10,"morue","1",NA,1,""
"1993-07-23",8,346,"plie blanche et grise","50",NA,1,""
"1993-07-23",8,NA,"","25",NA,1,"pas dans le logbook"
"1993-07-23",8,4210,"bigorneau",NA,NA,1,""
"1993-07-23",8,4322,"petoncle d'islande",NA,NA,1,""
"1993-07-23",8,3200,"pelotte de mer",NA,NA,1,""
"1993-07-23",8,6400,"oursin",NA,NA,1,""
"1993-07-23",9,346,"plie blanche et grise","50",NA,1,""
"1993-07-23",9,NA,"","25",NA,1,"pas dans le logbook"
"1993-07-23",9,211,"raie","1",NA,1,""
"1993-07-23",9,4210,"bigorneau",NA,NA,1,""
"1993-07-23",9,6100,"grosse etoile de mer",NA,NA,1,""
"1993-07-23",9,6400,"oursin",NA,NA,1,""
"1993-07-23",9,3200,"pelotte de mer",NA,NA,1,""
"1993-07-23",10,346,"plie blanche et grise","50",NA,1,""
"1993-07-23",10,NA,"","25",NA,1,"pas dans le logbook"
"1993-07-23",10,640,"loche","1",NA,1,""
"1993-07-23",10,4210,"bigorneau",NA,NA,1,""
"1993-07-23",10,6100,"grosse etoile de mer",NA,NA,1,""
"1993-07-23",10,6400,"oursin",NA,NA,1,"beaucoup"
"1993-07-23",10,3200,"pelotte de mer",NA,NA,1,""
"1993-07-23",12,211,"raie","1",NA,1,""
"1993-07-23",12,4322,"petoncle d'islande",NA,NA,1,""
"1993-07-23",12,3200,"pelotte de mer",NA,NA,1,""
"1993-07-23",12,6400,"oursin",NA,NA,1,""
"1993-07-23",13,10,"morue","1",NA,1,""
"1993-07-23",13,211,"raie","1",NA,1,""
"1993-07-23",13,640,"loche","3",NA,1,""
"1993-07-23",13,4210,"bigorneau",NA,NA,1,""
"1993-07-23",13,3200,"pelotte de mer",NA,NA,1,""
"1993-07-23",13,6400,"oursin",NA,NA,1,""
"1993-07-23",14,10,"morue","2",NA,1,""
"1993-07-23",14,211,"raie","1",NA,1,""
"1993-07-23",14,301,"chaboisseau bronze","2",NA,1,""
"1993-07-23",14,3200,"pelotte de mer",NA,NA,1,""
"1993-07-23",14,6400,"oursin",NA,NA,1,"beaucoup"
"1993-07-24",1,346,"plie blanche et grise","100",NA,1,""
"1993-07-24",1,NA,"","50",NA,1,"pas dans le logbook"
"1993-07-24",1,2520,"hyas","1",NA,1,""
"1993-07-24",1,4210,"bigorneau",NA,NA,1,""
"1993-07-24",1,6100,"grosse etoile de mer","2",NA,1,""
"1993-07-24",1,3200,"pelotte de mer",NA,NA,1,""
"1993-07-24",2,10,"morue","6",NA,1,""
"1993-07-24",2,346,"plie blanche et grise","100",NA,1,""
"1993-07-24",2,NA,"","50",NA,1,"pas dans le logbook"
"1993-07-24",2,640,"loche","10",NA,1,""
"1993-07-24",2,4210,"bigorneau",NA,NA,1,""
"1993-07-24",2,3200,"pelotte de mer",NA,NA,1,""
"1993-07-24",3,10,"morue","4",NA,1,""
"1993-07-24",3,31,"turbot","1",NA,1,""
"1993-07-24",3,346,"plie blanche et grise","50",NA,1,""
"1993-07-24",3,NA,"","25",NA,1,"pas dans le logbook"
"1993-07-24",3,3200,"pelotte de mer",NA,NA,1,""
"1993-07-24",3,8600,"eponge",NA,NA,1,""
"1993-07-24",3,6200,"ophiure",NA,NA,1,""
"1993-07-24",4,10,"morue","2",NA,1,""
"1993-07-24",4,346,"plie blanche et grise","100",NA,1,""
"1993-07-24",4,NA,"","50",NA,1,"pas dans le logbook"
"1993-07-24",4,640,"loche","1",NA,1,""
"1993-07-24",4,6100,"grosse etoile de mer","3",NA,1,""
"1993-07-24",4,6200,"ophiure",NA,NA,1,""
"1993-07-24",5,346,"plie blanche et grise","50",NA,1,""
"1993-07-24",5,NA,"","25",NA,1,"pas dans le logbook"
"1993-07-24",5,6100,"etoile de mer",NA,NA,1,""
"1993-07-24",5,6200,"ophiure",NA,NA,1,""
"1993-07-24",5,6400,"oursin",NA,NA,1,""
"1993-07-24",5,8300,"anemone",NA,NA,1,""
"1993-07-24",5,3200,"pelotte de mer",NA,NA,1,""
"1993-07-29",1,10,"morue","1",NA,1,""
"1993-07-29",1,60,"herring","2",NA,1,""
"1993-07-29",1,640,"loche","3",NA,1,""
"1993-07-29",1,6200,"ophiure",NA,NA,1,""
"1993-07-29",1,6500,"dollar de sable",NA,NA,1,""
"1993-07-29",2,10,"morue","6",NA,1,""
"1993-07-29",2,346,"plie blanche et grise","10",NA,1,""
"1993-07-29",2,NA,"","5",NA,1,"pas dans le logbook"
"1993-07-29",2,60,"herring","20",NA,1,""
"1993-07-29",2,640,"loche","2",NA,1,""
"1993-07-29",2,6200,"ophiure",NA,NA,1,""
"1993-07-29",3,10,"morue","4",NA,1,""
"1993-07-29",3,346,"plie blanche et grise","20",NA,1,""
"1993-07-29",3,NA,"","10",NA,1,"pas dans le logbook"
"1993-07-29",3,640,"loche","3",NA,1,""
"1993-07-29",3,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-07-29",4,10,"morue","2",NA,1,""
"1993-07-29",4,346,"plie blanche et grise","30",NA,1,""
"1993-07-29",4,NA,"","15",NA,1,"pas dans le logbook"
"1993-07-29",4,640,"loche","5",NA,1,""
"1993-07-29",4,6100,"etoile de mer",NA,NA,1,""
"1993-07-29",4,6200,"ophiure",NA,NA,1,""
"1993-07-29",5,10,"morue","12",NA,1,""
"1993-07-29",5,346,"plie grise et blanche","30",NA,1,""
"1993-07-29",5,NA,"","15",NA,1,"pas dans le logbook"
"1993-07-29",5,60,"herring","50",NA,1,""
"1993-07-29",5,640,"loche","5",NA,1,""
"1993-07-29",5,6100,"etoile de mer",NA,NA,1,""
"1993-07-29",5,6200,"ophiure",NA,NA,1,""
"1993-07-29",6,10,"morue","6",NA,1,""
"1993-07-29",6,346,"plie blanche et grise","30",NA,1,""
"1993-07-29",6,NA,"","15",NA,1,"pas dans le logbook"
"1993-07-29",6,60,"herring",NA,NA,1,""
"1993-07-29",6,640,"loche","1",NA,1,""
"1993-07-29",6,2100,"crevette",NA,NA,1,""
"1993-07-29",6,6200,"ophiure",NA,NA,1,""
"1993-07-29",7,10,"morue","3",NA,1,""
"1993-07-29",7,346,"plie blanche et grise","20",NA,1,""
"1993-07-29",7,NA,"","10",NA,1,"pas dans le logbook"
"1993-07-29",7,640,"loche","5",NA,1,""
"1993-07-29",7,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-07-29",8,10,"morue","6",NA,1,""
"1993-07-29",8,346,"plie blanche et grise","30",NA,1,""
"1993-07-29",8,NA,"","15",NA,1,"pas dans le logbook"
"1993-07-29",8,640,"loche","10",NA,1,""
"1993-07-29",8,2100,"crevette",NA,NA,1,""
"1993-07-29",8,4210,"bigorneau",NA,NA,1,""
"1993-07-29",8,6100,"etoile de mer",NA,NA,1,""
"1993-07-29",8,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-07-29",9,10,"morue","3",NA,1,""
"1993-07-29",9,346,"plie blanche et grise","30",NA,1,""
"1993-07-29",9,NA,"","15",NA,1,"pas dans le logbook"
"1993-07-29",9,6100,"etoile de mer",NA,NA,1,""
"1993-07-29",9,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-07-29",10,10,"morue","2",NA,1,""
"1993-07-29",10,301,"chaboisseau bronze","1",NA,1,""
"1993-07-29",10,4400,"limace","4",NA,1,""
"1993-07-29",10,640,"loche","15",NA,1,""
"1993-07-29",10,4210,"bigorneau",NA,NA,1,""
"1993-07-29",10,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-07-29",11,10,"morue","4",NA,1,""
"1993-07-29",11,4400,"limace","2",NA,1,""
"1993-07-29",11,640,"loche","10",NA,1,""
"1993-07-29",11,4210,"bigorneau",NA,NA,1,""
"1993-07-29",11,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-07-30",1,10,"morue","5",NA,1,""
"1993-07-30",1,346,"plie blanche et grise","50",NA,1,""
"1993-07-30",1,NA,"","25",NA,1,"pas dans le logbook"
"1993-07-30",1,4400,"limace","2",NA,1,""
"1993-07-30",1,640,"loche","10",NA,1,""
"1993-07-30",1,2100,"crevette",NA,NA,1,""
"1993-07-30",1,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-07-30",2,10,"morue","3",NA,1,""
"1993-07-30",2,346,"plie blanche et grise","30",NA,1,""
"1993-07-30",2,NA,"","15",NA,1,"pas dans le logbook"
"1993-07-30",2,60,"herring","3",NA,1,""
"1993-07-30",2,4400,"limace","2",NA,1,""
"1993-07-30",2,640,"loche","15",NA,1,""
"1993-07-30",2,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-07-30",3,10,"morue","3",NA,1,""
"1993-07-30",3,346,"plie blanche et grise","50",NA,1,""
"1993-07-30",3,NA,"","25",NA,1,"pas dans le logbook"
"1993-07-30",3,640,"loche","8",NA,1,""
"1993-07-30",3,2520,"hyas","1",NA,1,""
"1993-07-30",3,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-07-30",4,10,"morue","5",NA,1,""
"1993-07-30",4,346,"plie blanche et grise","100",NA,1,""
"1993-07-30",4,NA,"","50",NA,1,"pas dans le logbook"
"1993-07-30",4,60,"herring","4",NA,1,""
"1993-07-30",4,640,"loche","15",NA,1,""
"1993-07-30",4,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-07-30",5,10,"morue","3",NA,1,""
"1993-07-30",5,346,"plie blanche et grise","15",NA,1,""
"1993-07-30",5,NA,"","7.5",NA,1,"pas dans le logbook"
"1993-07-30",5,4400,"limace","3",NA,1,""
"1993-07-30",5,640,"loche","7",NA,1,""
"1993-07-30",5,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-08-08",1,10,"morue","1",NA,1,""
"1993-08-08",1,346,"plie blanche et grise","30",NA,1,""
"1993-08-08",1,NA,"","15",NA,1,"pas dans le logbook"
"1993-08-08",1,640,"loche","10",NA,1,""
"1993-08-08",1,2520,"hyas","3",NA,1,""
"1993-08-08",1,6200,"ophiure",NA,NA,1,""
"1993-08-08",2,10,"morue","15",NA,1,""
"1993-08-08",2,346,"plie blanche et grise","100",NA,1,""
"1993-08-08",2,NA,"","50",NA,1,"pas dans le logbook"
"1993-08-08",2,4210,"bigorneau",NA,NA,1,""
"1993-08-08",2,6100,"etoile de mer",NA,NA,1,""
"1993-08-08",2,8600,"eponge",NA,NA,1,"beaucoup"
"1993-08-08",3,10,"morue","10",NA,1,""
"1993-08-08",3,346,"plie blanche et grise","50",NA,1,""
"1993-08-08",3,NA,"","25",NA,1,"pas dans le logbook"
"1993-08-08",3,640,"loche","10",NA,1,""
"1993-08-08",3,4210,"bigorneau",NA,NA,1,""
"1993-08-08",3,8600,"eponge",NA,NA,1,"beaucoup"
"1993-08-08",4,10,"morue","4",NA,1,""
"1993-08-08",4,346,"plie blanche et grise","20",NA,1,""
"1993-08-08",4,NA,"","10",NA,1,"pas dans le logbook"
"1993-08-08",4,6200,"ophiure",NA,NA,1,""
"1993-08-08",5,10,"morue","2",NA,1,""
"1993-08-08",5,346,"plie blanche et grise","50",NA,1,""
"1993-08-08",5,NA,"","25",NA,1,"pas dans le logbook"
"1993-08-08",5,4210,"bigorneau",NA,NA,1,""
"1993-08-08",5,6200,"ophiure",NA,NA,1,""
"1993-08-08",5,8600,"eponge",NA,NA,1,""
"1993-08-08",7,10,"morue","7",NA,1,""
"1993-08-08",7,346,"plie blanche et grise","50",NA,1,""
"1993-08-08",7,NA,"","25",NA,1,""
"1993-08-08",7,640,"loche","3",NA,1,""
"1993-08-08",7,4210,"bigorneau",NA,NA,1,""
"1993-08-08",7,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-08-08",7,8600,"eponge",NA,NA,1,""
"1993-08-08",8,10,"morue","1",NA,1,""
"1993-08-08",8,346,"plie blanche et grise","30",NA,1,""
"1993-08-08",8,NA,"","15",NA,1,"pas dans le logbook"
"1993-08-08",8,640,"loche","3",NA,1,""
"1993-08-08",8,4210,"bigorneau",NA,NA,1,""
"1993-08-08",8,6200,"ophiure",NA,NA,1,"beaucoup"
"1993-08-08",8,8300,"anemone",NA,NA,1,""
"1993-08-08",8,8600,"eponge",NA,NA,1,""
"1993-08-08",9,10,"morue","2",NA,1,""
"1993-08-08",9,346,"plie blanche et grise","30",NA,1,""
"1993-08-08",9,NA,"","15",NA,1,"pas dans le logbook"
"1993-08-08",9,640,"loche","4",NA,1,""
"1993-08-08",9,4210,"bigorneau",NA,NA,1,""
"1993-08-08",9,6200,"ophiure",NA,NA,1,""
"1993-08-08",9,6400,"oursin",NA,NA,1,""
"1993-08-08",10,10,"morue","2",NA,1,""
"1993-08-08",10,118,"pepin","1",NA,1,""
"1993-08-08",10,640,"loche","5",NA,1,""
"1993-08-08",10,2520,"hyas","5",NA,1,""
"1993-08-08",10,4210,"bigorneau",NA,NA,1,""
"1993-08-08",10,6100,"etoile de mer 6 patte",NA,NA,1,""
"1993-08-08",10,6300,"corne de boeuf",NA,NA,1,""
"1993-08-08",10,6400,"oursin",NA,NA,1,"beaucoup"
"1993-08-08",10,6500,"dollar de sable",NA,NA,1,""
"1993-08-08",11,10,"morue","4",NA,1,""
"1993-08-08",11,346,"plie blanche et grise","100",NA,1,""
"1993-08-08",11,NA,"","50",NA,1,"pas dans le logbook"
"1993-08-08",11,640,"loche","3",NA,1,""
"1993-08-08",11,2100,"crevette",NA,NA,1,""
"1993-08-08",11,4210,"bigorneau",NA,NA,1,""
"1993-08-08",11,6100,"etoile de mer a 6 patte",NA,NA,1,""
"1993-08-08",11,6300,"corne de boeuf",NA,NA,1,""
"1993-08-08",11,6400,"oursin",NA,NA,1,""
"1993-08-08",12,10,"morue","1",NA,1,""
"1993-08-08",12,346,"plie blanche et grise","100",NA,1,""
"1993-08-08",12,NA,"","50",NA,1,"pas dans le logbook"
"1993-08-08",12,640,"loche","2",NA,1,""
"1993-08-08",12,2100,"crevette",NA,NA,1,""
"1993-08-08",12,4310,"palourde",NA,NA,1,""
"1993-08-08",12,6300,"corne de boeuf",NA,NA,1,""
"1993-08-08",12,6400,"oursin",NA,NA,1,""
"1993-08-08",12,4210,"bigorneau",NA,NA,1,""
"1993-08-09",1,10,"morue","2",NA,1,""
"1993-08-09",1,346,"plie blanche et grise","50",NA,1,""
"1993-08-09",1,NA,"","25",NA,1,"pas dans le logbook"
"1993-08-09",1,640,"loche","5",NA,1,""
"1993-08-09",1,4210,"bigorneau",NA,NA,1,""
"1993-08-09",1,6300,"corne de boeuf",NA,NA,1,""
"1993-08-09",1,6400,"oursin",NA,NA,1,""
"1993-08-09",1,6500,"dollar de sable",NA,NA,1,""
"1993-08-09",2,346,"plie blanche et grise","100",NA,1,""
"1993-08-09",2,NA,"","50",NA,1,"pas dans le logbook"
"1993-08-09",2,640,"loche","1",NA,1,""
"1993-08-09",2,2100,"crevette",NA,NA,1,""
"1993-08-09",2,4210,"bigorneau",NA,NA,1,""
"1993-08-09",2,4310,"palourde",NA,NA,1,""
"1993-08-09",2,8600,"eponge",NA,NA,1,""
"1993-08-09",3,346,"plie blanche et grise","100",NA,1,""
"1993-08-09",3,NA,"","50",NA,1,"pas dans le logbook"
"1993-08-09",3,640,"loche","2",NA,1,""
"1993-08-09",3,2100,"crevette",NA,NA,1,""
"1993-08-09",3,2520,"hyas","3",NA,1,""
"1993-08-09",3,4210,"bigorneau",NA,NA,1,""
"1993-08-09",3,4310,"palourde",NA,NA,1,""
"1993-08-09",3,6400,"oursin",NA,NA,1,""
"1993-08-09",4,346,"plie blanche et grise","50",NA,1,""
"1993-08-09",4,NA,"","25",NA,1,"pas dans le logbook"
"1993-08-09",4,2100,"crevette",NA,NA,1,""
"1993-08-09",4,4210,"bigorneau",NA,NA,1,""
"1993-08-09",4,6100,"etoile de mer a 5 patte",NA,NA,1,""
"1993-08-09",4,6300,"corne de boeuf",NA,NA,1,""
"1993-08-09",4,6400,"oursin",NA,NA,1,"beaucoup"
"1993-08-09",5,346,"plie blanche et grise","100",NA,1,""
"1993-08-09",5,NA,"","50",NA,1,"pas dans le logbook"
"1993-08-09",5,640,"loche","1",NA,1,""
"1993-08-09",5,2100,"crevette",NA,NA,1,""
"1993-08-09",5,2520,"hyas","10",NA,1,""
"1993-08-09",5,4210,"bigorneau",NA,NA,1,""
"1993-08-09",5,6100,"etoile de mer a 8 patte",NA,NA,1,""
"1993-08-09",5,6400,"oursin",NA,NA,1,"beaucoup"
"1993-08-09",6,10,"morue","1",NA,1,""
"1993-08-09",6,346,"plie blanche et grise","100",NA,1,""
"1993-08-09",6,NA,"","50",NA,1,"pas dans le logbook"
"1993-08-09",6,6100,"etoile de mer a 8 et 12 patte",NA,NA,1,""
