date,tow.id,probe,type,location,position,event,time
2019-08-02,GP039F,,,,,start,5:52:46
2019-08-02,GP045F,,,,,start,7:00:24
2019-08-02,GP053F,,,,,start,8:35:30
2019-08-02,GP043F,,,,,start,10:27:07
2019-08-07,GP009F,,,,,start,15:52:36
2019-08-07,GP008F,,,,,start,17:04:58
2019-08-07,GP006F,,,,,start,17:51:19
2019-08-07,GP002F,,,,,start,20:03:41
2019-08-08,GP001F,,,,,start,6:15:13
2019-08-08,GP003F,,,,,start,8:00:03
2019-08-08,GP004F,,,,,start,9:03:29
2019-08-08,GP005F,,,,,start,10:22:43
2019-08-08,GP007F,,,,,start,12:13:50
2019-08-08,GP011F,,,,,start,13:44:56
2019-08-08,GP010F,,,,,start,14:50:43
2019-08-08,GP012F,,,,,start,16:37:24
2019-08-08,GP013F,,,,,start,18:32:40
2019-08-09,GP015F,,,,,start,6:13:53
2019-08-09,GP017F,,,,,start,10:12:57
2019-08-09,GP014F,,,,,start,11:55:19
2019-08-09,GP014A1,,,,,start,13:03:09
2019-08-09,GP020F,,,,,start,14:37:51
2019-08-09,GP021F,,,,,start,15:34:52
2019-08-09,GP037F,,,,,start,17:32:10
2019-08-09,GP055F,,,,,start,18:44:13
2019-08-09,GP043A1,,,,,start,19:56:45
2019-08-10,GP043A2,,,,,start,5:57:04
2019-08-10,GP043A3,,,,,start,6:47:38
2019-08-10,GP071F,,,,,start,8:36:43
2019-08-10,GP029F,,,,,start,10:15:53
2019-08-10,GP058F,,,,,start,11:43:42
2019-08-10,GP059F,,,,,start,12:51:18
2019-08-10,GP059A1,,,,,start,13:44:05
2019-08-10,GP073F,,,,,start,15:12:36
2019-08-10,GP065F,,,,,start,16:31:10
2019-08-10,GP057F,,,,,start,18:31:25
2019-08-10,GP034F,,,,,start,20:00:38
2019-08-11,GP033F,,,,,start,6:14:08
2019-08-11,GP027F,,,,,start,7:32:26
2019-08-11,GP038F,,,,,start,8:50:47
2019-08-11,GP038A1,,,,,start,9:42:30
2019-08-11,GP056F,,,,,start,11:02:40
2019-08-11,GP074F,,,,,start,12:00:17
2019-08-11,GP083F,,,,,start,13:31:16
2019-08-11,GP096F,,,,,start,15:24:43
2019-08-11,GP096A1,,,,,start,16:43:06
2019-08-11,GP096A2,,,,,start,18:02:07
2019-08-11,GP107F,,,,,start,19:39:40
2019-08-12,GP107A1,,,,,start,6:01:28
2019-08-12,GP078F,,,,,start,7:51:22
2019-08-12,GP064F,,,,,start,9:27:10
2019-08-12,GP054F,,,,,start,11:15:35
2019-08-12,GP035F,,,,,start,12:43:28
2019-08-12,GP072F,,,,,start,14:58:13
2019-08-12,GP085F,,,,,start,17:16:03
2019-08-12,GP081F,,,,,start,19:14:31
2019-08-13,GP098F,,,,,start,6:53:37
2019-08-13,GP120F,,,,,start,8:34:13
2019-08-13,GP109F,,,,,start,10:22:15
2019-08-13,GP122F,,,,,start,11:55:31
2019-08-13,GP121F,,,,,start,13:18:07
2019-08-13,GP142F,,,,,start,14:59:45
2019-08-13,GP156F,,,,,start,17:05:39
2019-08-13,GP139F,,,,,start,19:40:57
2019-08-14,GP134F,,,,,start,6:12:55
2019-08-14,GP134A1,,,,,start,7:45:47
2019-08-14,GP134A2,,,,,start,9:16:07
2019-08-14,GP115F,,,,,start,11:17:12
2019-08-14,GP112F,,,,,start,12:26:02
2019-08-14,GP086F,,,,,start,14:26:47
2019-08-14,GP089F,,,,,start,15:29:58
2019-08-14,GP103F,,,,,start,16:38:22
2019-08-14,GP130F,,,,,start,18:16:45
2019-08-14,GP130A1,,,,,start,19:07:27
2019-08-14,GP130A2,,,,,start,19:53:13
2019-08-15,GP138F,,,,,start,6:03:44
2019-08-15,GP166F,,,,,start,7:25:23
2019-08-15,GP187F,,,,,start,9:00:47
2019-08-15,GP203F,,,,,start,11:01:57
2019-08-15,GP181F,,,,,start,13:23:41
2019-08-15,GP165F,,,,,start,15:00:24
2019-08-15,GP152F,,,,,start,16:04:53
2019-08-15,GP153F,,,,,start,17:07:49
2019-08-15,GP169F,,,,,start,18:03:53
2019-08-15,GP180F,,,,,start,19:15:09
2019-08-15,GP185F,,,,,start,19:59:17
2019-08-16,GP221F,,,,,start,6:03:21
2019-08-16,GP221A1,,,,,start,6:50:47
2019-08-16,GP221A2,,,,,start,8:02:19
2019-08-16,GP221A3,,,,,start,8:56:46
2019-08-22,GP191F,,,,,start,14:00:43
2019-08-22,GP191A1,,,,,start,14:53:07
2019-08-22,GP177F,,,,,start,16:38:00
2019-08-22,GP164F,,,,,start,18:09:10
2019-08-22,GP151F,,,,,start,19:15:34
2019-08-23,GP126F,,,,,start,6:14:37
2019-08-23,GP114F,,,,,start,7:33:37
2019-08-23,GP075F,,,,,start,9:11:20
2019-08-23,GP101F,,,,,start,10:20:35
2019-08-23,GP082F,,,,,start,12:56:11
2019-08-23,GP060F,,,,,start,14:16:48
2019-08-23,GP062F,,,,,start,15:39:03
2019-08-23,GP069F,,,,,start,16:42:26
2019-08-23,GP092F,,,,,start,17:48:38
2019-08-23,GP087F,,,,,start,19:15:35
2019-08-23,GP100F,,,,,start,20:10:28
2019-08-24,GP118F,,,,,start,14:44:34
2019-08-24,GP143F,,,,,start,16:12:08
2019-08-24,GP157F,,,,,start,17:43:32
2019-08-24,GP172F,,,,,start,18:57:59
2019-08-24,GP183F,,,,,start,20:14:11
2019-08-25,GP201F,,,,,start,6:15:02
2019-08-25,GP201A1,,,,,start,7:25:08
2019-08-25,GP201A2,,,,,start,8:23:05
2019-08-25,GP200F,,,,,start,9:39:10
2019-08-25,GP217F,,,,,start,10:32:12
2019-08-25,GP218F,,,,,start,11:18:41
2019-08-25,GP236F,,,,,start,12:21:39
2019-08-25,GP209F,,,,,start,14:00:33
2019-08-25,GP204F,,,,,start,15:12:03
2019-08-25,GP193F,,,,,start,16:17:22
2019-08-25,GP178F,,,,,start,17:44:20
2019-08-25,GP168F,,,,,start,18:55:54
2019-08-25,GP175F,,,,,start,19:53:41
2019-08-26,GP171F,,,,,start,6:20:24
2019-08-26,GP173F,,,,,start,7:05:02
2019-08-26,GP155F,,,,,start,8:17:00
2019-08-26,GP145F,,,,,start,9:13:43
2019-08-26,GP145A1,,,,,start,10:09:10
2019-08-26,GP145A2,,,,,start,11:10:50
2019-08-26,GP137F,,,,,start,12:24:39
2019-08-26,GP131F,,,,,start,13:26:13
2019-08-26,GP135F,,,,,start,14:08:07
2019-08-26,GP136F,,,,,start,15:00:44
2019-08-26,GP144F,,,,,start,15:51:23
2019-08-26,GP129F,,,,,start,17:06:17
2019-08-26,GP111F,,,,,start,18:34:31
2019-08-26,GP110F,,,,,start,19:33:51
2019-08-27,GP095F,,,,,start,6:42:20
2019-08-27,GP063F,,,,,start,8:20:36
2019-08-27,GP070F,,,,,start,9:39:49
2019-08-27,GP070A1,,,,,start,11:05:15
2019-08-27,GP093F,,,,,start,12:17:37
2019-08-27,GP093A1,,,,,start,13:10:29
2019-08-27,GP093A2,,,,,start,14:11:32
2019-08-27,GP091F,,,,,start,15:24:18
2019-08-27,GP091A1,,,,,start,16:25:36
2019-08-27,GP102F,,,,,start,18:32:23
2019-08-27,GP119F,,,,,start,20:03:59
2019-08-28,GP167F,,,,,start,6:18:16
2019-08-28,GP148F,,,,,start,8:01:13
2019-08-28,GP132F,,,,,start,9:24:04
2019-08-28,GP108F,,,,,start,10:54:46
2019-08-28,GP104F,,,,,start,12:14:58
2019-08-28,GP117F,,,,,start,13:29:00
2019-08-28,GP117A1,,,,,start,14:22:06
2019-08-28,GP140F,,,,,start,15:20:43
2019-08-28,GP116F,,,,,start,16:48:13
2019-08-28,GP146F,,,,,start,17:54:02
2019-08-28,GP160F,,,,,start,19:17:17
2019-08-29,GP161F,,,,,start,6:20:42
2019-08-29,GP188F,,,,,start,8:02:40
2019-08-29,GP190F,,,,,start,9:01:15
2019-09-09,GP310F,,,,,start,13:19:56
2019-09-09,GP308F,,,,,start,14:15:49
2019-09-09,GP314F,,,,,start,14:56:27
2019-09-09,GP321F,,,,,start,15:57:48
2019-09-09,GP328F,,,,,start,17:02:34
2019-09-09,GP338F,,,,,start,18:11:08
2019-09-09,GP337F,,,,,start,19:29:37
2019-09-10,GP345F,,,,,start,6:35:10
2019-09-10,GP347F,,,,,start,7:25:32
2019-09-10,GP355F,,,,,start,9:02:10
2019-09-10,GP349F,,,,,start,11:19:24
2019-09-10,GP348F,,,,,start,13:09:33
2019-09-10,GP343F,,,,,start,14:54:52
2019-09-10,GP333F,,,,,start,16:40:03
2019-09-11,GP271F,,,,,start,6:38:55
2019-09-11,GP270F,,,,,start,7:41:48
2019-09-11,GP264F,,,,,start,8:40:55
2019-09-11,GP262F,,,,,start,9:26:48
2019-09-11,GP238F,,,,,start,11:07:35
2019-09-11,GP231F,,,,,start,12:30:28
2019-09-11,GP241F,,,,,start,13:44:04
2019-09-11,GP265F,,,,,start,16:20:55
2019-09-12,GP265A1,,,,,start,13:28:38
2019-09-12,GP268F,,,,,start,14:52:30
2019-09-12,GP259F,,,,,start,16:08:53
2019-09-12,GP248F,,,,,start,17:28:06
2019-09-12,GP245F,,,,,start,18:36:27
2019-09-13,GP232F,,,,,start,6:41:58
2019-09-13,GP225F,,,,,start,7:28:06
2019-09-13,GP225A1,,,,,start,8:16:49
2019-09-13,GP225A2,,,,,start,9:09:47
2019-09-13,GP225A3,,,,,start,10:22:10
2019-09-13,GP215F,,,,,start,11:45:53
2019-09-13,GP215A1,,,,,start,12:58:36
2019-09-13,GP215A2,,,,,start,13:45:38
2019-09-13,GP210F,,,,,start,14:55:50
2019-09-13,GP229F,,,,,start,16:39:38
2019-09-13,GP246F,,,,,start,17:53:42
2019-09-13,GP244F,,,,,start,18:51:50
2019-09-14,GP255F,,,,,start,6:39:54
2019-09-14,GP252F,,,,,start,8:19:49
2019-09-14,GP263F,,,,,start,9:44:40
2019-09-14,GP275F,,,,,start,11:03:46
2019-09-14,GP279F,,,,,start,11:57:14
2019-09-14,GP285F,,,,,start,12:54:38
2019-09-19,GP330F,,,,,start,6:47:31
2019-09-19,GP336F,,,,,start,8:50:24
2019-09-19,GP336A1,,,,,start,10:40:37
2019-09-19,GP327F,,,,,start,12:06:37
2019-09-19,GP332F,,,,,start,13:27:06
2019-09-19,GP322F,,,,,start,14:56:47
2019-09-20,GP319F,,,,,start,6:48:03
2019-09-20,GP304F,,,,,start,8:25:57
2019-09-20,GP318F,,,,,start,10:03:18
2019-09-20,GP309F,,,,,start,11:22:24
2019-09-20,GP302F,,,,,start,13:08:07
2019-09-20,GP288F,,,,,start,14:37:00
2019-09-20,GP291F,,,,,start,15:42:34
2019-09-20,GP296F,,,,,start,16:49:27
2019-09-20,GP297F,,,,,start,17:40:55
2019-09-20,GP307F,,,,,start,19:03:23
2019-09-21,GP305F,,,,,start,7:33:04
2019-09-22,GP306F,,,,,start,6:50:19
2019-09-22,GP299F,,,,,start,8:02:17
2019-09-22,GP283F,,,,,start,10:08:39
2019-09-22,GP274F,,,,,start,11:48:58
2019-09-22,GP286F,,,,,start,13:09:53
2019-09-22,GP292F,,,,,start,14:22:50
2019-09-22,GP298F,,,,,start,15:08:33
2019-09-22,GP289F,,,,,start,16:15:37
2019-09-22,GP280F,,,,,start,17:44:49
2019-09-24,GP272F,,,,,start,7:00:07
2019-09-24,GP267F,,,,,start,8:07:03
2019-09-24,GP256F,,,,,start,9:15:27
2019-09-24,GP254F,,,,,start,10:13:10
2019-09-24,GP276F,,,,,start,11:24:52
2019-09-24,GP266F,,,,,start,12:46:58
2019-09-24,GP277F,,,,,start,14:50:26
2019-09-24,GP284F,,,,,start,16:00:35
2019-09-24,GP294F,,,,,start,17:21:11
2019-09-24,GP301F,,,,,start,18:28:52
2019-09-25,GP340F,,,,,start,7:14:51
2019-09-25,GP317F,,,,,start,10:13:29
2019-09-25,GP311F,,,,,start,11:35:55
2019-09-25,GP339F,,,,,start,14:55:54
2019-09-25,GP329F,,,,,start,16:03:48
2019-09-19,GC330F,,,,,start,6:46:59
2019-09-19,GC336F,,,,,start,8:47:23
2019-09-19,GC336A1,,,,,start,10:36:27
2019-09-19,GC327F,,,,,start,12:03:21
2019-09-19,GC332F,,,,,start,13:27:28
2019-09-19,GC322F,,,,,start,14:57:09
2019-09-20,GC319F,,,,,start,6:44:34
2019-09-20,GC304F,,,,,start,8:24:18
2019-09-20,GC318F,,,,,start,10:04:40
2019-09-20,GC309F,,,,,start,11:20:57
2019-09-20,GC302F,,,,,start,13:05:13
2019-09-20,GC288F,,,,,start,14:38:34
2019-09-20,GC291F,,,,,start,15:38:23
2019-09-20,GC296F,,,,,start,16:44:35
2019-09-20,GC297F,,,,,start,17:42:27
2019-09-20,GC307F,,,,,start,18:59:40
2019-09-21,GC305F,,,,,start,7:32:59
2019-09-22,GC306F,,,,,start,6:49:27
2019-09-22,GC299F,,,,,start,8:04:11
2019-09-22,GC283F,,,,,start,10:10:12
2019-09-22,GC274F,,,,,start,11:52:43
2019-09-22,GC286F,,,,,start,13:09:01
2019-09-22,GC292F,,,,,start,14:22:07
2019-09-22,GC298F,,,,,start,15:07:37
2019-09-22,GC289F,,,,,start,16:16:25
2019-09-22,GC280F,,,,,start,17:44:35
2019-09-24,GC272F,,,,,start,7:00:01
2019-09-24,GC267F,,,,,start,8:08:08
2019-09-24,GC256F,,,,,start,9:15:37
2019-09-24,GC254F,,,,,start,10:11:59
2019-09-24,GC276F,,,,,start,11:26:13
2019-09-24,GC266F,,,,,start,12:50:42
2019-09-24,GC277F,,,,,start,14:53:35
2019-09-24,GC284F,,,,,start,16:03:57
2019-09-24,GC294F,,,,,start,17:20:27
2019-09-24,GC301F,,,,,start,18:22:40
2019-09-25,GC340F,,,,,start,7:14:10
2019-09-25,GC317F,,,,,start,10:10:44
2019-09-25,GC311F,,,,,start,11:32:43
2019-09-25,GC339F,,,,,start,14:54:00
2019-09-25,GC329F,,,,,start,16:03:03
2019-07-12,GP354F,,,,,stop,5:17:49
2019-07-12,GP351F,,,,,stop,6:59:56
2019-07-12,GP353F,,,,,stop,8:48:28
2019-07-12,GP353FR,,,,,stop,9:56:52
2019-07-12,GP352F,,,,,stop,11:15:13
2019-07-12,GP350F,,,,,stop,12:37:49
2019-07-12,GP346F,,,,,stop,14:01:44
2019-07-12,GP342F,,,,,stop,15:12:20
2019-07-12,GP334F,,,,,stop,16:37:22
2019-07-12,GP334A1,,,,,stop,17:56:26
2019-07-12,GP323F,,,,,stop,19:53:57
2019-07-13,GP334A2,,,,,stop,5:47:57
2019-07-13,GP334A3,,,,,stop,9:13:16
2019-07-13,GP344F,,,,,stop,11:28:02
2019-07-13,GP341F,,,,,stop,14:11:22
2019-07-13,GP335F,,,,,stop,15:48:27
2019-07-13,GP331F,,,,,stop,16:47:53
2019-07-13,GP325F,,,,,stop,17:50:59
2019-07-13,GP326F,,,,,stop,19:03:58
2019-07-13,GP315F,,,,,stop,20:08:51
2019-07-14,GP324F,,,,,stop,5:26:34
2019-07-14,GP313F,,,,,stop,6:47:21
2019-07-14,GP320F,,,,,stop,8:15:14
2019-07-14,GP312F,,,,,stop,9:57:43
2019-07-14,GP316F,,,,,stop,11:53:39
2019-07-14,GP295F,,,,,stop,14:12:33
2019-07-14,GP293F,,,,,stop,15:46:14
2019-07-14,GP282F,,,,,stop,17:45:55
2019-07-14,GP273F,,,,,stop,20:01:22
2019-07-15,GP269F,,,,,stop,5:32:29
2019-07-15,GP260F,,,,,stop,7:35:06
2019-07-15,GP250F,,,,,stop,9:03:17
2019-07-15,GP251F,,,,,stop,10:22:01
2019-07-15,GP251A1,,,,,stop,11:14:39
2019-07-15,GP251A2,,,,,stop,12:25:23
2019-07-15,GP237F,,,,,stop,14:16:28
2019-07-15,GP235F,,,,,stop,16:08:53
2019-07-15,GP208F,,,,,stop,19:13:07
2019-07-15,GP207F,,,,,stop,20:27:14
2019-07-16,GP227F,,,,,stop,5:34:46
2019-07-16,GP230F,,,,,stop,6:31:24
2019-07-16,GP249F,,,,,stop,8:10:18
2019-07-16,GP243F,,,,,stop,8:51:36
2019-07-16,GP261F,,,,,stop,9:48:30
2019-07-16,GP257F,,,,,stop,10:47:07
2019-07-16,GP278F,,,,,stop,12:17:57
2019-07-16,GP287F,,,,,stop,13:36:26
2019-07-16,GP290F,,,,,stop,14:25:53
2019-07-16,GP303F,,,,,stop,15:32:26
2019-07-16,GP300F,,,,,stop,16:14:59
2019-07-16,GP281F,,,,,stop,18:25:21
2019-07-16,GP258F,,,,,stop,19:37:38
2019-07-16,GP247F,,,,,stop,20:29:49
2019-07-17,GP223F,,,,,stop,5:34:28
2019-07-17,GP216F,,,,,stop,7:15:14
2019-07-17,GP195F,,,,,stop,8:48:31
2019-07-17,GP205F,,,,,stop,10:33:49
2019-07-17,GP213F,,,,,stop,11:32:14
2019-07-17,GP228F,,,,,stop,12:56:35
2019-07-17,GP242F,,,,,stop,14:38:16
2019-07-17,GP253F,,,,,stop,15:24:55
2019-07-17,GP239F,,,,,stop,16:43:44
2019-07-17,GP239A1,,,,,stop,18:12:42
2019-07-17,GP224F,,,,,stop,19:55:11
2019-07-18,GP222F,,,,,stop,5:34:23
2019-07-18,GP211F,,,,,stop,6:55:02
2019-07-18,GP194F,,,,,stop,8:26:09
2019-07-18,GP186F,,,,,stop,9:26:07
2019-07-18,GP182F,,,,,stop,10:17:57
2019-07-18,GP199F,,,,,stop,11:29:47
2019-07-18,GP219F,,,,,stop,12:40:02
2019-07-18,GP212F,,,,,stop,13:50:12
2019-07-18,GP196F,,,,,stop,15:16:50
2019-07-25,GP159F,,,,,stop,5:43:23
2019-07-25,GP184F,,,,,stop,7:34:20
2019-07-25,GP184A1,,,,,stop,8:52:23
2019-07-25,GP184A2,,,,,stop,9:47:26
2019-07-25,GP184A3,,,,,stop,10:46:29
2019-07-25,GP202F,,,,,stop,12:10:05
2019-07-25,GP202A1,,,,,stop,13:11:45
2019-07-25,GP202A2,,,,,stop,14:12:41
2019-07-25,GP198F,,,,,stop,15:30:51
2019-07-25,GP198A1,,,,,stop,16:52:44
2019-07-25,GP206F,,,,,stop,18:40:38
2019-07-25,GP233F,,,,,stop,20:26:36
2019-07-26,GP220F,,,,,stop,5:40:17
2019-07-26,GP226F,,,,,stop,7:04:10
2019-07-26,GP240F,,,,,stop,8:43:31
2019-07-26,GP240A1,,,,,stop,9:53:55
2019-07-26,GP240A2,,,,,stop,11:11:02
2019-07-26,GP234F,,,,,stop,13:14:32
2019-07-26,GP214F,,,,,stop,14:29:50
2019-07-26,GP192F,,,,,stop,15:43:46
2019-07-26,GP197F,,,,,stop,16:41:11
2019-07-26,GP189F,,,,,stop,17:31:52
2019-07-26,GP189A1,,,,,stop,18:26:22
2019-07-26,GP162F,,,,,stop,19:42:46
2019-07-26,GP174F,,,,,stop,20:34:31
2019-07-27,GP170F,,,,,stop,6:33:38
2019-07-27,GP154F,,,,,stop,8:25:05
2019-07-27,GP133F,,,,,stop,9:30:11
2019-07-27,GP141F,,,,,stop,10:26:28
2019-07-27,GP128F,,,,,stop,11:46:43
2019-07-27,GP128A1,,,,,stop,12:50:24
2019-07-27,GP128A2,,,,,stop,14:10:07
2019-07-27,GP094F,,,,,stop,15:59:26
2019-07-27,GP099F,,,,,stop,16:51:07
2019-07-27,GP123F,,,,,stop,17:53:09
2019-07-27,GP147F,,,,,stop,19:35:07
2019-07-27,GP149F,,,,,stop,20:20:32
2019-07-28,GP158F,,,,,stop,5:57:02
2019-07-28,GP176F,,,,,stop,7:25:47
2019-07-28,GP179F,,,,,stop,8:50:05
2019-07-28,GP163F,,,,,stop,10:31:06
2019-07-28,GP150F,,,,,stop,11:41:04
2019-07-28,GP150A1,,,,,stop,12:42:57
2019-07-28,GP150A2,,,,,stop,13:48:36
2019-07-28,GP127F,,,,,stop,15:35:28
2019-07-28,GP125F,,,,,stop,16:58:54
2019-07-28,GP113F,,,,,stop,18:16:10
