"date","cruise","set.number","species","specimen","sex","length","weight","egg.condition","fish.number","age.material","shell.condition","maturity","chela","missing.legs","disc.width","comment"
"2019-09-04","P953",1,43,8,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,43,9,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,43,10,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,43,11,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,43,12,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,43,13,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,43,14,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,43,15,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,43,16,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,60,21,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,60,22,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,60,23,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,63,17,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,63,18,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,63,19,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,63,20,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,70,7,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,251,24,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,2550,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,2550,2,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,2550,3,2,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,2550,4,2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,2550,5,2,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",1,2550,6,1,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",2,43,34,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",2,43,35,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",2,43,36,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",2,43,37,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2019-09-04","P953",2,60,38,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
