"date","set.number","experiment","species","size.class","sex","ratio","length","length.unit","comment","cruise"
"2001-07-19",1,1,43,1,9,1,9,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,10,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,12,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,12,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,13,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,14,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,14,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,14,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,14,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,14,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,15,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,15,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,15,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,15,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,15,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,16,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,16,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,16,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,17,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,17,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,18,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,18,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,19,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,19,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,20,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,20,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,20,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,23,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,24,"cm","","O139"
"2001-07-19",1,1,43,1,9,1,24,"cm","","O139"
"2001-07-19",1,1,2550,1,1,1,74,"mm","","O139"
"2001-07-19",1,1,2550,1,1,1,141,"mm","","O139"
"2001-07-19",1,1,2550,1,2,1,80,"mm","","O139"
"2001-07-19",2,1,43,1,9,1,10,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,11,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,12,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,13,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,14,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,14,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,14,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,14,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,15,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,15,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,15,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,16,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,16,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,18,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,19,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,20,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,22,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,23,"cm","","O139"
"2001-07-19",2,1,43,1,9,1,23,"cm","","O139"
"2001-07-19",2,1,2550,1,1,1,64,"mm","","O139"
"2001-07-19",2,1,2550,1,1,1,72,"mm","","O139"
"2001-07-19",2,1,2550,1,1,1,76,"mm","","O139"
"2001-07-19",2,1,2550,1,1,1,79,"mm","","O139"
"2001-07-19",2,1,2550,1,1,1,85,"mm","","O139"
"2001-07-19",2,1,2550,1,1,1,103,"mm","","O139"
"2001-07-19",2,1,2550,1,1,1,105,"mm","","O139"
"2001-07-19",2,1,2550,1,1,1,116,"mm","","O139"
"2001-07-19",2,1,2550,1,1,1,120,"mm","","O139"
