"date","set.number","experiment","species","size.class","sex","ratio","length","length.unit","comment","cruise"
"2009-07-08",1,1,43,1,4,1,11,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,12,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,12,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,12,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,12,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,13,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,13,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,13,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,13,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,13,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,13,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,14,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,14,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,14,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,14,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,14,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,14,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,14,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,14,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,14,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,14,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,14,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,14,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,15,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,15,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,16,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,16,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,16,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,16,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,16,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,16,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,16,"cm","","O029"
"2009-07-08",1,1,43,1,4,1,17,"cm","","O029"
