"date","start.time","cruise","station","stratum","block.number","valid","experiment","distance","duration","longitude.start","longitude.end","latitude.start","latitude.end","card.type","set.number","gear","auxiliary","speed","depth.start","depth.end","wind.direction","wind.force","tide","surface.temperature","bottom.temperature","warp.port","warp.starboard","comment"
"2013-07-17","15:48:00","P126","265",NA,3,1,1,0.65,15,6421.4,6421.15,4618.75,4619.38,5,2,16,0,2.5,11,12,7,5,1,NA,NA,NA,NA,"stn 265"
"2013-07-18","10:00:00","P126","153",421,1,1,1,0.65,15,6434.84,6434.76,4644.03,4643.38,5,3,16,0,2.5,20,20,8,4,1,NA,8.9,NA,NA,"Stn 153"
"2013-07-18","11:26:00","P126","138",421,2,1,1,0.56,15,6426.26,6426.26,4647.39,4646.83,5,4,16,0,2.5,21,20,8,4,1,NA,NA,NA,NA,"stn 138"
"2013-07-18","13:05:00","P126","113",421,2,1,1,0.61,15,6429.02,6428.97,4652.3,4652.91,5,5,16,0,2.5,29,30,8,5,1,NA,NA,NA,NA,"stn 113"
"2013-07-18","14:07:00","P126","85",421,2,1,1,0.62,15,6431.97,6432.04,4656.38,4657,5,6,16,0,2.5,29,28,8,5,1,NA,5.8,NA,NA,"stn 85"
"2013-07-18","15:12:00","P126","96",421,1,1,1,0.62,15,6437.5,6437.64,4654.27,4654.89,5,7,16,0,2.5,24,23,8,5,1,NA,7.6,NA,NA,"stn 96"
"2013-07-18","16:00:00","P126","82",NA,1,1,1,0.61,15,6440.51,6440.7,4656.25,4656.85,5,8,16,0,2.5,18,19,8,4,1,NA,8.8,NA,NA,"stn 82"
"2013-07-18","17:13:00","P126","67",NA,1,1,1,0.59,15,6443.37,6443.35,4658.14,4658.74,5,9,16,0,2.5,18,14,8,3,1,NA,NA,NA,NA,"stn 67"
"2013-07-19","07:43:00","P126","249",NA,1,1,1,0.62,15,6451.81,6451.46,4649.98,4649.4,5,10,16,0,2.5,10,9,4,5,1,NA,12.4,NA,NA,"stn 249"
"2013-07-19","10:38:00","P126","150",NA,1,1,1,0.54,15,6442.53,6441.97,4643.87,4643.49,5,11,16,0,2.5,13,13,4,5,1,NA,10.6,NA,NA,"stn 150"
"2013-07-19","12:44:00","P126","152",421,1,1,1,0.59,15,6437.54,6437.51,4643.7,4643.11,5,12,16,0,2.5,14,16,4,5,1,NA,10.6,NA,NA,"stn 152"
"2013-07-19","13:34:00","P126","159",NA,1,1,1,0.64,15,6437.3,6437.3,4641.88,4641.24,5,13,16,0,2.5,16,16,4,5,1,NA,13.3,NA,NA,"stn 159"
"2013-07-20","08:08:00","P126","223",NA,3,1,1,0.65,15,6428.58,6427.79,4627.92,4627.57,5,14,16,0,2.5,11,10,6,6,1,NA,17.5,NA,NA,"stn 223"
"2013-07-20","08:52:00","P126","224",NA,3,1,1,0.61,15,6426.02,6426.15,4627.89,4627.29,5,15,16,0,2.5,10,10,6,5,1,NA,16.8,NA,NA,"stn 224"
"2013-07-20","10:04:00","P126","217",402,3,1,1,0.59,15,6417.47,6417.54,4629.85,4629.26,5,16,16,0,2.5,17,17,6,5,1,NA,16.2,NA,NA,"stn 217"
"2013-07-20","11:29:00","P126","193",421,3,1,1,0.61,15,6423.48,6423.84,4633.96,4633.4,5,17,16,0,2.5,21,21,4,4,1,NA,14.2,NA,NA,"stn 193"
"2013-07-20","13:25:00","P126","186",NA,3,1,1,0.68,15,6411.62,6411.59,4635.7,4635.02,5,18,16,0,2.5,4,6,4,3,1,NA,20.8,NA,NA,"stn 186"
"2013-07-20","14:25:00","P126","207",402,3,1,1,0.67,15,6416.83,6416.69,4631.75,4631.08,5,19,16,0,2.5,15,15,4,3,1,NA,18.3,NA,NA,"stn 207"
"2013-07-20","15:11:00","P126","218",402,3,1,1,0.64,15,6414.89,6415.53,4629.56,4629.1,5,20,16,0,2.5,13,14,7,3,2,NA,18.3,NA,NA,"stn 218"
"2013-07-21","11:53:00","P126","100",421,2,1,1,0.62,15,6426.11,6426.08,4653.68,4653.05,5,21,16,0,2.5,30,29,8,4,1,NA,4.9,NA,NA,"stn 100"
"2013-07-21","13:37:00","P126","86",421,2,1,1,0.6,15,6429.11,6429.1,4656.46,4655.86,5,22,16,0,2.5,33,33,8,4,1,NA,4.5,NA,NA,"stn 86"
"2013-07-21","14:48:00","P126","74",421,2,1,1,0.63,15,6423.16,6423.07,4657.7,4657.07,5,23,16,0,2.5,32,31,8,3,1,NA,4.4,NA,NA,"stn 74"
"2013-07-21","15:48:00","P126","74",421,2,1,1,0.62,15,6417.28,6417.25,4657.83,4657.21,5,24,16,0,2.5,29,27,8,2,1,NA,4.9,NA,NA,"stn 74"
"2013-07-21","16:33:00","P126","91",NA,2,1,1,0.64,15,6414.85,6415.51,4655.78,4655.32,5,25,16,0,2.5,13,13,4,2,3,NA,14.4,NA,NA,"stn 91 towed away from shore (current 3)"
"2013-07-21","17:06:00","P126","103",421,2,1,1,0.64,15,6417.36,6418.03,4654.07,4653.61,5,26,16,0,2.5,20,21,8,2,3,NA,7.4,NA,NA,"stn 103; towed away from shore (current 3)"
