"date","cruise","set.number","species","specimen","sex","length","weight","egg.condition","fish.number","age.material","shell.condition","maturity","chela","missing.legs","disc.width","comment"
"2011-07-21","O129",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2011-07-21","O129",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
