"date","set.number","species","cruise","valid","experiment","number.caught","weight.caught","number.basket","extra","weight.sampled","comment"
"2016-07-13",6,2550,"P018",1,1,217,40.9,2,"",40.9,""
"2016-07-13",6,9300,"P018",1,1,0,2.3,1,"",0,"more caught; thrown overboard"
"2016-07-13",7,43,"P018",1,1,99,3.14,1,"",3.14,""
"2016-07-13",7,60,"P018",1,1,8,0.128,1,"",0.128,""
"2016-07-13",7,63,"P018",1,1,646,11.4,3,"",4.36,""
"2016-07-13",7,70,"P018",1,1,2,0.531,1,"",0.531,""
"2016-07-13",7,143,"P018",1,1,16,1.2,1,"",1.2,""
"2016-07-13",7,204,"P018",1,1,3,1.84,1,"",1.84,""
"2016-07-13",7,2513,"P018",1,1,1,0.213,1,"",0.213,""
"2016-07-13",7,2550,"P018",1,1,359,76.6,4,"",76.6,""
"2016-07-13",7,9300,"P018",1,1,0,0.104,1,"",0,"in net from previous tow?"
"2016-07-14",8,30,"P018",1,1,1,0.312,1,"",0.312,""
"2016-07-14",8,43,"P018",1,1,107,3.68,1,"",3.68,""
"2016-07-14",8,60,"P018",1,1,191,13.4,3,"",13.4,""
"2016-07-14",8,62,"P018",1,1,5,0.497,1,"",0.497,""
"2016-07-14",8,63,"P018",1,1,95,1.95,1,"",1.95,""
"2016-07-14",8,70,"P018",1,1,2,0.308,1,"",0.308,""
"2016-07-14",8,2550,"P018",1,1,191,39.3,2,"",39.3,""
"2016-07-14",8,6118,"P018",1,1,0,0.001,1,"",0,""
"2016-07-14",9,43,"P018",1,1,145,5.57,1,"",5.57,""
"2016-07-14",9,60,"P018",1,1,1,0.042,1,"",0.042,""
"2016-07-14",9,62,"P018",1,1,1,0.144,1,"",0.144,""
"2016-07-14",9,63,"P018",1,1,139,3.32,1,"",3.32,""
"2016-07-14",9,70,"P018",1,1,24,4.31,1,"",4.31,""
"2016-07-14",9,122,"P018",1,1,1,0.043,1,"",0.043,""
"2016-07-14",9,251,"P018",1,1,1,0.001,1,"",0.001,""
"2016-07-14",9,300,"P018",1,1,2,0.289,1,"",0.289,""
"2016-07-14",9,2550,"P018",1,1,233,53.5,3,"",53.5,""
"2016-07-14",9,8500,"P018",1,1,0,0.186,1,"",0,""
"2016-07-14",10,42,"P018",1,1,11,0.784,1,"",0.784,""
"2016-07-14",10,43,"P018",1,1,11,0.825,1,"",0.825,""
"2016-07-14",10,63,"P018",1,1,2,0.048,1,"",0.048,""
"2016-07-14",10,70,"P018",1,1,1,0.24,1,"",0.24,""
"2016-07-14",10,143,"P018",1,1,1,0.038,1,"",0.038,""
"2016-07-14",10,611,"P018",1,1,186,1.48,1,"",1.48,""
"2016-07-14",10,2417,"P018",1,1,0,0.001,1,"",0,""
"2016-07-14",10,2550,"P018",1,1,196,45.8,2,"",45.8,""
"2016-07-14",10,6511,"P018",1,1,0,0.038,1,"",0,""
"2016-07-14",11,12,"P018",1,1,2,0.005,1,"",0.005,""
"2016-07-14",11,17,"P018",1,1,1,0.173,1,"",0.173,""
"2016-07-14",11,42,"P018",1,1,4,0.299,1,"",0.299,""
"2016-07-14",11,43,"P018",1,1,29,1.56,1,"",1.56,""
"2016-07-14",11,63,"P018",1,1,3,0.022,1,"",0.022,""
"2016-07-14",11,122,"P018",1,1,5,0.312,1,"",0.312,""
"2016-07-14",11,143,"P018",1,1,1,0.104,1,"",0.104,""
"2016-07-14",11,300,"P018",1,1,1,0.182,1,"",0.182,""
"2016-07-14",11,2550,"P018",1,1,220,41.3,2,"",41.3,""
"2016-07-14",11,8300,"P018",1,1,0,0.068,1,"",0,""
"2016-07-14",11,8500,"P018",1,1,0,0.294,1,"",0,""
"2016-07-15",12,43,"P018",1,1,33,2.45,1,"",2.45,""
"2016-07-15",12,60,"P018",1,1,3,0.011,1,"",0.011,""
"2016-07-15",12,62,"P018",1,1,2,0.207,1,"",0.207,""
"2016-07-15",12,63,"P018",1,1,295,5.11,2,"",3.53,""
"2016-07-15",12,70,"P018",1,1,3,0.756,1,"",0.756,""
"2016-07-15",12,204,"P018",1,1,1,1.1,1,"",1.1,""
"2016-07-15",12,2550,"P018",1,1,219,35,2,"",35,""
"2016-07-15",12,6511,"P018",1,1,0,0.04,1,"",0,""
"2016-07-15",12,8500,"P018",1,1,0,0.253,1,"",0,""
"2016-07-15",13,42,"P018",1,1,7,0.474,1,"",0.474,""
"2016-07-15",13,43,"P018",1,1,35,2.26,1,"",2.26,""
"2016-07-15",13,63,"P018",1,1,154,2.68,1,"",2.68,""
"2016-07-15",13,122,"P018",1,1,11,1.02,1,"",1.02,""
"2016-07-15",13,2550,"P018",1,1,113,25,2,"",25,""
"2016-07-15",13,2990,"P018",1,1,0,0.022,1,"",0,""
"2016-07-15",13,6110,"P018",1,1,0,0.14,1,"",0,""
"2016-07-15",13,6212,"P018",1,1,0,0.01,1,"",0,"In sponges"
"2016-07-15",13,8300,"P018",1,1,0,0.084,1,"",0,""
"2016-07-15",13,8600,"P018",1,1,0,0.376,1,"",0,""
"2016-07-15",13,8621,"P018",1,1,0,1,1,"",0,""
"2016-07-15",14,42,"P018",1,1,2,0.138,1,"",0.138,""
"2016-07-15",14,43,"P018",1,1,33,1.06,1,"",1.06,""
"2016-07-15",14,63,"P018",1,1,3,0.081,1,"",0.081,""
"2016-07-15",14,122,"P018",1,1,3,0.252,1,"",0.252,""
"2016-07-15",14,611,"P018",1,1,14,0.111,1,"",0.111,""
"2016-07-15",14,1511,"P018",1,1,0,0.02,1,"",0,""
"2016-07-15",14,2527,"P018",1,1,1,0.024,1,"",0.024,""
"2016-07-15",14,2550,"P018",1,1,196,34.2,2,"",34.2,""
"2016-07-15",14,8500,"P018",1,1,0,0.1,1,"",0,""
"2016-07-15",14,8621,"P018",1,1,0,1.25,1,"",0,""
"2016-07-15",15,42,"P018",1,1,1,0.036,1,"",0.036,""
"2016-07-15",15,43,"P018",1,1,3,0.094,1,"",0.094,""
"2016-07-15",15,251,"P018",1,1,1,0.001,1,"",0.001,""
"2016-07-15",15,611,"P018",1,1,19,0.161,1,"",0.161,""
"2016-07-15",15,2417,"P018",1,1,0,0.047,1,"",0,""
"2016-07-15",15,2550,"P018",1,1,385,59.9,3,"",59.9,""
"2016-07-15",15,8500,"P018",1,1,0,1.71,1,"",0,""
"2016-07-15",16,42,"P018",1,1,9,0.287,1,"",0.287,""
"2016-07-15",16,43,"P018",1,1,4,0.237,1,"",0.237,""
"2016-07-15",16,2550,"P018",1,1,240,40.4,3,"",40.4,""
"2016-07-15",16,8500,"P018",1,1,0,0.934,1,"",0,""
"2016-07-15",16,8621,"P018",1,1,0,0.274,1,"",0,""
"2016-07-15",17,43,"P018",1,1,25,1.26,1,"",1.26,""
"2016-07-15",17,122,"P018",1,1,9,0.314,1,"",0.314,""
"2016-07-15",17,1810,"P018",1,1,0,0.025,1,"",0,""
"2016-07-15",17,2550,"P018",1,1,75,12.6,1,"",12.6,""
"2016-07-15",17,6118,"P018",1,1,0,0.004,1,"",0,""
"2016-07-15",17,8300,"P018",1,1,0,0.297,1,"",0,""
"2016-07-15",17,8500,"P018",1,1,0,0.19,1,"",0,""
"2016-07-15",18,42,"P018",1,1,6,0.266,1,"",0.266,""
"2016-07-15",18,43,"P018",1,1,2,0.108,1,"",0.108,""
"2016-07-15",18,2417,"P018",1,1,0,0.001,1,"",0,""
"2016-07-15",18,2550,"P018",1,1,309,53,4,"",53,""
"2016-07-15",18,8500,"P018",1,1,0,6.51,1,"",0,""
"2016-07-16",19,42,"P018",1,1,8,0.486,1,"",0.486,""
"2016-07-16",19,43,"P018",1,1,9,0.279,1,"",0.279,""
"2016-07-16",19,611,"P018",1,1,7,0.066,1,"",0.066,""
"2016-07-16",19,2550,"P018",1,1,668,142,5,"",142,""
"2016-07-16",19,8500,"P018",1,1,0,1.52,1,"",0,""
"2016-07-16",20,42,"P018",1,1,32,1.16,1,"",1.16,""
"2016-07-16",20,43,"P018",1,1,4,0.243,1,"",0.243,""
"2016-07-16",20,2417,"P018",1,1,0,0.001,1,"",0,""
"2016-07-16",20,2550,"P018",1,1,250,49.5,2,"",49.5,""
"2016-07-16",20,9630,"P018",1,1,0,0.5,1,"",0,""
"2016-07-16",21,12,"P018",1,1,1,0.001,1,"",0.001,""
"2016-07-16",21,42,"P018",1,1,29,1.73,1,"",1.73,""
"2016-07-16",21,43,"P018",1,1,7,0.195,1,"",0.195,""
"2016-07-16",21,2417,"P018",1,1,0,0.001,1,"",0,""
"2016-07-16",21,2550,"P018",1,1,402,79.2,2,"",79.2,""
"2016-07-16",22,10,"P018",1,1,2,0.085,1,"",0.085,""
"2016-07-16",22,40,"P018",1,1,1,0.034,1,"",0.034,""
"2016-07-16",22,42,"P018",1,1,3,0.182,1,"",0.182,""
"2016-07-16",22,43,"P018",1,1,1,0.044,1,"",0.044,""
"2016-07-16",22,2550,"P018",1,1,26,4.87,1,"",4.87,""
"2016-07-16",22,8300,"P018",1,1,0,0.095,1,"",0,""
"2016-07-16",22,8500,"P018",1,1,0,0.272,1,"",0,""
"2016-07-16",23,40,"P018",1,1,8,0.181,1,"",0.181,""
"2016-07-16",23,42,"P018",1,1,15,0.571,1,"",0.571,""
"2016-07-16",23,43,"P018",1,1,12,1.49,1,"",1.49,""
"2016-07-16",23,622,"P018",1,1,1,0.019,1,"",0.019,""
"2016-07-16",23,2212,"P018",1,1,0,0.001,1,"",0,""
"2016-07-16",23,2550,"P018",1,1,4,1.85,1,"",1.85,""
"2016-07-16",23,6121,"P018",1,1,0,0.18,1,"",0,""
"2016-07-16",24,40,"P018",1,1,4,0.132,1,"",0.132,""
"2016-07-16",24,43,"P018",1,1,4,0.508,1,"",0.508,""
"2016-07-16",24,2212,"P018",1,1,0,0.005,1,"",0,""
"2016-07-16",24,2411,"P018",1,1,0,0.028,1,"",0,""
"2016-07-16",24,2550,"P018",1,1,3,1.71,1,"",1.71,""
"2016-07-16",24,4400,"P018",1,1,0,0.003,1,"",0,""
"2016-07-16",24,6121,"P018",1,1,0,0.336,1,"",0,""
"2016-07-16",24,8500,"P018",1,1,0,0.221,1,"",0,""
"2016-07-16",25,40,"P018",1,1,1,0.017,1,"",0.017,""
"2016-07-16",25,42,"P018",1,1,29,1.81,1,"",1.81,""
"2016-07-16",25,300,"P018",1,1,2,0.071,1,"",0.071,""
"2016-07-16",25,611,"P018",1,1,2,0.02,1,"",0.02,""
"2016-07-16",25,2550,"P018",1,1,10,2.19,1,"",2.19,""
"2016-07-17",26,42,"P018",1,1,2,0.098,1,"",0.098,""
"2016-07-17",26,43,"P018",1,1,54,2.96,1,"",2.96,""
"2016-07-17",26,122,"P018",1,1,9,0.478,1,"",0.478,""
"2016-07-17",26,301,"P018",1,1,2,0.548,1,"",0.548,""
"2016-07-17",26,1821,"P018",1,1,0,0.001,1,"",0,""
"2016-07-17",26,2527,"P018",1,1,1,0.002,1,"",0.002,""
"2016-07-17",26,2550,"P018",1,1,27,6.89,1,"",6.89,""
"2016-07-17",26,6118,"P018",1,1,0,0.004,1,"",0,""
"2016-07-17",26,8300,"P018",1,1,0,0.352,1,"",0,""
"2016-07-17",26,8324,"P018",1,1,0,0.056,1,"",0,""
"2016-07-17",27,10,"P018",1,1,1,0.022,1,"",0.022,""
"2016-07-17",27,42,"P018",1,1,92,3.66,1,"",3.66,""
"2016-07-17",27,43,"P018",1,1,9,0.42,1,"",0.42,""
"2016-07-17",27,60,"P018",1,1,19,1.23,2,"",1.23,""
"2016-07-17",27,63,"P018",1,1,89,2.07,1,"",2.07,""
"2016-07-17",27,70,"P018",1,1,150,14.3,1,"",14.3,""
"2016-07-17",27,2550,"P018",1,1,157,34.9,2,"",34.9,""
"2016-07-17",27,8324,"P018",1,1,0,0.002,1,"",0,""
"2016-07-17",28,12,"P018",1,1,1,0.918,1,"",0.918,""
"2016-07-17",28,40,"P018",1,1,6,0.121,1,"",0.121,""
"2016-07-17",28,42,"P018",1,1,2,0.063,1,"",0.063,""
"2016-07-17",28,43,"P018",1,1,15,1.12,1,"",1.12,""
"2016-07-17",28,70,"P018",1,1,2,0.174,1,"",0.174,""
"2016-07-17",28,2411,"P018",1,1,0,0.003,1,"",0,""
"2016-07-17",28,2550,"P018",1,1,9,2.4,1,"",2.4,""
"2016-07-17",29,40,"P018",1,1,11,0.469,1,"",0.469,""
"2016-07-17",29,42,"P018",1,1,3,0.224,1,"",0.224,""
"2016-07-17",29,43,"P018",1,1,11,0.784,1,"",0.784,""
"2016-07-17",29,2550,"P018",1,1,5,1.47,1,"",1.47,""
"2016-07-17",30,10,"P018",1,1,1,0.053,1,"",0.053,""
"2016-07-17",30,40,"P018",1,1,1,0.019,1,"",0.019,""
"2016-07-17",30,42,"P018",1,1,10,0.466,1,"",0.466,""
"2016-07-17",30,43,"P018",1,1,4,0.203,1,"",0.203,""
"2016-07-17",30,300,"P018",1,1,1,0.179,1,"",0.179,""
"2016-07-17",30,501,"P018",1,1,1,0.039,1,"",0.039,""
"2016-07-17",30,2513,"P018",1,1,2,0.162,1,"",0.162,""
"2016-07-17",30,2550,"P018",1,1,11,2.34,1,"",2.34,""
"2016-07-17",30,8500,"P018",1,1,0,0.372,1,"",0,""
"2016-07-17",31,42,"P018",1,1,2,0.085,1,"",0.085,""
"2016-07-17",31,43,"P018",1,1,17,0.912,1,"",0.912,""
"2016-07-17",31,122,"P018",1,1,1,0.04,1,"",0.04,""
"2016-07-17",31,251,"P018",1,1,1,0.001,1,"",0.001,""
"2016-07-17",31,2417,"P018",1,1,0,0.003,1,"",0,""
"2016-07-17",31,2550,"P018",1,1,81,11,1,"",11,""
"2016-07-17",32,40,"P018",1,1,3,0.058,1,"",0.058,""
"2016-07-17",32,42,"P018",1,1,34,1.19,1,"",1.19,""
"2016-07-17",32,43,"P018",1,1,3,0.135,1,"",0.135,""
"2016-07-17",32,2550,"P018",1,1,32,6.55,1,"",6.55,""
"2016-07-18",33,43,"P018",1,1,140,5.78,3,"",5.78,""
"2016-07-18",33,62,"P018",1,1,4,0.455,1,"",0.455,""
"2016-07-18",33,63,"P018",1,1,262,3.68,2,"",2.54,""
"2016-07-18",33,70,"P018",1,1,36,7.86,1,"",7.86,""
"2016-07-18",33,143,"P018",1,1,9,0.996,1,"",0.996,""
"2016-07-18",33,204,"P018",1,1,5,1.5,1,"",1.5,""
"2016-07-18",33,2550,"P018",1,1,358,77.7,5,"",77.7,""
"2016-07-18",34,43,"P018",1,1,45,3.52,1,"",3.52,""
"2016-07-18",34,63,"P018",1,1,298,3.17,1,"",3.17,""
"2016-07-18",34,122,"P018",1,1,2,0.068,1,"",0.068,""
"2016-07-18",34,143,"P018",1,1,1,0.109,1,"",0.109,""
"2016-07-18",34,204,"P018",1,1,4,1.71,1,"",1.71,""
"2016-07-18",34,2550,"P018",1,1,242,46.5,3,"",46.5,""
"2016-07-18",34,8600,"P018",1,1,0,0.175,1,"",0,""
"2016-07-18",34,9300,"P018",1,1,0,0.239,1,"",0,""
"2016-07-18",35,42,"P018",1,1,1,0.05,1,"",0.05,""
"2016-07-18",35,43,"P018",1,1,35,1.94,1,"",1.94,""
"2016-07-18",35,60,"P018",1,1,99,5.11,1,"",5.11,""
"2016-07-18",35,62,"P018",1,1,1,0.077,1,"",0.077,""
"2016-07-18",35,63,"P018",1,1,184,3.67,1,"",3.67,""
"2016-07-18",35,70,"P018",1,1,12,2.27,1,"",2.27,""
"2016-07-18",35,2550,"P018",1,1,178,40.1,3,"",40.1,""
"2016-07-18",35,4349,"P018",1,1,0,0.05,1,"",0,""
"2016-07-18",35,8600,"P018",1,1,0,0.029,1,"",0,""
"2016-07-20",36,43,"P018",1,1,14,0.577,1,"",0.577,""
"2016-07-20",36,63,"P018",1,1,192,1.98,1,"",1.98,""
"2016-07-20",36,70,"P018",1,1,3,0.279,1,"",0.279,""
"2016-07-20",36,204,"P018",1,1,1,0.118,1,"",0.118,""
"2016-07-20",36,2539,"P018",1,1,1,0.004,1,"",0.004,""
"2016-07-20",36,2550,"P018",1,1,78,12.2,1,"",12.2,""
"2016-07-20",36,4348,"P018",1,1,0,0.036,1,"",0,""
"2016-07-20",37,42,"P018",1,1,3,0.231,1,"",0.231,""
"2016-07-20",37,43,"P018",1,1,147,7.29,2,"",7.29,""
"2016-07-20",37,60,"P018",1,1,1,0.029,1,"",0.029,""
"2016-07-20",37,63,"P018",1,1,116,2.74,1,"",2.74,""
"2016-07-20",37,70,"P018",1,1,48,4.57,1,"",4.57,""
"2016-07-20",37,122,"P018",1,1,7,0.475,1,"",0.475,""
"2016-07-20",37,204,"P018",1,1,7,1.55,1,"",1.55,""
"2016-07-20",37,320,"P018",1,1,3,1.03,1,"",1.03,""
"2016-07-20",37,2550,"P018",1,1,419,77.7,5,"",77.7,""
"2016-07-20",37,6110,"P018",1,1,0,0.016,1,"",0,""
"2016-07-20",37,8600,"P018",1,1,0,0.009,1,"",0,""
"2016-07-20",37,9500,"P018",1,1,0,6.56,1,"",0,""
"2016-07-20",38,70,"P018",1,1,15,1.09,1,"",1.09,""
"2016-07-20",38,122,"P018",1,1,1,0.013,1,"",0.013,""
"2016-07-20",38,204,"P018",1,1,2,1.12,1,"",1.12,""
"2016-07-20",38,2539,"P018",1,1,2,0.305,1,"",0.305,""
"2016-07-20",38,2550,"P018",1,1,23,4.08,1,"",4.08,""
"2016-07-20",39,43,"P018",1,1,7,0.282,1,"",0.282,""
"2016-07-20",39,63,"P018",1,1,25,0.397,1,"",0.397,""
"2016-07-20",39,2550,"P018",1,1,58,10.3,1,"",10.3,""
"2016-07-20",40,43,"P018",1,1,2,0.049,1,"",0.049,""
"2016-07-20",40,63,"P018",1,1,6,0.087,1,"",0.087,""
"2016-07-20",40,2539,"P018",1,1,3,0.404,1,"",0.404,""
"2016-07-20",40,2550,"P018",1,1,57,9.67,1,"",9.67,""
"2016-07-20",40,6110,"P018",1,1,0,0.059,1,"",0,""
"2016-07-20",40,8600,"P018",1,1,0,0.02,1,"",0,""
"2016-07-20",41,43,"P018",1,1,3,0.31,1,"",0.31,""
"2016-07-20",41,63,"P018",1,1,244,2.96,1,"",2.96,""
"2016-07-20",41,70,"P018",1,1,1,0.186,1,"",0.186,""
"2016-07-20",41,204,"P018",1,1,1,1.41,1,"",1.41,""
"2016-07-20",41,611,"P018",1,1,1,0.012,1,"",0.012,""
"2016-07-20",41,2550,"P018",1,1,31,9.25,1,"",9.25,""
"2016-07-20",41,6110,"P018",1,1,0,0.042,1,"",0,""
"2016-07-20",41,6118,"P018",1,1,0,0.002,1,"",0,""
"2016-07-20",41,8600,"P018",1,1,0,0.034,1,"",0,""
"2016-07-21",42,43,"P018",1,1,9,0.514,1,"",0.514,""
"2016-07-21",42,60,"P018",1,1,2,0.011,1,"",0.011,""
"2016-07-21",42,62,"P018",1,1,11,0.87,1,"",0.87,""
"2016-07-21",42,63,"P018",1,1,233,2.99,1,"",2.99,""
"2016-07-21",42,70,"P018",1,1,15,1.67,1,"",1.67,""
"2016-07-21",42,2539,"P018",1,1,2,0.29,1,"",0.29,""
"2016-07-21",42,2550,"P018",1,1,48,12.3,1,"",12.3,""
"2016-07-21",43,43,"P018",1,1,1,0.026,1,"",0.026,""
"2016-07-21",43,63,"P018",1,1,100,1.34,1,"",1.34,""
"2016-07-21",43,70,"P018",1,1,127,10.1,1,"",10.1,""
"2016-07-21",43,2550,"P018",1,1,30,8.25,1,"",8.25,""
"2016-07-21",44,43,"P018",1,1,3,0.099,1,"",0.099,""
"2016-07-21",44,60,"P018",1,1,1,0.151,1,"",0.151,""
"2016-07-21",44,62,"P018",1,1,6,0.331,1,"",0.331,""
"2016-07-21",44,63,"P018",1,1,4,0.037,1,"",0.037,""
"2016-07-21",44,70,"P018",1,1,5,0.28,1,"",0.28,""
"2016-07-21",44,204,"P018",1,1,1,0.829,1,"",0.829,""
"2016-07-21",44,2550,"P018",1,1,22,4.29,1,"",4.29,""
"2016-07-21",44,6118,"P018",1,1,0,0.001,1,"",0,""
"2016-07-21",44,9304,"P018",1,1,0,0.063,1,"",0,""
"2016-07-21",45,63,"P018",1,1,2,0.053,1,"",0.053,""
"2016-07-21",45,621,"P018",1,1,1,0.004,1,"",0.004,""
"2016-07-21",45,2539,"P018",1,1,1,0.139,1,"",0.139,""
"2016-07-21",45,2550,"P018",1,1,27,4.44,1,"",4.44,""
"2016-07-21",45,6511,"P018",1,1,0,0.009,1,"",0,""
"2016-07-21",45,9304,"P018",1,1,0,0.058,1,"",0,""
"2016-07-21",46,43,"P018",1,1,4,0.659,1,"",0.659,""
"2016-07-21",46,70,"P018",1,1,1,0.064,1,"",0.064,""
"2016-07-21",46,204,"P018",1,1,5,0.864,1,"",0.864,""
"2016-07-21",46,2539,"P018",1,1,16,2.21,1,"",2.21,""
"2016-07-21",46,2550,"P018",1,1,36,7.81,1,"",7.81,""
"2016-07-21",46,9304,"P018",1,1,0,0.042,1,"",0,""
"2016-07-21",47,12,"P018",1,1,1,0.082,1,"",0.082,""
"2016-07-21",47,17,"P018",1,1,1,0.23,1,"",0.23,""
"2016-07-21",47,43,"P018",1,1,39,2.53,1,"",2.53,""
"2016-07-21",47,62,"P018",1,1,1,0.072,1,"",0.072,""
"2016-07-21",47,63,"P018",1,1,136,2.28,2,"",2.28,""
"2016-07-21",47,70,"P018",1,1,1,0.065,1,"",0.065,""
"2016-07-21",47,122,"P018",1,1,2,0.015,1,"",0.015,""
"2016-07-21",47,2513,"P018",1,1,2,0.012,1,"",0.012,""
"2016-07-21",47,2518,"P018",1,1,5,0.003,1,"",0.003,""
"2016-07-21",47,2550,"P018",1,1,103,24.9,1,"",24.9,""
"2016-07-21",47,2990,"P018",1,1,0,0.045,1,"",0,""
"2016-07-21",47,3101,"P018",1,1,0,0.001,1,"",0,""
"2016-07-21",47,4331,"P018",1,1,0,0.083,1,"",0,""
"2016-07-21",47,6118,"P018",1,1,0,0.016,1,"",0,""
"2016-07-21",47,8300,"P018",1,1,0,0.009,1,"",0,""
"2016-07-21",47,8600,"P018",1,1,0,0.044,1,"",0,""
"2016-07-21",47,9200,"P018",1,1,0,0.354,1,"",0,""
"2016-07-21",47,9304,"P018",1,1,0,0.032,1,"",0,""
"2016-07-23",48,17,"P018",1,1,1,0.212,1,"",0.212,""
"2016-07-23",48,43,"P018",1,1,131,5.09,1,"",5.09,""
"2016-07-23",48,63,"P018",1,1,88,1.64,1,"",1.64,""
"2016-07-23",48,122,"P018",1,1,3,0.133,1,"",0.133,""
"2016-07-23",48,204,"P018",1,1,6,4.15,1,"",4.15,""
"2016-07-23",48,320,"P018",1,1,1,0.468,1,"",0.468,""
"2016-07-23",48,2539,"P018",1,1,1,0.126,1,"",0.126,""
"2016-07-23",48,2550,"P018",1,1,141,31,3,"",31,""
"2016-07-23",48,8300,"P018",1,1,0,0.081,1,"",0,""
"2016-07-23",49,17,"P018",1,1,20,0.573,1,"",0.573,""
"2016-07-23",49,43,"P018",1,1,125,3.47,1,"",3.47,""
"2016-07-23",49,63,"P018",1,1,437,5.79,3,"",3.18,""
"2016-07-23",49,122,"P018",1,1,4,0.112,1,"",0.112,""
"2016-07-23",49,143,"P018",1,1,3,0.07,1,"",0.07,""
"2016-07-23",49,204,"P018",1,1,2,2.26,1,"",2.26,""
"2016-07-23",49,251,"P018",1,1,1,0.004,1,"",0.004,""
"2016-07-23",49,303,"P018",1,1,3,0.031,1,"",0.031,""
"2016-07-23",49,640,"P018",1,1,1,0.221,1,"",0.221,""
"2016-07-23",49,2417,"P018",1,1,0,0.133,1,"",0,""
"2016-07-23",49,2513,"P018",1,1,24,2.1,1,"",2.1,""
"2016-07-23",49,2539,"P018",1,1,1,0.061,1,"",0.061,""
"2016-07-23",49,2550,"P018",1,1,42,8.32,1,"",8.32,""
"2016-07-23",49,4348,"P018",1,1,0,0.017,1,"",0,""
"2016-07-23",49,4354,"P018",1,1,0,0.001,1,"",0,""
"2016-07-23",49,8300,"P018",1,1,0,0.026,1,"",0,""
"2016-07-23",49,9300,"P018",1,1,0,0.064,1,"",0,""
"2016-07-23",50,61,"P018",1,1,1,1.26,1,"",1.26,""
"2016-07-23",50,62,"P018",1,1,13,1.26,1,"",1.26,""
"2016-07-23",50,63,"P018",1,1,16,0.181,1,"",0.181,""
"2016-07-23",50,70,"P018",1,1,93,9.01,1,"",9.01,""
"2016-07-23",50,2513,"P018",1,1,1,0.037,1,"",0.037,""
"2016-07-23",50,2550,"P018",1,1,2,0.334,1,"",0.334,""
"2016-07-23",50,6118,"P018",1,1,0,0.004,1,"",0,""
"2016-07-23",50,9300,"P018",1,1,0,0.035,1,"",0,""
"2016-07-23",51,17,"P018",1,1,1,0.117,1,"",0.117,""
"2016-07-23",51,43,"P018",1,1,77,2.82,1,"",2.82,""
"2016-07-23",51,62,"P018",1,1,1,0.075,1,"",0.075,""
"2016-07-23",51,63,"P018",1,1,21,0.593,1,"",0.593,""
"2016-07-23",51,122,"P018",1,1,4,0.174,1,"",0.174,""
"2016-07-23",51,640,"P018",1,1,1,0.296,1,"",0.296,""
"2016-07-23",51,2513,"P018",1,1,1,0.047,1,"",0.047,""
"2016-07-23",51,2550,"P018",1,1,26,11.1,1,"",11.1,""
"2016-07-23",51,6110,"P018",1,1,0,0.001,1,"",0,""
"2016-07-23",51,8300,"P018",1,1,0,0.003,1,"",0,""
