"date","set.number","experiment","species","size.class","sex","ratio","length","length.unit","comment","cruise"
"2013-07-17",2,1,10,1,4,1,17,"cm","","P126"
"2013-07-17",2,1,43,1,0,1,9,"cm","","P126"
"2013-07-17",2,1,43,1,0,1,12,"cm","","P126"
"2013-07-17",2,1,43,1,1,1,19,"cm","","P126"
"2013-07-17",2,1,43,1,2,1,17,"cm","","P126"
"2013-07-17",2,1,43,1,2,1,17,"cm","","P126"
"2013-07-17",2,1,43,1,2,1,18,"cm","","P126"
"2013-07-17",2,1,43,1,2,1,35,"cm","","P126"
"2013-07-17",2,1,60,1,4,1,7.5,"cm","","P126"
"2013-07-17",2,1,60,1,4,1,8,"cm","","P126"
"2013-07-17",2,1,60,1,4,1,9,"cm","","P126"
"2013-07-17",2,1,60,1,4,1,9,"cm","","P126"
"2013-07-17",2,1,60,1,4,1,9.5,"cm","","P126"
"2013-07-17",2,1,60,1,4,1,10.5,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,9,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,9,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,10,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,10,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,10,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,10,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,10,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,10,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,10,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,10,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,10,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,11,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,12,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,13,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,14,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,15,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,15,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,15,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,15,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,15,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,15,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,15,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,15,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,15,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,15,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,15,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,15,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,16,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,16,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,16,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,16,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,16,"cm","","P126"
"2013-07-17",2,1,63,1,9,0.099388379,16,"cm","","P126"
