"date","start.time","cruise","station","stratum","block.number","valid","experiment","distance","duration","longitude.start","longitude.end","latitude.start","latitude.end","card.type","set.number","gear","auxiliary","speed","depth.start","depth.end","wind.direction","wind.force","tide","surface.temperature","bottom.temperature","warp.port","warp.starboard","comment"
"2016-07-18","10:30:00","P018","194",402,3,1,1,0.64,15,6420.28,6420.44,4633.99,4633.36,5,34,16,0,2.5,12,15,6,4,1,NA,15.5,NA,NA,"stn 194"
"2016-07-18","11:59:00","P018","206",421,3,1,1,0.62,15,6420.37,6419.78,4631.98,4631.51,5,35,16,0,2.5,20,20,7,2,1,NA,15.1,NA,NA,"stn206"
"2016-07-20","07:44:00","P018","267",NA,3,1,1,0.59,15,6420.01,6420.78,4619.96,4619.71,5,36,16,0,2.5,14,16,7,5,2,NA,17.2,NA,NA,"stn 267"
"2016-07-20","09:40:00","P018","215",402,3,1,1,0.69,15,6423.31,6422.39,4630.02,4629.75,5,37,16,0,2.5,21,28,7,5,4,NA,14.9,NA,NA,"stn 215"
"2016-07-20","11:51:00","P018","284",402,3,1,1,0.62,15,6411.86,6411.57,4618,4617.41,5,38,16,0,2.5,18,16,7,5,5,NA,18.3,NA,NA,"stn 284"
"2016-07-20","13:09:00","P018","310",402,3,1,1,0.63,15,6408.69,6407.78,4614,4614.03,5,39,16,0,2.5,14,15,7,4,1,NA,19.1,NA,NA,"stn 310"
"2016-07-20","14:11:00","P018","B-1",NA,3,1,1,0.63,15,6403.27,6402.37,4612.01,4612.09,5,40,16,0,2.5,11,12,7,4,1,NA,19.6,NA,NA,"stn B-1"
"2016-07-20","15:25:00","P018","286",402,3,1,1,0.62,15,6406.09,6405.22,4618.11,4617.96,5,41,16,0,2.5,18,18,7,3,1,NA,18.9,NA,NA,"stn 286"
"2016-07-21","07:35:00","P018","290",402,3,1,1,0.62,15,6354.27,6355.17,4617.95,4617.97,5,42,16,0,2.5,18,18,7,4,1,NA,18.2,NA,NA,"stn 290"
"2016-07-21","08:44:00","P018","288",402,3,1,1,0.62,15,6359.99,6400.89,4617.96,4617.98,5,43,16,0,2.5,16,17,7,4,1,NA,19.1,NA,NA,"stn 288"
"2016-07-21","09:48:00","P018","272",402,3,1,1,0.62,15,6405.77,6406.56,4619.92,4620.22,5,44,16,0,2.5,15,15,7,3,1,NA,19.2,NA,NA,"stn 272"
"2016-07-21","10:34:00","P018","258",NA,3,1,1,0.63,15,6405.79,6406.5,4621.97,4622.37,5,45,16,0,2.5,11,10,7,4,1,NA,19.1,NA,NA,"stn 258"
"2016-07-21","11:49:00","P018","275",NA,3,1,1,0.63,15,6357.28,6358.07,4620.02,4620.34,5,46,16,0,2.5,11,11,7,3,1,NA,19,NA,NA,"stn 275"
"2016-07-21","13:13:00","P018","305",402,3,1,1,0.62,15,6354.34,6353.56,4615.95,4615.65,5,47,16,0,2.5,25,22,7,1,1,NA,19.1,NA,NA,"stn 305 alternate"
"2016-07-23","07:27:00","P018","307",402,3,1,1,0.64,15,6348.66,6348.36,4616.01,4615.41,5,48,16,0,2.5,22,20,6,6,2,NA,18.1,NA,NA,"stn 307"
"2016-07-23","08:52:00","P018","309",NA,3,1,1,0.63,15,6343.2,6343.43,4615.91,4615.3,5,49,16,0,2.5,9,15,7,4,2,NA,19,NA,NA,"stn 309"
"2016-07-23","09:40:00","P018","319",402,3,1,1,0.62,15,6342.32,6343.04,4613.59,4613.96,5,50,16,0,2.5,18,16,7,4,1,NA,18.6,NA,NA,"stn 319"
"2016-07-23","10:48:00","P018","339",402,5,1,1,0.63,15,6339.87,6340.35,4607.72,4608.26,5,51,16,0,2.5,23,23,7,3,1,NA,11.5,NA,NA,"stn 339"
"2016-07-23","11:45:00","P018","340",402,5,1,1,0.64,15,6337.18,6337.91,4607.75,4608.14,5,52,16,0,2.5,24,24,6,2,1,NA,10.6,NA,NA,"stn 340"
"2016-07-23","13:34:00","P018","356",402,5,1,1,0.62,15,6337.28,6337.85,4605.83,4606.31,5,53,16,0,2.5,26,25,6,2,1,NA,11.5,NA,NA,"stn 356"
"2016-07-23","14:29:00","P018","357",402,5,1,1,0.65,15,6334.55,6333.69,4606.02,4605.77,5,54,16,0,2.5,21,20,6,3,1,NA,10.1,NA,NA,"stn 357"
"2016-07-23","16:02:00","P018","411",NA,5,1,1,0.62,15,6340.21,6340.96,4600.03,4559.69,5,55,16,0,2.5,14,14,6,2,1,NA,17.1,NA,NA,"stn 411"
"2016-07-24","07:39:00","P018","413",402,5,1,1,0.63,15,6334.42,6335.32,4559.97,4559.95,5,56,16,0,2.5,16,15,7,3,1,NA,14.8,NA,NA,"stn 413"
"2016-07-24","09:00:00","P018","457",402,5,1,1,0.63,15,6325.84,6326.73,4555.95,4555.82,5,57,16,0,2.5,18,18,7,3,1,NA,10.7,NA,NA,"stn 457"
"2016-07-24","10:15:00","P018","460",402,5,1,1,0.63,15,6317.27,6318.17,4555.94,4555.95,5,58,16,0,2.5,24,23,7,2,1,NA,10,NA,NA,"stn 460"
"2016-07-24","11:55:00","P018","509",NA,5,1,1,0.63,15,6311.55,6311.13,4549.69,4549.13,5,59,16,0,2.5,15,15,7,3,1,NA,12.7,NA,NA,"stn 059"
"2016-07-24","13:38:00","P018","439",402,5,1,1,0.63,15,6317.23,6316.32,4557.96,4557.97,5,60,16,0,2.5,24,25,7,2,1,NA,10.9,NA,NA,"stn 439"
"2016-07-24","15:07:00","P018","378",402,5,1,1,0.63,15,6326.04,6325.27,4603.96,4604.29,5,61,16,0,2.5,23,22,0,0,1,NA,11.1,NA,NA,"stn 378"
"2016-07-25","07:37:00","P018","384",402,5,1,1,0.63,15,6308.77,6309.13,4603.89,4604.47,5,62,16,0,2.5,16,14,0,0,1,NA,13.6,NA,NA,"stn 384"
"2016-07-25","08:28:00","P018","365",NA,5,1,1,0.63,15,6311.21,6310.31,4606.02,4606,5,63,16,0,2.5,8,8,0,0,4,NA,16.2,NA,NA,"stn 365"
"2016-07-25","10:08:00","P018","345",402,5,1,1,0.63,15,6322.98,6322.26,4607.96,4607.58,5,64,16,0,2.5,13,14,4,2,4,NA,13.1,NA,NA,"stn 345"
"2016-07-25","12:02:00","P018","442",432,5,1,1,0.64,15,6308.99,6308.6,4558.06,4557.48,5,65,16,0,2.5,25,27,4,3,1,NA,11.5,NA,NA,"stn 442"
"2016-07-25","13:22:00","P018","443",432,5,1,1,0.64,15,6306.15,6305.29,4558.02,4557.81,5,66,16,0,2.5,25,25,4,3,1,NA,11.7,NA,NA,"stn 443"
"2016-07-25","14:19:00","P018","484",432,5,1,1,0.63,15,6306.14,6305.72,4554.04,4553.48,5,67,16,0,2.5,28,26,4,3,1,NA,11,NA,NA,"stn 484"
"2016-07-26","08:34:00","P018","447",NA,6,1,1,0.64,15,6254.35,6255.07,4558.08,4558.47,5,68,16,0,2.5,13,15,4,3,1,NA,14.7,NA,NA,"stn 447"
"2016-07-26","10:04:00","P018","870",NA,6,1,1,0.63,15,6243.12,6244.01,4556.16,4556.06,5,69,16,0,2.5,25,20,5,3,1,NA,13,NA,NA,"stn 870"
"2016-07-26","11:55:00","P018","470",NA,6,1,1,0.63,15,6248.61,6247.73,4556.06,4555.94,5,70,16,0,2.5,19,18,4,3,1,NA,15.9,NA,NA,"stn 470"
"2016-07-26","13:10:00","P018","487",432,6,1,1,0.64,15,6257.44,6256.78,4554.08,4553.64,5,71,16,0,2.5,28,30,4,4,1,NA,13,NA,NA,"stn 487"
"2016-07-26","14:21:00","P018","521",NA,6,1,1,0.62,15,6257.19,6256.41,4548.03,4547.73,5,72,16,0,2.5,16,16,4,2,1,NA,14.6,NA,NA,"stn 521"
"2016-07-27","07:03:00","P018","975",NA,6,1,1,0.62,15,6237.2,6237.44,4543.8,4544.4,5,73,16,0,2.5,12,9,0,0,1,NA,17.3,NA,NA,"stn 073"
"2016-07-27","08:45:00","P018","524",432,6,1,1,0.63,15,6248.44,6249.33,4548,4547.9,5,74,16,0,2.5,25,24,8,3,1,NA,12.1,NA,NA,"stn 524"
"2016-07-27","09:41:00","P018","516",432,6,1,1,0.63,15,6251.18,6252.08,4549.97,4549.96,5,75,16,0,2.5,42,41,8,2,1,NA,11.7,NA,NA,"stn 516"
"2016-07-27","11:11:00","P018","939",NA,6,1,1,0.62,15,6237.13,6238.02,4549.98,4549.92,5,76,16,0,2.5,20,18,8,2,1,NA,12.7,NA,NA,"stn 939"
"2016-07-27","13:10:00","P018","901",432,6,1,1,0.62,15,6225.85,6226.48,4553.92,4554.36,5,77,16,0,2.5,36,36,7,2,1,NA,9.7,NA,NA,"stn 901"
"2016-07-27","14:03:00","P018","875",432,6,1,1,0.61,15,6228.75,6229.49,4555.99,4555.66,5,78,16,0,2.5,47,50,6,4,1,NA,7.3,NA,NA,"stn 875"
"2016-07-27","15:02:00","P018","831",433,7,1,1,0.54,13,6226.09,6225.89,4559.81,4600.33,5,79,16,0,2.5,27,19,6,4,1,NA,17.1,NA,NA,"stn 831"
"2016-07-28","07:39:00","P018","812",NA,7,1,1,0.63,15,6225.92,6225.18,4602.06,4601.69,5,80,16,0,2.5,19,19,6,3,2,NA,17.1,NA,NA,"stn 812"
"2016-07-28","10:03:00","P018","857",433,10,1,1,0.63,15,6208.66,6208.86,4557.96,4558.57,5,81,16,0,2.5,42,42,6,3,1,NA,3.4,NA,NA,"stn 857"
"2016-07-28","11:18:00","P018","885",433,10,1,1,0.63,15,6200.12,6200.69,4556.11,4555.62,5,82,16,0,2.5,44,43,0,0,1,NA,3.1,NA,NA,"stn 885"
"2016-07-28","12:37:00","P018","908",433,10,1,1,0.63,15,6205.88,6206.58,4554.02,4553.63,5,83,16,0,2.5,39,39,0,0,1,NA,5.1,NA,NA,"stn 908"
"2016-07-28","13:25:00","P018","934",433,10,1,1,0.62,15,6205.94,6205.76,4551.96,4551.35,5,84,16,0,2.5,38,37,0,0,5,NA,5.3,NA,NA,"stn 934"
"2016-07-28","14:47:00","P018","974",NA,10,1,1,0.63,15,6211.97,6211.42,4546.26,4546.76,5,85,16,0,2.5,28,30,0,0,1,NA,10,NA,NA,"stn 974"
"2016-07-28","16:16:00","P018","980",432,6,1,1,0.62,15,6223.04,6222.19,4543.98,4544.17,5,86,16,0,2.5,25,26,0,0,1,NA,3.1,NA,NA,"stn 980"
"2016-07-29","07:28:00","P018","987",NA,6,1,1,0.64,15,6228.74,6227.86,4542.02,4542.2,5,87,16,0,2.5,20,21,5,3,5,NA,13.7,NA,NA,"stn 987"
"2016-08-03","08:21:00","P018","942",433,6,1,1,0.62,15,6223.25,6222.36,4550.05,4550.1,5,88,16,0,2.5,25,26,5,2,1,NA,12.9,NA,NA,"stn 942"
"2016-08-03","09:36:00","P018","904",433,10,1,1,0.62,15,6217.4,6216.51,4553.94,4553.97,5,89,16,0,2.5,34,33,4,2,1,NA,6.8,NA,NA,"stn 904"
"2016-08-03","11:54:00","P018","801",433,10,1,1,0.62,15,6159.76,6159.15,4604.28,4604.73,5,90,16,0,2.5,42,37,5,2,1,NA,4,NA,NA,"stn 801"
"2016-08-03","13:07:00","P018","782",433,10,1,1,0.61,15,6157.51,6157.98,4605.9,4605.38,5,91,16,0,2.5,34,32,6,3,1,NA,3.9,NA,NA,"stn 782"
"2016-08-03","14:07:00","P018","762",433,10,1,1,0.62,15,6154.4,6155.12,4608.17,4607.81,5,92,16,0,2.5,46,46,6,2,1,NA,2.2,NA,NA,"stn 762"
"2016-08-03","15:09:00","P018","739",433,7,1,1,0.63,15,6200.31,6200.65,4609.79,4609.21,5,93,16,0,2.5,45,47,6,2,1,NA,3.1,NA,NA,"stn 739"
"2016-08-04","07:22:00","P018","600",433,7,1,1,0.61,15,6205.65,6206.26,4621.78,4621.34,5,94,16,0,2.5,34,36,6,4,1,NA,6.3,NA,NA,"stn 600"
"2016-08-04","08:31:00","P018","582",NA,7,1,1,0.61,15,6200.21,6200.94,4623.78,4623.44,5,95,16,0,2.5,17,17,6,5,1,NA,7.1,NA,NA,"stn 582"
"2016-08-04","09:53:00","P018","547",434,7,1,1,0.61,15,6154.15,6153.39,4628.04,4628.36,5,97,16,0,2.5,32,34,6,5,1,NA,3.4,NA,NA,"stn 547"
"2016-08-04","11:48:00","P018","673",433,7,1,1,0.6,15,6157.31,6157.37,4615.75,4615.15,5,98,16,0,2.5,46,47,6,5,5,NA,2.2,NA,NA,"stn 673"
"2016-08-04","13:17:00","P018","647",433,7,1,1,0.59,15,6202.89,6203.33,4617.98,4617.48,5,99,16,0,2.5,42,42,6,5,1,NA,3.2,NA,NA,"stn 647"
"2016-08-04","14:20:00","P018","693",433,7,1,1,0.61,15,6206.02,6206.65,4613.93,4613.5,5,100,16,0,2.5,41,40,6,5,1,NA,4.2,NA,NA,"stn 693"
"2016-08-04","15:03:00","P018","715",433,7,1,1,0.6,15,6206.15,6206.59,4611.9,4611.38,5,101,16,0,2.5,39,38,6,4,1,NA,4.6,NA,NA,"stn 715"
"2016-08-04","16:15:00","P018","668",433,7,1,1,0.61,15,6211.62,6212.34,4615.97,4615.62,5,102,16,0,2.5,37,35,6,4,1,NA,6.1,NA,NA,"stn 668"
"2016-08-05","07:12:00","P018","644",433,7,1,1,0.63,15,6211.54,6212.1,4618.06,4617.56,5,103,16,0,2.5,37,37,6,5,1,NA,5.8,NA,NA,"stn 644"
"2016-08-05","08:33:00","P018","688",433,7,1,1,0.62,15,6220.17,6220.31,4613.91,4613.3,5,104,16,0,2.5,23,19,6,5,1,NA,8.5,NA,NA,"stn 688"
"2016-08-05","10:18:00","P018","797",433,7,1,1,0.62,15,6211.92,6212.22,4603.68,4603.09,5,105,16,0,2.5,39,39,6,5,1,NA,5.5,NA,NA,"stn 797"
"2016-08-05","11:11:00","P018","798",433,10,1,1,0.6,15,6208.54,6208.28,4604.32,4604.89,5,106,16,0,2.5,42,41,6,5,1,NA,5.1,NA,NA,"stn 798"
"2016-08-05","12:58:00","P018","733",433,7,1,1,0.61,15,6217.36,6217.83,4610.04,4609.52,5,107,16,0,2.5,24,24,6,4,1,NA,9.1,NA,NA,"stn 733"
"2016-08-05","15:25:00","P018","710",NA,7,1,1,0.62,15,6220.08,6220.39,4611.99,4611.41,5,108,16,0,2.5,21,22,6,4,1,NA,8.6,NA,NA,"stn 710"
"2016-08-06","08:06:00","P018","816",433,7,1,1,0.64,15,6214.15,6213.91,4602.52,4603.14,5,109,16,0,2.5,35,37,6,5,1,NA,5.6,NA,NA,"stn 816"
