"date","set.number","species","cruise","valid","experiment","number.caught","weight.caught","number.basket","extra","weight.sampled","comment"
"2004-07-28",18,43,"O434",1,1,43,7.93,0,"",NA,""
"2004-07-28",18,300,"O434",1,1,3,0.36,0,"",NA,""
"2004-07-28",18,301,"O434",1,1,1,0.51,0,"",NA,""
"2004-07-28",18,2513,"O434",1,1,1,0.21,0,"",NA,""
"2004-07-28",18,2550,"O434",1,1,1,0.49,0,"",NA,""
"2004-07-28",19,10,"O434",1,1,1,0.06,0,"",NA,""
"2004-07-28",19,42,"O434",1,1,2,0.02,0,"",NA,""
"2004-07-28",19,43,"O434",1,1,100,13,0,"",NA,""
"2004-07-28",19,64,"O434",1,1,1,0.01,0,"",NA,""
"2004-07-28",19,300,"O434",1,1,91,14,0,"",NA,""
"2004-07-28",19,301,"O434",1,1,2,3.19,0,"",NA,""
"2004-07-28",19,9991,"O434",1,1,1,0.03,0,"",NA,""
"2004-07-28",19,9992,"O434",1,1,4,0.11,0,"",NA,""
"2004-07-28",20,10,"O434",1,1,1,0.09,0,"",NA,""
"2004-07-28",20,40,"O434",1,1,1,0.01,0,"",NA,""
"2004-07-28",20,42,"O434",1,1,3,0.2,0,"",NA,""
"2004-07-28",20,43,"O434",1,1,211,18.7,0,"",NA,""
"2004-07-28",20,300,"O434",1,1,57,8.84,0,"",NA,""
"2004-07-28",20,301,"O434",1,1,6,3.74,0,"",NA,""
"2004-07-28",20,320,"O434",1,1,1,0.05,0,"",NA,""
"2004-07-28",20,2513,"O434",1,1,1,0.11,0,"",NA,""
"2004-07-28",20,9991,"O434",1,1,1,0.02,0,"",NA,""
"2004-07-28",21,42,"O434",1,1,3,0.17,0,"",NA,""
"2004-07-28",21,43,"O434",1,1,17,1.82,0,"",NA,""
"2004-07-28",21,2513,"O434",1,1,1,0.04,0,"",NA,""
"2004-07-28",21,2550,"O434",1,1,1,0.77,0,"",NA,""
"2004-07-28",22,10,"O434",1,1,4,0.26,0,"",NA,""
"2004-07-28",22,43,"O434",1,1,31,3.17,0,"",NA,""
"2004-07-28",22,63,"O434",1,1,107,4.59,0,"",NA,""
"2004-07-28",22,122,"O434",1,1,2,0.01,0,"",NA,""
"2004-07-28",22,300,"O434",1,1,5,0.81,0,"",NA,""
"2004-07-28",22,301,"O434",1,1,2,0.61,0,"",NA,""
"2004-07-28",22,2550,"O434",1,1,1,0.1,0,"",NA,""
"2004-07-28",23,10,"O434",1,1,2,0.01,0,"",NA,""
"2004-07-28",23,42,"O434",1,1,30,1.18,0,"",NA,""
"2004-07-28",23,43,"O434",1,1,10,1.42,0,"",NA,""
"2004-07-28",23,300,"O434",1,1,5,0.28,0,"",NA,""
"2004-07-28",23,2550,"O434",1,1,3,0.81,0,"",NA,""
"2004-07-28",24,42,"O434",1,1,2,0.01,0,"",NA,""
"2004-07-28",24,43,"O434",1,1,5,0.84,0,"",NA,""
"2004-07-28",24,300,"O434",1,1,6,0.45,0,"",NA,""
"2004-07-28",24,2513,"O434",1,1,2,0.25,0,"",NA,""
"2004-07-28",25,10,"O434",1,1,3,0.18,0,"",NA,""
"2004-07-28",25,42,"O434",1,1,1,0.01,0,"",NA,""
"2004-07-28",25,43,"O434",1,1,157,9.5,0,"",NA,""
"2004-07-28",25,60,"O434",1,1,100,2.48,0,"",NA,""
"2004-07-28",25,63,"O434",1,1,77,2.21,0,"",NA,""
"2004-07-28",25,122,"O434",1,1,9,0.26,0,"",NA,""
"2004-07-28",25,300,"O434",1,1,5,0.43,0,"",NA,""
"2004-07-28",25,2513,"O434",1,1,1,0.11,0,"",NA,""
"2004-07-28",25,2550,"O434",1,1,14,3.02,0,"",NA,""
"2004-07-28",26,10,"O434",1,1,1,0.01,0,"",NA,""
"2004-07-28",26,12,"O434",1,1,1,0.74,0,"",NA,""
"2004-07-28",26,42,"O434",1,1,2,0.07,0,"",NA,""
"2004-07-28",26,43,"O434",1,1,141,7.23,0,"",NA,""
"2004-07-28",26,60,"O434",1,1,20,0.47,0,"",NA,""
"2004-07-28",26,63,"O434",1,1,60,2.06,0,"",NA,""
"2004-07-28",26,122,"O434",1,1,52,2.64,0,"",NA,""
"2004-07-28",26,300,"O434",1,1,4,0.26,0,"",NA,""
"2004-07-28",26,320,"O434",1,1,1,0.21,0,"",NA,""
"2004-07-28",26,2550,"O434",1,1,52,13.9,0,"",NA,""
"2004-07-29",27,42,"O434",1,1,16,1.4,0,"",NA,""
"2004-07-29",27,43,"O434",1,1,119,5.93,0,"",NA,""
"2004-07-29",27,63,"O434",1,1,38,1.34,0,"",NA,""
"2004-07-29",27,122,"O434",1,1,9,0.41,0,"",NA,""
"2004-07-29",27,300,"O434",1,1,7,0.82,0,"",NA,""
"2004-07-29",27,2513,"O434",1,1,1,0.24,0,"",NA,""
"2004-07-29",27,2550,"O434",1,1,236,66.9,0,"",NA,""
"2004-07-29",27,9991,"O434",1,1,1,0.01,0,"",NA,""
"2004-07-29",28,42,"O434",1,1,1,0.15,0,"",NA,""
"2004-07-29",28,43,"O434",1,1,14,1.65,0,"",NA,""
"2004-07-29",28,60,"O434",1,1,1,0.29,0,"",NA,""
"2004-07-29",28,62,"O434",1,1,3,0.48,0,"",NA,""
"2004-07-29",28,63,"O434",1,1,313,5.17,0,"",NA,""
"2004-07-29",28,122,"O434",1,1,32,1.64,0,"",NA,""
"2004-07-29",28,204,"O434",1,1,1,0.22,0,"",NA,""
"2004-07-29",28,2550,"O434",1,1,98,25.7,0,"",NA,""
"2004-07-29",28,9991,"O434",1,1,2,0.02,0,"",NA,""
"2004-07-29",29,12,"O434",1,1,1,0.11,0,"",NA,""
"2004-07-29",29,17,"O434",1,1,14,0.91,0,"",NA,""
"2004-07-29",29,43,"O434",1,1,27,2.82,0,"",NA,""
"2004-07-29",29,60,"O434",1,1,98,4.31,0,"",NA,""
"2004-07-29",29,62,"O434",1,1,5,0.56,0,"",NA,""
"2004-07-29",29,63,"O434",1,1,293,7.66,0,"",NA,""
"2004-07-29",29,122,"O434",1,1,83,2.2,0,"",NA,""
"2004-07-29",29,204,"O434",1,1,1,0.11,0,"",NA,""
"2004-07-29",29,2550,"O434",1,1,24,6.44,0,"",NA,""
"2004-07-29",30,42,"O434",1,1,1,0.04,0,"",NA,""
"2004-07-29",30,43,"O434",1,1,20,0.32,0,"",NA,""
"2004-07-29",30,122,"O434",1,1,1,0.03,0,"",NA,""
"2004-07-29",30,2513,"O434",1,1,2,0.36,0,"",NA,""
"2004-07-29",30,2550,"O434",1,1,38,13.6,0,"",NA,""
"2004-07-29",31,10,"O434",1,1,1,0.01,0,"",NA,""
"2004-07-29",31,42,"O434",1,1,2,0.02,0,"",NA,""
"2004-07-29",31,43,"O434",1,1,1,0.05,0,"",NA,""
"2004-07-29",31,122,"O434",1,1,1,0.19,0,"",NA,""
"2004-07-29",31,610,"O434",1,1,340,4.29,0,"",NA,""
"2004-07-29",31,2550,"O434",1,1,51,16.3,0,"",NA,""
"2004-07-29",31,4511,"O434",1,1,1,0.13,0,"",NA,""
"2004-07-29",32,10,"O434",1,1,2,0.08,0,"",NA,""
"2004-07-29",32,42,"O434",1,1,1,0.03,0,"",NA,""
"2004-07-29",32,43,"O434",1,1,19,1.33,0,"",NA,""
"2004-07-29",32,63,"O434",1,1,10,0.21,0,"",NA,""
"2004-07-29",32,122,"O434",1,1,2,0.08,0,"",NA,""
"2004-07-29",32,300,"O434",1,1,1,0.08,0,"",NA,""
"2004-07-29",32,301,"O434",1,1,1,0.79,0,"",NA,""
"2004-07-29",32,610,"O434",1,1,3,0.05,0,"",NA,""
"2004-07-29",32,2550,"O434",1,1,4,1.51,0,"",NA,""
"2004-07-29",32,9991,"O434",1,1,1,0.01,0,"",NA,""
"2004-07-31",33,2550,"O434",1,1,1,1.77,0,"",NA,""
"2004-07-31",34,204,"O434",1,1,1,0.98,0,"",NA,""
"2004-07-31",34,2550,"O434",1,1,3,3.24,0,"",NA,""
"2004-07-31",35,43,"O434",1,1,23,2.49,0,"",NA,""
"2004-07-31",35,63,"O434",1,1,27,0.59,0,"",NA,""
"2004-07-31",35,122,"O434",1,1,15,0.72,0,"",NA,""
"2004-07-31",35,2550,"O434",1,1,11,3.05,0,"",NA,""
"2004-07-31",36,10,"O434",1,1,3,0.3,0,"",NA,""
"2004-07-31",36,43,"O434",1,1,61,4.48,0,"",NA,""
"2004-07-31",36,63,"O434",1,1,57,1.95,0,"",NA,""
"2004-07-31",36,118,"O434",1,1,1,0.05,0,"",NA,""
"2004-07-31",36,122,"O434",1,1,68,4.8,0,"",NA,""
"2004-07-31",36,204,"O434",1,1,1,0.26,0,"",NA,""
"2004-07-31",36,320,"O434",1,1,1,0.6,0,"",NA,""
"2004-07-31",36,2550,"O434",1,1,18,4.3,0,"",NA,""
"2004-07-31",37,40,"O434",1,1,1,0.01,0,"",NA,""
"2004-07-31",37,42,"O434",1,1,2,0.15,0,"",NA,""
"2004-07-31",37,43,"O434",1,1,52,6.86,0,"",NA,""
"2004-07-31",37,300,"O434",1,1,6,0.77,0,"",NA,""
"2004-07-31",37,2550,"O434",1,1,1,0.26,0,"",NA,""
"2004-07-31",38,42,"O434",1,1,3,0.26,0,"",NA,""
"2004-07-31",38,43,"O434",1,1,40,3.71,0,"",NA,""
"2004-07-31",38,300,"O434",1,1,5,0.65,0,"",NA,""
"2004-07-31",38,301,"O434",1,1,1,0.1,0,"",NA,""
"2004-07-31",39,43,"O434",1,1,9,1.05,0,"",NA,""
"2004-07-31",39,300,"O434",1,1,13,1.53,0,"",NA,""
"2004-07-31",39,301,"O434",1,1,1,1.03,0,"",NA,""
"2004-07-31",39,2513,"O434",1,1,2,0.42,0,"",NA,""
"2004-07-31",39,2550,"O434",1,1,1,2.35,0,"",NA,""
"2004-07-31",40,40,"O434",1,1,1,0.02,0,"",NA,""
"2004-07-31",40,43,"O434",1,1,11,1.07,0,"",NA,""
"2004-07-31",40,300,"O434",1,1,4,0.51,0,"",NA,""
"2004-08-01",41,10,"O434",1,1,3,0.02,0,"",NA,""
"2004-08-01",41,43,"O434",1,1,1,0.04,0,"",NA,""
"2004-08-01",41,63,"O434",1,1,1,0.05,0,"",NA,""
"2004-08-01",41,300,"O434",1,1,1,0.22,0,"",NA,""
"2004-08-01",41,2550,"O434",1,1,5,1.45,0,"",NA,""
"2004-08-01",42,10,"O434",1,1,1,0.03,0,"",NA,""
"2004-08-01",42,12,"O434",1,1,1,0.73,0,"",NA,""
"2004-08-01",42,43,"O434",1,1,14,0.81,0,"",NA,""
"2004-08-01",42,63,"O434",1,1,26,0.74,0,"",NA,""
"2004-08-01",42,122,"O434",1,1,11,0.41,0,"",NA,""
"2004-08-01",42,300,"O434",1,1,1,0.11,0,"",NA,""
"2004-08-01",42,2550,"O434",1,1,32,6.36,0,"",NA,""
"2004-08-01",43,10,"O434",1,1,1,0.01,0,"",NA,""
"2004-08-01",43,63,"O434",1,1,4,0.1,0,"",NA,""
"2004-08-01",43,122,"O434",1,1,8,0.36,0,"",NA,""
"2004-08-01",43,2550,"O434",1,1,29,7.36,0,"",NA,""
"2004-08-02",44,10,"O434",1,1,1,0.06,0,"",NA,""
"2004-08-02",44,43,"O434",1,1,8,0.47,0,"",NA,""
"2004-08-02",44,60,"O434",1,1,1,0.01,0,"",NA,""
"2004-08-02",44,300,"O434",1,1,5,0.66,0,"",NA,""
"2004-08-02",44,610,"O434",1,1,1,0.02,0,"",NA,""
"2004-08-02",45,43,"O434",1,1,24,3.17,0,"",NA,""
"2004-08-02",45,60,"O434",1,1,1,0.01,0,"",NA,""
"2004-08-02",46,43,"O434",1,1,17,1.68,0,"",NA,""
"2004-08-02",46,300,"O434",1,1,5,0.38,0,"",NA,""
"2004-08-02",47,10,"O434",1,1,24,2.53,0,"",NA,""
"2004-08-02",47,12,"O434",1,1,1,1.62,0,"",NA,""
"2004-08-02",47,43,"O434",1,1,9,1.29,0,"",NA,""
"2004-08-02",47,60,"O434",1,1,1,0.12,0,"",NA,""
"2004-08-02",47,62,"O434",1,1,2,0.47,0,"",NA,""
"2004-08-02",47,63,"O434",1,1,46,2.02,0,"",NA,""
"2004-08-02",47,122,"O434",1,1,149,8.33,0,"",NA,""
"2004-08-02",47,300,"O434",1,1,1,0.23,0,"",NA,""
"2004-08-02",47,2550,"O434",1,1,15,4.05,0,"",NA,""
"2004-08-02",48,42,"O434",1,1,2,0.05,0,"",NA,""
"2004-08-02",48,43,"O434",1,1,2,0.44,0,"",NA,""
"2004-08-02",48,2550,"O434",1,1,1,0.48,0,"",NA,""
"2004-08-02",49,12,"O434",1,1,1,1.6,0,"",NA,""
"2004-08-02",49,43,"O434",1,1,47,7.54,0,"",NA,""
"2004-08-02",49,62,"O434",1,1,4,0.68,0,"",NA,""
"2004-08-02",49,63,"O434",1,1,45,1.42,0,"",NA,""
"2004-08-02",49,118,"O434",1,1,1,0.64,0,"",NA,""
"2004-08-02",49,122,"O434",1,1,380,15.3,0,"",NA,""
"2004-08-02",49,204,"O434",1,1,2,0.4,0,"",NA,""
"2004-08-02",49,300,"O434",1,1,1,0.4,0,"",NA,""
"2004-08-02",49,320,"O434",1,1,2,1.02,0,"",NA,""
"2004-08-02",49,2550,"O434",1,1,36,8.07,0,"",NA,""
"2004-08-02",50,43,"O434",1,1,6,0.41,0,"",NA,""
"2004-08-02",50,62,"O434",1,1,4,0.6,0,"",NA,""
"2004-08-02",50,63,"O434",1,1,50,1.47,0,"",NA,""
"2004-08-02",50,122,"O434",1,1,170,4.98,0,"",NA,""
"2004-08-02",50,2550,"O434",1,1,16,4.72,0,"",NA,""
"2004-08-02",51,10,"O434",1,1,1,0.07,0,"",NA,""
"2004-08-02",51,43,"O434",1,1,16,1.97,0,"",NA,""
"2004-08-02",51,63,"O434",1,1,17,0.69,0,"",NA,""
"2004-08-02",51,122,"O434",1,1,6,0.29,0,"",NA,""
"2004-08-02",51,301,"O434",1,1,1,0.15,0,"",NA,""
"2004-08-02",51,320,"O434",1,1,2,1.1,0,"",NA,""
"2004-08-02",51,2550,"O434",1,1,1,0.32,0,"",NA,""
"2004-08-02",52,10,"O434",1,1,1,0.01,0,"",NA,""
"2004-08-02",52,42,"O434",1,1,4,0.29,0,"",NA,""
"2004-08-02",52,43,"O434",1,1,14,0.76,0,"",NA,""
"2004-08-02",52,62,"O434",1,1,51,7.16,0,"",NA,""
"2004-08-02",52,63,"O434",1,1,3,0.07,0,"",NA,""
"2004-08-02",53,204,"O434",1,1,2,0.53,0,"",NA,""
"2004-08-02",54,10,"O434",1,1,1,0.01,0,"",NA,""
"2004-08-02",54,43,"O434",1,1,3,0.22,0,"",NA,""
"2004-08-02",54,63,"O434",1,1,9,0.42,0,"",NA,""
"2004-08-02",54,320,"O434",1,1,1,0.05,0,"",NA,""
"2004-08-04",55,42,"O434",1,1,1,0.16,0,"",NA,""
"2004-08-04",55,43,"O434",1,1,33,3.59,0,"",NA,""
"2004-08-04",55,60,"O434",1,1,96,0.9,0,"",NA,""
"2004-08-04",55,63,"O434",1,1,43,1.09,0,"",NA,""
"2004-08-04",55,70,"O434",1,1,6,0.9,0,"",NA,""
"2004-08-04",55,122,"O434",1,1,5,0.21,0,"",NA,""
"2004-08-04",55,143,"O434",1,1,1,0.1,0,"",NA,""
"2004-08-04",55,204,"O434",1,1,1,0.81,0,"",NA,""
"2004-08-04",55,300,"O434",1,1,1,0.19,0,"",NA,""
"2004-08-04",55,2539,"O434",1,1,4,0.34,0,"",NA,""
"2004-08-04",55,2550,"O434",1,1,35,11.3,0,"",NA,""
"2004-08-04",56,42,"O434",1,1,1,0.02,0,"",NA,""
"2004-08-04",56,43,"O434",1,1,10,0.94,0,"",NA,""
"2004-08-04",56,60,"O434",1,1,1,0.01,0,"",NA,""
"2004-08-04",56,70,"O434",1,1,4,0.47,0,"",NA,""
"2004-08-04",56,2539,"O434",1,1,1,0.1,0,"",NA,""
"2004-08-04",56,2550,"O434",1,1,23,7.73,0,"",NA,""
"2004-08-04",57,42,"O434",1,1,1,0.07,0,"",NA,""
"2004-08-04",57,43,"O434",1,1,10,0.84,0,"",NA,""
"2004-08-04",57,70,"O434",1,1,4,0.53,0,"",NA,""
"2004-08-04",57,2539,"O434",1,1,6,1.19,0,"",NA,""
"2004-08-04",57,2550,"O434",1,1,16,4,0,"",NA,""
"2004-08-04",58,43,"O434",1,1,6,0.73,0,"",NA,""
"2004-08-04",58,60,"O434",1,1,30,0.27,0,"",NA,""
"2004-08-04",58,63,"O434",1,1,11,0.12,0,"",NA,""
"2004-08-04",58,70,"O434",1,1,2,0.24,0,"",NA,""
"2004-08-04",58,122,"O434",1,1,21,2.54,0,"",NA,""
"2004-08-04",58,2513,"O434",1,1,1,0.05,0,"",NA,""
"2004-08-04",58,2539,"O434",1,1,1,0.13,0,"",NA,""
"2004-08-04",58,2550,"O434",1,1,60,20.9,0,"",NA,""
"2004-08-04",59,43,"O434",1,1,4,0.22,0,"",NA,""
"2004-08-04",59,62,"O434",1,1,40,4.67,0,"",NA,""
"2004-08-04",59,63,"O434",1,1,63,1.21,0,"",NA,""
"2004-08-04",59,70,"O434",1,1,3,0.76,0,"",NA,""
"2004-08-04",59,118,"O434",1,1,3,0.32,0,"",NA,""
"2004-08-04",59,122,"O434",1,1,11,0.86,0,"",NA,""
"2004-08-04",59,2539,"O434",1,1,1,0.18,0,"",NA,""
"2004-08-04",59,2550,"O434",1,1,46,10.8,0,"",NA,""
"2004-08-04",60,62,"O434",1,1,3,0.42,0,"",NA,""
"2004-08-04",60,63,"O434",1,1,21,0.34,0,"",NA,""
"2004-08-04",60,122,"O434",1,1,1,0.09,0,"",NA,""
"2004-08-04",60,2550,"O434",1,1,13,3.89,0,"",NA,""
"2004-08-04",61,10,"O434",1,1,4,0.18,0,"",NA,""
"2004-08-04",61,42,"O434",1,1,2,0.01,0,"",NA,""
"2004-08-04",61,43,"O434",1,1,11,0.61,0,"",NA,""
"2004-08-04",61,60,"O434",1,1,2,0.02,0,"",NA,""
"2004-08-04",61,122,"O434",1,1,11,0.57,0,"",NA,""
"2004-08-04",61,300,"O434",1,1,2,0.23,0,"",NA,""
"2004-08-04",61,610,"O434",1,1,300,4.26,0,"",NA,""
"2004-08-04",61,2550,"O434",1,1,27,6.49,0,"",NA,""
"2004-08-04",62,42,"O434",1,1,2,0.03,0,"",NA,""
"2004-08-04",62,43,"O434",1,1,12,1.17,0,"",NA,""
"2004-08-04",62,62,"O434",1,1,4,0.5,0,"",NA,""
"2004-08-04",62,63,"O434",1,1,39,0.95,0,"",NA,""
"2004-08-04",62,70,"O434",1,1,2,0.24,0,"",NA,""
"2004-08-04",62,300,"O434",1,1,2,0.17,0,"",NA,""
"2004-08-04",62,610,"O434",1,1,9,0.14,0,"",NA,""
"2004-08-04",62,2513,"O434",1,1,2,0.3,0,"",NA,""
"2004-08-04",62,2550,"O434",1,1,18,10.9,0,"",NA,""
"2004-08-04",63,43,"O434",1,1,116,7.68,0,"",NA,""
"2004-08-04",63,63,"O434",1,1,5,0.32,0,"",NA,""
"2004-08-04",63,70,"O434",1,1,7,0.95,0,"",NA,""
"2004-08-04",63,118,"O434",1,1,23,0.29,0,"",NA,""
"2004-08-04",63,204,"O434",1,1,3,1.68,0,"",NA,""
"2004-08-04",63,300,"O434",1,1,7,0.8,0,"",NA,""
"2004-08-04",63,320,"O434",1,1,3,0.31,0,"",NA,""
"2004-08-04",63,2513,"O434",1,1,1,0.12,0,"",NA,""
"2004-08-04",63,2550,"O434",1,1,7,3.33,0,"",NA,""
"2004-08-04",64,12,"O434",1,1,1,1.12,0,"",NA,""
"2004-08-04",64,43,"O434",1,1,11,0.68,0,"",NA,""
"2004-08-04",64,62,"O434",1,1,8,1.1,0,"",NA,""
