year,month,day,tow.id,sex,body.part,gonad.colour,shell.condition,crab.number ,colour.L,colour.a,colour.b,comment
2020,7,20,GP185F,1,chela,,3M,44,52.31,-0.85,8.91,
2020,7,20,GP201F,1,chela,,1,1,57.52,-2.54,-0.8,
2020,7,20,GP201F,1,chela,,1,10,50.97,-1.53,-0.88,
2020,7,20,GP201F,1,chela,,5,13,45.48,2.04,12.03,
2020,7,20,GP201F,1,chela,,3,24,57.41,-1.92,6.79,
2020,7,20,GP207F,1,chela,,2,12,61.34,-3.07,14.83,
2020,7,20,GP207F,1,chela,,1,13,60.82,-3.29,-1.52,
2020,7,20,GP207F,1,chela,,2,16,57.76,-1.46,3.8,
2020,7,20,GP207F,1,chela,,4,20,52.16,-1.18,12.05,
2020,7,20,GP207F,1,chela,,1,21,54.8,-2.36,-2.29,
2020,7,20,GP227F,1,chela,,1,1,54.63,-2.32,-1.55,
2020,7,20,GP227F,1,chela,,1,3,57.3,-2.47,-3.26,
2020,7,20,GP227F,1,chela,,2,13,54.49,-2.46,4,
2020,7,20,GP230F,1,chela,,2,2,62.74,-3.26,7.72,
2020,7,20,GP230F,1,chela,,3M,5,54.38,-1.14,9.29,
2020,7,20,GP230F,1,chela,,2,14,59.77,-2.83,8.04,
2020,7,21,GP217F,1,chela,,1,2,58.85,-2.28,-1.52,
2020,7,21,GP217F,1,chela,,2,3,62.9,-4.26,5.47,
2020,7,21,GP217F,1,chela,,3M,4,52.46,-1.19,16.96,
2020,7,21,GP217F,1,chela,,1,32,58.34,-2.56,-1.86,
2020,7,21,GP217F,1,chela,,3,37,61.8,-3.31,4.9,
2020,7,21,GP200F,1,chela,,1,1,60.14,-3.1,-2.51,
2020,7,21,GP200F,1,chela,,1,2,62.83,-2.94,-0.29,
2020,7,21,GP200F,1,chela,,2,4,61.04,-3.23,11.77,
2020,7,21,GP218F,1,chela,,1,2,54.55,-2.23,-2.59,
2020,7,21,GP218F,1,chela,,3M,14,54.6,-1.02,18.01,
2020,7,21,GP218F,1,chela,,1,15,62.43,-3.17,2.75,
2020,7,21,GP218F,1,chela,,3,16,57.18,-1.13,10.09,
2020,7,21,GP218F,1,chela,,3,17,61.52,-2.52,12.76,
2020,7,21,GP218F,1,chela,,3M,30,49.9,-0.65,13.82,
2020,7,21,GP218F,1,chela,,2,42,60.99,-3.27,4.13,
2020,7,21,GP236F,1,chela,,3M,1,58.22,0.17,13.76,
2020,7,21,GP236F,1,chela,,4,4,49.34,-0.36,10.08,
2020,7,21,GP236F,1,chela,,2,5,52.44,-1.42,0.45,
2020,7,21,GP236F,1,chela,,3M,7,57.05,-0.26,17.59,
2020,7,21,GP236F,1,chela,,1,13,54.79,-1.6,0.69,
2020,7,21,GP243F,1,chela,,3M,7,53.29,-0.15,9.97,
2020,7,21,GP243F,1,chela,,3M,8,54.81,0.91,12.29,
2020,7,21,GP243F,1,chela,,3,10,63.91,-3.1,5.47,
2020,7,21,GP261F,1,chela,,3M,1,55.51,-1.94,8.48,
2020,7,21,GP261F,1,chela,,3M,2,55.58,-2.37,9.14,
2020,7,21,GP261F,1,chela,,5,12,51.22,-1.11,13.92,
2020,7,21,GP257F,1,chela,,3M,6,60.67,-2.69,11.53,
2020,7,21,GP257F,1,chela,,3M,7,59.23,-3.22,7.75,
2020,7,21,GP257F,1,chela,,4,8,50.27,-0.27,15.4,
2020,7,21,GP257F,1,chela,,4,9,55.54,-0.39,16.17,
2020,7,21,GP257F,1,chela,,3,20,64.35,-3.76,5.01,
2020,7,21,GP257F,1,chela,,3,30,59.22,-2.77,5.97,
2020,7,21,GP257F,1,chela,,1,42,60.78,-1.77,-1.77,
2020,7,21,GP278F,1,chela,,1,1,61.59,-1.06,2.41,
2020,7,21,GP278F,1,chela,,2,7,62.21,-2.93,11.64,
2020,7,21,GP278F,1,chela,,1,8,54.43,-1.75,8.02,
2020,7,21,GP278F,1,chela,,2,26,63.25,-1.83,0.25,
2020,7,21,GP278F,1,chela,,3,43,57.99,-2.71,5.55,
2020,7,21,GP287F,1,chela,,1,1,52.56,-2.68,0.36,
2020,7,21,GP303F,1,chela,,1,1,56.54,-1.22,-2.66,
2020,7,21,GP303F,1,chela,,1,2,49.62,1.25,-2.92,
2020,7,21,GP303F,1,chela,,2,4,51.61,0.91,1.84,
2020,8,14,GP281F,1,chela,,3M,4,57.31,-2.24,8.89,
2020,8,14,GP281F,1,chela,,1,10,54.27,-1.98,-1.53,
2020,8,14,GP281F,1,chela,,1,20,49.29,-1.38,-3.94,
2020,8,14,GP281F,1,chela,,2,38,65.11,-3.5,1.54,
2020,8,14,GP258F,1,chela,,4,13,55.8,-0.44,14,
2020,8,14,GP258F,1,chela,,3,41,58.26,-2.94,3.71,
2020,8,14,GP258F,1,chela,,3,42,59.03,-2.34,5.24,
2020,8,14,GP258F,1,chela,,4,53,46.76,2.68,13.42,
2020,8,14,GP258F,1,chela,,1,56,55.32,-64,0.1,
2020,8,14,GP247F,1,chela,,1,1,61.28,-3.32,-2.23,
2020,8,14,GP247F,1,chela,,2,16,61.61,-2.73,-1.75,
2020,8,14,GP247F,1,chela,,1,19,61.62,-2.63,0.29,
2020,8,14,GP247F,1,chela,,3,34,55.64,-2.26,5.55,
2020,8,14,GP223F,1,chela,,1,8,60.99,-3.45,0.17,
2020,8,14,GP223F,1,chela,,4,11,59.42,-0.92,12.47,
2020,8,14,GP223F,1,chela,,1,28,56.5,-2.52,-1.53,
2020,8,14,GP223F,1,chela,,3m,39,59.03,-2.33,8.76,
2020,8,14,GP223F,1,chela,,3,75,57.56,-2.16,4.09,
2020,8,14,GP209F,1,chela,,4,9,58.9,-1.23,12.85,
2020,8,14,GP209F,1,chela,,1,13,59.53,-2.24,-1.62,
2020,8,14,GP209F,1,chela,,3,19,58.4,-1.77,7.25,
2020,8,14,GP209F,1,chela,,4,22,59.16,-2.02,11.2,
2020,8,14,GP209F,1,chela,,1,23,60.62,-2.16,-1.17,
2020,8,14,GP209F,1,chela,,2,32,57.51,-1.7,7.66,
2020,8,14,GP209F,1,chela,,3,33,63.87,-3.32,8.1,
2020,8,14,GP209F,1,chela,,5,34,48.7,0.49,11.35,
2020,8,14,GP204F,1,chela,,3,15,61.52,-3.12,4.13,
2020,8,14,GP204F,1,chela,,4,17,55.47,-1.26,9.56,
2020,8,14,GP204F,1,chela,,3,18,46.49,3.53,14.7,Pince usée
2020,8,14,GP183F,1,chela,,2,1,62.1,-2.64,2.82,
2020,8,14,GP183F,1,chela,,2,2,58.05,-2.18,1.53,
2020,8,14,GP183F,1,chela,,1,39,59.34,-2.05,2.45,
2020,8,14,GP183F,1,chela,,1,50,56.89,-2.2,1.11,
2020,8,14,GP183F,1,chela,,3m,55,56.33,-1.42,9.9,
2020,8,14,GP183F,1,chela,,5,56,51.98,1.11,17.59,
2020,8,14,GP183F,1,chela,,3m,57,58.58,-2.4,11.67,
2020,8,14,GP183F,1,chela,,3,61,62.11,-2.4,4.56,
2020,8,14,GP172F,1,chela,,3,24,49.88,1.53,13.73,
2020,8,14,GP172F,1,chela,,2,44,65,-3.07,6.65,
2020,8,14,GP172F,1,chela,,3,60,66.26,-2.78,5.88,
2020,8,14,GP172F,1,chela,,4,70,44.89,1.14,16.45,
2020,8,14,GP172F,1,chela,,2,72,53.6,-1.72,3.77,
2020,8,14,GP172F,1,chela,,1,79,53.77,-0.77,7.02,
2020,8,14,GP157F,1,chela,,5,12,49.01,-0.5,11.74,
2020,8,14,GP157F,1,chela,,2,16,62.2,-3.06,2.73,
2020,8,14,GP144F,1,chela,,1,44,60.28,-2.46,4.43,
2020,8,14,GP144F,1,chela,,2,47,63.88,-3.93,1.5,
2020,8,14,GP144F,1,chela,,1,73,55.87,-2.46,1.9,
2020,8,14,GP136F,1,chela,,2,57,62.97,-3.26,-0.17,
2020,8,14,GP136F,1,chela,,2,58,66.51,-3.79,2.85,
2020,8,14,GP136F,1,chela,,4,59,50.32,1.75,17.14,
2020,8,14,GP136F,1,chela,,1,62,54.91,-1.09,5.88,
2020,8,14,GP136F,1,chela,,1,67,55.93,-1.15,5.61,
2020,8,14,GP136F,1,chela,,3M,151,52.55,-0.39,9.6,
2020,8,1,GP049A1,1,chela,,1,1,57.75,-0.36,-0.46,
2020,8,1,GP026F,1,chela,,1,1,53.38,1.95,0.89,
2020,8,1,GP024F,1,chela,,1,1,55.63,-2.22,1.6,
2020,8,1,GP024F,1,chela,,1,2,56.17,-2.15,-0.122,
2020,8,1,GP024F,1,chela,,2,17,58.96,-1.36,0.72,
2020,8,1,GP024F,1,chela,,2,30,62.4,-1.94,1.12,
2020,8,1,GP046F,1,chela,,1,15,63.27,-3.05,-2.03,
2020,8,1,GP046F,1,chela,,1,16,59.11,-2.77,-0.3,
2020,8,1,GP046F,1,chela,,4,36,47.93,2.86,21.34,
2020,8,1,GP067F,1,chela,,3,58,44.98,1.16,8.66,
2020,8,1,GP067F,1,chela,,1,77,55.19,-1.76,1.54,
2020,8,1,GP067F,1,chela,,3,85,59.89,-1.82,11.29,
2020,8,1,GP067F,1,chela,,1,86,53.87,-1.88,-0.56,
2020,8,1,GP067F,1,chela,,4,96,48.2,0.95,11.93,
2020,8,1,GP067F,1,chela,,2,108,59.68,-2.81,-0.07,
2020,8,1,GP091A1,1,chela,,1,3,60.25,-2.58,0.6,
2020,8,1,GP091A1,1,chela,,3,4,60.12,-2.87,7.44,
2020,8,1,GP091A1,1,chela,,1,5,57.11,-2.23,1.15,
2020,8,1,GP091A1,1,chela,,2,6,58.63,-2.27,1.88,
2020,8,1,GP091A1,1,chela,,4,7,45.22,0.6,17.13,
2020,8,1,GP091A1,1,chela,,2,10,55.64,-2.19,2.48,
2020,8,1,GP091A1,1,chela,,5,16,42.84,4.28,19.97,
2020,8,1,GP066A1,1,chela,,1,6,53.36,-1.62,0.33,
2020,8,1,GP066A1,1,chela,,1,25,49.35,-0.5,1.13,
2020,8,1,GP066A1,1,chela,,2,37,60.11,-2.6,2.92,
2020,8,1,GP066A1,1,chela,,2,38,48.57,-0.82,1.08,
2020,8,1,GP066A1,1,chela,,3M,51,54.68,-1.08,11.84,
2020,8,1,GP066A1,1,chela,,3M,69,50.75,0.99,12.28,
2020,8,1,GP066A1,1,chela,,4,72,53.99,-0.54,9.66,
2020,8,1,GP048F,1,chela,,1,1,54.61,-1.69,0.19,
2020,8,1,GP048F,1,chela,,4,2,49.3,0.65,14.62,
2020,8,1,GP048F,1,chela,,1,4,54.88,-1.86,1.66,
2020,8,1,GP048F,1,chela,,2,29,58.78,-2.22,1.84,
2020,8,1,GP048F,1,chela,,4,169,49.33,2.39,14.31,
2020,8,11,GP053F,1,chela,,1,59,50.41,-1.7,5.17,
2020,8,11,GP053F,1,chela,,2,60,47.23,-1.52,7.32,
2020,8,11,GP053F,1,chela,,2,119,60.93,-2.4,3.77,
2020,8,11,GP053F,1,chela,,3M,122,46.23,0.41,11.38,
2020,8,11,GP053F,1,chela,,1,170,58.11,-2.76,1.52,
2020,8,11,GP053F,1,chela,,3,171,58.59,-2.35,6.25,
2020,8,11,GP039F,1,chela,,1,1,63.6,3.62,-0.04,
2020,8,11,GP039F,1,chela,,1,2,66.28,-3.47,3.05,
2020,8,11,GP039F,1,chela,,4,3,51.65,-0.34,13.89,
2020,8,11,GP045F,1,chela,,3M,1,48.74,-0.53,10.13,
2020,8,11,GP045F,1,chela,,1,2,52.46,-2.38,-0.29,
2020,8,11,GP045F,1,chela,,3M,3,47.72,-0.62,6.96,
2020,8,11,GP045F,1,chela,,1,4,49.47,-1.94,1.36,
2020,8,11,GP045F,1,chela,,2,8,50.77,-0.96,4.21,
2020,8,11,GP062F,1,chela,,3M,233,48.09,-0.21,11.03,
2020,8,11,GP062F,1,chela,,2,24,58.43,-2.55,1.1,
2020,8,11,GP062F,1,chela,,3M,25,49.41,-0.96,4.43,
2020,8,11,GP062F,1,chela,,1,50,62.52,-2.86,1.18,
2020,8,11,GP062F,1,chela,,1,51,62.23,-3.17,1.3,
2020,8,11,GP062F,1,chela,,4,54,52.51,1.22,19.3,
2020,8,11,GP062F,1,chela,,3,73,46.57,-0.09,6.96,
2020,8,11,GP062F,1,chela,,2,87,46.9,-0.04,6.45,
2020,8,11,GP062F,1,chela,,3,93,47.52,-74,9.62,
2020,8,11,GP060F,1,chela,,1,1,64.61,-2.46,4.4,
2020,8,11,GP060F,1,chela,,2,2,60.72,-2.48,2.27,
2020,8,11,GP060F,1,chela,,1,4,58.54,-2.58,1.57,
2020,8,11,GP060F,1,chela,,3M,7,48.68,-0.25,4.81,
2020,8,11,GP060F,1,chela,,3,8,48.23,-0.42,4.97,
2020,8,11,GP060F,1,chela,,3M,54,56.44,-1.71,6.14,
2020,8,15,GP135F,1,chela,,3M,1,60.33,-1.92,12.07,
2020,8,15,GP135F,1,chela,,3,2,47.46,1.03,14.05,
2020,8,15,GP135F,1,chela,,2,7,53.99,-1.48,7.98,
2020,8,15,GP135F,1,chela,,3M,18,54.11,-0.71,8.32,
2020,8,15,GP135F,1,chela,,2,22,60.72,-2.15,5.96,
2020,8,15,GP135F,1,chela,,1,24,58.31,-2.22,-1.91,
2020,8,15,GP135F,1,chela,,3,25,47.54,0.43,10.32,
2020,8,15,GP135F,1,chela,,1,53,59.38,-1.73,3.81,
2020,8,15,GP135F,1,chela,,4,35,48.66,2.58,16.3,
2020,8,15,GP145F,1,chela,,1,54,60.54,-1.69,0.01,
2020,8,15,GP145F,1,chela,,4,55,52.86,1.34,14.68,
2020,8,15,GP145F,1,chela,,4,56,50.73,2.04,14.83,
2020,8,15,GP145F,1,chela,,1,57,59.79,-0.75,0.54,
2020,8,15,GP145F,1,chela,,3,66,63.28,-2.11,8.41,
2020,8,15,GP145F,1,chela,,3,73,55.53,-0.71,8.7,
2020,8,15,GP145F,1,chela,,2,74,58.23,-1.52,4.35,
2020,8,15,GP145F,1,chela,,3M,75,58.35,0.37,13.43,
2020,8,15,GP145F,1,chela,,3M,77,58.23,-1.52,6.25,
2020,8,15,GP131F,1,chela,,3,1,57.69,-1.55,6.73,
2020,8,15,GP131F,1,chela,,3,15,47.09,1.69,8.32,
2020,8,15,GP131F,1,chela,,1,16,50.48,0.46,1.74,
2020,8,15,GP131F,1,chela,,1,19,60.82,-2.59,1.71,
2020,8,15,GP131F,1,chela,,3m,24,49.29,0.13,6.73,
2020,8,15,GP131F,1,chela,,2,28,60.35,-1.29,5.16,
2020,8,15,GP131F,1,chela,,3m,33,58.23,1.59,16.7,
2020,8,15,GP137F,1,chela,,1,8,63.06,-3.05,1.87,
2020,8,15,GP137F,1,chela,,1,9,60.34,-2.64,2.01,
2020,8,15,GP137F,1,chela,,3,68,59.25,-2.27,5.55,
2020,8,15,GP132F,1,chela,,3M,33,55.59,-1.76,8.47,
2020,8,15,GP132F,1,chela,,2,345,62.76,-3.13,-0.88,
2020,8,15,GP132F,1,chela,,4,36,46.72,4.5,15.82,
2020,8,15,GP132F,1,chela,,2,37,63.96,-2.95,0.85,
2020,8,15,GP132F,1,chela,,3m,38,59.14,-1.86,10.17,
2020,8,15,GP132F,1,chela,,1,42,62.45,-1.97,2.4,
2020,8,15,GP132F,1,chela,,1,43,61.68,-1.9,2.63,
2020,8,15,GP119F,1,chela,,1,1,62.35,-2.51,2.59,
2020,8,15,GP119F,1,chela,,1,2,61.56,-2.47,-2.51,
2020,8,15,GP119F,1,chela,,3M,3,58.91,-1.2,12.9,
2020,8,15,GP119F,1,chela,,2,4,62.79,-2.33,2.32,
2020,8,15,GP119F,1,chela,,3,5,61.6,-1.29,8.33,
2020,8,15,GP119F,1,chela,,2,13,62.77,-2.04,3.53,
2020,8,15,GP119F,1,chela,,3M,14,54.24,0.96,14.01,
2020,8,15,GP119F,1,chela,,4,37,52.18,1.33,18.01,
2020,8,15,GP119F,1,chela,,3,79,46.11,0.65,4.61,
2020,8,15,GP102F,1,chela,,1,1,67.61,-2.3,4.66,
2020,8,15,GP102F,1,chela,,1,2,61.33,-2.82,-1.46,
2020,8,15,GP102F,1,chela,,2,10,64.67,-1.86,7.26,
2020,8,15,GP102F,1,chela,,2,120,56.64,-1.65,-0.83,
2020,8,15,GP108F,1,chela,,1,22,62.71,-2.31,2.7,
2020,8,15,GP108F,1,chela,,3M,23,59.67,-2.42,5.43,
2020,8,15,GP108F,1,chela,,3M,24,50.22,0.68,8.52,
2020,8,15,GP108F,1,chela,,2,30,65.42,-2.5,3.4,
2020,8,15,GP108F,1,chela,,1,31,61.79,-2.36,0.91,
2020,8,15,GP108F,1,chela,,3,48,589.82,-1.11,11.2,
2020,8,15,GP108F,1,chela,,4,50,51.5,1.13,13.24,
2020,8,15,GP104F,1,chela,,3M,82,48.91,1.58,8.69,
2020,8,15,GP104F,1,chela,,3M,86,48.02,0.99,6.81,
2020,8,15,GP104F,1,chela,,1,136,59.29,-2.26,0.63,
2020,8,15,GP104F,1,chela,,1,137,61.01,-2.17,-1.65,
2020,8,15,GP104F,1,chela,,3,138,49.11,2.29,11.63,
2020,8,15,GP104F,1,chela,,3,165,51.83,0.16,6.95,
2020,8,15,GP079F,1,chela,,3,2,56.99,-0.71,8.63,
2020,8,15,GP079F,1,chela,,3,3,58.72,-1.63,8.29,
2020,8,15,GP079F,1,chela,,3M,5,51.61,0.34,9.36,
2020,8,15,GP079F,1,chela,,3M,24,58.43,-1.17,12.21,
2020,8,15,GP079F,1,chela,,1,29,63.19,-2.66,0.23,
2020,8,15,GP079F,1,chela,,4,31,60.72,-0.63,13.66,
2020,8,15,GP079F,1,chela,,1,48,65.18,-3.37,0.8,
2020,8,15,GP090F,1,chela,,1,1,64.7,-2.81,1.61,
2020,8,15,GP090F,1,chela,,3,2,57.02,-1.45,10.08,
2020,8,15,GP090F,1,chela,,4,3,53.63,-0.09,13.61,
2020,8,15,GP090F,1,chela,,2,5,60.15,-1.67,4.96,
2020,8,15,GP090F,1,chela,,1,6,60.03,-2.34,-1.24,
2020,8,15,GP090F,1,chela,,4,10,46.53,4.89,12.79,
2020,8,15,GP090F,1,chela,,3,28,43.51,5.02,10.54,
2020,8,15,GP097A1,1,chela,,1,2,57.35,-1.92,0.52,
2020,8,15,GP097A1,1,chela,,3M,3,51.61,-0.18,6.3,
2020,8,15,GP097A1,1,chela,,1,4,60.79,-2.45,0.96,
2020,8,15,GP097A1,1,chela,,2,129,62.9,-2.27,3.49,
2020,8,15,GP097A1,1,chela,,4,133,47.96,2.75,13.42,
2020,8,13,GP051F,1,chela,,3M,1,47.72,-0.26,8.45,
2020,8,13,GP051F,1,chela,,3M,2,64.34,-2.24,10.62,
2020,8,13,GP051F,1,chela,,3,3,49.89,-0.94,7.92,
2020,8,13,GP051F,1,chela,,4,27,46.43,2.56,19.47,
2020,8,13,GP051F,1,chela,,3,31,46.89,-0.03,8.32,
2020,8,13,GP052F,1,chela,,1,1,62.96,-2.94,1.31,
2020,8,13,GP052F,1,chela,,4,2,51.42,-0.45,14.63,
2020,8,13,GP052F,1,chela,,3M,3,61.52,-2.48,10.31,
2020,8,13,GP052F,1,chela,,3M,21,47.52,-0.94,6.86,
2020,8,13,GP052F,1,chela,,1,22,61.92,-2.79,2.45,
2020,8,13,GP052F,1,chela,,3,34,50.33,-0.79,10.71,
2020,8,13,GP052F,1,chela,,4,37,41.78,3.96,18.83,
2020,8,13,GP052F,1,chela,,2,46,56.95,-1.65,6.96,
2020,8,13,GP052F,1,chela,,3,51,45.77,0.94,9.7,
2020,8,13,GP070A1,1,chela,,5,36,40.15,5.5,17.53,
2020,8,13,GP070A1,1,chela,,1,38,59.09,-2.64,3.39,
2020,8,13,GP070A1,1,chela,,4,44,47.52,1.5,12.85,
2020,8,13,GP070A1,1,chela,,1,46,60.72,-2.22,1.73,
2020,8,13,GP093F,1,chela,,3M,1,61,-0.49,11.43,
2020,8,13,GP093F,1,chela,,1,2,55.91,-2.31,-0.76,
2020,8,13,GP093F,1,chela,,1,3,56.63,-1.63,0.53,
2020,8,13,GP093F,1,chela,,3,4,58.16,-1.1,8.62,
2020,8,13,GP063F,1,chela,,4,26,53.05,1.79,14.7,
2020,8,13,GP063F,1,chela,,3M,27,62.92,-2.7,4.31,
2020,8,13,GP063F,1,chela,,3M,28,51.39,1.63,16.83,
2020,8,13,GP063F,1,chela,,4,34,52.45,1.84,21.37,
2020,8,13,GP063F,1,chela,,3,38,58.33,-1.57,7.07,
2020,8,13,GP063F,1,chela,,2,85,57.59,-1.98,4.24,
2020,8,13,GP063F,1,chela,,3,104,58.57,-1.42,10,
2020,8,13,GP095F,1,chela,,2,1,59.52,-2.01,3.05,
2020,8,13,GP095F,1,chela,,1,12,58.16,-1.79,1.82,
2020,8,13,GP095F,1,chela,,3M,13,50.14,-0.09,6.43,
2020,8,13,GP095F,1,chela,,3,68,55.94,-1.57,7.75,
2020,8,13,GP095F,1,chela,,3,74,58.54,-1.44,8.55,
2020,8,13,GP095F,1,chela,,4,76,50.72,1.01,15.68,
2020,8,13,GP095F,1,chela,,3M,77,52.4,0.64,13.5,
2020,8,13,GP095F,1,chela,,2,78,59.22,1.87,3.45,
2020,8,13,GP095F,1,chela,,4,79,52.18,1.15,12.21,
2020,8,13,GP095F,1,chela,,1,87,51.58,-0.69,2.72,
2020,8,13,GP111F,1,chela,,1,2,62.9,-3.37,-0.55,
2020,8,13,GP111F,1,chela,,3,3,60.14,-1.52,8.63,
2020,8,13,GP111F,1,chela,,4,4,49.46,1.31,12.54,
2020,8,13,GP111F,1,chela,,3M,11,56.55,-1.13,8.84,
2020,8,13,GP111F,1,chela,,1,13,60.39,-2.45,2.62,
2020,8,13,GP111F,1,chela,,2,14,63.82,-2.25,5.47,
2020,8,13,GP111F,1,chela,,3,15,59.23,-0.38,12.26,
2020,8,13,GP111F,1,chela,,3M,17,58.13,-1.02,12.13,
2020,8,13,GP111F,1,chela,,2,19,61.24,-1.74,6.11,
2020,8,13,GP111F,1,chela,,4,23,51.54,1.07,10.66,
2020,8,13,GP110F,1,chela,,4,1,48.68,1.28,16.37,
2020,8,13,GP110F,1,chela,,3M,2,62.44,-1.05,11.98,
2020,8,13,GP110F,1,chela,,2,4,57.74,-1.97,1.38,
2020,8,13,GP110F,1,chela,,4,44,46.87,3.34,17.45,
2020,8,13,GP110F,1,chela,,2,45,60.77,-2.27,3.7,
2020,8,13,GP110F,1,chela,,3,49,43.23,2.51,8.45,
2020,8,13,GP110F,1,chela,,1,50,58.81,-2.65,0.41,
2020,8,13,GP110F,1,chela,,3,51,46.61,0.58,8.51,
2020,8,13,GP129F,1,chela,,1,1,61.43,-2.3,0.73,
2020,8,13,GP129F,1,chela,,1,2,63.25,-3.34,1.12,
2020,8,13,GP129F,1,chela,,3M,8,57.11,0.71,13.63,
2020,8,12,GP082F,1,chela,,1,1,60.66,-3.42,-2.14,
2020,8,12,GP075F,1,chela,,2,1,72.76,-3.34,3.72,
2020,8,12,GP075F,1,chela,,4,2,55.07,-0.94,12.24,
2020,8,12,GP075F,1,chela,,3,3,63.3,-2.44,10.51,
2020,8,12,GP075F,1,chela,,3,24,53.63,-0.79,10.59,
2020,8,12,GP114F,1,chela,,4,32,50.77,-0.29,15.08,
2020,8,12,GP114F,1,chela,,3,57,58.87,-2.27,9.6,
2020,8,12,GP114F,1,chela,,3,59,59.72,-1.56,6.81,
2020,8,12,GP114F,1,chela,,4,157,48.45,-0.1,15.95,
2020,8,12,GP114F,1,chela,,1,241,59.26,-1.91,3.16,
2020,8,12,GP126F,1,chela,,3M,7,57.72,-2.66,6.45,
2020,8,12,GP126F,1,chela,,1,13,61.01,-2.99,2.21,
2020,8,12,GP126F,1,chela,,3,14,57.36,-1.61,5.59,
2020,8,12,GP126F,1,chela,,2,15,61.73,-2.86,1.92,
2020,8,12,GP126F,1,chela,,3,26,59.38,-2.47,9.66,
2020,8,12,GP118F,1,chela,,3M,37,56.47,1.28,21.41,
2020,8,12,GP118F,1,chela,,2,39,61.75,-2.83,0.18,
2020,8,12,GP118F,1,chela,,1,41,59.02,-1.39,6.97,
2020,8,12,GP118F,1,chela,,1,49,55.88,-1.49,3.05,
2020,8,12,GP118F,1,chela,,2,51,60.48,-2.03,4.59,
2020,8,12,GP118F,1,chela,,3,57,51.43,0.3,9.06,
2020,8,12,GP100F,1,chela,,4,14,54.84,-0.23,9.23,
2020,8,12,GP100F,1,chela,,4,15,47.88,2.2,17.41,
2020,8,12,GP100F,1,chela,,3,18,57.94,-1.7,7.85,
2020,8,12,GP100F,1,chela,,3,20,61.54,-2.83,7.41,
2020,8,12,GP087F,1,chela,,4,1,47.56,1.13,16.42,
2020,8,12,GP087F,1,chela,,3M,22,57.04,-1.64,12.77,
2020,8,12,GP087F,1,chela,,3M,31,65.45,-2.39,7.74,
2020,8,12,GP087F,1,chela,,3,63,50.33,0.73,10.7,
2020,8,12,GP092A1,1,chela,,1,1,62.27,-2.92,-0.04,
2020,8,12,GP092A1,1,chela,,1,12,59.96,-2.34,1.28,
2020,8,12,GP069F,1,chela,,1,2,65.4,-2.72,1.2,
2020,8,12,GP069F,1,chela,,2,3,63.61,-2.57,1.89,
2020,8,12,GP069F,1,chela,,4,4,55.25,-1.06,11.62,
2020,8,9,GP054F,1,chela,,3,1,61.25,-2.56,9.75,
2020,8,9,GP054F,1,chela,,3,2,64.54,-3.61,10.37,
2020,8,9,GP054F,1,chela,,3M,6,65.97,-3.28,10.9,
2020,8,9,GP054F,1,chela,,2,12,52.56,-0.51,4.95,
2020,8,9,GP054F,1,chela,,2,16,65.31,-2.86,2.36,
2020,8,9,GP056F,1,chela,,3M,2,56.68,-0.87,13.82,
2020,8,9,GP056F,1,chela,,3,3,63.77,-2.15,7.03,
2020,8,9,GP083F,1,chela,,3M,1,49.37,0.4,15.66,
2020,8,9,GP078F,1,chela,,3M,1,59.03,-0.65,13.46,
2020,8,9,GP112F,1,chela,,3M,1,47.57,0,10.58,
2020,8,9,GP103A1,1,chela,,3,1,61.08,-2.99,6.05,
2020,8,9,GP103A1,1,chela,,3M,3,61.56,-0.99,17.55,
2020,8,9,GP103A1,1,chela,,3M,4,51.21,-0.96,10.86,
2020,8,9,GP103A1,1,chela,,3,6,67.89,-4.57,5.46,
2020,8,9,GP103A1,1,chela,,1,7,64.4,-3.15,0.61,
2020,8,9,GP089F,1,chela,,3M,1,61.34,-2.56,6.11,
2020,8,9,GP089F,1,chela,,4,2,52.71,1.02,17.4,
2020,8,9,GP089F,1,chela,,3,3,56.85,-3.25,8.24,
2020,8,9,GP089F,1,chela,,3,4,59.3,-2.9,2.41,
2020,8,9,GP089F,1,chela,,3M,103,60.23,-2.38,7.28,
2020,8,4,GP008F,1,chela,,1,1,59.41,-2.2,0.57,
2020,8,4,GP008F,1,chela,,1,2,59.83,-2.22,4.89,
2020,8,4,GP008F,1,chela,,3M,3,48.48,0.1,11.61,
2020,8,4,GP008F,1,chela,,2,4,57.02,-1.95,7.45,
2020,8,4,GP008F,1,chela,,3M,5,50.35,0.01,12.25,
2020,8,4,GP008F,1,chela,,3,6,48.17,0.01,13.71,
2020,8,4,GP008F,1,chela,,3,17,45.72,0.48,13.83,
2020,8,4,GP008F,1,chela,,2,28,60.75,-2.43,2.68,
2020,8,4,GP009F,1,chela,,3M,1,47.83,-0.01,13.84,
2020,8,10,GP058F,1,chela,,2,33,62,-2.88,0.82,
2020,8,10,GP058F,1,chela,,3M,34,62.64,-2.95,9.53,
2020,8,10,GP058F,1,chela,,1,55,62.18,-2.9,2.94,
2020,8,10,GP058F,1,chela,,1,57,56.96,-2.56,0.9,
2020,8,10,GP058F,1,chela,,2,66,60.72,-2.61,0.6,
2020,8,10,GP058F,1,chela,,3M,70,56.54,-1.69,7.64,
2020,8,10,GP029F,1,chela,,4,4,50.07,0.79,14.12,
